loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig1861	429	0.568764568765	286	0.472027972028	143	0.762237762238	473	56.88	52.45	41.96	76.22	38.20	44.67	20.68	22.19	0.30
Contig1867	381	0.496062992126	254	0.468503937008	127	0.551181102362	43	49.61	57.48	36.22	55.12	38.40	39.41	17.44	17.93	0.44
Contig29708	276	0.434782608696	184	0.41847826087	92	0.467391304348	42	43.48	40.22	43.48	46.74	37.30	38.14	17.61	17.79	nan
Contig1865	1296	0.424382716049	864	0.416666666667	432	0.439814814815	39	42.44	50.93	32.41	43.98	47.43	48.41	22.62	22.79	0.36
Contig1864	279	0.394265232975	186	0.41935483871	93	0.344086021505	50	39.43	48.39	35.48	34.41	37.75	42.77	17.87	20.33	nan
Contig21468	1545	0.463430420712	1030	0.447572815534	515	0.495145631068	28	46.34	53.40	36.12	49.51	52.46	52.72	26.23	26.27	0.23
Contig1868	774	0.516795865633	516	0.53488372093	258	0.480620155039	709	51.68	58.91	48.06	48.06	45.21	47.36	22.68	26.16	0.24
Contig95998	375	0.434666666667	250	0.428	125	0.448	51	43.47	51.20	34.40	44.80	42.85	44.74	21.13	22.56	0.32
Contig91410	210	0.433333333333	140	0.385714285714	70	0.528571428571	39	43.33	35.71	41.43	52.86	28.49	30.20	13.41	12.89	nan
Contig15342	348	0.528735632184	232	0.551724137931	116	0.48275862069	78	52.87	52.59	57.76	48.28	45.40	43.93	23.64	25.36	0.31
Contig15612	588	0.506802721088	392	0.438775510204	196	0.642857142857	135	50.68	52.04	35.71	64.29	43.64	48.89	21.87	21.36	0.34
Contig24661	653	0.401225114855	436	0.415137614679	217	0.373271889401	32	40.25	50.92	32.11	37.33	44.22	46.50	22.71	22.00	0.33
Contig103119	300	0.32	200	0.315	100	0.33	33	32.00	30.00	33.00	33.00	39.18	43.68	18.30	19.45	nan
Contig24148	378	0.465608465608	252	0.440476190476	126	0.515873015873	37	46.56	39.68	48.41	51.59	39.67	43.34	16.42	18.52	0.43
Contig25242	332	0.421686746988	222	0.445945945946	110	0.372727272727	32	42.42	56.76	32.43	37.27	35.58	40.31	15.26	16.71	0.36
Contig76543	297	0.491582491582	198	0.484848484848	99	0.505050505051	26	49.16	51.52	45.45	50.51	42.04	42.69	18.85	18.33	nan
Contig99630	558	0.485663082437	372	0.459677419355	186	0.537634408602	113	48.57	50.54	41.40	53.76	44.47	44.41	22.76	22.57	0.30
Contig575	598	0.638795986622	399	0.531328320802	199	0.854271356784	439	63.99	66.00	40.20	85.43	31.81	45.69	16.18	23.06	0.34
Contig577	432	0.530092592593	288	0.479166666667	144	0.631944444444	165	53.01	56.25	39.58	63.19	46.01	48.12	25.56	26.33	0.23
Contig571	507	0.615384615385	338	0.505917159763	169	0.834319526627	81	61.54	57.99	43.20	83.43	34.53	48.29	17.22	23.25	0.33
Contig570	1158	0.479274611399	772	0.476683937824	386	0.484455958549	73	47.93	52.07	43.26	48.45	53.20	53.95	26.28	26.33	0.26
Contig1467	291	0.577319587629	194	0.613402061856	97	0.505154639175	32	57.73	69.07	53.61	50.52	41.83	42.46	23.42	23.57	nan
Contig1466	1059	0.478753541076	706	0.518413597734	353	0.399433427762	65	47.88	54.39	49.29	39.94	50.98	54.48	27.01	28.49	0.19
Contig1465	825	0.363636363636	550	0.394545454545	275	0.301818181818	37	36.36	46.18	32.73	30.18	44.55	50.85	19.97	23.61	0.29
Contig1464	480	0.447916666667	320	0.546875	160	0.25	68	44.79	55.62	53.75	25.00	41.97	46.38	19.86	24.77	0.26
Contig578	711	0.39099859353	474	0.424050632911	237	0.324894514768	42	39.10	49.37	35.44	32.49	42.62	48.11	18.34	21.46	0.37
Contig1460	990	0.50101010101	660	0.460606060606	330	0.581818181818	34	50.10	54.24	37.88	58.18	46.81	47.70	21.37	21.66	0.36
Contig1268	2188	0.387111517367	1459	0.404386566141	729	0.352537722908	56	38.73	45.62	35.25	35.25	49.24	55.59	24.01	27.85	0.21
Contig25398	485	0.451546391753	324	0.5	161	0.354037267081	107	45.34	56.17	43.83	35.40	40.50	43.33	20.98	22.42	0.33
Contig91952	330	0.530303030303	220	0.540909090909	110	0.509090909091	131	53.03	53.64	54.55	50.91	44.00	45.03	21.80	21.92	0.30
Contig89433	429	0.51048951049	286	0.451048951049	143	0.629370629371	41	51.05	45.45	44.76	62.94	44.88	47.65	20.33	21.97	0.40
Contig1261	357	0.560224089636	238	0.63025210084	119	0.420168067227	263	56.02	63.03	63.03	42.02	36.82	37.66	21.74	22.56	0.26
Contig1260	741	0.608636977058	494	0.481781376518	247	0.862348178138	45	60.86	57.09	39.27	86.23	34.99	49.49	18.76	26.11	0.26
Contig10665	873	0.514318442153	582	0.491408934708	291	0.560137457045	44	51.43	52.23	46.05	56.01	48.02	49.28	23.44	23.30	0.32
Contig10662	597	0.572864321608	398	0.472361809045	199	0.773869346734	125	57.29	50.25	44.22	77.39	39.79	47.65	21.22	22.96	0.30
Contig1264	501	0.443113772455	334	0.443113772455	167	0.443113772455	48	44.31	50.90	37.72	44.31	44.71	46.34	19.92	21.44	0.39
Contig18694	882	0.401360544218	588	0.428571428571	294	0.34693877551	30	40.14	51.36	34.35	34.69	44.16	49.49	22.53	24.52	0.30
Contig20355	258	0.406976744186	172	0.401162790698	86	0.418604651163	48	40.70	48.84	31.40	41.86	36.75	38.63	15.25	14.60	nan
Contig15994	969	0.522187822497	646	0.569659442724	323	0.427244582043	34	52.22	62.54	51.39	42.72	47.88	48.06	23.04	25.27	0.24
Contig11138	444	0.531531531532	296	0.52027027027	148	0.554054054054	119	53.15	58.11	45.95	55.41	44.15	45.06	21.93	22.38	0.38
Contig23499	465	0.432258064516	310	0.483870967742	155	0.329032258065	56	43.23	57.42	39.35	32.90	41.92	45.14	19.48	22.03	0.34
Contig22941	966	0.385093167702	644	0.36801242236	322	0.419254658385	27	38.51	47.83	25.78	41.93	47.95	50.11	23.17	23.79	0.33
Contig95354	336	0.544642857143	224	0.486607142857	112	0.660714285714	27	54.46	66.96	30.36	66.07	38.80	42.49	17.54	19.37	0.45
Contig12246	468	0.536324786325	312	0.50641025641	156	0.596153846154	323	53.63	55.77	45.51	59.62	49.69	51.45	25.65	25.85	0.27
Contig2705	1353	0.430155210643	902	0.439024390244	451	0.412416851441	107	43.02	48.78	39.02	41.24	51.35	53.05	24.21	26.22	0.23
Contig24447	370	0.621621621622	247	0.611336032389	123	0.642276422764	56	62.33	66.13	56.10	64.23	36.76	35.98	19.11	19.84	0.45
Contig5188	669	0.428998505232	446	0.473094170404	223	0.340807174888	32	42.90	49.33	45.29	34.08	44.49	49.37	21.52	23.65	0.26
Contig11917	459	0.559912854031	306	0.506535947712	153	0.666666666667	98	55.99	54.25	47.06	66.67	40.77	42.93	19.65	19.23	0.44
Contig11968	576	0.616319444444	384	0.546875	192	0.755208333333	53	61.63	65.10	44.27	75.52	38.20	47.66	19.42	23.69	0.35
Contig89914	402	0.57960199005	268	0.544776119403	134	0.649253731343	56	57.96	61.19	47.76	64.93	41.88	46.52	22.60	24.38	0.30
Contig16584	603	0.470978441128	402	0.450248756219	201	0.512437810945	51	47.10	51.24	38.81	51.24	45.21	47.00	21.44	21.41	0.39
Contig16238	1026	0.382066276803	684	0.362573099415	342	0.421052631579	40	38.21	45.32	27.19	42.11	49.98	52.82	24.67	25.68	0.26
Contig15441	789	0.617237008872	526	0.680608365019	263	0.490494296578	84	61.72	73.76	62.36	49.05	46.23	47.59	23.75	25.10	0.32
Contig22987	312	0.394230769231	208	0.432692307692	104	0.317307692308	36	39.42	49.04	37.50	31.73	41.27	43.89	19.91	22.59	0.27
Contig7731	1008	0.484126984127	672	0.532738095238	336	0.386904761905	36	48.41	59.52	47.02	38.69	48.56	50.55	22.19	24.65	0.29
Contig408	1716	0.43648018648	1144	0.473776223776	572	0.361888111888	33	43.65	57.69	37.06	36.19	48.79	53.54	24.87	27.96	0.20
Contig7045	471	0.40127388535	314	0.458598726115	157	0.286624203822	37	40.13	54.14	37.58	28.66	40.60	48.36	17.39	21.27	0.35
Contig15907	822	0.478102189781	548	0.53102189781	274	0.372262773723	205	47.81	59.12	47.08	37.23	46.62	49.71	23.60	24.92	0.32
Contig41733	366	0.467213114754	244	0.44262295082	122	0.516393442623	58	46.72	54.10	34.43	51.64	46.50	46.73	21.87	21.79	0.37
Contig7737	1128	0.535460992908	752	0.477393617021	376	0.651595744681	99	53.55	56.38	39.10	65.16	46.65	48.50	22.71	24.21	0.30
Contig96780	786	0.465648854962	524	0.469465648855	262	0.458015267176	54	46.56	54.96	38.93	45.80	49.91	51.03	24.72	25.25	0.30
Contig102638	612	0.516339869281	408	0.463235294118	204	0.622549019608	46	51.63	52.94	39.71	62.25	46.36	49.69	24.62	27.04	0.23
Contig400	432	0.460648148148	288	0.440972222222	144	0.5	35	46.06	52.78	35.42	50.00	42.88	41.40	17.01	16.75	0.48
