loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig80011	415	0.489156626506	277	0.545126353791	138	0.376811594203	21	49.03	61.15	47.83	37.68	37.93	39.15	17.52	18.55	0.50
Contig50594	243	0.448559670782	162	0.407407407407	81	0.530864197531	21	44.86	46.91	34.57	53.09	36.97	38.64	14.89	16.06	nan
Contig16125	282	0.443262411348	188	0.425531914894	94	0.478723404255	12	44.33	50.00	35.11	47.87	44.25	44.97	20.57	20.42	nan
Contig29700	420	0.495238095238	280	0.425	140	0.635714285714	31	49.52	53.57	31.43	63.57	41.47	43.03	21.05	22.16	0.33
Contig16120	239	0.493723849372	160	0.36875	79	0.746835443038	12	49.79	43.75	30.00	74.68	34.85	42.02	13.04	19.01	nan
Contig38974	327	0.425076452599	218	0.440366972477	109	0.394495412844	50	42.51	55.96	32.11	39.45	39.14	40.37	18.58	17.55	0.43
Contig6561	285	0.414035087719	190	0.431578947368	95	0.378947368421	15	41.40	50.53	35.79	37.89	37.59	40.34	15.41	18.18	nan
Contig18458	501	0.481037924152	334	0.5	167	0.443113772455	17	48.10	56.89	43.11	44.31	46.85	47.01	22.39	23.03	0.32
Contig18451	213	0.558685446009	142	0.464788732394	71	0.746478873239	20	55.87	63.38	29.58	74.65	31.93	37.92	15.64	17.08	nan
Contig12805	258	0.37984496124	172	0.395348837209	86	0.348837209302	11	37.98	50.00	29.07	34.88	39.29	41.00	16.49	19.80	nan
Contig35742	360	0.577777777778	240	0.5	120	0.733333333333	24	57.78	55.00	45.00	73.33	33.75	38.42	13.61	17.74	0.49
Contig79541	213	0.56338028169	142	0.591549295775	71	0.507042253521	23	56.34	61.97	56.34	50.70	38.55	40.93	19.71	19.64	nan
Contig12800	528	0.409090909091	352	0.409090909091	176	0.409090909091	22	40.91	48.30	33.52	40.91	46.77	48.56	21.66	21.75	0.33
Contig18457	594	0.489898989899	396	0.502525252525	198	0.464646464646	49	48.99	54.04	46.46	46.46	45.68	46.49	23.42	23.10	0.37
Contig15299	213	0.366197183099	142	0.401408450704	71	0.295774647887	11	36.62	40.85	39.44	29.58	35.72	37.72	16.78	16.91	nan
Contig10665	513	0.48343079922	342	0.517543859649	171	0.415204678363	17	48.34	55.56	47.95	41.52	45.84	46.76	20.67	21.51	0.34
Contig97419	201	0.442786069652	134	0.492537313433	67	0.34328358209	24	44.28	53.73	44.78	34.33	34.33	35.15	16.66	19.09	nan
Contig75013	639	0.413145539906	426	0.422535211268	213	0.394366197183	17	41.31	49.77	34.74	39.44	43.73	47.34	19.24	21.56	0.39
Contig69852	387	0.431524547804	258	0.476744186047	129	0.341085271318	20	43.15	55.04	40.31	34.11	41.70	46.93	19.57	23.06	0.29
Contig70002	341	0.533724340176	228	0.456140350877	113	0.690265486726	23	53.69	52.63	38.60	69.03	41.23	45.43	22.00	22.79	0.33
Contig29702	315	0.450793650794	210	0.4	105	0.552380952381	26	45.08	50.48	29.52	55.24	40.51	42.32	15.64	17.01	0.45
Contig91311	394	0.596446700508	263	0.505703422053	131	0.778625954198	31	59.80	66.67	34.35	77.86	35.28	40.64	17.83	18.62	0.38
Contig8000	297	0.454545454545	198	0.393939393939	99	0.575757575758	22	45.45	57.58	21.21	57.58	39.39	41.14	17.78	18.72	nan
Contig409	252	0.484126984127	168	0.482142857143	84	0.488095238095	29	48.41	52.38	44.05	48.81	38.35	43.28	17.16	17.26	nan
Contig408	417	0.429256594724	278	0.435251798561	139	0.41726618705	99	42.93	48.92	38.13	41.73	46.42	48.11	21.52	22.46	0.39
Contig402	938	0.597014925373	626	0.547923322684	312	0.695512820513	86	59.83	59.42	50.16	69.55	42.67	49.17	22.02	24.09	0.31
Contig406	1377	0.421931735657	918	0.417211328976	459	0.43137254902	121	42.19	46.41	37.04	43.14	51.42	53.43	25.33	26.06	0.28
Contig53158	405	0.43950617284	270	0.459259259259	135	0.4	22	43.95	53.33	38.52	40.00	45.63	47.30	21.61	21.55	0.38
