loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	366	0.396174863388	244	0.430327868852	122	0.327868852459	26	39.62	53.28	32.79	32.79	39.44	40.35	16.24	19.61	0.37
Contig105631	218	0.47247706422	146	0.465753424658	72	0.486111111111	20	47.69	58.90	34.25	48.61	41.43	42.45	18.08	17.66	nan
Contig35741	251	0.561752988048	168	0.517857142857	83	0.650602409639	62	56.63	54.76	48.81	65.06	36.56	39.75	15.97	18.74	nan
Contig12807	859	0.5075669383	573	0.490401396161	286	0.541958041958	37	50.82	51.92	46.15	54.20	50.41	49.57	24.36	22.99	0.26
Contig35746	250	0.452	167	0.461077844311	83	0.433734939759	14	45.38	54.76	37.35	43.37	39.97	45.11	17.38	18.34	nan
Contig18456	313	0.447284345048	209	0.382775119617	104	0.576923076923	33	44.87	48.57	27.88	57.69	41.03	42.75	16.12	16.53	nan
Contig99399	255	0.427450980392	170	0.388235294118	85	0.505882352941	18	42.75	42.35	35.29	50.59	39.91	40.05	18.04	18.02	nan
Contig15291	379	0.430079155673	253	0.422924901186	126	0.444444444444	41	43.12	44.88	39.68	44.44	41.32	44.60	19.80	21.65	0.34
Contig15293	281	0.455516014235	188	0.382978723404	93	0.602150537634	37	45.88	41.49	35.11	60.22	39.74	42.18	17.70	18.94	nan
Contig97414	264	0.443181818182	176	0.414772727273	88	0.5	49	44.32	47.73	35.23	50.00	36.81	40.04	19.56	19.32	nan
Contig97415	519	0.373795761079	346	0.369942196532	173	0.381502890173	38	37.38	42.20	31.79	38.15	46.06	49.74	20.21	22.50	0.35
Contig17223	218	0.440366972477	146	0.452054794521	72	0.416666666667	13	44.44	56.16	34.25	41.67	38.24	38.89	17.97	16.83	nan
Contig91319	1251	0.415667466027	834	0.456834532374	417	0.333333333333	28	41.57	48.20	43.17	33.33	45.91	49.64	20.64	23.82	0.29
Contig4519	324	0.354938271605	216	0.342592592593	108	0.37962962963	53	35.49	37.04	31.48	37.96	38.75	41.34	17.85	20.04	0.28
Contig8004	255	0.4	170	0.441176470588	85	0.317647058824	20	40.00	44.71	43.53	31.76	37.56	46.58	18.72	22.32	nan
Contig8005	240	0.529166666667	160	0.475	80	0.6375	18	52.92	63.75	31.25	63.75	35.68	34.03	14.27	13.56	nan
Contig91311	297	0.424242424242	198	0.454545454545	99	0.363636363636	31	42.42	44.44	46.46	36.36	37.08	39.90	16.48	17.85	nan
Contig95673	296	0.432432432432	198	0.479797979798	98	0.336734693878	27	43.54	53.54	42.42	33.67	39.22	43.12	18.39	22.36	nan
Contig79728	344	0.46511627907	230	0.473913043478	114	0.447368421053	19	46.78	61.74	33.04	44.74	35.78	36.71	15.63	16.76	0.47
Contig401	395	0.450632911392	264	0.439393939394	131	0.473282442748	767	45.29	48.48	39.39	47.33	41.71	42.89	21.93	21.42	0.39
Contig400	537	0.525139664804	358	0.536312849162	179	0.502793296089	150	52.51	53.07	54.19	50.28	45.50	47.68	22.26	24.55	0.30
Contig403	729	0.462277091907	486	0.423868312757	243	0.539094650206	60	46.23	49.79	34.98	53.91	43.27	42.85	20.01	18.62	0.43
Contig405	279	0.530465949821	186	0.483870967742	93	0.623655913978	55	53.05	48.39	48.39	62.37	39.85	40.15	19.71	18.99	nan
Contig404	501	0.592814371257	334	0.52994011976	167	0.718562874251	543	59.28	63.47	42.51	71.86	38.09	43.50	17.53	19.41	0.42
Contig407	564	0.512411347518	376	0.460106382979	188	0.617021276596	61	51.24	50.53	41.49	61.70	45.72	48.83	24.88	26.21	0.24
Contig96894	384	0.375	256	0.32421875	128	0.4765625	30	37.50	32.03	32.81	47.66	47.33	48.77	23.07	22.90	0.29
Contig53150	215	0.53488372093	144	0.430555555556	71	0.746478873239	14	53.99	50.00	36.11	74.65	34.88	38.06	14.68	16.47	nan
Contig53153	226	0.371681415929	151	0.384105960265	75	0.346666666667	19	37.33	39.47	37.33	34.67	36.47	41.67	18.41	21.71	nan
Contig53152	229	0.366812227074	153	0.411764705882	76	0.276315789474	32	36.84	49.35	32.89	27.63	37.99	41.04	17.18	19.51	nan
Contig58861	237	0.552742616034	158	0.525316455696	79	0.607594936709	47	55.27	58.23	46.84	60.76	33.58	33.96	13.32	13.63	nan
Contig37429	738	0.537940379404	492	0.502032520325	246	0.609756097561	64	53.79	59.35	41.06	60.98	44.12	47.79	20.94	22.28	0.37
Contig98993	315	0.447619047619	210	0.485714285714	105	0.371428571429	25	44.76	55.24	41.90	37.14	34.81	36.30	14.85	15.24	0.56
Contig69140	336	0.452380952381	224	0.4375	112	0.482142857143	24	45.24	50.89	36.61	48.21	38.48	39.61	17.45	18.86	0.46
Contig924	225	0.324444444444	150	0.3	75	0.373333333333	19	32.44	38.67	21.33	37.33	32.44	36.33	15.36	16.64	nan
Contig31116	237	0.514767932489	158	0.563291139241	79	0.417721518987	27	51.48	59.49	53.16	41.77	42.07	42.50	20.92	20.93	nan
Contig24286	216	0.541666666667	144	0.5	72	0.625	21	54.17	54.17	45.83	62.50	35.76	36.95	14.12	13.30	nan
Contig24285	408	0.566176470588	272	0.536764705882	136	0.625	26	56.62	63.97	43.38	62.50	39.41	41.95	19.06	19.12	0.47
Contig23835	280	0.5	187	0.486631016043	93	0.52688172043	105	50.18	52.13	45.16	52.69	35.72	35.70	17.61	17.74	nan
Contig99024	330	0.490909090909	220	0.422727272727	110	0.627272727273	26	49.09	54.55	30.00	62.73	38.51	38.07	16.57	16.19	0.49
Contig60152	213	0.460093896714	142	0.478873239437	71	0.422535211268	21	46.01	42.25	53.52	42.25	37.89	40.54	21.04	20.43	nan
Contig35350	222	0.459459459459	148	0.439189189189	74	0.5	55	45.95	54.05	33.78	50.00	37.68	38.02	15.72	16.05	nan
Contig104484	582	0.518900343643	388	0.469072164948	194	0.618556701031	40	51.89	56.70	37.11	61.86	43.94	46.82	24.15	23.75	0.28
Contig74490	621	0.431561996779	414	0.446859903382	207	0.400966183575	23	43.16	50.24	39.13	40.10	45.72	49.02	22.43	23.56	0.30
Contig41027	552	0.380434782609	368	0.388586956522	184	0.364130434783	23	38.04	50.54	27.17	36.41	41.99	46.23	20.13	23.22	0.28
Contig41025	538	0.42936802974	359	0.437325905292	179	0.413407821229	21	43.02	45.56	41.90	41.34	45.59	46.33	20.06	21.35	0.35
Contig19328	588	0.431972789116	392	0.420918367347	196	0.454081632653	26	43.20	47.96	36.22	45.41	41.41	42.87	18.40	18.80	0.46
Contig3152	357	0.434173669468	238	0.445378151261	119	0.411764705882	34	43.42	55.46	33.61	41.18	41.60	41.58	17.41	16.97	0.45
Contig19322	384	0.473958333333	256	0.4375	128	0.546875	42	47.40	51.56	35.94	54.69	43.22	44.69	19.66	20.76	0.34
Contig90125	211	0.454976303318	141	0.432624113475	70	0.5	17	45.71	52.11	34.29	50.00	39.76	40.77	21.01	21.04	nan
Contig83595	503	0.411530815109	336	0.452380952381	167	0.329341317365	36	41.32	53.57	36.90	32.93	42.62	46.49	18.67	22.44	0.39
Contig6390	1452	0.515840220386	968	0.48347107438	484	0.580578512397	72	51.58	60.95	35.74	58.06	47.80	49.19	23.15	23.65	0.30
Contig48055	313	0.415335463259	209	0.430622009569	104	0.384615384615	21	41.67	54.29	31.73	38.46	41.91	44.30	21.64	22.83	0.27
Contig6394	303	0.471947194719	202	0.40099009901	101	0.613861386139	24	47.19	51.49	28.71	61.39	39.94	40.64	17.40	16.65	0.48
Contig6396	654	0.408256880734	436	0.433486238532	218	0.357798165138	71	40.83	49.08	37.61	35.78	47.65	50.46	24.34	26.50	0.26
Contig103036	636	0.396226415094	424	0.457547169811	212	0.27358490566	42	39.62	54.25	37.26	27.36	41.83	48.95	19.97	24.75	0.23
Contig12110	321	0.576323987539	214	0.570093457944	107	0.588785046729	30	57.63	60.75	53.27	58.88	40.24	40.41	21.19	21.00	0.32
Contig17478	308	0.564935064935	206	0.495145631068	102	0.705882352941	44	56.86	54.37	44.66	70.59	35.92	39.74	18.19	18.97	0.45
Contig103034	304	0.549342105263	203	0.433497536946	101	0.782178217822	45	55.12	49.02	37.62	78.22	35.93	41.97	14.36	17.25	0.45
Contig736	1140	0.429824561404	760	0.417105263158	380	0.455263157895	288	42.98	48.16	35.26	45.53	47.63	48.43	22.76	22.66	0.33
Contig72890	336	0.41369047619	224	0.441964285714	112	0.357142857143	20	41.37	49.11	39.29	35.71	41.00	44.50	20.35	22.10	0.36
Contig54534	256	0.48046875	171	0.497076023392	85	0.447058823529	17	48.24	44.19	55.29	44.71	36.76	38.78	17.40	17.77	nan
Contig58289	204	0.31862745098	136	0.330882352941	68	0.294117647059	219	31.86	36.76	29.41	29.41	34.89	39.35	17.09	18.57	nan
Contig2729	231	0.502164502165	154	0.474025974026	77	0.558441558442	15	50.22	53.25	41.56	55.84	37.60	40.45	19.79	18.28	nan
Contig74728	237	0.485232067511	158	0.46835443038	79	0.518987341772	13	48.52	60.76	32.91	51.90	37.49	38.02	16.36	16.35	nan
Contig2899	597	0.422110552764	398	0.414572864322	199	0.437185929648	40	42.21	42.71	40.20	43.72	42.77	45.58	22.16	23.80	0.33
Contig2898	609	0.55829228243	406	0.448275862069	203	0.778325123153	221	55.83	55.17	34.48	77.83	35.03	45.34	17.03	20.10	0.39
Contig2725	247	0.538461538462	165	0.436363636364	82	0.743902439024	112	54.07	49.40	37.80	74.39	32.82	39.14	12.68	14.01	nan
Contig2724	518	0.451737451737	346	0.494219653179	172	0.366279069767	271	45.35	57.23	41.62	36.63	43.57	45.45	21.29	21.95	0.31
Contig2894	301	0.401993355482	201	0.422885572139	100	0.36	17	40.33	49.50	35.00	36.00	39.82	43.81	19.94	20.16	nan
Contig2892	468	0.508547008547	312	0.49358974359	156	0.538461538462	35	50.85	57.69	41.03	53.85	43.66	45.20	20.62	21.10	0.41
Contig93488	225	0.462222222222	150	0.36	75	0.666666666667	15	46.22	41.33	30.67	66.67	33.92	36.61	12.17	13.18	nan
Contig72804	216	0.472222222222	144	0.465277777778	72	0.486111111111	13	47.22	44.44	48.61	48.61	34.57	40.96	14.67	18.46	nan
Contig72788	237	0.523206751055	158	0.5	79	0.569620253165	14	52.32	53.16	46.84	56.96	33.15	33.55	16.05	16.79	nan
Contig3418	512	0.587890625	342	0.59649122807	170	0.570588235294	271	59.02	63.16	56.14	57.06	48.40	48.69	26.21	26.17	0.28
Contig3419	861	0.534262485482	574	0.522648083624	287	0.557491289199	77	53.43	57.49	47.04	55.75	47.32	47.16	23.48	23.65	0.33
Contig6174	759	0.513833992095	506	0.50790513834	253	0.525691699605	31	51.38	64.03	37.55	52.57	44.67	47.58	22.09	22.84	0.36
Contig67091	324	0.552469135802	216	0.476851851852	108	0.703703703704	54	55.25	54.63	40.74	70.37	33.65	37.07	16.21	15.46	0.55
Contig6177	293	0.505119453925	196	0.459183673469	97	0.59793814433	91	50.86	45.92	45.92	59.79	36.66	38.47	17.16	19.96	nan
Contig6170	462	0.52380952381	308	0.5	154	0.571428571429	36	52.38	66.23	33.77	57.14	42.94	43.24	22.34	21.47	0.38
Contig6172	742	0.592991913747	495	0.49898989899	247	0.781376518219	97	59.38	57.26	42.51	78.14	38.01	46.95	20.21	23.11	0.31
Contig3413	243	0.448559670782	162	0.487654320988	81	0.37037037037	69	44.86	51.85	45.68	37.04	41.37	45.48	19.28	22.25	nan
Contig72095	366	0.546448087432	244	0.459016393443	122	0.72131147541	114	54.64	49.18	42.62	72.13	36.38	41.25	17.36	19.65	0.42
Contig72766	318	0.408805031447	212	0.448113207547	106	0.330188679245	15	40.88	52.83	36.79	33.02	40.02	45.47	18.40	22.11	0.40
Contig72765	221	0.52036199095	148	0.506756756757	73	0.547945205479	28	52.51	60.81	40.54	54.79	37.22	39.19	18.10	18.43	nan
Contig68818	258	0.480620155039	172	0.383720930233	86	0.674418604651	22	48.06	50.00	26.74	67.44	30.43	34.46	13.06	13.11	nan
Contig86143	303	0.49504950495	202	0.5	101	0.485148514851	28	49.50	52.48	47.52	48.51	43.57	43.33	20.77	21.26	0.38
Contig72099	210	0.533333333333	140	0.571428571429	70	0.457142857143	24	53.33	58.57	55.71	45.71	36.95	36.49	18.36	18.67	nan
