loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig80012	225	0.395555555556	150	0.426666666667	75	0.333333333333	17	39.56	41.33	44.00	33.33	33.98	37.97	15.45	16.57	nan
Contig105636	213	0.507042253521	142	0.43661971831	71	0.647887323944	17	50.70	50.70	36.62	64.79	33.81	34.76	16.40	16.22	nan
Contig105635	504	0.416666666667	336	0.47619047619	168	0.297619047619	23	41.67	52.98	42.26	29.76	41.16	47.65	18.81	23.01	0.29
Contig26824	381	0.383202099738	254	0.425196850394	127	0.299212598425	18	38.32	49.61	35.43	29.92	40.89	46.07	21.51	24.20	0.27
Contig26827	210	0.519047619048	140	0.542857142857	70	0.471428571429	23	51.90	52.86	55.71	47.14	38.17	40.85	21.30	21.48	nan
Contig72487	219	0.388127853881	146	0.342465753425	73	0.479452054795	11	38.81	46.58	21.92	47.95	38.65	38.81	17.63	16.16	nan
Contig26829	333	0.60960960961	222	0.509009009009	111	0.810810810811	20	60.96	62.16	39.64	81.08	32.43	41.52	14.95	16.91	0.47
Contig26828	537	0.422718808194	358	0.418994413408	179	0.430167597765	22	42.27	50.28	33.52	43.02	43.96	45.64	19.90	21.75	0.32
Contig60540	252	0.396825396825	168	0.434523809524	84	0.321428571429	21	39.68	48.81	38.10	32.14	34.74	40.39	17.68	22.65	nan
Contig45475	261	0.459770114943	174	0.413793103448	87	0.551724137931	14	45.98	49.43	33.33	55.17	43.19	43.92	18.96	19.20	nan
Contig18457	339	0.554572271386	226	0.504424778761	113	0.654867256637	31	55.46	58.41	42.48	65.49	38.28	42.77	19.58	19.95	0.43
Contig12803	567	0.506172839506	378	0.481481481481	189	0.555555555556	18	50.62	59.79	36.51	55.56	46.80	48.56	23.31	23.29	0.34
Contig100549	414	0.446859903382	276	0.438405797101	138	0.463768115942	14	44.69	52.17	35.51	46.38	43.45	43.30	20.92	19.50	0.35
Contig71717	222	0.59009009009	148	0.554054054054	74	0.662162162162	14	59.01	62.16	48.65	66.22	35.76	40.04	18.84	20.56	nan
Contig97415	384	0.419270833333	256	0.47265625	128	0.3125	25	41.93	60.16	34.38	31.25	36.50	40.34	18.51	20.51	0.39
Contig75010	1152	0.5234375	768	0.45703125	384	0.65625	33	52.34	57.03	34.38	65.62	42.78	47.96	20.43	22.08	0.36
Contig78236	254	0.637795275591	170	0.494117647059	84	0.928571428571	22	64.29	60.00	38.82	92.86	27.92	36.26	13.77	19.30	nan
Contig78235	308	0.675324675325	206	0.674757281553	102	0.676470588235	29	67.97	75.73	59.22	67.65	37.83	42.89	18.97	20.39	0.48
Contig108019	285	0.449122807018	190	0.447368421053	95	0.452631578947	11	44.91	44.21	45.26	45.26	39.29	39.92	20.87	21.71	nan
Contig8007	222	0.572072072072	148	0.540540540541	74	0.635135135135	17	57.21	59.46	48.65	63.51	32.03	33.13	15.86	16.59	nan
Contig15441	435	0.570114942529	290	0.465517241379	145	0.779310344828	44	57.01	61.38	31.72	77.93	37.60	43.49	20.22	20.02	0.30
Contig108015	345	0.521739130435	230	0.5	115	0.565217391304	25	52.17	61.74	38.26	56.52	44.86	42.35	22.71	21.56	0.32
Contig409	471	0.494692144374	314	0.5	157	0.484076433121	145	49.47	57.96	42.04	48.41	44.02	43.42	21.47	22.37	0.29
Contig408	555	0.446846846847	370	0.445945945946	185	0.448648648649	97	44.68	51.35	37.84	44.86	44.68	44.28	18.72	19.29	0.41
