loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	1065	0.374647887324	710	0.439436619718	355	0.245070422535	50	37.46	51.83	36.06	24.51	42.72	52.67	21.06	27.82	0.21	426	0.361502347418	422	0.364928909953	nan	nan	-72.2484084935263
Contig10	573	0.364746945899	382	0.431937172775	191	0.230366492147	130	36.47	44.5	41.88	23.04	40.25	48.25	18.96	24.71	0.23	624	0.246794871795	550	0.24	74	0.297297297297	10.7485423174875
Contig100	603	0.500829187396	402	0.442786069652	201	0.616915422886	481	50.08	57.21	31.34	61.69	46.8	48.27	23.34	24.28	0.39	9016	0.407719609583	5992	0.363484646195	3024	0.49537037037	357.404350001594
Contig1000	1113	0.413297394429	742	0.456873315364	371	0.326145552561	153	41.33	49.87	41.51	32.61	46.51	53.1	24.89	27.55	0.22	16890	0.291651865009	16548	0.288735798888	342	0.432748538012	23.2380629575367
Contig10003	1209	0.325062034739	806	0.374689826303	403	0.225806451613	85	32.51	41.19	33.75	22.58	38.85	53.51	19.09	26.94	0.23	nan	nan	nan	nan	nan	nan	-5.88275094937565
Contig1003	681	0.505139500734	454	0.429515418502	227	0.656387665198	281	50.51	48.9	37	65.64	43.49	48.44	20.45	23.64	0.33	30692	0.345171380164	30692	0.345171380164	nan	nan	162.849955044472
Contig10035	1116	0.362903225806	744	0.411290322581	372	0.266129032258	106	36.29	47.85	34.41	26.61	43.81	54.04	22.81	28.9	0.15	3896	0.308008213552	3896	0.308008213552	nan	nan	-2.19223958068631
Contig1004	849	0.353356890459	566	0.416961130742	283	0.226148409894	85	35.34	45.58	37.81	22.61	38.43	50.46	20.89	24.78	0.21	20072	0.316161817457	19858	0.315842481619	214	0.345794392523	-26.0364600042994
Contig10046	2616	0.378440366972	1744	0.424885321101	872	0.285550458716	33	37.84	46.9	38.07	28.56	45.75	55.27	23.6	29.28	0.16	106	0.301886792453	106	0.301886792453	nan	nan	-82.6569989798891
Contig10048	1596	0.432957393484	1064	0.427631578947	532	0.443609022556	187	43.3	50	35.53	44.36	49.46	50.87	26.19	26.75	0.23	5950	0.314285714286	5676	0.315010570825	274	0.299270072993	69.8038246840894
Contig1005	432	0.412037037037	288	0.395833333333	144	0.444444444444	380	41.2	44.44	34.72	44.44	46.22	47.45	23.01	22.78	0.31	2362	0.548264182896	2276	0.559314586995	86	0.255813953488	279.227518132424
Contig10052	432	0.488425925926	288	0.475694444444	144	0.513888888889	64	48.84	52.08	43.06	51.39	37.77	38.46	18.34	19.17	0.43	nan	nan	nan	nan	nan	nan	-71.2727762640422
Contig1006	951	0.375394321767	634	0.389589905363	317	0.347003154574	218	37.54	42.9	35.02	34.7	47.78	53.37	23.6	27.19	0.2	24152	0.283620404107	21166	0.265614665029	2986	0.411252511721	120.224732416586
Contig10066	2631	0.315469403269	1754	0.367730900798	877	0.21094640821	41	31.55	44.47	29.08	21.09	39.38	54.68	19.3	27.61	0.22	250	0.28	nan	nan	250	0.28	-47.0665201638032
Contig10067	915	0.344262295082	610	0.391803278689	305	0.249180327869	68	34.43	43.93	34.43	24.92	41.22	51.42	21.64	24.87	0.28	538	0.200743494424	538	0.200743494424	nan	nan	-30.842079322908
Contig1007	1611	0.432650527623	1074	0.433891992551	537	0.430167597765	364	43.27	51.02	35.75	43.02	51.64	53.14	24.04	25.48	0.27	5526	0.519001085776	nan	nan	5526	0.519001085776	243.927810039167
Contig1008	939	0.450479233227	626	0.444089456869	313	0.463258785942	205	45.05	51.12	37.7	46.33	51.68	52.18	25.56	26.01	0.26	2240	0.265178571429	2240	0.265178571429	nan	nan	80.8464171584987
Contig10082	573	0.479930191972	382	0.452879581152	191	0.534031413613	52	47.99	52.36	38.22	53.4	50.51	50.19	25.54	25.54	0.27	nan	nan	nan	nan	nan	nan	-76.1232394445948
Contig1010	819	0.411477411477	546	0.448717948718	273	0.336996336996	379	41.15	50.92	38.83	33.7	46.95	51.38	23.28	25.98	0.23	17096	0.297496490407	15106	0.273401297498	1990	0.48040201005	252.750584555388
Contig1011	458	0.528384279476	306	0.496732026144	152	0.592105263158	165	53.07	56.21	43.14	59.21	43.81	45.29	21.76	22.52	0.36	nan	nan	nan	nan	nan	nan	26.2848174264633
Contig1013	252	0.448412698413	168	0.428571428571	84	0.488095238095	626	44.84	47.62	38.1	48.81	45.91	45.86	22.69	23.35	nan	5676	0.321705426357	5676	0.321705426357	nan	nan	508.315096892063
Contig10135	305	0.498360655738	204	0.411764705882	101	0.673267326733	31	50.17	46.08	36.27	67.33	38.33	43.69	21.7	22.64	0.2	nan	nan	nan	nan	nan	nan	-77.4285375358351
Contig10139	3639	0.410552349547	2426	0.461253091509	1213	0.309150865622	57	41.06	54.41	37.84	30.92	48.89	55.78	24.53	29.2	0.15	2740	0.496350364964	450	0.324444444444	2290	0.530131004367	-74.2425371632128
Contig1014	1485	0.489562289562	990	0.424242424242	495	0.620202020202	280	48.96	46.87	37.98	62.02	53.14	56.37	28.08	29.34	0.16	1202	0.242928452579	1080	0.238888888889	122	0.27868852459	164.720041558743
Contig1015	729	0.42524005487	486	0.508230452675	243	0.259259259259	370	42.52	56.79	44.86	25.93	41.02	48.68	20.9	27.54	0.21	nan	nan	nan	nan	nan	nan	229.776820538596
Contig10152	2835	0.462433862434	1890	0.433862433862	945	0.519576719577	50	46.24	47.72	39.05	51.96	52.36	55.41	29.02	28.81	0.16	742	0.338274932615	742	0.338274932615	nan	nan	-70.0601260164657
Contig1016	564	0.542553191489	376	0.478723404255	188	0.670212765957	168	54.26	54.79	40.96	67.02	43.76	48.47	21.72	24.08	0.28	15988	0.392356767576	15988	0.392356767576	nan	nan	32.0693915647222
Contig1017	2322	0.448320413437	1548	0.451550387597	774	0.441860465116	212	44.83	52.2	38.11	44.19	54.94	55.53	28.47	28.78	0.17	17476	0.268711375601	17476	0.268711375601	nan	nan	84.4640223532639
Contig1019	1224	0.374183006536	816	0.40318627451	408	0.316176470588	83	37.42	45.34	35.29	31.62	46.02	52.46	22.99	27.78	0.18	13920	0.368390804598	13150	0.37247148289	770	0.298701298701	-21.2150233373477
Contig1022	888	0.364864864865	592	0.376689189189	296	0.341216216216	89	36.49	44.93	30.41	34.12	44.74	50.95	23.75	25.73	0.25	474	0.236286919831	474	0.236286919831	nan	nan	-2.74645888861558
Contig1023	441	0.390022675737	294	0.469387755102	147	0.231292517007	59	39	48.98	44.9	23.13	37.45	44.88	17.22	19.93	0.42	284	0.267605633803	284	0.267605633803	nan	nan	-74.6640766798906
Contig10230	1014	0.38067061144	676	0.399408284024	338	0.343195266272	42	38.07	44.08	35.8	34.32	45.72	51.63	22.4	24.89	0.32	nan	nan	nan	nan	nan	nan	-60.4522673462056
Contig10243	282	0.443262411348	188	0.457446808511	94	0.414893617021	29	44.33	55.32	36.17	41.49	40.2	42.5	20.35	21.03	nan	70	0.428571428571	70	0.428571428571	nan	nan	-100.976188456122
Contig10251	672	0.449404761905	448	0.502232142857	224	0.34375	28	44.94	50	50.45	34.38	49.14	52.67	25.38	26.55	0.26	nan	nan	nan	nan	nan	nan	-111.455889664839
Contig10252	247	0.311740890688	165	0.321212121212	82	0.292682926829	35	31.3	42.17	21.95	29.27	28.1	36.28	11.39	15.14	nan	130	0.261538461538	nan	nan	130	0.261538461538	-41.4529680664038
Contig1026	678	0.340707964602	452	0.387168141593	226	0.247787610619	49	34.07	39.82	37.61	24.78	42.65	54.1	21.92	27.09	0.2	2624	0.393673780488	2624	0.393673780488	nan	nan	-47.6098053689254
Contig1027	507	0.538461538462	338	0.46449704142	169	0.686390532544	112	53.85	46.75	46.15	68.64	42.53	46.38	20.3	21.53	0.38	2226	0.323899371069	2226	0.323899371069	nan	nan	-20.2437246605356
Contig1028	900	0.473333333333	600	0.441666666667	300	0.536666666667	229	47.33	48.67	39.67	53.67	52.17	52.42	26.34	26.45	0.26	13556	0.390454411331	6678	0.379305181192	6878	0.401279441698	105.865822289341
Contig1029	249	0.345381526104	166	0.355421686747	83	0.325301204819	214	34.54	34.94	36.14	32.53	36.21	43.8	16.68	17.8	nan	47014	0.243884800272	45842	0.241176213952	1172	0.349829351536	130.20566645371
Contig10296	204	0.254901960784	136	0.264705882353	68	0.235294117647	55	25.49	25	27.94	23.53	29.71	31.31	11.25	9.73	nan	3404	0.246768507638	1766	0.208380520951	1638	0.288156288156	-22.514334248508
Contig103	696	0.540229885057	464	0.54525862069	232	0.530172413793	82	54.02	64.22	44.83	53.02	48.74	48.01	23.64	23.62	0.32	4260	0.488497652582	nan	nan	4252	0.488946378175	-62.0776717602353
Contig1032	1971	0.381024860477	1314	0.442161339422	657	0.258751902588	85	38.1	47.64	40.79	25.88	43.94	56.05	23.27	28.85	0.19	1046	0.272466539197	1046	0.272466539197	nan	nan	-38.3363490506199
Contig10320	2354	0.325403568394	1570	0.342675159236	784	0.290816326531	33	32.57	34.65	33.89	29.08	46.24	56.64	24.12	29.76	0.15	158	0.329113924051	nan	nan	158	0.329113924051	-47.2981539852206
Contig10329	969	0.300309597523	646	0.342105263158	323	0.216718266254	32	30.03	32.82	35.6	21.67	40.24	53.59	20.36	27.2	0.2	126	0.269841269841	126	0.269841269841	nan	nan	-48.1633670680502
Contig1034	612	0.326797385621	408	0.352941176471	204	0.274509803922	65	32.68	36.76	33.82	27.45	43.3	50.36	24.18	26.78	0.19	11662	0.327045103756	11564	0.327049463853	98	0.326530612245	-18.0409963779847
Contig1035	543	0.596685082873	362	0.5	181	0.790055248619	115	59.67	59.12	40.88	79.01	37.41	48.28	18.38	23.66	0.32	nan	nan	nan	nan	nan	nan	-24.1596104918791
Contig1036	2145	0.375291375291	1430	0.411888111888	715	0.302097902098	119	37.53	46.71	35.66	30.21	46.76	54.89	23.39	27.68	0.2	1300	0.355384615385	nan	nan	1300	0.355384615385	10.509996453249
Contig1037	573	0.425828970332	382	0.392670157068	191	0.492146596859	109	42.58	43.46	35.08	49.21	52.3	52.08	27.18	26.8	0.24	4362	0.513984410821	660	0.527272727273	3702	0.511615343058	9.74075326894229
Contig10389	771	0.455252918288	514	0.459143968872	257	0.447470817121	124	45.53	59.92	31.91	44.75	48.79	50.08	23.62	23.75	0.34	3158	0.255224825839	3112	0.252570694087	46	0.434782608696	-6.5705483855744
Contig1039	570	0.512280701754	380	0.510526315789	190	0.515789473684	589	51.23	55.79	46.32	51.58	46.44	46.67	23.25	23.36	0.32	2106	0.431149097816	2106	0.431149097816	nan	nan	448.494141004616
Contig10395	1440	0.346527777778	960	0.398958333333	480	0.241666666667	55	34.65	46.46	33.33	24.17	43.43	53.62	22.21	28.54	0.16	336	0.238095238095	336	0.238095238095	nan	nan	-47.2432731222969
Contig10414	861	0.543554006969	574	0.433797909408	287	0.763066202091	32	54.36	46.69	40.07	76.31	43.98	51.12	23.75	24.84	0.22	250	0.544	250	0.544	nan	nan	-88.0337593071294
Contig10429	748	0.358288770053	499	0.360721442886	249	0.353413654618	41	35.88	41.6	30.52	35.34	42.43	47.54	21.97	24.21	0.26	nan	nan	nan	nan	nan	nan	-44.5240253144578
Contig1043	285	0.473684210526	190	0.489473684211	95	0.442105263158	167	47.37	46.32	51.58	44.21	45.51	48.56	24.34	25.27	nan	1462	0.328317373461	nan	nan	1462	0.328317373461	29.317903629949
Contig1044	417	0.412470023981	278	0.388489208633	139	0.460431654676	180	41.25	46.04	31.65	46.04	41.73	43.27	21.07	21.16	0.42	4716	0.39673452078	444	0.211711711712	4272	0.415964419476	82.7550237963933
Contig10443	1421	0.322308233638	948	0.340717299578	473	0.285412262156	32	32.28	39.45	28.69	28.54	43.92	54.88	21.17	27.38	0.21	nan	nan	nan	nan	nan	nan	-47.8426994951157
Contig1047	480	0.379166666667	320	0.428125	160	0.28125	349	37.92	46.88	38.75	28.12	41.61	48.45	20.42	23.21	0.31	18248	0.305622533976	14162	0.268464906087	4086	0.434410181106	231.544280691279
Contig10476	1188	0.441919191919	792	0.439393939394	396	0.44696969697	55	44.19	52.02	35.86	44.7	54.88	55.63	27.11	28.32	0.18	1560	0.375641025641	1290	0.35503875969	270	0.474074074074	-67.2317480057557
Contig1048	2916	0.478395061728	1944	0.489711934156	972	0.455761316872	48	47.84	55.35	42.59	45.58	55.06	55.54	28.45	29.02	0.18	9768	0.298116298116	9520	0.299369747899	248	0.25	-89.7170253657868
Contig10481	264	0.356060606061	176	0.409090909091	88	0.25	28	35.61	45.45	36.36	25	37.92	42.33	17.92	22.24	nan	24	0.166666666667	24	0.166666666667	nan	nan	-79.0980515924969
Contig10488	720	0.483333333333	480	0.45625	240	0.5375	90	48.33	55.42	35.83	53.75	42.94	44.94	20.79	21.24	0.4	3722	0.379097259538	nan	nan	3722	0.379097259538	-39.5221682795182
Contig105	1023	0.448680351906	682	0.461876832845	341	0.422287390029	29	44.87	58.36	34.02	42.23	48.26	49.56	22.9	24.36	0.28	492	0.292682926829	492	0.292682926829	nan	nan	-102.437923760478
Contig1050	3312	0.358997584541	2208	0.41259057971	1104	0.251811594203	34	35.9	47.37	35.14	25.18	45.32	56.59	22.05	28.47	0.17	254	0.188976377953	254	0.188976377953	nan	nan	-74.8397734425726
Contig1051	891	0.418630751964	594	0.424242424242	297	0.407407407407	432	41.86	49.83	35.02	40.74	47.88	49.57	24.14	25.44	0.26	1674	0.363201911589	1132	0.249116607774	542	0.60147601476	316.720041558743
Contig10517	918	0.450980392157	612	0.424836601307	306	0.503267973856	39	45.1	51.96	33.01	50.33	51.13	51.44	23.67	24.35	0.31	nan	nan	nan	nan	nan	nan	-76.6285866601814
