loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	573	0.452006980803	382	0.486910994764	191	0.38219895288	12	45.20	53.93	43.46	38.22	45.64	48.30	23.65	24.07	0.29
Contig50595	1392	0.558189655172	928	0.533405172414	464	0.60775862069	59	55.82	50.00	56.68	60.78	49.12	52.64	25.88	26.79	0.25
Contig50596	1596	0.489348370927	1064	0.464285714286	532	0.539473684211	17	48.93	55.45	37.41	53.95	50.84	50.98	24.89	24.31	0.29
Contig29702	4224	0.611505681818	2816	0.489701704545	1408	0.855113636364	38	61.15	60.44	37.50	85.51	36.67	53.38	18.37	27.62	0.18
Contig56501	1320	0.426515151515	880	0.404545454545	440	0.470454545455	17	42.65	53.64	27.27	47.05	49.83	50.80	22.38	23.07	0.33
Contig26827	1629	0.534069981584	1086	0.439226519337	543	0.723756906077	52	53.41	52.85	34.99	72.38	44.09	51.62	21.19	24.74	0.29
Contig26829	729	0.474622770919	486	0.471193415638	243	0.481481481481	11	47.46	54.32	39.92	48.15	51.60	52.17	25.99	25.87	0.26
Contig18459	243	0.320987654321	162	0.29012345679	81	0.382716049383	11	32.10	33.33	24.69	38.27	34.26	36.99	16.26	17.13	nan
Contig35743	1029	0.410106899903	686	0.411078717201	343	0.408163265306	13	41.01	47.23	34.99	40.82	49.78	51.52	24.69	26.17	0.21
Contig18455	399	0.661654135338	266	0.526315789474	133	0.932330827068	14	66.17	69.17	36.09	93.23	27.38	42.04	13.10	18.07	0.36
Contig10661	1479	0.461122379986	986	0.511156186613	493	0.361054766734	29	46.11	57.40	44.83	36.11	48.41	52.95	23.98	26.68	0.23
Contig8009	282	0.606382978723	188	0.632978723404	94	0.553191489362	27	60.64	64.89	61.70	55.32	39.24	40.79	20.75	20.95	nan
Contig8007	1428	0.414565826331	952	0.388655462185	476	0.466386554622	53	41.46	46.22	31.51	46.64	50.30	51.36	24.02	23.74	0.26
Contig8004	597	0.482412060302	398	0.522613065327	199	0.402010050251	74	48.24	48.74	55.78	40.20	47.08	49.19	24.55	25.27	0.22
Contig8002	1899	0.436018957346	1266	0.436018957346	633	0.436018957346	157	43.60	52.45	34.76	43.60	52.34	54.36	26.44	27.72	0.17
Contig8000	663	0.460030165913	442	0.468325791855	221	0.443438914027	59	46.00	53.39	40.27	44.34	47.31	49.21	24.36	24.89	0.32
Contig409	3153	0.443387250238	2102	0.441484300666	1051	0.447193149382	39	44.34	47.48	40.82	44.72	52.70	54.06	26.81	27.52	0.22
Contig408	321	0.554517133956	214	0.532710280374	107	0.598130841121	120	55.45	56.07	50.47	59.81	40.54	40.50	21.02	20.80	0.37
Contig401	912	0.552631578947	608	0.493421052632	304	0.671052631579	73	55.26	51.97	46.71	67.11	44.97	48.89	22.86	25.13	0.27
Contig400	1698	0.439340400471	1132	0.486749116608	566	0.344522968198	144	43.93	56.18	41.17	34.45	49.39	54.16	24.49	27.09	0.20
Contig402	354	0.505649717514	236	0.512711864407	118	0.491525423729	21	50.56	46.61	55.93	49.15	40.98	42.68	20.57	20.62	0.40
Contig57717	204	0.323529411765	136	0.352941176471	68	0.264705882353	19	32.35	30.88	39.71	26.47	32.62	36.10	15.02	16.93	nan
Contig406	314	0.363057324841	210	0.338095238095	104	0.413461538462	28	36.54	41.90	25.71	41.35	35.46	38.44	15.32	17.27	0.51
Contig58864	384	0.46875	256	0.40625	128	0.59375	13	46.88	45.31	35.94	59.38	43.11	44.43	19.61	20.26	0.35
Contig53153	585	0.682051282051	390	0.558974358974	195	0.928205128205	44	68.21	68.72	43.08	92.82	31.24	52.06	16.38	28.23	0.20
Contig58867	372	0.586021505376	248	0.576612903226	124	0.604838709677	15	58.60	55.65	59.68	60.48	42.06	44.82	20.26	20.73	0.37
Contig60842	249	0.40562248996	166	0.385542168675	83	0.44578313253	14	40.56	44.58	32.53	44.58	38.61	40.69	17.86	18.37	nan
Contig53625	822	0.440389294404	548	0.478102189781	274	0.36496350365	26	44.04	55.11	40.51	36.50	46.72	48.76	20.90	22.97	0.31
Contig31119	601	0.490848585691	401	0.476309226933	200	0.52	15	49.17	49.25	46.00	52.00	49.88	50.83	25.18	25.67	0.27
Contig31118	291	0.484536082474	194	0.474226804124	97	0.505154639175	44	48.45	48.45	46.39	50.52	41.60	41.59	20.08	19.96	nan
Contig63168	1104	0.423007246377	736	0.472826086957	368	0.323369565217	16	42.30	50.82	43.75	32.34	47.36	52.96	24.17	27.48	0.21
Contig65310	573	0.422338568935	382	0.442408376963	191	0.38219895288	15	42.23	38.74	49.74	38.22	45.29	47.40	21.08	22.26	0.38
Contig69144	459	0.516339869281	306	0.591503267974	153	0.366013071895	12	51.63	58.17	60.13	36.60	48.66	50.93	25.40	27.44	0.17
Contig45220	1254	0.363636363636	836	0.387559808612	418	0.315789473684	17	36.36	49.04	28.47	31.58	45.52	51.73	21.36	24.20	0.24
Contig57676	282	0.475177304965	188	0.478723404255	94	0.468085106383	22	47.52	56.38	39.36	46.81	37.66	38.17	16.36	16.24	nan
Contig3150	1281	0.503512880562	854	0.481264637002	427	0.548009367681	26	50.35	52.22	44.03	54.80	49.12	49.45	23.04	22.98	0.34
Contig19326	3653	0.424035039693	2436	0.490147783251	1217	0.291700903862	19	42.43	52.55	45.48	29.17	45.09	55.73	24.21	27.16	0.25
Contig6398	1769	0.486715658564	1180	0.452542372881	589	0.555178268251	47	48.73	50.85	39.66	55.52	50.85	51.80	24.98	25.78	0.27
Contig38794	249	0.44578313253	166	0.469879518072	83	0.397590361446	14	44.58	50.60	43.37	39.76	40.38	43.00	21.04	22.99	nan
Contig3157	942	0.59872611465	628	0.501592356688	314	0.792993630573	35	59.87	59.87	40.45	79.30	39.57	50.65	19.90	25.14	0.26
Contig6391	3258	0.581952117864	2172	0.566758747698	1086	0.612338858195	51	58.20	59.67	53.68	61.23	48.91	51.68	25.51	25.31	0.27
Contig6394	342	0.552631578947	228	0.570175438596	114	0.517543859649	13	55.26	64.04	50.00	51.75	44.74	45.36	22.36	22.44	0.35
Contig14408	436	0.442660550459	291	0.505154639175	145	0.31724137931	14	44.37	57.53	43.45	31.72	43.35	45.91	20.94	22.62	0.28
Contig6397	1146	0.404886561955	764	0.44109947644	382	0.332460732984	11	40.49	51.83	36.39	33.25	46.88	52.52	22.97	24.75	0.25
Contig7472	1050	0.434285714286	700	0.451428571429	350	0.4	13	43.43	48.86	41.43	40.00	49.44	52.31	24.46	24.41	0.27
Contig12111	612	0.550653594771	408	0.43137254902	204	0.789215686275	13	55.07	53.92	32.35	78.92	37.70	47.85	18.24	24.59	0.32
Contig3158	1350	0.488888888889	900	0.518888888889	450	0.428888888889	22	48.89	60.67	43.11	42.89	48.36	49.03	24.80	24.30	0.28
Contig72895	391	0.511508951407	261	0.521072796935	130	0.492307692308	15	51.28	53.44	50.77	49.23	46.02	46.02	24.43	24.14	0.31
Contig72890	1833	0.421713038734	1222	0.462356792144	611	0.340425531915	28	42.17	53.68	38.79	34.04	49.90	54.50	24.03	27.02	0.24
Contig72893	525	0.655238095238	350	0.514285714286	175	0.937142857143	13	65.52	60.00	42.86	93.71	30.19	48.12	16.01	23.69	0.25
Contig2899	444	0.509009009009	296	0.530405405405	148	0.466216216216	36	50.90	56.08	50.00	46.62	47.30	48.34	23.85	24.06	0.31
Contig2898	777	0.433719433719	518	0.42471042471	259	0.451737451737	33	43.37	47.88	37.07	45.17	47.26	48.81	22.27	23.31	0.39
Contig2725	1506	0.456175298805	1004	0.458167330677	502	0.45219123506	98	45.62	55.18	36.45	45.22	54.30	55.59	27.45	28.42	0.21
Contig2896	717	0.616457461646	478	0.556485355649	239	0.73640167364	122	61.65	59.83	51.46	73.64	43.99	52.72	22.07	26.17	0.25
Contig2895	2526	0.431116389549	1684	0.440023752969	842	0.413301662708	58	43.11	52.97	35.04	41.33	53.42	56.37	27.27	28.81	0.16
Contig2721	207	0.357487922705	138	0.347826086957	69	0.376811594203	13	35.75	36.23	33.33	37.68	35.22	36.68	12.86	14.75	nan
Contig2722	824	0.434466019417	550	0.454545454545	274	0.394160583942	12	43.55	53.09	37.82	39.42	46.42	50.55	22.21	23.57	0.30
Contig7559	276	0.344202898551	184	0.353260869565	92	0.326086956522	124	34.42	36.96	33.70	32.61	34.60	39.02	12.73	15.26	nan
Contig9711	948	0.464135021097	632	0.507911392405	316	0.376582278481	13	46.41	56.96	44.62	37.66	48.05	49.40	21.03	24.33	0.26
Contig7550	1674	0.482676224612	1116	0.478494623656	558	0.491039426523	13	48.27	51.97	43.73	49.10	51.62	54.17	24.52	24.51	0.30
Contig9712	336	0.458333333333	224	0.419642857143	112	0.535714285714	30	45.83	45.54	38.39	53.57	40.45	45.30	17.41	17.56	0.48
Contig7555	909	0.469746974697	606	0.476897689769	303	0.455445544554	17	46.97	59.41	35.97	45.54	51.42	51.27	24.93	25.15	0.29
Contig7554	3106	0.505151320026	2071	0.463061323032	1035	0.589371980676	69	50.53	51.06	41.55	58.94	50.78	52.18	25.24	25.83	0.28
Contig9716	1455	0.39587628866	970	0.420618556701	485	0.346391752577	16	39.59	54.02	30.10	34.64	47.50	52.52	22.71	25.23	0.23
Contig9840	1218	0.451559934319	812	0.465517241379	406	0.423645320197	100	45.16	53.20	39.90	42.36	53.03	54.13	27.31	27.30	0.22
Contig9843	759	0.511198945982	506	0.422924901186	253	0.687747035573	24	51.12	48.22	36.36	68.77	45.30	49.15	23.17	24.07	0.29
Contig9842	1536	0.390625	1024	0.4169921875	512	0.337890625	64	39.06	48.63	34.77	33.79	46.90	52.17	21.85	26.00	0.23
Contig9849	246	0.418699186992	164	0.44512195122	82	0.365853658537	45	41.87	42.68	46.34	36.59	38.92	41.84	17.61	19.31	nan
Contig3415	1458	0.582990397805	972	0.490740740741	486	0.767489711934	53	58.30	59.47	38.68	76.75	40.63	51.82	20.60	27.58	0.19
Contig6176	861	0.515679442509	574	0.493031358885	287	0.560975609756	25	51.57	61.32	37.28	56.10	50.61	51.70	25.19	26.43	0.27
Contig3410	264	0.462121212121	176	0.477272727273	88	0.431818181818	23	46.21	52.27	43.18	43.18	42.37	43.52	19.54	21.00	nan
Contig2684	861	0.473867595819	574	0.496515679443	287	0.428571428571	36	47.39	52.61	46.69	42.86	49.29	51.95	24.76	25.95	0.27
Contig3412	588	0.5	392	0.454081632653	196	0.591836734694	11	50.00	50.51	40.31	59.18	47.17	48.70	23.62	23.73	0.34
Contig6173	1127	0.559893522626	752	0.417553191489	375	0.845333333333	11	56.09	46.54	36.97	84.53	35.64	49.51	17.62	24.22	0.26
Contig72095	573	0.500872600349	382	0.5	191	0.502617801047	14	50.09	64.40	35.60	50.26	46.51	47.19	21.52	21.81	0.41
Contig72764	1072	0.521455223881	715	0.468531468531	357	0.627450980392	12	52.19	47.49	46.22	62.75	45.93	47.50	22.10	21.70	0.36
Contig68815	318	0.657232704403	212	0.547169811321	106	0.877358490566	29	65.72	57.55	51.89	87.74	32.80	46.49	16.43	24.95	0.24
Contig18289	474	0.611814345992	316	0.465189873418	158	0.905063291139	16	61.18	52.53	40.51	90.51	32.28	48.40	16.65	22.82	0.29
Contig2097	2568	0.428348909657	1712	0.458528037383	856	0.367990654206	44	42.83	49.07	42.64	36.80	50.60	54.88	24.68	26.89	0.22
