loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100	561	0.440285204991	374	0.430481283422	187	0.459893048128	101	44.03	52.94	33.16	45.99	40.65	41.94	18.73	18.73	0.45	2410	0.376763485477	1782	0.365881032548	628	0.407643312102	68.475386886989
Contig1000	555	0.538738738739	370	0.478378378378	185	0.659459459459	92	53.87	54.05	41.62	65.95	45.22	50.16	24.1	26.81	0.18	nan	nan	nan	nan	nan	nan	54.1524174553148
Contig10010	204	0.43137254902	136	0.448529411765	68	0.397058823529	23	43.14	51.47	38.24	39.71	34.1	36.2	14.66	17.12	nan	nan	nan	nan	nan	nan	nan	-12.547144434028
Contig10017	229	0.563318777293	153	0.496732026144	76	0.697368421053	20	56.58	53.25	46.05	69.74	35.45	40.41	18.34	18.5	nan	nan	nan	nan	nan	nan	nan	-18.8045915967438
Contig1002	411	0.52798053528	274	0.456204379562	137	0.671532846715	157	52.8	56.93	34.31	67.15	42.05	46.57	20.65	22.63	0.3	2128	0.533834586466	nan	nan	2128	0.533834586466	120.671855695942
Contig10032	513	0.471734892788	342	0.450292397661	171	0.514619883041	17	47.17	47.95	42.11	51.46	49.33	50.96	22.99	23.23	0.32	nan	nan	nan	nan	nan	nan	-18.7738478307866
Contig1004	309	0.521035598706	206	0.509708737864	103	0.543689320388	156	52.1	50.49	51.46	54.37	41.73	45.45	20.53	22.94	0.33	nan	nan	nan	nan	nan	nan	116.855378130063
Contig10043	217	0.428571428571	145	0.455172413793	72	0.375	15	43.06	54.79	36.11	37.5	37.54	41.32	19.41	20.96	nan	nan	nan	nan	nan	nan	nan	-21.2480319161784
Contig10044	201	0.398009950249	134	0.417910447761	67	0.358208955224	16	39.8	53.73	29.85	35.82	33.39	36.23	13.51	15.33	nan	nan	nan	nan	nan	nan	nan	-14.2057184994923
Contig10050	255	0.4	170	0.458823529412	85	0.282352941176	16	40	52.94	38.82	28.24	35.51	35.24	15.13	16.15	nan	nan	nan	nan	nan	nan	nan	-20.5161099158805
Contig1006	459	0.440087145969	306	0.411764705882	153	0.496732026144	64	44.01	47.71	34.64	49.67	42.62	44.03	19.85	20.53	0.43	5466	0.36791072082	4672	0.349743150685	794	0.474811083123	34.8000129209633
Contig10071	485	0.60412371134	324	0.608024691358	161	0.596273291925	55	60.66	64.2	57.41	59.63	41.3	42.59	20.51	21.13	0.38	nan	nan	nan	nan	nan	nan	17.80038226823
Contig10078	409	0.40097799511	273	0.417582417582	136	0.367647058824	27	40.2	40.88	42.65	36.76	43.04	46.59	20.04	22.19	0.31	nan	nan	nan	nan	nan	nan	-3.14738765013344
Contig10087	717	0.444909344491	478	0.422594142259	239	0.489539748954	32	44.49	49.79	34.73	48.95	50.02	51.48	25.6	25.87	0.28	nan	nan	nan	nan	nan	nan	0.930322284014395
Contig10089	231	0.636363636364	154	0.616883116883	77	0.675324675325	24	63.64	71.43	51.95	67.53	35.15	38.75	20.73	20.26	nan	nan	nan	nan	nan	nan	nan	-12.760532834861
Contig1009	354	0.587570621469	236	0.572033898305	118	0.618644067797	167	58.76	61.02	53.39	61.86	33.29	35.49	17.01	17.1	0.45	984	0.478658536585	984	0.478658536585	nan	nan	128.450078714059
Contig10128	303	0.485148514851	202	0.455445544554	101	0.544554455446	22	48.51	61.39	29.7	54.46	42.61	42.28	17.53	17.8	0.51	nan	nan	nan	nan	nan	nan	-14.2697076091944
Contig10130	218	0.619266055046	146	0.493150684932	72	0.875	29	62.5	63.01	35.62	87.5	31.72	42.04	15.76	24.69	nan	nan	nan	nan	nan	nan	nan	-9.65326777259379
Contig10174	456	0.416666666667	304	0.394736842105	152	0.460526315789	29	41.67	45.39	33.55	46.05	46.68	47.8	21.26	21.91	0.44	nan	nan	nan	nan	nan	nan	1.86331893493694
Contig10176	402	0.39552238806	268	0.410447761194	134	0.365671641791	14	39.55	48.51	33.58	36.57	39.39	41.8	17.31	19.11	0.41	nan	nan	nan	nan	nan	nan	-15.0154079572588
Contig10182	957	0.439916405434	638	0.46394984326	319	0.391849529781	36	43.99	53.61	39.18	39.18	46.8	49.02	21.95	23.6	0.36	nan	nan	nan	nan	nan	nan	-0.889606640029605
Contig10183	269	0.501858736059	180	0.483333333333	89	0.539325842697	32	50.56	54.44	42.22	53.93	40.64	41.1	20.71	20.79	nan	nan	nan	nan	nan	nan	nan	-6.13234348027113
Contig10193	211	0.568720379147	141	0.54609929078	70	0.614285714286	18	57.14	69.01	40	61.43	35.45	39.06	17.17	17.87	nan	nan	nan	nan	nan	nan	nan	-21.1028082242849
Contig10198	414	0.524154589372	276	0.507246376812	138	0.557971014493	64	52.42	64.49	36.96	55.8	45.06	47.5	22.02	21.81	0.36	nan	nan	nan	nan	nan	nan	24.9011474093622
Contig10211	221	0.633484162896	148	0.52027027027	73	0.86301369863	12	63.93	59.46	44.59	86.3	31.39	37.37	16.27	16.2	nan	nan	nan	nan	nan	nan	nan	-27.2660353786194
Contig10219	398	0.429648241206	266	0.417293233083	132	0.454545454545	17	43.18	54.89	28.57	45.45	44.82	43.93	23.1	21.02	0.26	nan	nan	nan	nan	nan	nan	-13.0962979880861
Contig1023	445	0.65393258427	297	0.602693602694	148	0.756756756757	51	65.54	63.76	56.76	75.68	36.42	42.86	19.57	21.75	0.36	nan	nan	nan	nan	nan	nan	13.5566902366925
