loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig16129	nan	nan	nan	nan	nan	nan
Contig18451	nan	nan	nan	nan	nan	nan
Contig18450	nan	nan	nan	nan	nan	nan
Contig15298	182	0.197802197802	182	0.197802197802	nan	nan
Contig10668	nan	nan	nan	nan	nan	nan
Contig10664	nan	nan	nan	nan	nan	nan
Contig10662	352	0.306818181818	208	0.288461538462	144	0.333333333333
Contig10661	nan	nan	nan	nan	nan	nan
Contig11138	nan	nan	nan	nan	nan	nan
Contig21219	nan	nan	nan	nan	nan	nan
Contig11136	nan	nan	nan	nan	nan	nan
Contig11131	nan	nan	nan	nan	nan	nan
Contig11130	nan	nan	nan	nan	nan	nan
Contig408	2086	0.320230105465	2086	0.320230105465	nan	nan
Contig403	1190	0.327731092437	1030	0.314563106796	160	0.4125
Contig402	34	0.294117647059	nan	nan	34	0.294117647059
Contig404	nan	nan	nan	nan	nan	nan
Contig407	nan	nan	nan	nan	nan	nan
Contig24283	nan	nan	nan	nan	nan	nan
Contig17298	326	0.40490797546	nan	nan	326	0.40490797546
Contig24289	nan	nan	nan	nan	nan	nan
Contig17295	296	0.25	296	0.25	nan	nan
Contig17290	244	0.360655737705	nan	nan	244	0.360655737705
Contig23832	nan	nan	nan	nan	nan	nan
Contig15839	nan	nan	nan	nan	nan	nan
Contig15837	nan	nan	nan	nan	nan	nan
Contig3155	892	0.335201793722	892	0.335201793722	nan	nan
Contig19322	nan	nan	nan	nan	nan	nan
Contig19324	238	0.252100840336	130	0.2	108	0.314814814815
Contig19325	100	0.32	nan	nan	100	0.32
Contig19326	nan	nan	nan	nan	nan	nan
Contig19327	nan	nan	nan	nan	nan	nan
Contig14403	nan	nan	nan	nan	nan	nan
Contig17473	1440	0.436805555556	nan	nan	1440	0.436805555556
Contig12110	nan	nan	nan	nan	nan	nan
Contig12117	nan	nan	nan	nan	nan	nan
Contig21880	72	0.222222222222	nan	nan	72	0.222222222222
Contig17479	nan	nan	nan	nan	nan	nan
Contig2897	98	0.30612244898	98	0.30612244898	nan	nan
Contig2726	nan	nan	nan	nan	nan	nan
Contig7559	nan	nan	nan	nan	nan	nan
Contig7551	nan	nan	nan	nan	nan	nan
Contig9715	nan	nan	nan	nan	nan	nan
Contig7554	nan	nan	nan	nan	nan	nan
Contig9716	nan	nan	nan	nan	nan	nan
Contig2686	nan	nan	nan	nan	nan	nan
Contig9843	nan	nan	nan	nan	nan	nan
Contig3418	nan	nan	nan	nan	nan	nan
Contig2687	nan	nan	nan	nan	nan	nan
Contig9848	nan	nan	nan	nan	nan	nan
Contig3411	nan	nan	nan	nan	nan	nan
