loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	543	0.432780847145	362	0.488950276243	181	0.32044198895	10	43.28	66.85	30.94	32.04	40.90	43.78	18.71	18.87	0.42
Contig18451	396	0.444444444444	264	0.458333333333	132	0.416666666667	9	44.44	54.55	37.12	41.67	45.42	46.68	24.20	24.30	0.29
Contig18450	238	0.466386554622	159	0.396226415094	79	0.607594936709	4	46.84	47.50	31.65	60.76	35.74	35.98	16.13	15.39	nan
Contig12806	306	0.47385620915	204	0.421568627451	102	0.578431372549	12	47.39	50.00	34.31	57.84	38.09	40.64	16.15	19.32	0.33
Contig15298	462	0.32683982684	308	0.383116883117	154	0.214285714286	10	32.68	50.00	26.62	21.43	38.31	47.06	19.67	21.54	0.34
Contig10668	279	0.491039426523	186	0.451612903226	93	0.569892473118	7	49.10	44.09	46.24	56.99	43.49	43.90	20.61	20.58	nan
Contig10664	417	0.407673860911	278	0.388489208633	139	0.446043165468	11	40.77	46.04	31.65	44.60	45.51	46.40	23.61	23.20	0.31
Contig10662	315	0.365079365079	210	0.385714285714	105	0.32380952381	16	36.51	47.62	29.52	32.38	38.20	41.89	15.59	18.50	0.47
Contig10661	317	0.419558359621	212	0.377358490566	105	0.504761904762	5	42.22	45.28	30.19	50.48	41.27	40.00	21.46	19.68	0.26
Contig11138	342	0.327485380117	228	0.34649122807	114	0.289473684211	6	32.75	40.35	28.95	28.95	39.49	45.81	17.05	22.26	0.21
Contig21219	495	0.406060606061	330	0.424242424242	165	0.369696969697	11	40.61	55.76	29.09	36.97	44.30	45.44	22.37	21.98	0.33
Contig11136	261	0.394636015326	174	0.477011494253	87	0.229885057471	7	39.46	55.17	40.23	22.99	35.71	39.92	18.98	19.38	nan
Contig11131	219	0.397260273973	146	0.493150684932	73	0.205479452055	5	39.73	52.05	46.58	20.55	35.05	41.86	16.40	18.56	nan
Contig11130	482	0.55601659751	322	0.490683229814	160	0.6875	12	55.83	53.42	44.72	68.75	39.30	42.92	18.62	19.94	0.41
Contig14793	228	0.359649122807	152	0.453947368421	76	0.171052631579	4	35.96	51.32	39.47	17.11	31.64	35.34	11.65	14.73	nan
Contig21555	291	0.484536082474	194	0.489690721649	97	0.474226804124	14	48.45	48.45	49.48	47.42	42.69	43.94	21.07	21.98	nan
Contig408	1149	0.467362924282	766	0.460835509138	383	0.480417754569	38	46.74	52.48	39.69	48.04	50.06	50.76	25.62	26.18	0.24
Contig403	2415	0.43685300207	1610	0.393788819876	805	0.52298136646	53	43.69	49.19	29.57	52.30	51.78	52.82	26.39	26.27	0.21
Contig402	744	0.384408602151	496	0.387096774194	248	0.379032258065	12	38.44	41.53	35.89	37.90	45.90	50.89	22.57	25.06	0.24
Contig404	583	0.480274442539	389	0.46529562982	194	0.510309278351	17	48.11	61.03	31.96	51.03	47.18	39.76	23.09	15.51	0.29
Contig407	233	0.37339055794	156	0.346153846154	77	0.428571428571	5	37.66	39.74	29.49	42.86	36.05	39.16	16.55	17.94	nan
Contig24283	284	0.408450704225	190	0.457894736842	94	0.308510638298	7	41.13	52.63	38.95	30.85	42.24	46.65	21.38	23.09	nan
Contig17298	658	0.348024316109	439	0.353075170843	219	0.337899543379	19	34.86	40.91	29.68	33.79	47.68	52.78	23.83	26.57	0.23
Contig24289	682	0.460410557185	455	0.402197802198	227	0.577092511013	13	46.11	41.23	39.21	57.71	48.60	52.30	26.73	26.80	0.24
Contig17295	351	0.433048433048	234	0.401709401709	117	0.495726495726	35	43.30	45.30	35.04	49.57	45.68	43.44	21.27	20.58	0.36
Contig23831	228	0.271929824561	152	0.375	76	0.0657894736842	8	27.19	47.37	27.63	6.58	26.43	43.98	10.08	19.37	nan
Contig17290	396	0.434343434343	264	0.462121212121	132	0.378787878788	11	43.43	42.42	50.00	37.88	44.18	47.05	22.70	23.94	0.24
Contig17291	321	0.461059190031	214	0.443925233645	107	0.495327102804	13	46.11	46.73	42.06	49.53	42.10	42.47	20.77	19.60	0.41
Contig15839	355	0.439436619718	237	0.46835443038	118	0.381355932203	5	44.07	46.22	47.46	38.14	43.90	46.42	21.83	23.33	0.34
Contig15837	338	0.378698224852	226	0.398230088496	112	0.339285714286	8	38.10	53.10	26.55	33.93	37.62	39.58	14.53	16.24	0.32
Contig22046	343	0.399416909621	229	0.419213973799	114	0.359649122807	10	40.06	45.22	38.60	35.96	42.87	45.69	20.66	21.67	0.39
Contig3155	879	0.398179749716	586	0.452218430034	293	0.290102389078	19	39.82	55.29	35.15	29.01	42.62	50.16	20.98	24.29	0.26
Contig19322	641	0.375975039002	428	0.38785046729	213	0.352112676056	13	37.72	47.66	29.91	35.21	43.62	45.87	19.85	21.61	0.40
Contig19324	294	0.340136054422	196	0.357142857143	98	0.30612244898	11	34.01	39.80	31.63	30.61	38.88	45.98	21.00	21.77	nan
Contig19325	240	0.370833333333	160	0.3875	80	0.3375	7	37.08	55.00	22.50	33.75	39.94	42.96	19.14	19.41	nan
Contig19326	245	0.461224489796	164	0.5	81	0.382716049383	9	46.50	56.10	43.90	38.27	35.81	34.69	16.19	14.87	nan
Contig19327	414	0.420289855072	276	0.43115942029	138	0.398550724638	6	42.03	48.55	37.68	39.86	42.16	45.42	18.94	19.78	0.40
Contig14403	203	0.472906403941	136	0.470588235294	67	0.477611940299	4	47.76	55.88	38.24	47.76	36.37	34.30	17.13	17.85	nan
Contig17473	240	0.433333333333	160	0.4125	80	0.475	13	43.33	43.75	38.75	47.50	38.88	39.85	17.84	17.38	nan
Contig12110	203	0.394088669951	136	0.448529411765	67	0.283582089552	4	39.80	52.94	36.76	28.36	34.90	38.66	15.63	15.50	nan
Contig12117	327	0.400611620795	218	0.366972477064	109	0.467889908257	10	40.06	42.20	31.19	46.79	43.62	42.91	20.06	19.79	0.41
Contig21880	254	0.374015748031	170	0.352941176471	84	0.416666666667	10	37.70	47.06	23.53	41.67	41.39	44.12	16.86	19.55	nan
Contig17479	273	0.369963369963	182	0.406593406593	91	0.296703296703	13	37.00	48.35	32.97	29.67	39.15	44.60	19.08	22.25	nan
Contig2897	579	0.411053540587	386	0.466321243523	193	0.300518134715	19	41.11	49.74	43.52	30.05	43.64	52.03	22.85	25.88	0.24
Contig2726	213	0.380281690141	142	0.394366197183	71	0.352112676056	5	38.03	46.48	32.39	35.21	34.02	37.15	14.83	16.02	nan
Contig7559	348	0.35632183908	232	0.418103448276	116	0.23275862069	6	35.63	53.45	30.17	23.28	35.78	45.67	12.90	21.24	0.36
Contig7551	198	0.464646464646	132	0.469696969697	66	0.454545454545	5	46.46	46.97	46.97	45.45	33.95	35.59	14.92	15.73	nan
Contig9715	290	0.410344827586	194	0.386597938144	96	0.458333333333	6	41.32	49.48	27.84	45.83	41.85	41.02	18.12	17.28	nan
