loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig80015	nan	nan	nan	nan	nan	nan
Contig16129	1600	0.615	1600	0.615	nan	nan
Contig29705	nan	nan	nan	nan	nan	nan
Contig16123	nan	nan	nan	nan	nan	nan
Contig16121	314	0.783439490446	nan	nan	314	0.783439490446
Contig105635	nan	nan	nan	nan	nan	nan
Contig110082	nan	nan	nan	nan	nan	nan
Contig117652	nan	nan	nan	nan	nan	nan
Contig26828	406	0.541871921182	406	0.541871921182	nan	nan
Contig88375	nan	nan	nan	nan	nan	nan
Contig12077	nan	nan	nan	nan	nan	nan
Contig60549	nan	nan	nan	nan	nan	nan
Contig72485	nan	nan	nan	nan	nan	nan
Contig99511	nan	nan	nan	nan	nan	nan
Contig111442	nan	nan	nan	nan	nan	nan
Contig12806	nan	nan	nan	nan	nan	nan
Contig79541	nan	nan	nan	nan	nan	nan
Contig12800	nan	nan	nan	nan	nan	nan
Contig60545	nan	nan	nan	nan	nan	nan
Contig20211	nan	nan	nan	nan	nan	nan
Contig34855	488	0.631147540984	488	0.631147540984	nan	nan
Contig82343	nan	nan	nan	nan	nan	nan
Contig15298	nan	nan	nan	nan	nan	nan
Contig10668	4460	0.686995515695	4460	0.686995515695	nan	nan
Contig47203	222	0.657657657658	222	0.657657657658	nan	nan
Contig15295	nan	nan	nan	nan	nan	nan
Contig10664	1504	0.599734042553	1504	0.599734042553	nan	nan
Contig15297	nan	nan	nan	nan	nan	nan
Contig115207	nan	nan	nan	nan	nan	nan
Contig10663	nan	nan	nan	nan	nan	nan
Contig15292	nan	nan	nan	nan	nan	nan
Contig114556	nan	nan	nan	nan	nan	nan
Contig114002	200	0.62	200	0.62	nan	nan
Contig46268	nan	nan	nan	nan	nan	nan
Contig80018	nan	nan	nan	nan	nan	nan
Contig11137	710	0.664788732394	710	0.664788732394	nan	nan
Contig11130	nan	nan	nan	nan	nan	nan
Contig34854	nan	nan	nan	nan	nan	nan
Contig107779	nan	nan	nan	nan	nan	nan
Contig19583	nan	nan	nan	nan	nan	nan
Contig91319	158	0.392405063291	158	0.392405063291	nan	nan
Contig69850	nan	nan	nan	nan	nan	nan
Contig66780	nan	nan	nan	nan	nan	nan
Contig8009	nan	nan	nan	nan	nan	nan
Contig93224	nan	nan	nan	nan	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig69859	98	0.714285714286	98	0.714285714286	nan	nan
Contig91310	nan	nan	nan	nan	nan	nan
Contig8000	462	0.588744588745	462	0.588744588745	nan	nan
Contig102213	nan	nan	nan	nan	nan	nan
Contig400	34	0.529411764706	34	0.529411764706	nan	nan
Contig403	46	0.739130434783	nan	nan	46	0.739130434783
Contig405	nan	nan	nan	nan	nan	nan
Contig407	2328	0.558848797251	2328	0.558848797251	nan	nan
Contig406	nan	nan	nan	nan	nan	nan
Contig53628	104	0.480769230769	104	0.480769230769	nan	nan
Contig58868	28	0.714285714286	28	0.714285714286	nan	nan
Contig37422	nan	nan	nan	nan	nan	nan
Contig37420	100	0.4	100	0.4	nan	nan
Contig107894	nan	nan	nan	nan	nan	nan
Contig53153	42	0.47619047619	42	0.47619047619	nan	nan
Contig56190	nan	nan	nan	nan	nan	nan
Contig53627	nan	nan	nan	nan	nan	nan
Contig37429	506	0.664031620553	506	0.664031620553	nan	nan
Contig53156	1690	0.621301775148	348	0.586206896552	1342	0.630402384501
Contig115737	nan	nan	nan	nan	nan	nan
Contig87754	nan	nan	nan	nan	nan	nan
Contig31449	250	0.584	250	0.584	nan	nan
