loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig15444	795	0.545911949686	530	0.479245283019	265	0.679245283019	11	54.59	60.75	35.09	67.92	41.82	46.01	19.62	21.54	0.37
Contig50599	288	0.465277777778	192	0.46875	96	0.458333333333	15	46.53	57.29	36.46	45.83	38.66	39.81	20.03	21.70	nan
Contig16128	339	0.495575221239	226	0.469026548673	113	0.548672566372	8	49.56	52.21	41.59	54.87	30.77	31.27	15.09	14.45	0.54
Contig50594	1917	0.541992696922	1278	0.441314553991	639	0.743348982786	47	54.20	54.15	34.12	74.33	42.82	50.83	23.39	24.06	0.27
Contig16122	1143	0.551181102362	762	0.484251968504	381	0.685039370079	30	55.12	54.59	42.26	68.50	43.19	48.80	21.32	22.94	0.33
Contig29703	306	0.52614379085	204	0.460784313725	102	0.656862745098	10	52.61	54.90	37.25	65.69	42.38	45.60	20.68	22.06	0.37
Contig29702	212	0.452830188679	142	0.408450704225	70	0.542857142857	10	45.71	42.25	39.44	54.29	33.14	31.68	15.29	13.25	nan
Contig26821	375	0.568	250	0.472	125	0.76	8	56.80	60.00	34.40	76.00	34.64	40.08	17.64	19.55	0.35
Contig17555	245	0.428571428571	164	0.371951219512	81	0.543209876543	6	43.21	45.12	29.27	54.32	38.65	39.65	20.90	20.01	nan
Contig34856	4767	0.47535137403	3178	0.429830081812	1589	0.566393958464	20	47.54	50.72	35.24	56.64	53.06	54.01	26.73	26.71	0.21
Contig18369	543	0.587476979742	362	0.538674033149	181	0.685082872928	10	58.75	65.75	41.99	68.51	40.12	43.62	19.85	24.34	0.30
Contig13448	891	0.516273849607	594	0.489898989899	297	0.569023569024	85	51.63	55.89	42.09	56.90	42.00	44.98	21.19	22.40	0.33
Contig18458	315	0.520634920635	210	0.585714285714	105	0.390476190476	7	52.06	96.19	20.95	39.05	31.82	27.94	12.97	8.96	nan
Contig12808	605	0.561983471074	404	0.554455445545	201	0.577114427861	150	56.38	57.92	52.97	57.71	45.09	46.20	25.90	25.54	0.24
Contig12809	621	0.405797101449	414	0.398550724638	207	0.420289855072	11	40.58	38.65	41.06	42.03	40.44	43.74	19.41	19.72	0.43
Contig35740	1053	0.599240265907	702	0.505698005698	351	0.786324786325	15	59.92	56.98	44.16	78.63	39.83	51.42	21.08	25.22	0.30
Contig35741	3081	0.481661798117	2054	0.470788704966	1027	0.503407984421	21	48.17	58.23	35.93	50.34	52.41	53.92	25.63	26.11	0.24
Contig12806	277	0.505415162455	185	0.508108108108	92	0.5	9	50.72	65.59	35.87	50.00	34.30	33.29	14.67	14.01	nan
Contig12800	1485	0.519865319865	990	0.492929292929	495	0.573737373737	31	51.99	61.82	36.77	57.37	49.81	51.18	24.20	23.97	0.31
Contig14798	459	0.507625272331	306	0.519607843137	153	0.483660130719	10	50.76	62.09	41.83	48.37	44.28	44.67	24.21	24.23	0.29
Contig18457	1191	0.55583543241	794	0.501259445844	397	0.664987405542	17	55.58	64.74	35.52	66.50	40.32	46.17	19.73	20.54	0.39
Contig50331	207	0.449275362319	138	0.478260869565	69	0.391304347826	9	44.93	44.93	50.72	39.13	36.93	39.21	15.05	16.82	nan
Contig10668	423	0.617021276596	282	0.617021276596	141	0.617021276596	19	61.70	60.99	62.41	61.70	45.25	50.40	23.32	26.56	0.26
Contig10669	1359	0.51140544518	906	0.557395143488	453	0.419426048565	41	51.14	71.74	39.74	41.94	42.37	44.31	19.63	21.42	0.35
Contig10664	477	0.498951781971	318	0.477987421384	159	0.540880503145	42	49.90	54.72	40.88	54.09	32.73	34.66	15.25	15.84	0.43
Contig17552	362	0.524861878453	242	0.442148760331	120	0.691666666667	7	52.78	47.93	40.50	69.17	39.15	43.11	17.45	18.82	0.46
Contig10663	272	0.455882352941	182	0.521978021978	90	0.322222222222	10	45.93	20.88	83.52	32.22	32.11	33.28	15.33	20.58	nan
Contig15292	270	0.577777777778	180	0.55	90	0.633333333333	8	57.78	65.56	44.44	63.33	36.23	41.26	17.48	20.25	nan
Contig10661	1371	0.527352297593	914	0.434354485777	457	0.713347921225	96	52.74	55.14	31.73	71.33	40.86	49.40	18.97	22.71	0.33
Contig36900	990	0.476767676768	660	0.433333333333	330	0.563636363636	21	47.68	48.18	38.48	56.36	48.61	49.12	22.97	22.80	0.30
Contig41548	1827	0.51614668856	1218	0.456486042693	609	0.635467980296	19	51.61	60.59	30.71	63.55	45.79	49.58	22.96	22.85	0.31
Contig11135	2151	0.471408647141	1434	0.512552301255	717	0.389121338912	14	47.14	47.98	54.53	38.91	51.71	53.09	25.75	27.03	0.20
Contig13839	202	0.440594059406	135	0.444444444444	67	0.432835820896	38	44.28	41.18	47.76	43.28	23.82	23.51	8.35	10.61	nan
Contig11137	510	0.462745098039	340	0.423529411765	170	0.541176470588	12	46.27	45.29	39.41	54.12	40.74	42.03	20.17	19.90	0.35
Contig11136	1341	0.444444444444	894	0.414988814318	447	0.503355704698	69	44.44	46.09	36.91	50.34	53.57	54.00	26.18	26.52	0.25
Contig11130	2070	0.44347826087	1380	0.454347826087	690	0.421739130435	36	44.35	51.88	38.99	42.17	50.78	52.40	23.93	25.10	0.27
Contig11132	795	0.581132075472	530	0.467924528302	265	0.807547169811	61	58.11	51.70	41.89	80.75	34.49	47.00	16.81	23.09	0.33
Contig14792	267	0.513108614232	178	0.477528089888	89	0.584269662921	114	51.31	52.81	42.70	58.43	36.94	37.79	16.13	16.48	nan
Contig50592	330	0.493939393939	220	0.481818181818	110	0.518181818182	10	49.39	66.36	30.00	51.82	40.88	42.56	18.01	19.16	0.51
Contig8008	618	0.477346278317	412	0.45145631068	206	0.529126213592	69	47.73	55.83	34.47	52.91	47.34	47.41	22.77	22.95	0.33
Contig8006	417	0.342925659472	278	0.287769784173	139	0.453237410072	41	34.29	9.35	48.20	45.32	24.08	30.14	10.08	17.39	nan
Contig8005	5508	0.538307915759	3672	0.524237472767	1836	0.566448801743	55	53.83	61.22	43.63	56.64	50.69	52.53	25.19	24.97	0.22
Contig15441	1101	0.44323342416	734	0.425068119891	367	0.479564032698	21	44.32	50.41	34.60	47.96	51.24	50.75	24.72	24.83	0.29
Contig8003	3162	0.481657179001	2108	0.476755218216	1054	0.491461100569	35	48.17	54.74	40.61	49.15	55.00	55.60	26.85	27.07	0.20
Contig8001	348	0.373563218391	232	0.379310344828	116	0.362068965517	62	37.36	39.66	36.21	36.21	35.78	40.91	15.66	19.47	nan
Contig409	1929	0.566096423017	1286	0.545101088647	643	0.608087091757	29	56.61	63.92	45.10	60.81	46.82	49.76	21.93	23.71	0.31
Contig408	1341	0.51976137211	894	0.465324384787	447	0.628635346756	154	51.98	54.36	38.70	62.86	40.06	45.43	20.49	22.92	0.26
Contig40360	576	0.487847222222	384	0.471354166667	192	0.520833333333	8	48.78	54.17	40.10	52.08	49.53	49.73	24.29	24.36	0.31
Contig401	1224	0.541666666667	816	0.525735294118	408	0.573529411765	33	54.17	62.25	42.89	57.35	44.80	45.73	23.76	24.58	0.32
Contig10446	1839	0.550842849375	1226	0.506525285481	613	0.639477977162	25	55.08	58.24	43.07	63.95	51.20	55.10	27.28	26.75	0.21
Contig407	1524	0.536089238845	1016	0.470472440945	508	0.667322834646	60	53.61	51.38	42.72	66.73	44.93	49.69	21.51	22.73	0.34
Contig37426	552	0.521739130435	368	0.45652173913	184	0.652173913043	7	52.17	55.43	35.87	65.22	42.28	45.23	20.33	21.70	0.33
Contig53628	278	0.489208633094	186	0.467741935484	92	0.532608695652	6	49.28	56.99	36.56	53.26	33.81	34.92	17.43	17.84	nan
Contig37423	441	0.603174603175	294	0.547619047619	147	0.714285714286	11	60.32	57.82	51.70	71.43	36.74	41.92	20.29	25.09	0.25
Contig53151	446	0.408071748879	298	0.436241610738	148	0.351351351351	7	40.99	55.03	32.21	35.14	36.55	40.83	18.15	20.78	0.35
Contig53150	441	0.56462585034	294	0.503401360544	147	0.687074829932	6	56.46	60.54	40.14	68.71	41.48	47.29	21.07	22.67	0.33
Contig53627	204	0.436274509804	136	0.470588235294	68	0.367647058824	7	43.63	48.53	45.59	36.76	34.43	36.27	16.70	19.35	nan
Contig53157	273	0.446886446886	182	0.379120879121	91	0.582417582418	8	44.69	39.56	36.26	58.24	34.08	33.55	16.68	17.04	nan
Contig37428	1167	0.500428449015	778	0.5	389	0.501285347044	48	50.04	60.15	39.85	50.13	49.84	50.30	23.49	23.35	0.32
Contig31119	548	0.501824817518	366	0.437158469945	182	0.631868131868	14	50.37	60.11	27.32	63.19	42.28	43.70	21.27	20.81	0.39
Contig15760	630	0.473015873016	420	0.483333333333	210	0.452380952381	7	47.30	53.33	43.33	45.24	43.05	44.18	21.13	21.55	0.35
Contig31448	303	0.448844884488	202	0.435643564356	101	0.475247524752	77	44.88	48.51	38.61	47.52	40.51	42.18	19.54	19.72	0.39
Contig31111	276	0.532608695652	184	0.494565217391	92	0.608695652174	8	53.26	66.30	32.61	60.87	37.22	40.02	20.44	20.53	nan
Contig31445	1485	0.540067340067	990	0.49595959596	495	0.628282828283	12	54.01	59.60	39.60	62.83	50.87	54.22	26.41	26.49	0.20
Contig31112	303	0.547854785479	202	0.465346534653	101	0.712871287129	10	54.79	57.43	35.64	71.29	37.97	41.29	17.70	17.00	0.45
Contig31115	1191	0.540722082284	794	0.520151133501	397	0.581863979849	15	54.07	60.20	43.83	58.19	48.44	49.61	24.70	26.18	0.24
Contig32500	453	0.547461368653	302	0.516556291391	151	0.609271523179	13	54.75	60.93	42.38	60.93	36.00	38.63	16.55	16.56	0.50
Contig31117	420	0.566666666667	280	0.475	140	0.75	8	56.67	55.71	39.29	75.00	39.68	45.47	18.35	20.59	0.38
Contig24282	252	0.559523809524	168	0.565476190476	84	0.547619047619	6	55.95	52.38	60.71	54.76	42.20	43.20	22.32	22.98	nan
Contig24287	261	0.513409961686	174	0.465517241379	87	0.609195402299	9	51.34	45.98	47.13	60.92	34.11	34.98	15.64	15.10	nan
Contig23838	306	0.457516339869	204	0.5	102	0.372549019608	8	45.75	55.88	44.12	37.25	38.74	42.61	19.64	20.79	0.42
Contig24285	399	0.501253132832	266	0.451127819549	133	0.601503759398	7	50.13	48.12	42.11	60.15	44.15	46.38	22.00	22.25	0.31
Contig35357	900	0.518888888889	600	0.566666666667	300	0.423333333333	15	51.89	56.67	56.67	42.33	47.61	48.54	24.13	25.01	0.26
Contig24289	330	0.515151515152	220	0.563636363636	110	0.418181818182	7	51.52	50.91	61.82	41.82	43.71	48.70	20.93	23.12	0.35
Contig23836	1074	0.567970204842	716	0.511173184358	358	0.68156424581	27	56.80	63.13	39.11	68.16	41.88	49.50	19.54	23.52	0.33
Contig23831	333	0.477477477477	222	0.5	111	0.432432432432	7	47.75	54.95	45.05	43.24	44.31	44.44	22.12	22.31	0.32
Contig23832	840	0.389285714286	560	0.457142857143	280	0.253571428571	9	38.93	48.21	43.21	25.36	39.97	50.85	20.75	25.86	0.24
Contig45225	297	0.457912457912	198	0.39898989899	99	0.575757575758	9	45.79	49.49	30.30	57.58	40.87	41.20	16.51	14.75	nan
Contig45226	318	0.418238993711	212	0.400943396226	106	0.452830188679	16	41.82	43.40	36.79	45.28	37.76	42.78	17.83	21.00	0.29
Contig45222	329	0.504559270517	220	0.509090909091	109	0.495412844037	8	50.76	63.64	38.18	49.54	36.11	37.67	18.82	20.43	0.35
Contig41023	333	0.528528528529	222	0.427927927928	111	0.72972972973	6	52.85	47.75	37.84	72.97	36.37	40.99	17.35	18.19	0.45
Contig15832	357	0.43137254902	238	0.432773109244	119	0.428571428571	10	43.14	47.90	38.66	42.86	41.75	44.43	20.30	22.58	0.38
Contig46969	618	0.556634304207	412	0.473300970874	206	0.723300970874	11	55.66	50.97	43.69	72.33	44.28	49.95	24.62	25.32	0.21
Contig15834	567	0.52557319224	378	0.489417989418	189	0.597883597884	9	52.56	61.38	36.51	59.79	41.63	43.85	19.07	19.07	0.44
Contig3153	228	0.385964912281	152	0.421052631579	76	0.315789473684	11	38.60	40.79	43.42	31.58	34.05	36.84	15.77	19.44	nan
Contig41024	609	0.628899835796	406	0.536945812808	203	0.812807881773	14	62.89	53.69	53.69	81.28	35.63	45.24	19.27	21.00	0.34
Contig7479	366	0.532786885246	244	0.52868852459	122	0.540983606557	74	53.28	58.20	47.54	54.10	40.93	41.99	19.78	19.88	0.37
Contig46032	414	0.524154589372	276	0.467391304348	138	0.63768115942	12	52.42	62.32	31.16	63.77	40.78	43.11	20.12	21.02	0.40
Contig19323	547	0.416819012797	365	0.471232876712	182	0.307692307692	12	41.76	56.83	37.36	30.77	43.87	48.75	20.45	24.69	0.26
Contig54941	555	0.484684684685	370	0.456756756757	185	0.540540540541	10	48.47	55.68	35.68	54.05	43.16	44.02	20.62	20.58	0.38
Contig6398	243	0.497942386831	162	0.462962962963	81	0.567901234568	6	49.79	49.38	43.21	56.79	42.62	42.78	19.55	18.13	nan
Contig38793	744	0.564516129032	496	0.512096774194	248	0.66935483871	12	56.45	56.85	45.56	66.94	48.10	52.69	26.55	27.92	0.18
Contig14402	632	0.563291139241	422	0.485781990521	210	0.719047619048	11	56.51	61.14	36.02	71.90	41.80	46.70	19.23	21.30	0.36
Contig3157	867	0.560553633218	578	0.57785467128	289	0.525951557093	26	56.06	58.48	57.09	52.60	46.44	46.88	23.79	23.39	0.32
Contig14400	1716	0.517482517483	1144	0.454545454545	572	0.643356643357	18	51.75	51.22	39.69	64.34	47.60	51.65	23.32	25.22	0.27
Contig6390	393	0.445292620865	262	0.458015267176	131	0.419847328244	11	44.53	44.27	47.33	41.98	40.28	41.68	16.83	18.32	0.46
Contig6391	453	0.485651214128	302	0.44701986755	151	0.562913907285	14	48.57	52.98	36.42	56.29	39.93	41.27	18.91	18.39	0.41
Contig48056	207	0.565217391304	138	0.586956521739	69	0.521739130435	11	56.52	53.62	63.77	52.17	45.79	46.82	24.96	26.01	nan
Contig43770	375	0.536	250	0.452	125	0.704	7	53.60	51.20	39.20	70.40	37.51	41.74	19.84	21.03	0.36
Contig43771	228	0.399122807018	152	0.467105263158	76	0.263157894737	9	39.91	50.00	43.42	26.32	32.06	42.02	17.55	19.23	nan
Contig48052	1014	0.479289940828	676	0.505917159763	338	0.426035502959	25	47.93	60.65	40.53	42.60	48.25	49.49	22.55	22.80	0.33
Contig6397	645	0.527131782946	430	0.458139534884	215	0.66511627907	121	52.71	53.02	38.60	66.51	40.36	45.86	19.48	22.27	0.33
Contig17487	279	0.433691756272	186	0.39247311828	93	0.516129032258	6	43.37	33.33	45.16	51.61	33.11	37.12	15.00	15.54	nan
Contig12111	1590	0.539622641509	1060	0.510377358491	530	0.598113207547	14	53.96	61.51	40.57	59.81	48.89	50.06	25.31	25.11	0.25
Contig12116	513	0.524366471735	342	0.488304093567	171	0.59649122807	33	52.44	59.06	38.60	59.65	31.66	33.08	15.96	16.13	0.59
Contig12115	225	0.408888888889	150	0.446666666667	75	0.333333333333	52	40.89	58.67	30.67	33.33	25.20	26.61	11.16	11.79	nan
Contig21881	240	0.504166666667	160	0.525	80	0.4625	13	50.42	65.00	40.00	46.25	38.75	38.31	17.64	18.29	nan
Contig21886	312	0.525641025641	208	0.456730769231	104	0.663461538462	6	52.56	48.08	43.27	66.35	39.16	42.29	18.46	19.07	0.47
Contig42711	283	0.544169611307	189	0.550264550265	94	0.531914893617	6	54.61	56.84	53.19	53.19	41.50	43.80	22.44	22.73	nan
Contig2729	2508	0.506379585327	1672	0.481459330144	836	0.556220095694	84	50.64	51.79	44.50	55.62	51.97	51.83	26.01	25.41	0.24
Contig2898	2364	0.494500846024	1576	0.527918781726	788	0.427664974619	74	49.45	59.26	46.32	42.77	55.02	56.15	27.61	28.53	0.17
Contig2897	849	0.482921083628	566	0.501766784452	283	0.445229681979	105	48.29	57.24	43.11	44.52	47.58	49.22	22.94	23.64	0.34
Contig2895	343	0.504373177843	229	0.489082969432	114	0.535087719298	44	50.58	51.30	46.49	53.51	42.34	43.22	22.25	22.84	0.34
Contig2726	1428	0.556722689076	952	0.484243697479	476	0.701680672269	76	55.67	54.20	42.65	70.17	43.97	50.42	23.27	24.45	0.28
Contig2720	369	0.552845528455	246	0.50406504065	123	0.650406504065	80	55.28	56.91	43.90	65.04	43.26	46.50	21.53	22.18	0.35
Contig2722	2304	0.569010416667	1536	0.491536458333	768	0.723958333333	76	56.90	58.46	39.84	72.40	44.53	53.43	22.85	26.36	0.22
Contig9718	218	0.550458715596	146	0.445205479452	72	0.763888888889	92	55.56	47.95	41.10	76.39	33.08	37.89	17.70	19.12	nan
Contig9711	984	0.535569105691	656	0.501524390244	328	0.603658536585	20	53.56	57.93	42.38	60.37	50.29	52.72	26.34	27.08	0.23
Contig7550	264	0.462121212121	176	0.471590909091	88	0.443181818182	117	46.21	45.45	48.86	44.32	37.96	38.47	16.18	16.98	nan
Contig7553	1184	0.556587837838	790	0.515189873418	394	0.639593908629	24	55.75	55.95	47.09	63.96	47.93	49.57	24.08	24.66	0.33
