loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10	282	0.468085106383	188	0.393617021277	94	0.617021276596	95	46.81	39.36	39.36	61.7	35.10	37.67	19.04	20.53	nan	2432	0.375	2432	0.375	nan	nan	72.3210523870878
Contig10002	582	0.501718213058	388	0.451030927835	194	0.603092783505	12	50.17	42.78	47.42	60.31	45.54	46.73	21.42	22.15	0.37	80	0.4	80	0.4	nan	nan	-15.6538077590743
Contig10003	1368	0.463450292398	912	0.468201754386	456	0.453947368421	17	46.35	55.92	37.72	45.39	49.33	48.99	23.54	23.66	0.31	596	0.369127516779	596	0.369127516779	nan	nan	-11.8407104954881
Contig10004	1317	0.568716780562	878	0.495444191344	439	0.715261958998	63	56.87	56.95	42.14	71.53	40.80	49.43	20.13	25.46	0.24	nan	nan	nan	nan	nan	nan	33.3377767724529
Contig10006	381	0.488188976378	254	0.385826771654	127	0.692913385827	106	48.82	51.18	25.98	69.29	36.96	39.37	16.23	14.49	0.46	1420	0.354929577465	1182	0.313028764805	238	0.563025210084	83.8968074727938
Contig10007	236	0.588983050847	158	0.639240506329	78	0.487179487179	29	59.4	73.42	54.43	48.72	31.82	33.27	14.57	15.03	nan	nan	nan	nan	nan	nan	nan	4.4685628054627
Contig10008	2142	0.504201680672	1428	0.516806722689	714	0.478991596639	31	50.42	62.04	41.32	47.9	51.28	51.93	25.11	25.34	0.23	164	0.317073170732	164	0.317073170732	nan	nan	1.95788135945827
Contig10017	3579	0.473037161218	2386	0.461860854987	1193	0.49538977368	26	47.3	49.62	42.75	49.54	53.35	54.11	26.14	26.11	0.23	7644	0.348901098901	7644	0.348901098901	nan	nan	-2.406263313281
Contig1002	450	0.411111111111	300	0.413333333333	150	0.406666666667	78	41.11	48	34.67	40.67	42.63	43.44	17.16	17.96	0.47	3132	0.377394636015	3132	0.377394636015	nan	nan	53.672226652623
Contig10020	765	0.499346405229	510	0.482352941176	255	0.533333333333	47	49.93	53.73	42.75	53.33	49.19	49.79	23.42	23.46	0.33	5370	0.376722532588	4600	0.365869565217	770	0.441558441558	17.4976904951482
Contig10022	672	0.584821428571	448	0.53125	224	0.691964285714	59	58.48	61.16	45.09	69.2	41.86	48.43	20.66	22.23	0.33	1608	0.442786069652	1608	0.442786069652	nan	nan	30.6836646728757
Contig10027	234	0.376068376068	156	0.358974358974	78	0.410256410256	11	37.61	35.9	35.9	41.03	29.77	31.26	9.51	9.18	nan	nan	nan	nan	nan	nan	nan	-9.44860208611504
Contig10028	705	0.521985815603	470	0.465957446809	235	0.634042553191	17	52.2	56.17	37.02	63.4	38.74	40.24	17.47	17.69	0.5	270	0.503703703704	260	0.492307692308	nan	nan	-11.6864515621803
Contig10038	861	0.475029036005	574	0.487804878049	287	0.449477351916	105	47.5	58.89	38.68	44.95	46.99	49.39	23.86	25.51	0.24	1760	0.307954545455	1760	0.307954545455	nan	nan	75.3639341646588
Contig10041	246	0.630081300813	164	0.609756097561	82	0.670731707317	16	63.01	56.1	65.85	67.07	34.58	36.96	17.98	19.33	nan	122	0.524590163934	122	0.524590163934	nan	nan	-9.13811983978933
Contig10042	1896	0.57858649789	1264	0.506329113924	632	0.723101265823	105	57.86	55.54	45.73	72.31	40.24	50.19	22.22	25.80	0.25	2782	0.391804457225	2782	0.391804457225	nan	nan	75.6198455058659
Contig10044	279	0.444444444444	186	0.47311827957	93	0.387096774194	40	44.44	46.24	48.39	38.71	33.76	34.03	15.81	14.86	nan	2098	0.341277407054	2098	0.341277407054	nan	nan	10.8560273253399
Contig10046	546	0.489010989011	364	0.398351648352	182	0.67032967033	67	48.9	46.15	33.52	67.03	40.80	44.52	19.37	20.39	0.38	1366	0.374084919473	1296	0.364969135802	70	0.542857142857	43.9501515947452
Contig10047	984	0.595528455285	656	0.551829268293	328	0.682926829268	25	59.55	64.63	45.73	68.29	42.45	46.90	21.86	22.70	0.35	648	0.623456790123	648	0.623456790123	nan	nan	-2.22811082845213
Contig10048	3294	0.544323011536	2196	0.539162112933	1098	0.554644808743	26	54.43	57.65	50.18	55.46	51.45	53.28	26.02	26.15	0.24	6464	0.417698019802	6464	0.417698019802	nan	nan	-1.87527585623479
Contig10050	374	0.5	250	0.44	124	0.620967741935	41	50.27	56.8	31.2	62.1	33.01	35.62	14.98	15.27	0.47	nan	nan	nan	nan	nan	nan	14.2273499711607
Contig10051	1922	0.550468262227	1282	0.47503900156	640	0.7015625	54	55.1	57.1	37.91	70.16	45.28	52.44	23.09	25.05	0.28	nan	nan	nan	nan	nan	nan	24.7614809655443
Contig10052	264	0.636363636364	176	0.664772727273	88	0.579545454545	94	63.64	76.14	56.82	57.95	37.12	37.71	18.28	16.91	nan	676	0.465976331361	676	0.465976331361	nan	nan	69.8006773105537
Contig10053	468	0.459401709402	312	0.432692307692	156	0.512820512821	49	45.94	49.36	37.18	51.28	46.09	46.92	18.94	18.84	0.44	nan	nan	nan	nan	nan	nan	22.8659715948437
Contig10057	822	0.51703163017	548	0.463503649635	274	0.624087591241	62	51.7	56.93	35.77	62.41	45.07	46.50	22.07	21.01	0.32	4350	0.384827586207	4350	0.384827586207	nan	nan	33.4833380780918
Contig10059	735	0.519727891156	490	0.495918367347	245	0.567346938776	53	51.97	57.55	41.63	56.73	50.72	51.55	24.87	24.90	0.28	1738	0.443613348677	1038	0.420038535645	700	0.478571428571	23.3440236269098
Contig1006	493	0.488843813387	329	0.465045592705	164	0.536585365854	21	48.98	54.55	38.41	53.66	43.51	44.96	21.23	21.11	0.37	372	0.47311827957	nan	nan	372	0.47311827957	-7.62308499779743
Contig10061	273	0.421245421245	182	0.423076923077	91	0.417582417582	17	42.12	47.25	37.36	41.76	38.05	39.48	14.38	15.67	nan	1446	0.452282157676	1446	0.452282157676	nan	nan	-8.23885369643899
Contig10064	639	0.528951486698	426	0.50234741784	213	0.582159624413	24	52.9	60.56	39.91	58.22	44.02	46.06	22.12	21.95	0.37	48	0.375	48	0.375	nan	nan	-5.50591663533156
Contig10065	765	0.520261437908	510	0.482352941176	255	0.596078431373	44	52.03	55.69	40.78	59.61	44.06	45.80	22.29	23.39	0.35	5538	0.39418562658	5338	0.390033720495	200	0.505	14.4976904951482
Contig10069	975	0.602051282051	650	0.569230769231	325	0.667692307692	74	60.21	60.31	53.54	66.77	46.40	50.21	24.14	26.77	0.23	106	0.481132075472	106	0.481132075472	nan	nan	47.5422024629058
Contig1007	342	0.59649122807	228	0.600877192982	114	0.587719298246	18	59.65	50.88	69.3	58.77	36.76	39.84	22.05	23.59	0.3	nan	nan	nan	nan	nan	nan	-7.37534356536064
Contig10071	3588	0.537068004459	2392	0.510869565217	1196	0.589464882943	28	53.71	58.61	43.56	58.95	52.00	53.86	27.32	27.48	0.2	4420	0.349773755656	4420	0.349773755656	nan	nan	-1.24228977931527
Contig10077	564	0.498226950355	376	0.539893617021	188	0.414893617021	23	49.82	70.21	37.77	41.49	39.92	39.71	20.89	18.92	0.36	884	0.433257918552	884	0.433257918552	nan	nan	-4.83582687464849
Contig10079	510	0.482352941176	340	0.45	170	0.547058823529	22	48.24	51.18	38.82	54.71	40.41	42.52	19.76	20.38	0.3	nan	nan	nan	nan	nan	nan	-5.57405509716495
Contig1008	360	0.575	240	0.558333333333	120	0.608333333333	40	57.5	56.67	55	60.83	42.53	44.09	21.20	20.98	0.39	306	0.5	nan	nan	306	0.5	13.0754082739553
Contig10081	348	0.436781609195	232	0.448275862069	116	0.413793103448	14	43.68	54.31	35.34	41.38	30.42	31.02	11.89	13.74	0.53	nan	nan	nan	nan	nan	nan	-13.4388529888469
Contig10082	399	0.481203007519	266	0.454887218045	133	0.533834586466	11	48.12	48.12	42.86	53.38	41.06	41.70	20.01	19.17	0.4	274	0.529197080292	200	0.545	74	0.486486486486	-16.9418795600581
Contig10083	276	0.56884057971	184	0.641304347826	92	0.423913043478	25	56.88	68.48	59.78	42.39	34.82	36.78	18.25	18.69	nan	nan	nan	nan	nan	nan	nan	0.501533503583751
Contig10086	864	0.466435185185	576	0.460069444444	288	0.479166666667	59	46.64	56.94	35.07	47.92	51.37	52.13	25.56	25.50	0.27	520	0.436538461538	214	0.406542056075	306	0.457516339869	30.707906003553
Contig10087	522	0.549808429119	348	0.511494252874	174	0.626436781609	47	54.98	59.77	42.53	62.64	46.59	51.13	24.44	26.39	0.27	nan	nan	nan	nan	nan	nan	17.7748320879554
Contig10088	672	0.513392857143	448	0.455357142857	224	0.629464285714	11	51.34	54.91	36.16	62.95	41.80	45.34	20.21	21.05	0.35	1306	0.430321592649	1306	0.430321592649	nan	nan	-16.9756140552278
Contig10094	230	0.534782608696	154	0.512987012987	76	0.578947368421	24	53.95	46.75	55.84	57.89	34.76	35.66	16.14	15.65	nan	76	0.263157894737	nan	nan	76	0.263157894737	-5.18037503297544
Contig10095	1137	0.586631486368	758	0.534300791557	379	0.691292875989	36	58.66	54.62	52.24	69.13	43.31	50.63	21.49	25.74	0.18	336	0.404761904762	210	0.361904761905	126	0.47619047619	7.85527785527902
Contig10097	225	0.506666666667	150	0.52	75	0.48	11	50.67	53.33	50.67	48	34.56	34.39	14.74	15.08	nan	nan	nan	nan	nan	nan	nan	-17.9042598511103
