loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig1863	nan	nan	nan	nan	nan	nan
Contig29709	2804	0.422253922967	2024	0.369071146245	780	0.560256410256
Contig26045	2982	0.376592890677	122	0.409836065574	2860	0.375174825175
Contig80402	11540	0.323570190641	11540	0.323570190641	nan	nan
Contig90532	7000	0.336571428571	7000	0.336571428571	nan	nan
Contig24667	826	0.326876513317	826	0.326876513317	nan	nan
Contig30087	nan	nan	nan	nan	nan	nan
Contig15614	11902	0.312384473198	11902	0.312384473198	nan	nan
Contig90535	nan	nan	nan	nan	nan	nan
Contig34642	370	0.47027027027	nan	nan	370	0.47027027027
Contig7604	6540	0.412691131498	6540	0.412691131498	nan	nan
Contig96679	nan	nan	nan	nan	nan	nan
Contig25712	516	0.263565891473	516	0.263565891473	nan	nan
Contig9440	1892	0.452959830867	232	0.413793103448	1660	0.45843373494
Contig9442	6696	0.313022700119	6696	0.313022700119	nan	nan
Contig575	15832	0.361483072259	15832	0.361483072259	nan	nan
Contig1463	8564	0.292036431574	8564	0.292036431574	nan	nan
Contig24204	98	0.632653061224	98	0.632653061224	nan	nan
Contig97213	nan	nan	nan	nan	nan	nan
Contig36865	3310	0.355589123867	3310	0.355589123867	nan	nan
Contig18698	2744	0.269679300292	2744	0.269679300292	nan	nan
Contig91481	318	0.295597484277	318	0.295597484277	nan	nan
Contig36861	2852	0.327489481066	2852	0.327489481066	nan	nan
Contig36863	1824	0.469846491228	1086	0.481583793738	738	0.452574525745
Contig1260	21178	0.366370762112	21178	0.366370762112	nan	nan
Contig10662	660	0.590909090909	660	0.590909090909	nan	nan
Contig30158	3052	0.325360419397	2958	0.328938471941	94	0.212765957447
Contig10661	17438	0.319073288221	17438	0.319073288221	nan	nan
Contig39919	5786	0.28102315935	5740	0.279094076655	46	0.521739130435
Contig69035	nan	nan	nan	nan	nan	nan
Contig30128	nan	nan	nan	nan	nan	nan
Contig11138	16606	0.298687221486	15190	0.287162606978	1416	0.422316384181
Contig22983	394	0.276649746193	394	0.276649746193	nan	nan
Contig30884	2578	0.399922420481	2578	0.399922420481	nan	nan
Contig58919	662	0.415407854985	662	0.415407854985	nan	nan
Contig12241	256	0.375	82	0.585365853659	174	0.275862068966
Contig29146	nan	nan	nan	nan	nan	nan
Contig23458	nan	nan	nan	nan	nan	nan
Contig29143	110	0.581818181818	110	0.581818181818	nan	nan
Contig51902	348	0.416666666667	348	0.416666666667	nan	nan
Contig16584	11266	0.364636960767	10412	0.36285055705	854	0.386416861827
Contig8004	22900	0.331135371179	22900	0.331135371179	nan	nan
Contig11918	16882	0.361923942661	nan	nan	16882	0.361923942661
Contig16580	26214	0.340276188296	20974	0.338037570325	5240	0.349236641221
Contig15906	2334	0.308911739503	2334	0.308911739503	nan	nan
Contig7044	1914	0.318704284222	1914	0.318704284222	nan	nan
Contig7041	nan	nan	nan	nan	nan	nan
Contig40408	2496	0.295673076923	2496	0.295673076923	nan	nan
Contig7049	1404	0.320512820513	1404	0.320512820513	nan	nan
Contig406	9506	0.305701662108	9210	0.305320304017	296	0.317567567568
Contig43990	1354	0.384785819793	1272	0.382075471698	82	0.426829268293
Contig98548	136	0.382352941176	136	0.382352941176	nan	nan
Contig83002	nan	nan	nan	nan	nan	nan
Contig12935	12096	0.341435185185	12094	0.341491648751	nan	nan
Contig17721	8004	0.358070964518	6394	0.352517985612	1610	0.380124223602
Contig11620	12140	0.321252059308	12140	0.321252059308	nan	nan
Contig36917	46	0.347826086957	nan	nan	46	0.347826086957
Contig34265	2130	0.371830985915	2130	0.371830985915	nan	nan
Contig39157	5940	0.349663299663	nan	nan	5940	0.349663299663
Contig36315	22590	0.3597166888	22590	0.3597166888	nan	nan
Contig79052	142	0.352112676056	142	0.352112676056	nan	nan
Contig39231	5308	0.421250941974	5308	0.421250941974	nan	nan
Contig31115	9628	0.33070211882	3068	0.403846153846	6560	0.296493902439
Contig12020	8438	0.302085802323	8438	0.302085802323	nan	nan
Contig17501	212	0.301886792453	212	0.301886792453	nan	nan
Contig30423	1074	0.418994413408	1074	0.418994413408	nan	nan
Contig58606	nan	nan	nan	nan	nan	nan
Contig98092	108	0.481481481481	108	0.481481481481	nan	nan
Contig33174	616	0.285714285714	616	0.285714285714	nan	nan
Contig23455	994	0.582494969819	994	0.582494969819	nan	nan
Contig95174	4922	0.369565217391	4922	0.369565217391	nan	nan
Contig97051	428	0.35046728972	428	0.35046728972	nan	nan
Contig23837	nan	nan	nan	nan	nan	nan
Contig35354	nan	nan	nan	nan	nan	nan
Contig31686	3086	0.292287751134	3086	0.292287751134	nan	nan
Contig19305	662	0.413897280967	nan	nan	662	0.413897280967
Contig11824	1458	0.367626886145	1458	0.367626886145	nan	nan
Contig24049	806	0.331265508685	414	0.270531400966	392	0.395408163265
Contig3127	7436	0.324233458849	7436	0.324233458849	nan	nan
Contig35592	1788	0.465324384787	nan	nan	1788	0.465324384787
Contig35596	7216	0.44733924612	7216	0.44733924612	nan	nan
Contig9665	2636	0.372913505311	396	0.414141414141	2240	0.365625
Contig19329	nan	nan	nan	nan	nan	nan
