loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig38974	426	0.593896713615	284	0.55985915493	142	0.661971830986	9	59.39	60.56	51.41	66.20	45.80	48.55	25.25	24.59	0.24
Contig38973	429	0.473193473193	286	0.493006993007	143	0.433566433566	14	47.32	53.15	45.45	43.36	44.17	44.82	21.06	22.26	0.31
Contig18458	267	0.483146067416	178	0.410112359551	89	0.629213483146	15	48.31	42.70	39.33	62.92	31.88	33.21	13.70	14.45	nan
Contig18451	285	0.470175438596	190	0.426315789474	95	0.557894736842	7	47.02	46.32	38.95	55.79	36.54	38.77	14.09	16.79	nan
Contig60541	562	0.428825622776	375	0.402666666667	187	0.48128342246	9	42.96	43.09	37.43	48.13	45.08	46.38	22.46	22.94	0.38
Contig209146	290	0.396551724138	194	0.407216494845	96	0.375	6	39.93	37.11	44.33	37.50	35.19	40.97	14.06	19.09	nan
Contig18452	1874	0.41462113127	1250	0.4768	624	0.290064102564	21	41.51	59.20	36.16	29.01	43.47	50.02	21.70	25.50	0.26
Contig18455	234	0.423076923077	156	0.397435897436	78	0.474358974359	10	42.31	55.13	24.36	47.44	39.49	40.14	12.94	13.75	nan
Contig18457	558	0.471326164875	372	0.467741935484	186	0.478494623656	9	47.13	60.22	33.33	47.85	42.86	44.78	19.98	19.55	0.42
Contig18456	558	0.448028673835	372	0.465053763441	186	0.413978494624	6	44.80	46.77	46.24	41.40	47.76	48.35	22.47	24.02	0.33
Contig15298	902	0.441241685144	602	0.461794019934	300	0.4	12	44.22	52.82	39.53	40.00	48.57	51.36	25.19	26.60	0.25
Contig10666	332	0.490963855422	222	0.463963963964	110	0.545454545455	12	49.39	52.25	40.54	54.55	43.77	44.21	19.95	19.34	0.43
Contig15295	474	0.445147679325	316	0.474683544304	158	0.386075949367	9	44.51	50.00	44.94	38.61	43.98	45.68	21.38	23.15	0.32
Contig10664	719	0.521557719054	480	0.470833333333	239	0.623430962343	12	52.30	55.42	38.75	62.34	43.58	45.67	22.74	21.36	0.38
