loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig1863	852	0.406103286385	852	0.406103286385	nan	nan
Contig1861	818	0.449877750611	626	0.418530351438	192	0.552083333333
Contig15583	1406	0.519914651494	nan	nan	1406	0.519914651494
Contig1865	180	0.622222222222	180	0.622222222222	nan	nan
Contig18244	nan	nan	nan	nan	nan	nan
Contig20664	nan	nan	nan	nan	nan	nan
Contig11213	nan	nan	nan	nan	nan	nan
Contig18369	nan	nan	nan	nan	nan	nan
Contig19100	nan	nan	nan	nan	nan	nan
Contig574	534	0.350187265918	534	0.350187265918	nan	nan
Contig570	2214	0.418699186992	1990	0.430653266332	224	0.3125
Contig1469	nan	nan	nan	nan	nan	nan
Contig5844	nan	nan	nan	nan	nan	nan
Contig12804	270	0.503703703704	234	0.487179487179	36	0.611111111111
Contig1466	62	0.516129032258	62	0.516129032258	nan	nan
Contig12806	nan	nan	nan	nan	nan	nan
Contig578	168	0.392857142857	168	0.392857142857	nan	nan
Contig1460	2132	0.380393996248	2092	0.380975143403	40	0.35
Contig18698	396	0.373737373737	396	0.373737373737	nan	nan
Contig1260	nan	nan	nan	nan	nan	nan
Contig1265	nan	nan	nan	nan	nan	nan
Contig1267	nan	nan	nan	nan	nan	nan
Contig18694	382	0.390052356021	266	0.398496240602	116	0.370689655172
Contig2707	nan	nan	nan	nan	nan	nan
Contig20354	nan	nan	nan	nan	nan	nan
Contig12240	nan	nan	nan	nan	nan	nan
Contig21911	nan	nan	nan	nan	nan	nan
Contig23458	nan	nan	nan	nan	nan	nan
Contig16588	nan	nan	nan	nan	nan	nan
Contig5022	nan	nan	nan	nan	nan	nan
Contig408	2790	0.360931899642	2250	0.348444444444	540	0.412962962963
Contig7044	nan	nan	nan	nan	nan	nan
Contig7735	106	0.283018867925	106	0.283018867925	nan	nan
Contig7737	nan	nan	nan	nan	nan	nan
Contig20169	nan	nan	nan	nan	nan	nan
Contig405	5326	0.357303792715	4210	0.298337292162	1116	0.579749103943
Contig15909	nan	nan	nan	nan	nan	nan
