loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig50598	746	0.217158176944	616	0.173701298701	130	0.423076923077
Contig50594	430	0.376744186047	nan	nan	430	0.376744186047
Contig140494	nan	nan	nan	nan	nan	nan
Contig16124	614	0.258957654723	614	0.258957654723	nan	nan
Contig29701	730	0.338356164384	730	0.338356164384	nan	nan
Contig26827	nan	nan	nan	nan	nan	nan
Contig38972	1674	0.252688172043	1674	0.252688172043	nan	nan
Contig38973	738	0.219512195122	738	0.219512195122	nan	nan
Contig12805	730	0.360273972603	476	0.321428571429	254	0.433070866142
Contig12800	nan	nan	nan	nan	nan	nan
Contig12801	1668	0.299760191847	1668	0.299760191847	nan	nan
Contig35746	178	0.252808988764	nan	nan	178	0.252808988764
Contig115209	nan	nan	nan	nan	nan	nan
Contig10664	5396	0.221460340993	5396	0.221460340993	nan	nan
Contig10665	nan	nan	nan	nan	nan	nan
Contig15291	nan	nan	nan	nan	nan	nan
Contig10660	nan	nan	nan	nan	nan	nan
Contig10661	4612	0.281006071119	4612	0.281006071119	nan	nan
Contig29706	28	0.214285714286	28	0.214285714286	nan	nan
Contig11139	204	0.147058823529	nan	nan	204	0.147058823529
Contig11135	1842	0.244842562432	nan	nan	1842	0.244842562432
Contig11137	500	0.312	nan	nan	500	0.312
Contig11136	292	0.253424657534	nan	nan	292	0.253424657534
Contig8009	138	0.217391304348	nan	nan	138	0.217391304348
Contig8006	964	0.429460580913	nan	nan	964	0.429460580913
Contig8007	3148	0.292249047014	3148	0.292249047014	nan	nan
Contig8003	592	0.361486486486	512	0.34375	80	0.475
Contig8001	nan	nan	nan	nan	nan	nan
Contig409	nan	nan	nan	nan	nan	nan
Contig408	nan	nan	nan	nan	nan	nan
Contig122609	602	0.230897009967	312	0.214743589744	290	0.248275862069
Contig400	486	0.170781893004	486	0.170781893004	nan	nan
Contig403	1134	0.403880070547	nan	nan	1134	0.403880070547
Contig404	638	0.224137931034	520	0.225	118	0.220338983051
Contig406	428	0.217289719626	428	0.217289719626	nan	nan
Contig37426	1958	0.268641470889	974	0.292607802875	984	0.244918699187
Contig37425	nan	nan	nan	nan	nan	nan
Contig50020	492	0.19512195122	394	0.177664974619	98	0.265306122449
Contig28623	2456	0.25325732899	2318	0.257549611734	138	0.18115942029
Contig133336	nan	nan	nan	nan	nan	nan
Contig151785	116	0.206896551724	116	0.206896551724	nan	nan
Contig31449	nan	nan	nan	nan	nan	nan
Contig31448	nan	nan	nan	nan	nan	nan
Contig31110	1174	0.374787052811	1174	0.374787052811	nan	nan
Contig88675	nan	nan	nan	nan	nan	nan
Contig31117	572	0.23951048951	nan	nan	572	0.23951048951
Contig24281	410	0.20243902439	nan	nan	410	0.20243902439
Contig23838	1626	0.236162361624	1626	0.236162361624	nan	nan
Contig35356	nan	nan	nan	nan	nan	nan
Contig17290	5180	0.384942084942	982	0.315682281059	4198	0.40114340162
Contig147377	nan	nan	nan	nan	nan	nan
Contig41026	nan	nan	nan	nan	nan	nan
Contig15837	142	0.225352112676	142	0.225352112676	nan	nan
Contig19328	nan	nan	nan	nan	nan	nan
Contig46037	288	0.21875	184	0.239130434783	104	0.182692307692
Contig46030	886	0.272009029345	140	0.428571428571	746	0.242627345845
Contig19325	1658	0.220747889023	1062	0.232580037665	596	0.19966442953
Contig19327	nan	nan	nan	nan	nan	nan
Contig14406	nan	nan	nan	nan	nan	nan
