loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	897	0.344481605351	598	0.386287625418	299	0.260869565217	67	34.45	40.47	36.79	26.09	41.54	53.38	22.64	26.05	0.27	80	0.35	nan	nan	80	0.35	1.18761128922276
Contig10	303	0.379537953795	202	0.40099009901	101	0.336633663366	170	37.95	44.55	35.64	33.66	36.69	46.75	15.09	18.73	nan	3706	0.2970858068	488	0.168032786885	3218	0.316656308266	100.790668935163
Contig100	1347	0.392724573125	898	0.41425389755	449	0.349665924276	75	39.27	44.99	37.86	34.97	47.80	54.28	24.10	27.29	0.21	22	0.0909090909091	22	0.0909090909091	nan	nan	1.39519814172398
Contig10000	699	0.486409155937	466	0.540772532189	233	0.377682403433	26	48.64	53.22	54.94	37.77	48.56	52.58	23.89	26.86	0.27	206	0.26213592233	206	0.26213592233	nan	nan	-61.7874707082384
Contig100027	199	0.462311557789	133	0.466165413534	66	0.454545454545	30	46.46	52.24	40.91	45.45	36.76	37.46	17.88	18.78	nan	44	0.772727272727	nan	nan	44	0.772727272727	-56.2247249803538
Contig100030	1041	0.45437079731	694	0.400576368876	347	0.561959654179	32	45.44	48.41	31.7	56.2	53.81	53.82	27.50	26.91	0.22	nan	nan	nan	nan	nan	nan	-37.0912290434493
Contig10006	438	0.51598173516	292	0.537671232877	146	0.472602739726	132	51.6	53.42	54.11	47.26	42.90	43.50	19.31	19.76	0.44	738	0.271002710027	738	0.271002710027	nan	nan	44.2322023970134
Contig10007	693	0.365079365079	462	0.383116883117	231	0.329004329004	50	36.51	30.3	46.32	32.9	45.18	48.94	24.33	23.83	0.34	4182	0.232902917264	4182	0.232902917264	nan	nan	-15.3299617976783
Contig10010	2187	0.359396433471	1458	0.400548696845	729	0.277091906722	56	35.94	42.8	37.31	27.71	45.68	55.35	22.46	27.91	0.18	210	0.238095238095	nan	nan	210	0.238095238095	-13.0833525413429
Contig10017	1287	0.360528360528	858	0.411421911422	429	0.258741258741	52	36.05	45.22	37.06	25.87	40.61	49.97	19.88	23.41	0.35	nan	nan	nan	nan	nan	nan	-20.4041246759079
Contig10018	1118	0.383720930233	746	0.416890080429	372	0.317204301075	58	38.44	49.06	34.32	31.72	43.98	51.78	20.68	26.09	0.24	106	0.245283018868	nan	nan	106	0.245283018868	-16.8255460963795
Contig10021	573	0.507853403141	382	0.447643979058	191	0.628272251309	39	50.79	52.36	37.17	62.83	45.48	47.25	22.10	22.83	0.32	nan	nan	nan	nan	nan	nan	-45.6524984459946
Contig10024	480	0.372916666667	320	0.4	160	0.31875	57	37.29	43.12	36.88	31.88	40.40	46.48	18.80	22.60	0.3	340	0.276470588235	88	0.284090909091	252	0.27380952381	-11.927805998341
Contig100265	213	0.361502347418	142	0.338028169014	71	0.408450704225	42	36.15	43.66	23.94	40.85	38.03	38.05	17.55	16.80	nan	252	0.412698412698	nan	nan	252	0.412698412698	-20.611467216869
Contig10027	759	0.496706192358	506	0.498023715415	253	0.494071146245	272	49.67	58.1	41.5	49.41	44.92	46.18	20.70	22.81	0.29	472	0.487288135593	34	0.176470588235	438	0.511415525114	184.867610681685
Contig10029	420	0.338095238095	280	0.4	140	0.214285714286	56	33.81	40	40	21.43	39.98	49.23	20.72	22.89	0.28	nan	nan	nan	nan	nan	nan	-12.927805998341
Contig10030	417	0.342925659472	278	0.377697841727	139	0.273381294964	38	34.29	42.45	33.09	27.34	41.26	49.37	21.06	24.14	0.29	62	0.225806451613	nan	nan	62	0.225806451613	-26.6520718687935
Contig10031	378	0.441798941799	252	0.472222222222	126	0.380952380952	122	44.18	53.17	41.27	38.1	43.90	45.44	20.93	22.41	0.32	nan	nan	nan	nan	nan	nan	35.4312344602366
Contig100316	600	0.335	400	0.3375	200	0.33	45	33.5	38.5	29	33	45.03	50.52	23.18	25.38	0.28	106	0.169811320755	106	0.169811320755	nan	nan	-17.6027965282377
Contig10033	669	0.408071748879	446	0.448430493274	223	0.32735426009	105	40.81	49.33	40.36	32.74	42.90	47.38	18.06	21.61	0.32	240	0.15	240	0.15	nan	nan	20.2510104868351
Contig10035	1392	0.367816091954	928	0.354525862069	464	0.394396551724	33	36.78	42.24	28.66	39.44	50.93	53.92	26.62	27.12	0.19	nan	nan	nan	nan	nan	nan	-30.0964507901446
Contig10036	594	0.356902356902	396	0.411616161616	198	0.247474747475	29	35.69	43.94	38.38	24.75	37.72	47.71	18.06	23.01	0.32	1522	0.229303547963	1522	0.229303547963	nan	nan	-43.4807444378252
Contig10037	692	0.446531791908	462	0.419913419913	230	0.5	86	44.78	52.38	31.6	50	48.32	48.83	25.09	25.02	0.32	144	0.486111111111	nan	nan	144	0.486111111111	9.7635038847162
Contig10042	354	0.347457627119	236	0.389830508475	118	0.262711864407	62	34.75	44.92	33.05	26.27	37.85	46.30	17.29	21.08	0.33	104	0.0961538461538	nan	nan	104	0.0961538461538	-4.43693844079407
Contig10045	1668	0.431654676259	1112	0.44154676259	556	0.411870503597	87	43.17	49.1	39.21	41.19	51.61	55.03	26.33	28.18	0.22	74	0.27027027027	74	0.27027027027	nan	nan	3.39919053655272
Contig10047	891	0.482603815937	594	0.457912457912	297	0.531986531987	160	48.26	54.55	37.04	53.2	53.64	53.68	26.23	26.81	0.23	nan	nan	nan	nan	nan	nan	74.4450230166938
