loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig507364	477	0.446540880503	318	0.468553459119	159	0.40251572327	47	44.65	53.46	40.25	40.25	42.92	45.35	19.61	20.51	0.37
Contig711816	221	0.452488687783	148	0.445945945946	73	0.465753424658	39	45.66	56.76	32.43	46.58	36.35	39.09	17.35	16.63	nan
Contig130630	276	0.474637681159	184	0.45652173913	92	0.510869565217	35	47.46	42.39	48.91	51.09	35.50	36.85	16.63	17.64	nan
Contig1867	312	0.451923076923	208	0.451923076923	104	0.451923076923	55	45.19	55.77	34.62	45.19	46.32	46.32	20.91	21.31	0.30
Contig480997	231	0.493506493506	154	0.441558441558	77	0.597402597403	26	49.35	45.45	42.86	59.74	36.52	38.37	17.48	16.30	nan
Contig539316	795	0.558490566038	530	0.554716981132	265	0.566037735849	60	55.85	62.26	48.68	56.60	45.19	43.78	22.29	22.75	0.33
Contig269680	213	0.661971830986	142	0.507042253521	71	0.971830985915	143	66.20	54.93	46.48	97.18	26.03	61.68	13.16	21.39	nan
Contig173116	348	0.445402298851	232	0.452586206897	116	0.431034482759	28	44.54	52.59	37.93	43.10	43.63	44.82	21.66	22.51	0.34
Contig50597	480	0.541666666667	320	0.471875	160	0.68125	21	54.17	50.00	44.38	68.12	41.59	44.79	22.43	21.81	0.36
Contig172593	263	0.391634980989	176	0.386363636364	87	0.402298850575	49	39.46	51.14	26.14	40.23	37.94	39.35	15.94	17.28	nan
Contig594573	204	0.5	136	0.5	68	0.5	136	50.00	58.82	41.18	50.00	38.94	38.54	18.02	17.34	nan
Contig285783	393	0.541984732824	262	0.442748091603	131	0.740458015267	27	54.20	54.96	33.59	74.05	34.80	39.33	17.97	16.45	0.38
Contig240377	525	0.451428571429	350	0.448571428571	175	0.457142857143	26	45.14	50.86	38.86	45.71	45.98	47.28	20.21	22.00	0.31
Contig663434	384	0.59375	256	0.48046875	128	0.8203125	17	59.38	52.34	43.75	82.03	35.45	46.11	17.55	24.25	0.25
Contig15617	465	0.470967741935	310	0.490322580645	155	0.432258064516	28	47.10	56.13	41.94	43.23	45.17	46.38	23.11	24.08	0.32
Contig15619	270	0.455555555556	180	0.444444444444	90	0.477777777778	27	45.56	48.89	40.00	47.78	37.22	38.87	17.75	18.01	nan
Contig25242	255	0.556862745098	170	0.482352941176	85	0.705882352941	20	55.69	50.59	45.88	70.59	37.29	40.85	17.03	16.57	nan
Contig9441	264	0.458333333333	176	0.4375	88	0.5	101	45.83	56.82	30.68	50.00	37.81	41.02	19.45	20.60	nan
Contig439536	501	0.500998003992	334	0.464071856287	167	0.574850299401	69	50.10	57.49	35.33	57.49	44.49	45.59	19.84	20.84	0.37
Contig638608	229	0.620087336245	153	0.555555555556	76	0.75	18	62.28	58.44	52.63	75.00	35.97	42.60	17.50	18.96	nan
Contig35749	234	0.478632478632	156	0.429487179487	78	0.576923076923	36	47.86	51.28	34.62	57.69	33.86	32.62	14.93	14.49	nan
Contig412380	300	0.443333333333	200	0.415	100	0.5	23	44.33	47.00	36.00	50.00	40.41	41.41	19.67	20.70	nan
Contig30125	302	0.592715231788	202	0.485148514851	100	0.81	23	59.67	53.47	43.56	81.00	35.49	41.67	19.93	18.66	nan
Contig415380	436	0.410550458716	291	0.419243986254	145	0.393103448276	16	41.15	47.26	36.55	39.31	44.07	50.76	19.89	21.71	0.37
Contig279876	213	0.535211267606	142	0.443661971831	71	0.718309859155	19	53.52	54.93	33.80	71.83	29.13	30.05	12.31	14.43	nan
Contig150916	329	0.462006079027	220	0.459090909091	109	0.467889908257	71	46.48	46.36	45.45	46.79	39.33	41.75	19.59	21.07	0.38
Contig338251	294	0.598639455782	196	0.55612244898	98	0.683673469388	24	59.86	71.43	39.80	68.37	38.87	43.99	21.80	24.31	nan
Contig555932	810	0.471604938272	540	0.477777777778	270	0.459259259259	32	47.16	56.30	39.26	45.93	45.97	46.34	20.63	20.67	0.38
Contig646142	207	0.478260869565	138	0.5	69	0.434782608696	113	47.83	57.97	42.03	43.48	35.89	37.67	15.22	16.92	nan
Contig1268	222	0.603603603604	148	0.513513513514	74	0.783783783784	100	60.36	56.76	45.95	78.38	35.87	40.00	17.25	19.37	nan
Contig715265	731	0.485636114911	488	0.495901639344	243	0.465020576132	51	48.70	61.07	38.11	46.50	51.90	51.97	26.02	26.06	0.28
Contig165904	423	0.489361702128	282	0.429078014184	141	0.609929078014	29	48.94	48.23	37.59	60.99	39.47	39.62	19.33	17.48	0.46
Contig215642	345	0.533333333333	230	0.482608695652	115	0.634782608696	26	53.33	50.43	46.09	63.48	41.74	45.13	20.11	21.62	0.39
Contig534999	249	0.586345381526	166	0.560240963855	83	0.638554216867	25	58.63	62.65	49.40	63.86	37.46	39.97	20.45	21.24	nan
Contig566033	669	0.473841554559	446	0.448430493274	223	0.52466367713	54	47.38	49.33	40.36	52.47	47.22	47.29	22.17	21.96	0.31
Contig43190	304	0.519736842105	203	0.463054187192	101	0.633663366337	57	52.15	54.90	37.62	63.37	40.41	42.05	21.14	20.97	0.37
Contig26278	237	0.68776371308	158	0.664556962025	79	0.73417721519	27	68.78	72.15	60.76	73.42	37.16	45.04	23.92	26.15	nan
Contig344641	351	0.447293447293	234	0.448717948718	117	0.444444444444	17	44.73	53.85	35.90	44.44	41.08	43.10	20.10	20.60	0.37
Contig464225	270	0.57037037037	180	0.422222222222	90	0.866666666667	17	57.04	53.33	31.11	86.67	30.07	38.02	16.12	19.52	nan
Contig144184	219	0.511415525114	146	0.541095890411	73	0.452054794521	18	51.14	56.16	52.05	45.21	32.72	33.88	16.10	17.25	nan
Contig633582	254	0.429133858268	170	0.394117647059	84	0.5	70	43.25	40.00	38.82	50.00	36.89	35.84	16.62	18.09	nan
Contig114554	330	0.454545454545	220	0.490909090909	110	0.381818181818	20	45.45	61.82	36.36	38.18	38.17	39.51	18.52	20.30	0.27
Contig22944	225	0.511111111111	150	0.506666666667	75	0.52	18	51.11	57.33	44.00	52.00	40.11	40.13	19.89	18.92	nan
Contig198786	290	0.568965517241	194	0.546391752577	96	0.614583333333	138	57.29	58.76	50.52	61.46	42.13	43.02	20.76	21.61	nan
