loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig539316	1578	0.361850443599	1578	0.361850443599	nan	nan
Contig711816	nan	nan	nan	nan	nan	nan
Contig240377	nan	nan	nan	nan	nan	nan
Contig1867	nan	nan	nan	nan	nan	nan
Contig480997	nan	nan	nan	nan	nan	nan
Contig269680	nan	nan	nan	nan	nan	nan
Contig173116	nan	nan	nan	nan	nan	nan
Contig50597	nan	nan	nan	nan	nan	nan
Contig223585	nan	nan	nan	nan	nan	nan
Contig285783	64	0.53125	64	0.53125	nan	nan
Contig663434	nan	nan	nan	nan	nan	nan
Contig15617	nan	nan	nan	nan	nan	nan
Contig15619	80	0.2375	80	0.2375	nan	nan
Contig25242	nan	nan	nan	nan	nan	nan
Contig163664	nan	nan	nan	nan	nan	nan
Contig25108	nan	nan	nan	nan	nan	nan
Contig638608	nan	nan	nan	nan	nan	nan
Contig412380	nan	nan	nan	nan	nan	nan
Contig30125	nan	nan	nan	nan	nan	nan
Contig415380	nan	nan	nan	nan	nan	nan
Contig306080	nan	nan	nan	nan	nan	nan
Contig338251	nan	nan	nan	nan	nan	nan
Contig555932	nan	nan	nan	nan	nan	nan
Contig646142	nan	nan	nan	nan	nan	nan
Contig24144	nan	nan	nan	nan	nan	nan
Contig715265	nan	nan	nan	nan	nan	nan
Contig165904	nan	nan	nan	nan	nan	nan
Contig118029	nan	nan	nan	nan	nan	nan
Contig534999	nan	nan	nan	nan	nan	nan
Contig566033	616	0.443181818182	616	0.443181818182	nan	nan
Contig43190	nan	nan	nan	nan	nan	nan
Contig340527	nan	nan	nan	nan	nan	nan
Contig344641	nan	nan	nan	nan	nan	nan
Contig144184	nan	nan	nan	nan	nan	nan
Contig633582	nan	nan	nan	nan	nan	nan
Contig114554	nan	nan	nan	nan	nan	nan
Contig22944	nan	nan	nan	nan	nan	nan
Contig198786	nan	nan	nan	nan	nan	nan
Contig6515	nan	nan	nan	nan	nan	nan
Contig431526	nan	nan	nan	nan	nan	nan
Contig302526	nan	nan	nan	nan	nan	nan
Contig22941	nan	nan	nan	nan	nan	nan
Contig245478	nan	nan	nan	nan	nan	nan
Contig114393	46	0.304347826087	46	0.304347826087	nan	nan
Contig30887	4690	0.322174840085	4690	0.322174840085	nan	nan
Contig188739	142	0.281690140845	142	0.281690140845	nan	nan
Contig30881	1994	0.498996990973	1994	0.498996990973	nan	nan
Contig461777	nan	nan	nan	nan	nan	nan
Contig50281	nan	nan	nan	nan	nan	nan
Contig50282	nan	nan	nan	nan	nan	nan
Contig71026	280	0.292857142857	280	0.292857142857	nan	nan
Contig50288	nan	nan	nan	nan	nan	nan
Contig192215	nan	nan	nan	nan	nan	nan
Contig288971	nan	nan	nan	nan	nan	nan
Contig517756	832	0.383413461538	832	0.383413461538	nan	nan
Contig41732	nan	nan	nan	nan	nan	nan
Contig378224	nan	nan	nan	nan	nan	nan
Contig189288	nan	nan	nan	nan	nan	nan
Contig407	nan	nan	nan	nan	nan	nan
Contig38206	nan	nan	nan	nan	nan	nan
Contig698111	nan	nan	nan	nan	nan	nan
Contig354217	nan	nan	nan	nan	nan	nan
Contig714584	30	0.466666666667	30	0.466666666667	nan	nan
Contig241885	636	0.314465408805	636	0.314465408805	nan	nan
Contig734245	nan	nan	nan	nan	nan	nan
Contig697909	nan	nan	nan	nan	nan	nan
Contig47690	2668	0.291229385307	2668	0.291229385307	nan	nan
Contig11626	nan	nan	nan	nan	nan	nan
Contig82754	nan	nan	nan	nan	nan	nan
Contig36314	nan	nan	nan	nan	nan	nan
