loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig20666	332	0.415662650602	332	0.415662650602	nan	nan
Contig38971	nan	nan	nan	nan	nan	nan
Contig18458	nan	nan	nan	nan	nan	nan
Contig18451	148	0.337837837838	148	0.337837837838	nan	nan
Contig18453	296	0.324324324324	232	0.362068965517	64	0.1875
Contig60543	nan	nan	nan	nan	nan	nan
Contig18457	nan	nan	nan	nan	nan	nan
Contig15299	nan	nan	nan	nan	nan	nan
Contig10668	292	0.397260273973	nan	nan	292	0.397260273973
Contig10669	nan	nan	nan	nan	nan	nan
Contig15294	nan	nan	nan	nan	nan	nan
Contig10664	610	0.44262295082	610	0.44262295082	nan	nan
Contig10665	692	0.429190751445	692	0.429190751445	nan	nan
Contig10662	nan	nan	nan	nan	nan	nan
Contig10663	148	0.337837837838	nan	nan	148	0.337837837838
Contig10660	nan	nan	nan	nan	nan	nan
Contig10661	nan	nan	nan	nan	nan	nan
Contig11136	nan	nan	nan	nan	nan	nan
Contig11131	3678	0.377922784122	3678	0.377922784122	nan	nan
Contig11133	238	0.516806722689	120	0.508333333333	118	0.525423728814
Contig8008	nan	nan	nan	nan	nan	nan
Contig8009	2386	0.401089689858	nan	nan	2378	0.399915895711
Contig8006	48	0.333333333333	48	0.333333333333	nan	nan
Contig8002	nan	nan	nan	nan	nan	nan
Contig57719	nan	nan	nan	nan	nan	nan
Contig57713	1324	0.398791540785	1324	0.398791540785	nan	nan
Contig57711	nan	nan	nan	nan	nan	nan
Contig57715	nan	nan	nan	nan	nan	nan
Contig53622	nan	nan	nan	nan	nan	nan
Contig69149	nan	nan	nan	nan	nan	nan
Contig63167	nan	nan	nan	nan	nan	nan
Contig31446	nan	nan	nan	nan	nan	nan
Contig31444	1358	0.407216494845	1358	0.407216494845	nan	nan
Contig63161	nan	nan	nan	nan	nan	nan
Contig88677	nan	nan	nan	nan	nan	nan
Contig35359	nan	nan	nan	nan	nan	nan
Contig23835	632	0.403481012658	632	0.403481012658	nan	nan
Contig23834	nan	nan	nan	nan	nan	nan
Contig23836	88	0.363636363636	nan	nan	88	0.363636363636
Contig23831	nan	nan	nan	nan	nan	nan
Contig23830	1602	0.370786516854	1316	0.356382978723	286	0.437062937063
Contig23833	nan	nan	nan	nan	nan	nan
Contig15839	620	0.396774193548	620	0.396774193548	nan	nan
Contig15830	216	0.444444444444	216	0.444444444444	nan	nan
Contig15831	nan	nan	nan	nan	nan	nan
Contig15832	nan	nan	nan	nan	nan	nan
Contig15834	172	0.290697674419	nan	nan	172	0.290697674419
Contig19329	nan	nan	nan	nan	nan	nan
Contig19321	nan	nan	nan	nan	nan	nan
Contig19322	nan	nan	nan	nan	nan	nan
Contig19323	nan	nan	nan	nan	nan	nan
Contig19324	1218	0.339901477833	1218	0.339901477833	nan	nan
Contig83590	nan	nan	nan	nan	nan	nan
Contig83595	nan	nan	nan	nan	nan	nan
Contig48051	nan	nan	nan	nan	nan	nan
Contig17472	nan	nan	nan	nan	nan	nan
Contig17470	nan	nan	nan	nan	nan	nan
Contig17471	nan	nan	nan	nan	nan	nan
Contig17476	nan	nan	nan	nan	nan	nan
Contig17475	3008	0.413563829787	978	0.393660531697	2030	0.42315270936
