loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	1275	0.553725490196	850	0.5	425	0.661176470588	75	55.37	56.94	43.06	66.12	50.39	55.00	26.47	28.48	0.19	8982	0.519928746382	8796	0.517735334243	186	0.623655913978	36.3917425483443
Contig100	1428	0.56162464986	952	0.461134453782	476	0.762605042017	22	56.16	53.15	39.08	76.26	43.25	54.18	21.76	28.42	0.2	nan	nan	nan	nan	nan	nan	-21.6659679319784
Contig10000	956	0.624476987448	638	0.554858934169	318	0.764150943396	50	62.58	59.25	51.72	76.42	43.22	53.12	23.89	28.24	0.18	nan	nan	nan	nan	nan	nan	17.2232940855327
Contig10002	624	0.642628205128	416	0.552884615385	208	0.822115384615	25	64.26	62.02	48.56	82.21	37.12	47.10	19.76	22.51	0.27	nan	nan	nan	nan	nan	nan	-7.92468068198909
Contig10004	516	0.505813953488	344	0.453488372093	172	0.610465116279	92	50.58	54.07	36.63	61.05	42.07	43.45	21.36	21.44	0.37	3294	0.403460837887	2948	0.413839891452	346	0.315028901734	47.7653375479145
Contig10007	214	0.42523364486	143	0.377622377622	71	0.521126760563	59	42.72	54.17	21.13	52.11	40.48	39.94	16.95	16.83	nan	nan	nan	nan	nan	nan	nan	16.7057334353582
Contig10008	570	0.449122807018	380	0.442105263158	190	0.463157894737	23	44.91	57.37	31.05	46.32	41.85	43.35	21.96	22.69	0.32	452	0.451327433628	nan	nan	452	0.451327433628	-21.6811255583003
Contig10010	1041	0.546589817483	694	0.543227665706	347	0.553314121037	29	54.66	56.2	52.45	55.33	47.52	49.30	23.09	23.41	0.31	1980	0.360101010101	1980	0.360101010101	nan	nan	-4.70178279183412
Contig10011	915	0.584699453552	610	0.495081967213	305	0.76393442623	125	58.47	54.43	44.59	76.39	41.01	50.32	22.04	25.65	0.28	1074	0.478584729981	748	0.409090909091	326	0.638036809816	85.7408711480273
Contig10012	720	0.634722222222	480	0.539583333333	240	0.825	45	63.47	63.75	44.17	82.5	36.22	47.45	19.41	24.09	0.33	1000	0.636	1000	0.636	nan	nan	10.9807325714694
Contig10016	4671	0.551916077928	3114	0.543673731535	1557	0.568400770713	34	55.19	60.82	47.91	56.84	53.59	55.04	27.84	27.78	0.19	2868	0.412831241283	2120	0.38679245283	748	0.486631016043	0.336107677540731
Contig10018	1158	0.541450777202	772	0.440414507772	386	0.743523316062	43	54.15	47.67	40.41	74.35	44.42	53.89	22.62	28.37	0.19	1404	0.596866096866	1404	0.596866096866	nan	nan	-1.71903322995608
Contig10019	1386	0.578643578644	924	0.482683982684	462	0.770562770563	55	57.86	51.08	45.45	77.06	41.72	53.57	19.52	26.84	0.25	424	0.481132075472	424	0.481132075472	nan	nan	14.0826589014495
Contig10023	1500	0.553333333333	1000	0.516	500	0.628	18	55.33	53.4	49.8	62.8	50.88	54.57	26.14	27.64	0.22	nan	nan	nan	nan	nan	nan	-18.4647815803504
Contig10024	1115	0.625112107623	744	0.560483870968	371	0.754716981132	25	62.62	58.06	54.03	75.47	41.52	51.17	22.17	25.56	0.22	nan	nan	nan	nan	nan	nan	-7.37555885253219
Contig10025	393	0.480916030534	262	0.427480916031	131	0.587786259542	75	48.09	49.62	35.88	58.78	45.95	48.41	24.04	25.27	0.24	3064	0.356396866841	2140	0.354205607477	924	0.361471861472	30.1786920314084
Contig10028	4397	0.527177621105	2932	0.491814461119	1465	0.59795221843	38	52.74	55.46	42.91	59.8	54.33	56.69	27.95	28.41	0.15	5750	0.471826086957	nan	nan	5750	0.471826086957	-1.69096384484789
Contig1003	1254	0.578947368421	836	0.444976076555	418	0.846889952153	49	57.89	56.94	32.06	84.69	36.58	51.52	18.17	27.35	0.21	2340	0.547863247863	2340	0.547863247863	nan	nan	4.39867762342021
Contig10038	1803	0.53133666112	1202	0.454242928453	601	0.685524126456	119	53.13	52.25	38.6	68.55	48.91	54.01	25.4	27.76	0.2	400	0.34	400	0.34	nan	nan	74.8082819712301
Contig10039	786	0.51272264631	524	0.43893129771	262	0.660305343511	53	51.27	53.82	33.97	66.03	46.29	49.95	21.07	23.13	0.3	1574	0.463151207116	1182	0.434010152284	392	0.551020408163	8.25290712910034
Contig1004	1473	0.537678207739	982	0.440936863544	491	0.73116089613	71	53.77	53.77	34.42	73.12	44.38	52.37	23.65	27.05	0.2	10206	0.518616500098	5730	0.525305410122	4476	0.510053619303	26.2919895355622
Contig10045	1011	0.48565776459	674	0.415430267062	337	0.626112759644	118	48.57	47.48	35.61	62.61	48.19	49.70	22.39	22.86	0.32	6032	0.481929708223	5238	0.501145475372	794	0.35516372796	73.3620758342743
Contig10046	705	0.563120567376	470	0.5	235	0.689361702128	40	56.31	55.74	44.26	68.94	46.54	52.01	23.35	26.35	0.23	1058	0.378071833648	802	0.386533665835	256	0.3515625	1.39174254834433
Contig10048	240	0.520833333333	160	0.45	80	0.6625	64	52.08	50	40	66.25	37.32	41.53	17.22	17.75	nan	606	0.422442244224	nan	nan	606	0.422442244224	19.5898338830866
Contig10049	1929	0.510627268015	1286	0.447122861586	643	0.637636080871	44	51.06	53.03	36.39	63.76	49.24	52.56	25.61	26.31	0.24	530	0.607547169811	nan	nan	530	0.607547169811	-0.528045715049764
Contig1005	1296	0.501543209877	864	0.461805555556	432	0.581018518519	110	50.15	48.38	43.98	58.1	46.85	51.91	23.54	25.76	0.26	632	0.552215189873	516	0.567829457364	116	0.48275862069	66.3988279701037
Contig10052	369	0.547425474255	246	0.520325203252	123	0.60162601626	113	54.74	51.22	52.85	60.16	42.96	44.33	21.8	22.49	0.36	784	0.426020408163	98	0.65306122449	686	0.393586005831	77.0420288432619
Contig10053	5772	0.511607761608	3848	0.518451143451	1924	0.497920997921	31	51.16	57.8	45.89	49.79	55.38	55.64	28.27	28.03	0.18	7446	0.390410958904	7446	0.390410958904	nan	nan	-5.17260037019079
Contig10055	915	0.510382513661	610	0.472131147541	305	0.586885245902	76	51.04	51.8	42.62	58.69	48.91	50.51	23.3	23.77	0.31	2280	0.390350877193	1126	0.35701598579	1154	0.42287694974	33.5251985105745
Contig10056	489	0.509202453988	326	0.438650306748	163	0.650306748466	69	50.92	48.47	39.26	65.03	44.65	47.56	21.39	23.43	0.31	2498	0.397918334668	2498	0.397918334668	nan	nan	24.2481169388238
Contig10057	1338	0.542600896861	892	0.572869955157	446	0.482062780269	32	54.26	53.36	61.21	48.21	49.42	49.28	24.57	26.07	0.3	2608	0.375766871166	2608	0.375766871166	nan	nan	0.399773965141467
Contig10058	609	0.518883415435	406	0.487684729064	203	0.581280788177	79	51.89	60.59	36.95	58.13	42.31	43.55	18.01	19.19	0.42	nan	nan	nan	nan	nan	nan	38.7655916386198
Contig10059	1608	0.547885572139	1072	0.481343283582	536	0.680970149254	57	54.79	52.24	44.03	68.1	47.70	53.05	24.32	26.08	0.21	1100	0.401818181818	1100	0.401818181818	nan	nan	15.8781730338605
Contig1006	1425	0.437894736842	950	0.493684210526	475	0.326315789474	56	43.79	62.32	36.42	32.63	51.34	55.80	26.89	29.01	0.18	3218	0.496581727781	nan	nan	3218	0.496581727781	16.5560117205072
Contig10064	1485	0.577104377104	990	0.518181818182	495	0.694949494949	70	57.71	63.43	40.2	69.49	48.46	54.38	23.88	27.57	0.21	926	0.546436285097	nan	nan	926	0.546436285097	33.796144347749
Contig10065	237	0.388185654008	158	0.341772151899	79	0.481012658228	38	38.82	41.77	26.58	48.1	38.13	40.70	17.73	18.37	nan	nan	nan	nan	nan	nan	nan	0.462344711565869
Contig10068	645	0.448062015504	430	0.397674418605	215	0.548837209302	74	44.81	40.93	38.6	54.88	46.71	48.86	21.4	22.57	0.32	434	0.47465437788	nan	nan	416	0.495192307692	30.126062989087
Contig10069	921	0.56568946797	614	0.49674267101	307	0.703583061889	107	56.57	54.72	44.63	70.36	45.79	52.08	22.62	25.59	0.25	3410	0.390029325513	2448	0.399509803922	962	0.365904365904	67.9606513587276
Contig1007	1992	0.553212851406	1328	0.504518072289	664	0.650602409639	35	55.32	60.24	40.66	65.06	48.31	51.80	24.8	26.07	0.22	496	0.463709677419	428	0.453271028037	68	0.529411764706	-2.99690107746395
Contig10070	672	0.46875	448	0.448660714286	224	0.508928571429	41	46.88	54.02	35.71	50.89	48.71	48.82	23.31	23.38	0.37	1374	0.397379912664	1374	0.397379912664	nan	nan	-3.46793613426714
Contig10072	663	0.645550527903	442	0.599547511312	221	0.737556561086	91	64.56	53.85	66.06	73.76	40.30	47.91	19.4	24.43	0.31	1126	0.396980461812	328	0.368902439024	798	0.408521303258	60.5515400734056
Contig10073	723	0.579529737206	482	0.435684647303	241	0.867219917012	109	57.95	48.13	39	86.72	33.90	47.08	16.28	22.96	0.25	4684	0.422502134927	4352	0.411075367647	332	0.572289156627	64.2072013913126
Contig10075	489	0.519427402863	326	0.466257668712	163	0.625766871166	26	51.94	53.37	39.88	62.58	44.84	47.07	22.5	21.7	0.31	684	0.456140350877	nan	nan	684	0.456140350877	-17.1335164155569
Contig10078	465	0.481720430108	310	0.451612903226	155	0.541935483871	32	48.17	52.9	37.42	54.19	48.03	48.54	22.55	22.55	0.31	1014	0.568047337278	192	0.395833333333	822	0.608272506083	-12.3336271315096
Contig10079	540	0.522222222222	360	0.433333333333	180	0.7	64	52.22	51.11	35.56	70	42.35	46.93	20.68	22.9	0.32	2208	0.517663043478	1236	0.48786407767	972	0.555555555556	19.186444143563
Contig1008	282	0.531914893617	188	0.542553191489	94	0.510638297872	59	53.19	59.57	48.94	51.06	42.60	44.00	19.86	20.84	nan	6214	0.374476987448	2352	0.359268707483	3862	0.383738995339	25.2405290601945
Contig10083	291	0.549828178694	194	0.484536082474	97	0.680412371134	152	54.98	51.55	45.36	68.04	35.84	40.13	16.03	18.89	nan	3976	0.407444668008	3976	0.407444668008	nan	nan	111.35017165687
Contig10084	2910	0.531271477663	1940	0.49175257732	970	0.610309278351	56	53.13	57.11	41.24	61.03	50.47	51.99	25.39	25.46	0.23	6116	0.359385219097	6116	0.359385219097	nan	nan	16.3008696720404
Contig10088	4167	0.55939524838	2778	0.522318214543	1389	0.633549316055	64	55.94	55.94	48.52	63.35	49.01	53.37	25.32	26.39	0.24	1814	0.425578831312	1814	0.425578831312	nan	nan	28.264883634783
Contig1009	312	0.503205128205	208	0.427884615385	104	0.653846153846	22	50.32	50	35.58	65.38	41.21	46.43	18.94	24.03	0.24	778	0.470437017995	778	0.470437017995	nan	nan	-22.8227987683092
Contig10092	443	0.401805869074	296	0.418918918919	147	0.367346938776	22	40.36	45.27	38.51	36.73	42.55	45.43	21.31	21.41	0.37	2568	0.479750778816	nan	nan	2568	0.479750778816	-22.7187219740369
Contig10094	435	0.48275862069	290	0.396551724138	145	0.655172413793	116	48.28	52.41	26.9	65.52	38.38	40.54	17.51	18.16	0.5	nan	nan	nan	nan	nan	nan	72.1943100584816
Contig10096	690	0.515942028986	460	0.504347826087	230	0.539130434783	50	51.59	61.3	39.57	53.91	48.91	50.15	24.16	24.52	0.31	178	0.370786516854	nan	nan	178	0.370786516854	11.9797235512485
Contig10098	861	0.544715447154	574	0.520905923345	287	0.592334494774	59	54.47	54.36	49.83	59.23	47.05	49.09	24.57	24.86	0.25	1016	0.466535433071	140	0.585714285714	876	0.447488584475	23.107533046528
Contig10099	1239	0.615012106538	826	0.538740920097	413	0.767554479419	25	61.5	65.86	41.89	76.76	40.83	51.41	19.85	25.45	0.26	1412	0.50566572238	1288	0.503105590062	124	0.532258064516	-9.0947129938684
Contig101	783	0.533844189017	522	0.448275862069	261	0.704980842912	62	53.38	55.94	33.72	70.5	42.11	46.38	20.98	21.48	0.35	4074	0.468090328915	806	0.406947890819	3268	0.483170134639	17.516406456216
Contig10100	1500	0.582666666667	1000	0.5	500	0.748	40	58.27	52.6	47.4	74.8	44.97	55.09	21.84	27.12	0.21	2882	0.375433726579	2882	0.375433726579	nan	nan	1.39174254834433
Contig10101	1491	0.50234741784	994	0.501006036217	497	0.505030181087	44	50.23	56.54	43.66	50.5	53.90	54.29	26.77	27.06	0.23	674	0.362017804154	140	0.5	534	0.325842696629	5.52567332144199
Contig10102	2694	0.623236822569	1796	0.530623608018	898	0.80846325167	57	62.32	61.14	44.99	80.85	38.30	52.83	20.8	26.76	0.23	4670	0.460813704497	4670	0.460813704497	nan	nan	22.1363660370924
Contig10104	642	0.602803738318	428	0.511682242991	214	0.785046728972	73	60.28	56.07	46.26	78.5	39.36	51.42	18.94	25.9	0.24	2316	0.452504317789	2316	0.452504317789	nan	nan	35.9805243828243
Contig10107	461	0.522776572668	308	0.454545454545	153	0.660130718954	85	52.51	48.05	42.86	66.01	40.44	43.47	19	20.51	0.34	914	0.544857768053	nan	nan	914	0.544857768053	40.826015550384
Contig10108	1566	0.561302681992	1044	0.477011494253	522	0.729885057471	35	56.13	54.79	40.61	72.99	44.70	52.92	22.45	27.18	0.24	520	0.496153846154	520	0.496153846154	nan	nan	-6.79901232566341
Contig1011	294	0.496598639456	196	0.469387755102	98	0.551020408163	37	49.66	43.88	50	55.1	42.53	44.72	17.82	19.82	nan	3418	0.46723229959	2050	0.49512195122	1368	0.425438596491	-5.78337755926111
Contig10111	387	0.527131782946	258	0.426356589147	129	0.728682170543	51	52.71	48.06	37.21	72.87	39.71	46.11	19.26	23.24	0.3	2176	0.517463235294	1922	0.499479708637	254	0.653543307087	6.1844290456317
Contig10112	1122	0.496434937611	748	0.411764705882	374	0.66577540107	115	49.64	45.99	36.36	66.58	44.82	48.96	22.97	24.1	0.29	2210	0.329864253394	1614	0.325898389095	596	0.340604026846	70.4714015718636
Contig10114	648	0.529320987654	432	0.479166666667	216	0.62962962963	94	52.93	50.46	45.37	62.96	44.72	47.50	22.51	23.09	0.3	5102	0.458643669149	4556	0.457857769974	546	0.465201465201	52.5369724301566
Contig10115	1440	0.495833333333	960	0.472916666667	480	0.541666666667	40	49.58	53.75	40.83	54.17	53.20	53.15	27.22	26.79	0.23	4972	0.399839098954	4448	0.390287769784	524	0.480916030534	-2.37896772475461
Contig10116	687	0.471615720524	458	0.449781659389	229	0.515283842795	57	47.16	50.66	39.3	51.53	48.40	48.85	22.38	22.39	0.39	1698	0.448174322733	1558	0.452503209243	140	0.4	12.5800632838479
Contig10117	525	0.619047619048	350	0.54	175	0.777142857143	96	61.9	62.86	45.14	77.71	36.46	44.69	17.69	22.12	0.38	2572	0.458786936236	1318	0.384673748103	1254	0.53668261563	62.0177589139914
Contig1012	1167	0.538131962296	778	0.457583547558	389	0.699228791774	72	53.81	52.96	38.56	69.92	46.37	52.96	21.65	27.64	0.17	12288	0.457682291667	11228	0.446562166014	1060	0.575471698113	28.0279653189434
Contig10120	1773	0.626057529611	1182	0.529610829103	591	0.818950930626	43	62.61	59.39	46.53	81.9	38.77	54.40	20.02	27.25	0.2	636	0.452830188679	636	0.452830188679	nan	nan	8.03485854104281
Contig10121	386	0.60621761658	258	0.515503875969	128	0.7890625	23	60.94	56.59	46.51	78.91	35.93	43.51	17.02	21.41	0.37	nan	nan	nan	nan	nan	nan	-13.5261748538763
Contig10122	921	0.533116178067	614	0.472312703583	307	0.654723127036	14	53.31	55.7	38.76	65.47	47.82	51.93	24.37	26.67	0.25	612	0.490196078431	nan	nan	612	0.490196078431	-28.4532200381451
Contig10123	534	0.513108614232	356	0.474719101124	178	0.589887640449	37	51.31	51.69	43.26	58.99	45.83	46.69	22.03	23.18	0.31	210	0.514285714286	210	0.514285714286	nan	nan	-5.1376624154896
Contig10128	2082	0.609510086455	1388	0.528818443804	694	0.770893371758	41	60.95	63.11	42.65	77.09	40.92	52.71	21.81	26.49	0.19	152	0.671052631579	nan	nan	152	0.671052631579	5.95454193746765
Contig10129	612	0.601307189542	408	0.598039215686	204	0.607843137255	25	60.13	59.8	59.8	60.78	47.84	48.87	25.36	26.86	0.25	1874	0.641408751334	1874	0.641408751334	nan	nan	-5.49428293382015
Contig10130	669	0.515695067265	446	0.513452914798	223	0.520179372197	36	51.57	55.16	47.53	52.02	49.36	50.12	24.03	24.3	0.31	9076	0.473336271485	590	0.532203389831	8486	0.469243459816	-0.786884215549442
Contig10132	413	0.506053268765	276	0.474637681159	137	0.569343065693	80	50.85	55.8	39.13	56.93	45.14	45.39	23.1	23.5	0.3	588	0.518707482993	nan	nan	588	0.518707482993	37.8508810713241
Contig10135	246	0.451219512195	164	0.44512195122	82	0.463414634146	44	45.12	48.78	40.24	46.34	39.18	40.83	18.31	18.85	nan	476	0.352941176471	nan	nan	476	0.352941176471	-0.596722714965374
Contig10137	294	0.527210884354	196	0.428571428571	98	0.724489795918	36	52.72	45.92	39.8	72.45	38.14	45.16	20.84	20.67	nan	1270	0.518897637795	nan	nan	1270	0.518897637795	-8.82464446685151
Contig10139	240	0.383333333333	160	0.4	80	0.35	44	38.33	51.25	28.75	35	35.56	37.58	19.16	20.27	nan	1438	0.395688456189	158	0.329113924051	1280	0.40390625	-0.00773002108680743
Contig1014	654	0.588685015291	436	0.495412844037	218	0.775229357798	84	58.87	58.26	40.83	77.52	39.07	49.85	18.61	25.57	0.24	1864	0.381974248927	1858	0.38105489774	nan	nan	44.7846507203069
Contig10140	1045	0.603827751196	697	0.506456241033	348	0.798850574713	19	60.44	51.58	49.71	79.89	40.49	52.55	21.1	25.36	0.26	nan	nan	nan	nan	nan	nan	-18.7302155863557
Contig10142	339	0.536873156342	226	0.513274336283	113	0.58407079646	20	53.69	52.21	50.44	58.41	39.16	39.01	18.78	19.58	0.42	1838	0.526659412405	nan	nan	1838	0.526659412405	-16.8100575681072
Contig10149	857	0.485414235706	572	0.38986013986	285	0.677192982456	85	48.65	47.2	30.77	67.72	47.06	52.81	22.55	26.26	0.25	nan	nan	nan	nan	nan	nan	41.6506154884305
Contig1015	774	0.524547803618	516	0.513565891473	258	0.546511627907	42	52.45	57.36	45.35	54.65	50.08	50.88	24.76	25	0.29	882	0.589569160998	520	0.569230769231	362	0.618784530387	5.22774027314314
Contig10153	303	0.478547854785	202	0.455445544554	101	0.524752475248	107	47.85	45.54	45.54	52.48	41.77	42.94	19.26	19.14	0.47	1674	0.385902031063	nan	nan	1674	0.385902031063	62.8805495755037
Contig10156	657	0.593607305936	438	0.529680365297	219	0.721461187215	31	59.36	57.99	47.95	72.15	41.70	48.15	19.74	22.53	0.33	948	0.569620253165	nan	nan	948	0.569620253165	-3.95813102404104
Contig10157	2118	0.656279508971	1412	0.570821529745	706	0.827195467422	57	65.63	67.42	46.74	82.72	39.15	54.94	19.91	27.82	0.2	2188	0.578610603291	542	0.505535055351	1646	0.602673147023	25.2818987572149
Contig10166	453	0.518763796909	302	0.440397350993	151	0.675496688742	13	51.88	61.59	26.49	67.55	39.38	43.60	18.16	17.58	0.47	nan	nan	nan	nan	nan	nan	-31.7193850243647
Contig10167	2055	0.539172749392	1370	0.473722627737	685	0.670072992701	49	53.92	52.99	41.75	67.01	50.40	55.25	26.63	28.97	0.15	6212	0.389729555699	5668	0.379498941426	544	0.496323529412	6.72556261274068
Contig10170	365	0.427397260274	244	0.381147540984	121	0.520661157025	23	42.98	40.98	35.25	52.07	46.91	48.99	23.91	24.62	0.25	104	0.634615384615	nan	nan	104	0.634615384615	-19.6275690575409
Contig10172	2457	0.522181522182	1638	0.468864468864	819	0.628815628816	22	52.22	53.6	40.17	62.88	49.52	52.47	25.1	25.47	0.26	614	0.504885993485	442	0.547511312217	172	0.395348837209	-20.8422570043526
Contig10173	1290	0.583720930233	860	0.536046511628	430	0.679069767442	28	58.37	57.21	50	67.91	50.30	55.85	25.91	28.85	0.17	424	0.566037735849	nan	nan	424	0.566037735849	-6.34138352056289
Contig10174	474	0.445147679325	316	0.474683544304	158	0.386075949367	45	44.51	54.43	40.51	38.61	41.57	45.52	20.33	20.22	0.45	1138	0.460456942004	1138	0.460456942004	nan	nan	2.85732866311543
Contig10176	225	0.36	150	0.313333333333	75	0.453333333333	22	36	36	26.67	45.33	39.61	39.23	18.85	18.79	nan	1034	0.338491295938	232	0.293103448276	802	0.351620947631	-9.96256144956475
Contig10177	1569	0.557680050988	1046	0.524856596558	523	0.623326959847	88	55.77	58.89	46.08	62.33	50.04	52.51	24.18	24.76	0.28	9820	0.438391038697	9448	0.441045723963	372	0.370967741935	52.5408556366135
Contig10179	876	0.501141552511	584	0.467465753425	292	0.568493150685	13	50.11	52.05	41.44	56.85	49.59	49.86	24.93	24.33	0.25	1410	0.371631205674	1392	0.370689655172	nan	nan	-29.9992598299326
Contig1018	234	0.457264957265	156	0.423076923077	78	0.525641025641	106	45.73	44.87	39.74	52.56	40.70	40.65	16.79	16.45	nan	2672	0.346931137725	2404	0.340266222962	268	0.40671641791	61.2145073409351
Contig10180	423	0.513002364066	282	0.489361702128	141	0.560283687943	32	51.3	50.35	47.52	56.03	42.59	42.90	19.37	19.12	0.49	1492	0.454423592493	nan	nan	1492	0.454423592493	-8.01414928535913
Contig10187	1233	0.524736415247	822	0.48296836983	411	0.608272506083	39	52.47	59.37	37.23	60.83	47.48	49.94	22.95	23.53	0.29	9756	0.50266502665	6836	0.492393212405	2920	0.526712328767	-1.87495686729145
Contig10189	1524	0.54593175853	1016	0.517716535433	508	0.602362204724	20	54.59	55.31	48.23	60.24	52.97	55.48	27.5	28.62	0.16	858	0.482517482517	390	0.415384615385	468	0.538461538462	-16.2581915087066
Contig1019	705	0.567375886525	470	0.525531914894	235	0.651063829787	162	56.74	60.85	44.26	65.11	38.15	41.75	19.52	20.28	0.37	224	0.5	nan	nan	224	0.5	126.612821209636
Contig10191	561	0.470588235294	374	0.409090909091	187	0.593582887701	84	47.06	43.32	38.5	59.36	48.32	48.52	25.31	23.89	0.27	14054	0.437313220435	10896	0.41565712188	3158	0.512032932236	39.5669808207659
Contig10192	732	0.504098360656	488	0.422131147541	244	0.668032786885	65	50.41	48.77	35.66	66.8	47.32	50.84	23.61	26.17	0.21	3040	0.453947368421	3040	0.453947368421	nan	nan	20.2268784923789
Contig10195	284	0.37676056338	190	0.342105263158	94	0.446808510638	80	37.94	38.95	29.47	44.68	38.55	40.53	17.21	18.57	nan	376	0.372340425532	nan	nan	376	0.372340425532	42.4065736571056
Contig10196	287	0.567944250871	192	0.489583333333	95	0.726315789474	39	57.19	60.42	37.5	72.63	35.81	38.84	18.88	18.15	nan	nan	nan	nan	nan	nan	nan	-0.984992510322677
Contig102	912	0.574561403509	608	0.542763157895	304	0.638157894737	28	57.46	60.86	47.7	63.82	48.19	52.01	23.96	25	0.28	818	0.432762836186	396	0.409090909091	422	0.454976303318	-5.74146108795401
Contig1020	597	0.547738693467	398	0.459798994975	199	0.723618090452	120	54.77	50.25	41.71	72.36	37.96	43.94	18.83	22.08	0.31	2348	0.532793867121	nan	nan	2348	0.532793867121	76.2111204685519
Contig10200	4456	0.492818671454	2971	0.447660720296	1485	0.583164983165	126	49.29	57	32.53	58.32	52.68	54.49	27.05	26.97	0.2	650	0.467692307692	nan	nan	650	0.467692307692	81.4922363175424
Contig10205	1200	0.5	800	0.46	400	0.58	154	50	53	39	58	49.04	51.02	24.86	25.34	0.25	1988	0.400402414487	1648	0.388349514563	340	0.458823529412	110.229069531465
Contig10206	396	0.492424242424	264	0.435606060606	132	0.606060606061	52	49.24	57.58	29.55	60.61	44.69	46.42	21.1	22.78	0.3	216	0.305555555556	216	0.305555555556	nan	nan	7.20634681084601
Contig1021	354	0.426553672316	236	0.444915254237	118	0.389830508475	44	42.66	48.31	40.68	38.98	42.09	43.89	20.36	20.27	0.41	1836	0.462962962963	1836	0.462962962963	nan	nan	-0.603224201850132
Contig10211	1389	0.524118070554	926	0.464362850972	463	0.643628509719	151	52.41	56.8	36.07	64.36	45.09	48.96	22.24	23.99	0.3	1690	0.377514792899	1690	0.377514792899	nan	nan	107.660855583026
Contig10212	2343	0.510029876227	1562	0.466709346991	781	0.596670934699	32	51	52.37	40.97	59.67	52.59	54.91	26.8	27.26	0.21	2124	0.403483992467	1872	0.408653846154	252	0.365079365079	-11.0835344684505
Contig10213	333	0.408408408408	222	0.391891891892	111	0.441441441441	36	40.84	46.85	31.53	44.14	41.15	41.65	18.71	19.34	0.39	4750	0.378526315789	168	0.261904761905	4582	0.382802269751	-7.49691390672888
Contig10214	723	0.591977869986	482	0.473029045643	241	0.829875518672	25	59.2	56.02	38.59	82.99	36.48	50.02	18.46	25.51	0.24	nan	nan	nan	nan	nan	nan	-17.364752172371
Contig10219	477	0.540880503145	318	0.474842767296	159	0.672955974843	20	54.09	59.75	35.22	67.3	44.90	49.28	21.99	23.22	0.31	nan	nan	nan	nan	nan	nan	-22.1201728922012
Contig1022	1380	0.526086956522	920	0.472826086957	460	0.632608695652	46	52.61	57.61	36.96	63.26	49.31	52.86	25.34	25.97	0.26	6308	0.392834495878	5458	0.384756320997	850	0.444705882353	3.60966314823058
Contig10220	1374	0.465065502183	916	0.406113537118	458	0.582969432314	72	46.51	49.34	31.88	58.3	50.12	51.77	25.15	25.93	0.23	6598	0.382994846923	6196	0.38686249193	402	0.323383084577	27.689168136355
Contig10226	550	0.454545454545	367	0.403269754768	183	0.55737704918	60	45.54	47.28	33.33	55.74	45.02	45.77	18.89	19.19	0.44	1084	0.479704797048	nan	nan	1084	0.479704797048	15.8214106394196
Contig10227	9819	0.532640798452	6546	0.506416131989	3273	0.585090131378	27	53.26	57.2	44.09	58.51	53.09	55.12	27.78	27.75	0.17	1420	0.337323943662	1420	0.337323943662	nan	nan	-10.7357372770531
Contig10228	201	0.547263681592	134	0.544776119403	67	0.55223880597	30	54.73	62.69	46.27	55.22	43.15	43.63	21.76	21.59	nan	nan	nan	nan	nan	nan	nan	-3.57113567347962
