loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	2145	0.508158508159	1430	0.586713286713	715	0.351048951049	50	50.82	49.93	67.41	35.10	47.71	49.63	22.60	24.92	0.33
Contig29707	325	0.396923076923	217	0.308755760369	108	0.574074074074	16	39.81	40.37	21.30	57.41	40.22	40.59	18.52	19.59	0.33
Contig16122	840	0.425	560	0.426785714286	280	0.421428571429	21	42.50	50.71	34.64	42.14	51.25	53.03	24.36	25.46	0.27
Contig16121	402	0.422885572139	268	0.40671641791	134	0.455223880597	29	42.29	44.03	37.31	45.52	42.32	44.15	18.81	18.64	0.43
Contig16120	668	0.458083832335	446	0.488789237668	222	0.396396396396	140	45.95	56.95	40.81	39.64	43.12	45.49	21.87	22.69	0.39
Contig13449	555	0.538738738739	370	0.464864864865	185	0.686486486486	16	53.87	56.76	36.22	68.65	42.26	47.64	20.08	22.72	0.39
Contig26829	312	0.464743589744	208	0.471153846154	104	0.451923076923	41	46.47	55.77	38.46	45.19	37.12	37.75	17.07	18.21	0.32
Contig127383	258	0.410852713178	172	0.488372093023	86	0.255813953488	43	41.09	46.51	51.16	25.58	38.06	43.76	16.77	20.44	nan
Contig18459	1422	0.491561181435	948	0.490506329114	474	0.493670886076	78	49.16	57.17	40.93	49.37	48.42	49.88	24.25	25.04	0.24
Contig12809	953	0.613850996852	636	0.526729559748	317	0.788643533123	19	61.51	56.29	49.06	78.86	37.31	47.99	18.21	22.81	0.36
Contig12804	3896	0.372689938398	2598	0.398383371824	1298	0.32126348228	69	37.29	43.96	35.72	32.13	46.68	54.30	22.76	26.94	0.21
Contig12071	567	0.395061728395	378	0.34126984127	189	0.502645502646	30	39.51	42.86	25.40	50.26	47.36	48.43	22.97	23.59	0.26
Contig18457	312	0.416666666667	208	0.403846153846	104	0.442307692308	16	41.67	40.38	40.38	44.23	44.60	43.74	21.57	19.78	0.37
Contig12803	225	0.404444444444	150	0.406666666667	75	0.4	13	40.44	45.33	36.00	40.00	40.33	40.63	19.25	18.76	nan
Contig15299	1312	0.434451219512	875	0.385142857143	437	0.533180778032	27	43.48	46.80	30.21	53.32	52.35	50.89	26.52	25.76	0.26
Contig10664	1395	0.414336917563	930	0.397849462366	465	0.447311827957	54	41.43	48.17	31.40	44.73	50.23	51.81	24.63	25.38	0.26
Contig15297	1734	0.466551326413	1156	0.534602076125	578	0.33044982699	137	46.66	60.03	46.89	33.04	46.90	50.96	20.89	24.88	0.27
Contig115207	450	0.426666666667	300	0.433333333333	150	0.413333333333	21	42.67	48.00	38.67	41.33	42.19	46.93	19.82	21.11	0.34
Contig10663	297	0.457912457912	198	0.409090909091	99	0.555555555556	136	45.79	48.48	33.33	55.56	41.92	42.38	17.14	17.16	nan
Contig10660	339	0.47197640118	226	0.411504424779	113	0.592920353982	20	47.20	53.10	29.20	59.29	38.32	39.65	17.10	17.21	0.41
Contig11139	477	0.488469601677	318	0.418238993711	159	0.62893081761	13	48.85	50.94	32.70	62.89	44.70	46.76	23.56	23.40	0.26
Contig11134	332	0.409638554217	221	0.41628959276	111	0.396396396396	114	40.84	45.05	38.18	39.64	38.52	41.36	15.60	16.13	0.53
Contig11137	1512	0.398148148148	1008	0.430555555556	504	0.333333333333	27	39.81	45.63	40.48	33.33	45.09	50.89	21.35	24.38	0.33
Contig11136	396	0.550505050505	264	0.530303030303	132	0.590909090909	74	55.05	56.82	49.24	59.09	40.93	43.31	19.59	19.72	0.37
Contig11131	444	0.432432432432	296	0.459459459459	148	0.378378378378	60	43.24	48.65	43.24	37.84	41.45	44.72	17.97	18.84	0.41
Contig11130	366	0.426229508197	244	0.450819672131	122	0.377049180328	64	42.62	43.44	46.72	37.70	39.67	42.37	20.43	21.30	0.37
Contig91318	743	0.449528936743	496	0.447580645161	247	0.453441295547	29	45.07	46.77	42.74	45.34	49.17	49.88	24.24	25.39	0.29
Contig127033	612	0.616013071895	408	0.536764705882	204	0.774509803922	27	61.60	66.67	40.69	77.45	39.60	49.21	19.40	23.58	0.32
Contig127032	385	0.449350649351	257	0.498054474708	128	0.3515625	43	45.05	53.49	46.09	35.16	41.35	41.60	19.46	22.09	0.36
Contig40362	243	0.440329218107	162	0.438271604938	81	0.444444444444	23	44.03	48.15	39.51	44.44	43.19	44.06	21.85	22.35	nan
Contig70004	398	0.48743718593	266	0.496240601504	132	0.469696969697	18	48.99	57.14	42.11	46.97	41.99	42.41	21.52	21.28	0.39
Contig8001	294	0.496598639456	196	0.418367346939	98	0.65306122449	15	49.66	43.88	39.80	65.31	41.84	44.79	20.28	20.84	nan
Contig401	318	0.443396226415	212	0.429245283019	106	0.471698113208	20	44.34	49.06	36.79	47.17	42.84	44.76	20.30	22.39	0.36
Contig400	2640	0.446590909091	1760	0.469318181818	880	0.401136363636	62	44.66	54.43	39.43	40.11	49.71	51.67	24.00	25.51	0.30
Contig405	2283	0.456416995182	1522	0.460578186597	761	0.448094612352	50	45.64	53.88	38.24	44.81	52.22	53.05	25.86	26.61	0.22
Contig404	594	0.538720538721	396	0.472222222222	198	0.671717171717	300	53.87	54.04	40.40	67.17	42.70	46.52	20.66	22.56	0.33
Contig79720	376	0.404255319149	251	0.430278884462	125	0.352	22	40.53	53.97	32.00	35.20	43.78	49.03	22.87	23.94	0.28
Contig6263	1257	0.46062052506	838	0.452267303103	419	0.477326968974	14	46.06	48.45	42.00	47.73	52.42	52.64	25.75	25.56	0.26
Contig53621	417	0.556354916067	278	0.464028776978	139	0.741007194245	19	55.64	60.43	32.37	74.10	38.68	45.43	20.98	21.72	0.34
Contig98997	690	0.402898550725	460	0.408695652174	230	0.391304347826	15	40.29	43.91	37.83	39.13	44.16	46.89	20.44	22.31	0.29
Contig135476	383	0.56135770235	256	0.578125	127	0.527559055118	119	56.43	56.25	59.38	52.76	41.04	42.70	21.15	21.56	0.37
Contig103039	282	0.40780141844	188	0.404255319149	94	0.414893617021	32	40.78	40.43	40.43	41.49	42.93	44.30	24.06	24.70	nan
Contig24283	504	0.511904761905	336	0.482142857143	168	0.571428571429	13	51.19	53.57	42.86	57.14	48.78	49.14	25.00	24.77	0.27
Contig24280	723	0.579529737206	482	0.50622406639	241	0.726141078838	25	57.95	61.83	39.42	72.61	37.88	45.83	19.18	21.12	0.39
Contig19806	1297	0.409406322282	865	0.408092485549	432	0.412037037037	27	40.97	46.65	34.95	41.20	51.27	52.07	25.36	25.52	0.27
Contig24284	612	0.468954248366	408	0.455882352941	204	0.495098039216	14	46.90	50.49	40.69	49.51	47.82	50.22	25.23	25.28	0.27
Contig35355	216	0.435185185185	144	0.416666666667	72	0.472222222222	17	43.52	45.83	37.50	47.22	32.99	33.09	15.61	15.29	nan
Contig17295	873	0.471935853379	582	0.470790378007	291	0.474226804124	116	47.19	52.23	41.92	47.42	46.70	47.82	23.75	24.32	0.30
Contig96679	228	0.364035087719	152	0.381578947368	76	0.328947368421	19	36.40	43.42	32.89	32.89	38.02	42.15	16.88	18.38	nan
Contig15839	858	0.483682983683	572	0.442307692308	286	0.566433566434	31	48.37	47.55	40.91	56.64	49.19	49.65	23.73	23.22	0.35
Contig41020	201	0.55223880597	134	0.514925373134	67	0.626865671642	13	55.22	61.19	41.79	62.69	31.60	32.47	14.00	12.77	nan
Contig15833	513	0.444444444444	342	0.450292397661	171	0.432748538012	34	44.44	51.46	38.60	43.27	42.78	44.61	21.55	22.20	0.32
Contig19328	622	0.377813504823	415	0.363855421687	207	0.405797101449	28	37.84	43.75	28.99	40.58	42.23	45.74	18.01	19.26	0.46
Contig46030	267	0.565543071161	178	0.589887640449	89	0.516853932584	61	56.55	60.67	57.30	51.69	34.98	37.93	15.81	15.26	nan
Contig19321	703	0.453769559033	469	0.473347547974	234	0.41452991453	16	45.44	54.89	39.74	41.45	45.83	49.00	22.07	23.36	0.33
Contig6398	948	0.439873417722	632	0.443037974684	316	0.433544303797	90	43.99	54.75	33.86	43.35	46.58	47.71	22.71	23.05	0.32
Contig14407	705	0.493617021277	470	0.440425531915	235	0.6	99	49.36	53.19	34.89	60.00	44.20	46.61	22.39	23.03	0.35
Contig14404	1107	0.439927732611	738	0.418699186992	369	0.482384823848	344	43.99	44.44	39.30	48.24	52.34	52.28	25.12	24.91	0.27
Contig83594	369	0.60162601626	246	0.626016260163	123	0.552845528455	17	60.16	63.41	61.79	55.28	41.23	40.60	21.52	21.77	0.40
Contig14400	399	0.413533834586	266	0.432330827068	133	0.375939849624	18	41.35	53.38	33.08	37.59	40.83	43.96	20.45	23.52	0.32
Contig48055	207	0.410628019324	138	0.442028985507	69	0.347826086957	14	41.06	49.28	39.13	34.78	38.67	41.37	16.66	18.32	nan
Contig6394	336	0.485119047619	224	0.46875	112	0.517857142857	18	48.51	50.89	42.86	51.79	40.01	41.49	18.98	18.44	0.46
Contig6396	267	0.513108614232	178	0.52808988764	89	0.483146067416	47	51.31	52.81	52.81	48.31	40.04	40.90	23.06	22.47	nan
Contig12112	380	0.6	253	0.466403162055	127	0.866141732283	46	59.84	48.82	44.44	86.61	29.40	43.62	13.33	21.28	0.37
Contig12113	978	0.510224948875	652	0.435582822086	326	0.659509202454	51	51.02	54.60	32.52	65.95	42.14	45.93	21.14	21.89	0.34
Contig17475	936	0.415598290598	624	0.469551282051	312	0.307692307692	72	41.56	55.45	38.46	30.77	46.64	52.82	23.55	27.60	0.19
Contig12118	759	0.470355731225	506	0.501976284585	253	0.407114624506	103	47.04	55.73	44.66	40.71	47.40	49.17	22.20	23.85	0.28
Contig21881	431	0.484918793503	288	0.479166666667	143	0.496503496503	23	48.72	46.53	49.31	49.65	42.88	45.04	18.67	19.73	0.51
Contig2728	333	0.468468468468	222	0.486486486486	111	0.432432432432	77	46.85	50.45	46.85	43.24	39.27	40.13	18.31	19.16	0.43
Contig102031	219	0.561643835616	146	0.506849315068	73	0.671232876712	18	56.16	68.49	32.88	67.12	35.30	41.04	15.77	15.93	nan
Contig2724	886	0.509029345372	591	0.472081218274	295	0.583050847458	14	50.96	62.16	32.20	58.31	49.75	47.93	23.93	22.04	0.33
Contig2895	927	0.347357065804	618	0.362459546926	309	0.31715210356	76	34.74	45.31	27.18	31.72	44.38	50.52	22.01	23.02	0.29
Contig2894	717	0.506276150628	478	0.47489539749	239	0.569037656904	36	50.63	52.30	42.68	56.90	47.19	48.45	24.12	24.42	0.30
Contig2893	645	0.525581395349	430	0.520930232558	215	0.53488372093	82	52.56	60.93	43.26	53.49	48.85	49.78	24.76	24.54	0.26
Contig2723	2523	0.469678953627	1682	0.497027348395	841	0.41498216409	14	46.97	58.38	41.02	41.50	52.02	51.79	25.79	27.24	0.19
Contig74722	212	0.457547169811	142	0.43661971831	70	0.5	13	46.19	47.89	39.44	50.00	37.52	41.01	15.55	15.44	nan
Contig7553	396	0.45202020202	264	0.469696969697	132	0.416666666667	18	45.20	43.18	50.76	41.67	42.82	45.54	19.87	21.29	0.38
Contig123805	1281	0.468384074941	854	0.470725995316	427	0.463700234192	35	46.84	55.50	38.64	46.37	49.69	49.39	24.66	24.57	0.29
Contig7557	2412	0.460613598673	1608	0.473258706468	804	0.435323383085	70	46.06	56.97	37.69	43.53	52.26	53.50	26.14	27.07	0.21
Contig9716	1149	0.451697127937	766	0.490861618799	383	0.373368146214	20	45.17	55.09	43.08	37.34	49.68	52.75	24.94	26.47	0.23
Contig9845	585	0.577777777778	390	0.512820512821	195	0.707692307692	55	57.78	51.79	50.77	70.77	43.56	49.11	22.31	23.34	0.30
Contig9847	1302	0.426267281106	868	0.430875576037	434	0.417050691244	24	42.63	48.85	37.33	41.71	48.53	49.77	23.09	23.42	0.33
Contig3415	1065	0.427230046948	710	0.453521126761	355	0.374647887324	14	42.72	45.63	45.07	37.46	49.80	51.45	25.18	25.89	0.24
Contig67091	542	0.618081180812	362	0.524861878453	180	0.805555555556	36	62.04	64.64	40.33	80.56	36.79	47.91	17.03	24.20	0.31
Contig6177	240	0.370833333333	160	0.34375	80	0.425	16	37.08	33.75	35.00	42.50	38.43	41.06	17.33	17.75	nan
Contig6170	302	0.44701986755	202	0.465346534653	100	0.41	22	45.00	49.50	43.56	41.00	40.30	41.39	20.14	22.00	nan
Contig3413	1550	0.421935483871	1034	0.454545454545	516	0.356589147287	17	42.25	52.80	38.10	35.66	48.73	54.07	23.52	26.71	0.22
