loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig16129	5872	0.327316076294	5872	0.327316076294	nan	nan
Contig29707	nan	nan	nan	nan	nan	nan
Contig16122	264	0.340909090909	264	0.340909090909	nan	nan
Contig16121	3906	0.415514592934	3906	0.415514592934	nan	nan
Contig16120	nan	nan	nan	nan	nan	nan
Contig13449	1452	0.503443526171	1452	0.503443526171	nan	nan
Contig26829	508	0.438976377953	216	0.546296296296	292	0.359589041096
Contig127383	390	0.415384615385	nan	nan	390	0.415384615385
Contig18459	950	0.317894736842	950	0.317894736842	nan	nan
Contig12809	nan	nan	nan	nan	nan	nan
Contig12804	374	0.438502673797	nan	nan	374	0.438502673797
Contig12071	4374	0.341106538637	4374	0.341106538637	nan	nan
Contig18457	726	0.460055096419	360	0.466666666667	366	0.453551912568
Contig12803	nan	nan	nan	nan	nan	nan
Contig15299	nan	nan	nan	nan	nan	nan
Contig10664	nan	nan	nan	nan	nan	nan
Contig15297	6578	0.337184554576	5428	0.301031687546	1150	0.507826086957
Contig115207	nan	nan	nan	nan	nan	nan
Contig10663	5836	0.368917066484	5836	0.368917066484	nan	nan
Contig10660	1144	0.452797202797	1144	0.452797202797	nan	nan
Contig11139	nan	nan	nan	nan	nan	nan
Contig11134	336	0.732142857143	nan	nan	336	0.732142857143
Contig11137	4284	0.315826330532	3990	0.316541353383	294	0.30612244898
Contig11136	nan	nan	nan	nan	nan	nan
Contig11131	1030	0.405825242718	308	0.337662337662	722	0.434903047091
Contig11130	13490	0.453743513714	13490	0.453743513714	nan	nan
Contig91318	nan	nan	nan	nan	nan	nan
Contig127033	nan	nan	nan	nan	nan	nan
Contig127032	nan	nan	nan	nan	nan	nan
Contig40362	nan	nan	nan	nan	nan	nan
Contig70004	nan	nan	nan	nan	nan	nan
Contig8001	200	0.41	200	0.41	nan	nan
Contig401	442	0.493212669683	152	0.394736842105	290	0.544827586207
Contig400	3820	0.333507853403	3820	0.333507853403	nan	nan
Contig405	nan	nan	nan	nan	nan	nan
Contig404	14486	0.472939389756	14486	0.472939389756	nan	nan
Contig79720	nan	nan	nan	nan	nan	nan
Contig6263	32	0.4375	32	0.4375	nan	nan
Contig53621	nan	nan	nan	nan	nan	nan
Contig98997	272	0.327205882353	272	0.327205882353	nan	nan
Contig135476	260	0.361538461538	nan	nan	260	0.361538461538
Contig103039	3588	0.38099219621	2350	0.37914893617	1238	0.384491114701
Contig24283	nan	nan	nan	nan	nan	nan
Contig24280	806	0.56699751861	558	0.58064516129	248	0.536290322581
Contig24284	154	0.25974025974	154	0.25974025974	nan	nan
Contig35355	650	0.346153846154	650	0.346153846154	nan	nan
Contig17295	434	0.380184331797	434	0.380184331797	nan	nan
Contig96679	208	0.25	nan	nan	208	0.25
Contig6307	1462	0.336525307798	1456	0.335164835165	nan	nan
Contig41020	nan	nan	nan	nan	nan	nan
Contig15833	8776	0.345601640839	8776	0.345601640839	nan	nan
Contig19328	102	0.313725490196	nan	nan	102	0.313725490196
Contig46030	4608	0.513454861111	nan	nan	4608	0.513454861111
Contig19321	nan	nan	nan	nan	nan	nan
Contig6398	4080	0.393382352941	4012	0.388085742772	68	0.705882352941
Contig14407	27812	0.439989932403	27812	0.439989932403	nan	nan
Contig14404	5640	0.340780141844	5010	0.307784431138	630	0.603174603175
Contig83594	nan	nan	nan	nan	nan	nan
Contig14400	1564	0.352941176471	1564	0.352941176471	nan	nan
Contig48055	680	0.369117647059	680	0.369117647059	nan	nan
Contig6394	374	0.465240641711	374	0.465240641711	nan	nan
Contig6396	7998	0.439484871218	7998	0.439484871218	nan	nan
Contig12112	2230	0.366367713004	2220	0.365315315315	nan	nan
Contig12113	nan	nan	nan	nan	nan	nan
Contig17475	1352	0.421597633136	nan	nan	1352	0.421597633136
Contig12118	12760	0.358620689655	12760	0.358620689655	nan	nan
Contig21881	670	0.334328358209	nan	nan	670	0.334328358209
Contig2728	10532	0.46676794531	4052	0.457798617966	6480	0.47237654321
Contig2724	nan	nan	nan	nan	nan	nan
Contig2895	1758	0.449943117179	nan	nan	1758	0.449943117179
Contig2894	1072	0.424440298507	1072	0.424440298507	nan	nan
Contig2893	1124	0.301601423488	1124	0.301601423488	nan	nan
Contig2723	268	0.253731343284	268	0.253731343284	nan	nan
Contig74722	nan	nan	nan	nan	nan	nan
Contig7553	120	0.416666666667	120	0.416666666667	nan	nan
Contig123805	470	0.506382978723	278	0.453237410072	192	0.583333333333
Contig7557	2892	0.397302904564	2458	0.358014646054	434	0.619815668203
Contig9716	266	0.357142857143	266	0.357142857143	nan	nan
Contig9845	2076	0.499518304432	2076	0.499518304432	nan	nan
Contig9847	11812	0.436505248899	11812	0.436505248899	nan	nan
Contig3415	nan	nan	nan	nan	nan	nan
Contig67091	nan	nan	nan	nan	nan	nan
Contig6177	646	0.321981424149	646	0.321981424149	nan	nan
Contig6170	990	0.412121212121	nan	nan	990	0.412121212121
Contig3413	nan	nan	nan	nan	nan	nan
Contig2682	1004	0.350597609562	1004	0.350597609562	nan	nan
Contig18456	nan	nan	nan	nan	nan	nan
Contig2095	1390	0.388489208633	1390	0.388489208633	nan	nan
Contig2093	4640	0.599353448276	4184	0.592256214149	456	0.664473684211
Contig2092	1962	0.410805300714	1458	0.378600823045	504	0.503968253968
Contig2681	nan	nan	nan	nan	nan	nan
Contig2099	nan	nan	nan	nan	nan	nan
Contig123739	nan	nan	nan	nan	nan	nan
Contig20283	14322	0.456430666108	14306	0.455962533203	nan	nan
Contig28700	1602	0.404494382022	1602	0.404494382022	nan	nan
Contig123736	nan	nan	nan	nan	nan	nan
Contig13254	3816	0.388102725367	3816	0.388102725367	nan	nan
Contig129403	nan	nan	nan	nan	nan	nan
Contig140746	nan	nan	nan	nan	nan	nan
Contig5658	104	0.403846153846	104	0.403846153846	nan	nan
Contig26622	4594	0.578798432738	nan	nan	4594	0.578798432738
Contig26621	nan	nan	nan	nan	nan	nan
Contig26620	nan	nan	nan	nan	nan	nan
Contig39447	nan	nan	nan	nan	nan	nan
Contig2688	498	0.429718875502	498	0.429718875502	nan	nan
Contig22539	1148	0.344947735192	1148	0.344947735192	nan	nan
Contig22537	nan	nan	nan	nan	nan	nan
Contig22530	nan	nan	nan	nan	nan	nan
Contig20759	4224	0.500473484848	4224	0.500473484848	nan	nan
Contig13576	4664	0.384648370497	4440	0.37972972973	224	0.482142857143
Contig13570	2586	0.466357308585	nan	nan	2586	0.466357308585
Contig20754	nan	nan	nan	nan	nan	nan
Contig15291	124	0.645161290323	124	0.645161290323	nan	nan
Contig27399	nan	nan	nan	nan	nan	nan
Contig27392	7844	0.424528301887	7844	0.424528301887	nan	nan
Contig45025	nan	nan	nan	nan	nan	nan
Contig22284	836	0.382775119617	836	0.382775119617	nan	nan
Contig22289	nan	nan	nan	nan	nan	nan
Contig16918	nan	nan	nan	nan	nan	nan
Contig16917	nan	nan	nan	nan	nan	nan
