loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16126	435	0.35632183908	290	0.375862068966	145	0.31724137931	135	35.63	40.69	34.48	31.72	40.82	45.67	18.62	20.74	0.35
Contig16124	1375	0.385454545455	917	0.39040348964	458	0.375545851528	92	38.57	44.23	33.84	37.55	48.14	50.76	23.10	24.86	0.30
Contig16120	219	0.328767123288	146	0.356164383562	73	0.27397260274	159	32.88	39.73	31.51	27.40	31.39	35.67	12.78	15.02	nan
Contig12804	606	0.366336633663	404	0.358910891089	202	0.381188118812	135	36.63	39.11	32.67	38.12	44.88	47.89	21.54	24.41	0.25
Contig12805	732	0.401639344262	488	0.424180327869	244	0.356557377049	71	40.16	52.87	31.97	35.66	50.28	53.78	26.52	26.62	0.19
Contig12807	549	0.367941712204	366	0.409836065574	183	0.284153005464	92	36.79	44.81	37.16	28.42	41.40	49.27	19.15	23.50	0.31
Contig12800	921	0.388707926167	614	0.399022801303	307	0.368078175896	252	38.87	45.93	33.88	36.81	47.38	51.07	22.39	24.68	0.28
Contig18454	453	0.501103752759	302	0.476821192053	151	0.549668874172	61	50.11	56.29	39.07	54.97	32.21	37.04	15.56	16.06	nan
Contig18457	539	0.398886827458	360	0.427777777778	179	0.340782122905	33	40.04	51.67	33.89	34.08	47.38	51.49	23.43	25.30	0.27
Contig12803	1383	0.412870571222	922	0.43600867679	461	0.366594360087	42	41.29	50.54	36.66	36.66	45.50	51.17	22.16	26.88	0.20
Contig15299	834	0.411270983213	556	0.431654676259	278	0.370503597122	277	41.13	53.60	32.73	37.05	47.05	50.14	22.24	24.90	0.30
Contig10668	1197	0.416875522139	798	0.449874686717	399	0.350877192982	41	41.69	46.87	43.11	35.09	46.62	51.41	21.54	24.40	0.29
Contig10666	438	0.422374429224	292	0.47602739726	146	0.315068493151	47	42.24	56.85	38.36	31.51	45.87	51.01	22.12	26.12	0.27
Contig15295	726	0.398071625344	484	0.404958677686	242	0.384297520661	55	39.81	47.52	33.47	38.43	45.38	49.18	22.27	23.94	0.34
Contig15292	1704	0.420774647887	1136	0.419894366197	568	0.422535211268	68	42.08	51.76	32.22	42.25	50.27	53.34	24.11	25.95	0.29
Contig11130	576	0.380208333333	384	0.390625	192	0.359375	43	38.02	45.31	32.81	35.94	45.06	48.82	23.59	23.32	0.29
Contig8009	726	0.380165289256	484	0.419421487603	242	0.301652892562	48	38.02	50.41	33.47	30.17	42.65	49.56	20.93	22.72	0.33
Contig8006	1032	0.396317829457	688	0.425872093023	344	0.337209302326	52	39.63	50.00	35.17	33.72	47.41	51.86	23.55	27.17	0.25
Contig400	2079	0.397306397306	1386	0.432178932179	693	0.327561327561	39	39.73	49.78	36.65	32.76	47.83	52.89	21.90	26.25	0.25
Contig402	444	0.396396396396	296	0.402027027027	148	0.385135135135	26	39.64	48.65	31.76	38.51	42.85	45.56	22.15	23.65	0.29
Contig407	1528	0.376308900524	1019	0.399411187439	509	0.330058939096	36	37.66	48.82	31.04	33.01	46.16	52.21	20.84	25.47	0.25
Contig15839	996	0.426706827309	664	0.469879518072	332	0.340361445783	63	42.67	54.52	39.46	34.04	48.06	52.99	23.60	27.81	0.18
Contig15830	486	0.337448559671	324	0.373456790123	162	0.265432098765	77	33.74	44.44	30.25	26.54	38.91	47.25	19.22	22.78	0.27
Contig15831	768	0.421875	512	0.412109375	256	0.44140625	26	42.19	48.44	33.98	44.14	47.00	50.83	23.09	24.95	0.29
Contig15833	693	0.422799422799	462	0.400432900433	231	0.467532467532	154	42.28	43.72	36.36	46.75	47.52	48.65	22.52	23.25	0.28
Contig15834	354	0.395480225989	236	0.436440677966	118	0.313559322034	46	39.55	55.08	32.20	31.36	38.87	43.54	17.06	17.62	0.31
Contig15837	1689	0.406157489639	1126	0.436944937833	563	0.34458259325	51	40.62	48.49	38.90	34.46	48.87	54.98	23.86	27.94	0.17
Contig3155	402	0.402985074627	268	0.402985074627	134	0.402985074627	207	40.30	55.22	25.37	40.30	43.17	42.97	17.99	18.88	0.40
Contig3154	606	0.448844884488	404	0.490099009901	202	0.366336633663	255	44.88	53.47	44.55	36.63	44.77	46.87	21.92	24.16	0.33
Contig6398	1029	0.396501457726	686	0.400874635569	343	0.387755102041	32	39.65	39.65	40.52	38.78	44.90	48.77	20.73	21.94	0.46
Contig14404	1494	0.388888888889	996	0.397590361446	498	0.371485943775	85	38.89	47.79	31.73	37.15	49.53	53.08	23.45	26.68	0.23
Contig14402	249	0.345381526104	166	0.397590361446	83	0.240963855422	48	34.54	39.76	39.76	24.10	34.79	42.78	14.24	17.44	nan
Contig14400	429	0.417249417249	286	0.440559440559	143	0.370629370629	219	41.72	46.15	41.96	37.06	41.83	44.52	21.47	22.78	0.31
Contig14401	252	0.412698412698	168	0.369047619048	84	0.5	311	41.27	51.19	22.62	50.00	39.25	36.13	16.76	14.11	nan
Contig6392	1017	0.429695181908	678	0.445427728614	339	0.398230088496	155	42.97	49.26	39.82	39.82	46.50	48.51	22.73	23.88	0.33
Contig3156	270	0.411111111111	180	0.405555555556	90	0.422222222222	104	41.11	42.22	38.89	42.22	39.21	41.15	15.85	17.39	nan
Contig12110	351	0.467236467236	234	0.457264957265	117	0.487179487179	28	46.72	52.99	38.46	48.72	40.42	41.82	19.49	21.46	0.31
Contig12118	561	0.377896613191	374	0.379679144385	187	0.374331550802	111	37.79	41.18	34.76	37.43	43.44	48.09	20.30	21.61	0.38
Contig2728	600	0.426666666667	400	0.4125	200	0.455	79	42.67	47.50	35.00	45.50	48.53	50.23	25.68	26.48	0.26
Contig2725	597	0.308207705193	398	0.344221105528	199	0.236180904523	48	30.82	41.71	27.14	23.62	38.11	42.33	16.68	19.15	0.41
Contig2726	660	0.422727272727	440	0.431818181818	220	0.404545454545	46	42.27	50.45	35.91	40.45	47.67	49.11	23.97	24.94	0.29
Contig2721	1260	0.423015873016	840	0.438095238095	420	0.392857142857	319	42.30	44.76	42.86	39.29	53.64	56.59	26.98	28.61	0.20
Contig2891	1086	0.424493554328	724	0.424033149171	362	0.425414364641	78	42.45	47.51	37.29	42.54	50.45	51.84	24.35	25.29	0.26
Contig2722	398	0.354271356784	266	0.360902255639	132	0.340909090909	48	35.61	53.38	18.80	34.09	35.23	37.08	14.96	18.28	nan
Contig7558	459	0.427015250545	306	0.421568627451	153	0.437908496732	395	42.70	46.41	37.91	43.79	42.75	42.42	17.92	19.23	0.45
Contig35741	291	0.481099656357	194	0.474226804124	97	0.494845360825	39	48.11	49.48	45.36	49.48	42.40	43.68	18.87	20.92	nan
