loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig410724	234	0.611111111111	156	0.583333333333	78	0.666666666667	15	61.11	67.95	48.72	66.67	38.56	45.82	21.91	23.56	nan
Contig16129	476	0.508403361345	318	0.503144654088	158	0.518987341772	21	51.05	55.97	44.65	51.90	45.32	46.48	24.91	24.70	0.25
Contig364578	378	0.637566137566	252	0.626984126984	126	0.65873015873	17	63.76	76.98	48.41	65.87	38.89	42.06	21.55	23.65	0.27
Contig29701	249	0.546184738956	166	0.487951807229	83	0.66265060241	19	54.62	60.24	37.35	66.27	35.62	38.98	17.26	17.66	nan
Contig359799	395	0.584810126582	264	0.484848484848	131	0.786259541985	24	58.78	62.12	34.85	78.63	35.24	45.67	16.13	21.61	0.39
Contig26829	242	0.607438016529	162	0.5	80	0.825	14	61.25	59.26	40.74	82.50	31.91	40.95	14.65	20.26	nan
Contig38975	390	0.435897435897	260	0.415384615385	130	0.476923076923	21	43.59	50.77	32.31	47.69	47.79	48.19	19.85	19.53	0.41
Contig219075	247	0.554655870445	165	0.484848484848	82	0.69512195122	19	55.69	54.22	42.68	69.51	33.70	44.70	14.84	21.86	nan
Contig393614	212	0.61320754717	142	0.528169014085	70	0.785714285714	22	61.90	60.56	45.07	78.57	31.65	38.16	14.45	18.98	nan
Contig379979	264	0.579545454545	176	0.460227272727	88	0.818181818182	17	57.95	48.86	43.18	81.82	31.00	38.38	13.74	19.41	nan
Contig396223	295	0.566101694915	197	0.497461928934	98	0.704081632653	14	56.80	58.59	40.82	70.41	37.81	42.93	18.50	20.07	nan
Contig306081	426	0.478873239437	284	0.450704225352	142	0.535211267606	17	47.89	47.18	42.96	53.52	44.19	44.17	22.05	21.95	0.41
Contig278793	603	0.585406301824	402	0.502487562189	201	0.751243781095	32	58.54	63.18	37.31	75.12	37.46	45.13	17.21	22.54	0.27
Contig365779	770	0.590909090909	514	0.496108949416	256	0.78125	60	59.24	61.48	37.74	78.12	38.40	47.11	19.69	24.16	0.32
Contig210143	291	0.560137457045	194	0.510309278351	97	0.659793814433	16	56.01	62.89	39.18	65.98	36.47	43.48	16.14	19.76	nan
Contig284877	495	0.567676767677	330	0.49696969697	165	0.709090909091	54	56.77	58.79	40.61	70.91	35.03	42.14	17.08	19.32	0.28
Contig251086	444	0.540540540541	296	0.456081081081	148	0.709459459459	19	54.05	56.08	35.14	70.95	42.08	47.05	21.63	23.60	0.33
Contig152491	357	0.464985994398	238	0.445378151261	119	0.504201680672	17	46.50	55.46	33.61	50.42	41.20	42.20	22.09	21.73	0.38
Contig419744	324	0.604938271605	216	0.50462962963	108	0.805555555556	24	60.49	54.63	46.30	80.56	34.10	43.94	16.37	20.13	0.35
Contig255350	426	0.603286384977	284	0.524647887324	142	0.760563380282	35	60.33	55.63	49.30	76.06	35.41	41.90	16.63	21.27	0.34
Contig374820	303	0.580858085809	202	0.470297029703	101	0.80198019802	17	58.09	59.41	34.65	80.20	28.52	38.08	11.84	18.43	0.46
Contig284878	396	0.626262626263	264	0.545454545455	132	0.787878787879	28	62.63	62.88	46.21	78.79	34.86	43.66	16.43	23.58	0.30
Contig340522	336	0.559523809524	224	0.424107142857	112	0.830357142857	28	55.95	50.00	34.82	83.04	34.40	43.32	16.58	21.43	0.30
Contig71712	786	0.554707379135	524	0.475190839695	262	0.713740458015	23	55.47	52.29	42.75	71.37	41.13	46.31	21.43	24.24	0.25
Contig370704	201	0.532338308458	134	0.455223880597	67	0.686567164179	22	53.23	53.73	37.31	68.66	36.22	41.63	14.19	17.34	nan
Contig178376	333	0.612612612613	222	0.481981981982	111	0.873873873874	26	61.26	60.36	36.04	87.39	32.03	42.48	15.12	22.83	0.25
Contig162918	201	0.477611940299	134	0.440298507463	67	0.55223880597	13	47.76	52.24	35.82	55.22	39.52	40.96	19.10	19.43	nan
Contig214390	245	0.563265306122	164	0.493902439024	81	0.703703703704	10	56.79	60.98	37.80	70.37	35.10	39.88	15.86	17.67	nan
Contig114551	231	0.510822510823	154	0.402597402597	77	0.727272727273	9	51.08	42.86	37.66	72.73	34.78	37.85	12.57	16.88	nan
Contig135698	626	0.603833865815	418	0.531100478469	208	0.75	31	60.58	50.72	55.50	75.00	38.45	42.83	19.91	22.45	0.28
Contig11135	483	0.573498964803	322	0.534161490683	161	0.652173913043	17	57.35	51.55	55.28	65.22	43.33	46.89	19.68	21.22	0.33
Contig348345	1164	0.572164948454	776	0.461340206186	388	0.79381443299	31	57.22	58.76	33.51	79.38	38.34	50.05	18.68	26.49	0.21
Contig426582	207	0.56038647343	138	0.478260869565	69	0.724637681159	12	56.04	46.38	49.28	72.46	36.54	39.64	18.31	19.18	nan
Contig299559	285	0.501754385965	190	0.452631578947	95	0.6	20	50.18	45.26	45.26	60.00	36.71	36.78	18.27	19.26	nan
Contig137838	564	0.604609929078	376	0.494680851064	188	0.824468085106	39	60.46	60.64	38.30	82.45	33.54	44.79	15.89	23.19	0.33
Contig192211	381	0.55905511811	254	0.488188976378	127	0.700787401575	21	55.91	62.20	35.43	70.08	39.83	42.52	17.40	20.88	0.30
Contig299550	312	0.551282051282	208	0.524038461538	104	0.605769230769	22	55.13	61.54	43.27	60.58	38.19	40.34	18.36	20.30	0.39
Contig70003	462	0.575757575758	308	0.461038961039	154	0.805194805195	77	57.58	64.94	27.27	80.52	35.24	44.40	16.14	20.53	0.39
Contig91311	539	0.556586270872	360	0.433333333333	179	0.804469273743	55	55.87	55.00	31.67	80.45	33.60	41.80	15.01	19.59	0.34
Contig8000	279	0.440860215054	186	0.430107526882	93	0.462365591398	22	44.09	50.54	35.48	46.24	42.12	43.46	17.88	18.45	nan
Contig221262	837	0.530465949821	558	0.430107526882	279	0.731182795699	54	53.05	50.54	35.48	73.12	40.57	50.55	20.56	24.24	0.20
Contig99126	330	0.557575757576	220	0.545454545455	110	0.581818181818	27	55.76	58.18	50.91	58.18	38.63	42.93	18.85	22.88	0.31
Contig178235	420	0.511904761905	280	0.417857142857	140	0.7	31	51.19	47.86	35.71	70.00	37.08	42.95	16.93	21.69	0.33
Contig166580	644	0.608695652174	430	0.490697674419	214	0.845794392523	50	61.06	60.47	37.67	84.58	34.33	46.52	16.94	21.66	0.31
Contig354214	1038	0.584778420039	692	0.518786127168	346	0.71676300578	68	58.48	60.12	43.64	71.68	37.85	43.39	19.85	20.59	0.38
Contig321033	1061	0.603204524034	708	0.501412429379	353	0.807365439093	57	60.43	64.41	35.88	80.74	38.05	51.78	19.47	25.96	0.24
Contig383533	327	0.596330275229	218	0.509174311927	109	0.770642201835	16	59.63	59.63	42.20	77.06	31.12	39.81	15.04	18.27	0.43
Contig96890	210	0.552380952381	140	0.5	70	0.657142857143	12	55.24	55.71	44.29	65.71	37.66	39.00	17.62	18.34	nan
Contig274177	425	0.604705882353	284	0.524647887324	141	0.765957446809	52	60.76	48.59	56.34	76.60	35.02	47.21	17.79	24.05	0.27
Contig133440	318	0.547169811321	212	0.589622641509	106	0.462264150943	38	54.72	75.47	42.45	46.23	40.84	41.58	21.14	21.40	0.42
Contig371657	620	0.582258064516	414	0.492753623188	206	0.76213592233	52	58.41	65.70	32.85	76.21	39.23	46.85	19.13	22.35	0.31
Contig133331	216	0.50462962963	144	0.395833333333	72	0.722222222222	12	50.46	44.44	34.72	72.22	31.21	36.74	16.94	17.27	nan
Contig53156	225	0.675555555556	150	0.606666666667	75	0.813333333333	20	67.56	57.33	64.00	81.33	27.05	29.01	13.70	16.82	nan
Contig308156	233	0.549356223176	156	0.442307692308	77	0.766233766234	42	55.41	50.00	38.46	76.62	30.71	37.02	12.65	16.23	nan
Contig132319	426	0.488262910798	284	0.359154929577	142	0.746478873239	45	48.83	43.66	28.17	74.65	34.51	39.89	17.54	18.38	0.25
Contig374289	1164	0.578178694158	776	0.493556701031	388	0.747422680412	30	57.82	52.84	45.88	74.74	41.97	49.24	20.05	25.78	0.25
Contig268830	216	0.476851851852	144	0.423611111111	72	0.583333333333	11	47.69	40.28	44.44	58.33	37.88	40.40	20.52	20.79	nan
Contig132312	1116	0.362007168459	744	0.345430107527	372	0.395161290323	32	36.20	42.74	26.34	39.52	49.93	52.83	24.09	25.64	0.27
Contig31443	1077	0.49860724234	718	0.405292479109	359	0.685236768802	26	49.86	47.35	33.70	68.52	44.81	47.75	22.54	24.37	0.26
Contig132317	207	0.589371980676	138	0.608695652174	69	0.550724637681	7	58.94	62.32	59.42	55.07	39.13	40.53	18.11	18.74	nan
Contig182275	295	0.505084745763	197	0.390862944162	98	0.734693877551	20	50.68	49.49	28.57	73.47	29.64	36.93	10.81	16.23	nan
Contig171409	237	0.556962025316	158	0.506329113924	79	0.658227848101	12	55.70	55.70	45.57	65.82	38.40	41.63	20.07	19.01	nan
Contig171408	869	0.551208285386	580	0.456896551724	289	0.740484429066	21	55.25	52.76	38.62	74.05	39.43	47.03	19.66	23.54	0.28
Contig300306	465	0.52688172043	310	0.474193548387	155	0.632258064516	47	52.69	56.13	38.71	63.23	41.53	45.12	21.33	23.21	0.37
Contig240120	693	0.621933621934	462	0.515151515152	231	0.835497835498	71	62.19	55.84	47.19	83.55	35.60	44.82	18.14	24.71	0.28
Contig17298	243	0.609053497942	162	0.524691358025	81	0.777777777778	25	60.91	72.84	32.10	77.78	32.03	37.69	13.45	16.48	nan
Contig24284	637	0.535321821036	425	0.482352941176	212	0.641509433962	31	53.62	58.22	38.21	64.15	45.21	47.19	23.30	24.60	0.30
Contig99027	213	0.596244131455	142	0.5	71	0.788732394366	71	59.62	56.34	43.66	78.87	30.52	40.04	14.29	20.74	nan
Contig17292	228	0.539473684211	152	0.513157894737	76	0.592105263158	15	53.95	60.53	42.11	59.21	36.99	43.73	16.75	15.29	nan
Contig342693	396	0.555555555556	264	0.469696969697	132	0.727272727273	62	55.56	56.82	37.12	72.73	36.60	44.59	19.58	24.44	0.29
Contig310820	1065	0.600938967136	710	0.516901408451	355	0.769014084507	29	60.09	58.31	45.07	76.90	40.91	50.08	21.88	24.54	0.26
Contig35350	357	0.540616246499	238	0.432773109244	119	0.756302521008	18	54.06	52.10	34.45	75.63	36.42	43.17	16.56	22.45	0.29
Contig15838	669	0.503736920777	446	0.461883408072	223	0.587443946188	26	50.37	56.05	36.32	58.74	45.44	47.02	22.86	23.50	0.35
Contig41029	447	0.496644295302	298	0.463087248322	149	0.563758389262	17	49.66	54.36	38.26	56.38	40.29	41.19	19.34	20.09	0.39
Contig57676	729	0.578875171468	486	0.473251028807	243	0.79012345679	29	57.89	57.20	37.45	79.01	35.87	46.05	16.65	22.98	0.34
Contig179176	294	0.513605442177	196	0.464285714286	98	0.612244897959	17	51.36	55.10	37.76	61.22	36.14	39.00	17.51	18.80	nan
Contig96091	290	0.548275862069	194	0.453608247423	96	0.739583333333	23	55.21	54.64	36.08	73.96	35.73	39.48	15.58	17.44	nan
Contig319016	298	0.530201342282	199	0.507537688442	99	0.575757575758	70	53.20	48.00	53.54	57.58	40.72	42.69	19.81	21.56	nan
