loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	1671	0.513464991023	1114	0.500897666068	557	0.538599640934	53	51.35	57.27	42.91	53.86	54.05	54.11	26.8	27.16	0.21	452	0.440265486726	452	0.440265486726	nan	nan	-53.3908917991165
Contig10	750	0.469333333333	500	0.476	250	0.456	649	46.93	53.6	41.6	45.6	46.84	46.84	22.01	22.55	0.26	1202	0.351081530782	776	0.203608247423	426	0.619718309859	548.008726028758
Contig100	1470	0.448299319728	980	0.436734693878	490	0.471428571429	614	44.83	47.76	39.59	47.14	51.62	52.61	24.4	24.68	0.3	9496	0.314869418703	9268	0.308157099698	228	0.587719298246	522.572891356434
Contig10004	825	0.469090909091	550	0.512727272727	275	0.381818181818	95	46.91	58.55	44	38.18	48.45	50.68	24.29	26.44	0.26	nan	nan	nan	nan	nan	nan	-13.8891238658695
Contig10005	453	0.498896247241	302	0.466887417219	151	0.562913907285	53	49.89	60.93	32.45	56.29	47.25	48.69	23.75	24.47	0.32	nan	nan	nan	nan	nan	nan	-46.223989127603
Contig10006	2976	0.412298387097	1984	0.435483870968	992	0.365927419355	58	41.23	53.83	33.27	36.59	50.7	55.84	25.15	27.9	0.19	nan	nan	nan	nan	nan	nan	-33.1191537399571
Contig10008	405	0.543209876543	270	0.559259259259	135	0.511111111111	53	54.32	58.52	53.33	51.11	43.1	43.18	22.05	22.37	0.35	nan	nan	nan	nan	nan	nan	-51.959285887754
Contig1001	1062	0.449152542373	708	0.471751412429	354	0.40395480226	42	44.92	57.34	37.01	40.4	48.69	51.83	24.79	26.77	0.24	3140	0.317197452229	3140	0.317197452229	nan	nan	-58.1397905222345
Contig10010	741	0.605937921727	494	0.564777327935	247	0.688259109312	220	60.59	61.54	51.42	68.83	42.9	48.13	21.78	25.07	0.31	1118	0.393559928444	1118	0.393559928444	nan	nan	116.178474140782
Contig10013	507	0.587771203156	338	0.58875739645	169	0.585798816568	57	58.78	63.31	54.44	58.58	43.8	46.79	23.76	25.03	0.29	400	0.65	nan	nan	400	0.65	-41.6094670369
Contig10017	834	0.622302158273	556	0.501798561151	278	0.863309352518	105	62.23	48.56	51.8	86.33	33.74	48.10	16.49	22.93	0.3	298	0.51677852349	298	0.51677852349	nan	nan	-1.62623178237281
Contig1002	315	0.615873015873	210	0.519047619048	105	0.809523809524	608	61.59	57.14	46.67	80.95	35.22	45.76	17.05	21.03	0.41	1752	0.699200913242	1752	0.699200913242	nan	nan	498.654136102691
