loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig29709	210	0.547619047619	140	0.557142857143	70	0.528571428571	44	54.76	60.00	51.43	52.86	36.25	36.37	18.08	19.10	nan
Contig16129	1062	0.400188323917	708	0.411016949153	354	0.378531073446	128	40.02	46.89	35.31	37.85	49.34	53.88	25.51	26.95	0.23
Contig16123	792	0.564393939394	528	0.549242424242	264	0.594696969697	30	56.44	58.33	51.52	59.47	48.52	50.64	26.70	26.77	0.24
Contig29703	223	0.430493273543	149	0.496644295302	74	0.297297297297	86	43.24	50.67	48.65	29.73	36.98	40.27	17.36	22.66	nan
Contig26820	2904	0.353994490358	1936	0.395144628099	968	0.271694214876	66	35.40	45.35	33.68	27.17	45.43	56.34	23.88	28.86	0.18
Contig26827	264	0.484848484848	176	0.443181818182	88	0.568181818182	27	48.48	48.86	39.77	56.82	40.56	41.69	18.92	20.09	nan
Contig35748	999	0.449449449449	666	0.432432432432	333	0.483483483483	51	44.94	49.25	37.24	48.35	54.55	54.72	26.89	27.08	0.27
Contig12809	384	0.411458333333	256	0.328125	128	0.578125	578	41.15	45.31	20.31	57.81	45.05	45.94	20.62	21.42	0.30
Contig18451	2316	0.376079447323	1544	0.392487046632	772	0.343264248705	90	37.61	45.08	33.42	34.33	51.72	57.38	27.21	29.28	0.16
Contig12805	1133	0.583406884378	756	0.578042328042	377	0.594164456233	247	58.44	59.79	55.82	59.42	50.96	52.41	26.37	27.37	0.20
Contig35743	491	0.543788187373	328	0.487804878049	163	0.656441717791	98	54.60	46.34	51.22	65.64	41.64	44.95	19.06	19.80	0.40
Contig12801	462	0.47619047619	308	0.422077922078	154	0.584415584416	575	47.62	57.79	26.62	58.44	45.08	46.36	20.63	21.43	0.37
Contig12802	1617	0.461348175634	1078	0.486085343228	539	0.411873840445	82	46.13	58.26	38.96	41.19	53.03	52.87	26.89	27.53	0.20
Contig17550	1935	0.432558139535	1290	0.417054263566	645	0.463565891473	80	43.26	48.37	35.04	46.36	54.86	55.28	28.85	29.21	0.16
Contig14799	1359	0.396615158205	906	0.4293598234	453	0.331125827815	80	39.66	42.38	43.49	33.11	48.73	54.33	25.70	27.45	0.22
Contig17553	519	0.445086705202	346	0.445086705202	173	0.445086705202	58	44.51	47.98	41.04	44.51	42.42	41.58	20.35	20.72	0.33
Contig10668	528	0.539772727273	352	0.480113636364	176	0.659090909091	83	53.98	50.00	46.02	65.91	42.72	45.49	20.79	22.86	0.37
Contig10666	1638	0.404761904762	1092	0.437728937729	546	0.338827838828	50	40.48	46.89	40.66	33.88	47.79	54.35	26.28	28.53	0.18
Contig10667	2655	0.533333333333	1770	0.501694915254	885	0.596610169492	90	53.33	56.05	44.29	59.66	53.25	53.81	26.27	27.28	0.21
Contig10664	447	0.31096196868	298	0.338926174497	149	0.255033557047	123	31.10	36.24	31.54	25.50	38.83	50.10	21.40	24.57	0.30
Contig15290	639	0.555555555556	426	0.5	213	0.666666666667	245	55.56	56.81	43.19	66.67	46.74	50.34	22.10	25.45	0.32
