loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig50599	nan	nan	nan	nan	nan	nan
Contig50597	nan	nan	nan	nan	nan	nan
Contig56501	nan	nan	nan	nan	nan	nan
Contig26823	84	0.309523809524	84	0.309523809524	nan	nan
Contig56502	nan	nan	nan	nan	nan	nan
Contig26824	nan	nan	nan	nan	nan	nan
Contig17554	104	0.269230769231	104	0.269230769231	nan	nan
Contig56509	124	0.225806451613	124	0.225806451613	nan	nan
Contig38973	96	0.208333333333	44	0.181818181818	52	0.230769230769
Contig15447	224	0.285714285714	nan	nan	224	0.285714285714
Contig50337	nan	nan	nan	nan	nan	nan
Contig12808	158	0.177215189873	158	0.177215189873	nan	nan
Contig12809	112	0.455357142857	nan	nan	112	0.455357142857
Contig18451	nan	nan	nan	nan	nan	nan
Contig12805	nan	nan	nan	nan	nan	nan
Contig12806	214	0.308411214953	214	0.308411214953	nan	nan
Contig18452	nan	nan	nan	nan	nan	nan
Contig12800	nan	nan	nan	nan	nan	nan
Contig12802	nan	nan	nan	nan	nan	nan
Contig12803	nan	nan	nan	nan	nan	nan
Contig10668	382	0.395287958115	nan	nan	382	0.395287958115
Contig15295	nan	nan	nan	nan	nan	nan
Contig10665	134	0.522388059701	nan	nan	134	0.522388059701
Contig15290	nan	nan	nan	nan	nan	nan
Contig10663	nan	nan	nan	nan	nan	nan
Contig64071	nan	nan	nan	nan	nan	nan
Contig35208	nan	nan	nan	nan	nan	nan
Contig11135	nan	nan	nan	nan	nan	nan
Contig11137	34	0.352941176471	nan	nan	34	0.352941176471
Contig11131	nan	nan	nan	nan	nan	nan
Contig11133	nan	nan	nan	nan	nan	nan
Contig8008	nan	nan	nan	nan	nan	nan
Contig8009	nan	nan	nan	nan	nan	nan
Contig8006	122	0.377049180328	122	0.377049180328	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig8005	nan	nan	nan	nan	nan	nan
Contig8002	nan	nan	nan	nan	nan	nan
Contig8003	nan	nan	nan	nan	nan	nan
