loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100002	312	0.541666666667	208	0.466346153846	104	0.692307692308	18	54.17	58.65	34.62	69.23	37.73	41.37	16.73	18.83	0.35	nan	nan	nan	nan	nan	nan	-11.8250358614041
Contig100050	250	0.548	167	0.502994011976	83	0.638554216867	19	55.02	51.19	49.4	63.86	43.72	46.72	23.29	25.98	nan	nan	nan	nan	nan	nan	nan	-10.3850075546663
Contig100064	245	0.6	164	0.475609756098	81	0.851851851852	13	60.49	65.85	29.27	85.19	30.97	42.37	15.91	21.49	nan	nan	nan	nan	nan	nan	nan	-16.7650593693375
Contig10008	211	0.554502369668	141	0.496453900709	70	0.671428571429	36	55.71	63.38	35.71	67.14	36.22	38.11	19.91	19.75	nan	nan	nan	nan	nan	nan	nan	6.50008082597115
Contig100131	332	0.659638554217	222	0.554054054054	110	0.872727272727	69	66.36	57.66	53.15	87.27	29.87	38.76	15.25	17.41	0.42	nan	nan	nan	nan	nan	nan	40.7085624234267
Contig100133	429	0.477855477855	286	0.416083916084	143	0.601398601399	39	47.79	46.15	37.06	60.14	46.71	47.96	22.23	23.32	0.31	36	0.5	36	0.5	nan	nan	10.4094761272943
Contig100142	633	0.600315955766	422	0.481042654028	211	0.838862559242	52	60.03	57.82	38.39	83.89	34.2	46.77	17.62	23.32	0.3	388	0.309278350515	388	0.309278350515	nan	nan	22.2954291915311
Contig100159	422	0.571090047393	282	0.450354609929	140	0.814285714286	76	57.38	56.74	33.33	81.43	33.41	39.23	16.06	17.44	0.43	nan	nan	nan	nan	nan	nan	46.1714167049486
Contig100164	729	0.58573388203	486	0.491769547325	243	0.77366255144	23	58.57	57.61	40.74	77.37	39.66	48.82	21.07	27.65	0.23	nan	nan	nan	nan	nan	nan	-6.56977034820249
Contig10024	363	0.432506887052	242	0.404958677686	121	0.487603305785	45	43.25	46.28	34.71	48.76	40.06	38.31	19.78	18.9	0.34	42	0.571428571429	nan	nan	42	0.571428571429	16.8908177339108
Contig100259	203	0.48275862069	136	0.411764705882	67	0.626865671642	33	48.76	45.59	36.76	62.69	34.9	36.36	17	17.16	nan	nan	nan	nan	nan	nan	nan	4.5996767074277
Contig100288	294	0.605442176871	196	0.5	98	0.816326530612	52	60.54	60.2	39.8	81.63	33.01	41.91	16.15	20.15	nan	156	0.435897435897	156	0.435897435897	nan	nan	22.5586193044313
Contig100323	330	0.539393939394	220	0.540909090909	110	0.536363636364	61	53.94	62.73	45.45	53.64	39.88	40.58	18.78	20.06	0.36	nan	nan	nan	nan	nan	nan	32.502188777378
Contig100360	323	0.628482972136	216	0.513888888889	107	0.859813084112	44	63.24	55.56	47.22	85.98	33.61	44.50	15.76	22.98	0.28	nan	nan	nan	nan	nan	nan	14.8767186172997
Contig10039	306	0.549019607843	204	0.524509803922	102	0.598039215686	45	54.9	58.82	46.08	59.8	36.92	39.77	19.04	18.68	0.4	nan	nan	nan	nan	nan	nan	16.156078643964
Contig100391	720	0.5875	480	0.4875	240	0.7875	49	58.75	61.25	36.25	78.75	39.25	45.87	21.14	23.98	0.3	502	0.402390438247	502	0.402390438247	nan	nan	19.3730189348689
Contig100500	379	0.559366754617	253	0.529644268775	126	0.619047619048	32	56.08	46.46	59.52	61.9	44.16	44.27	22.17	22.5	0.27	nan	nan	nan	nan	nan	nan	3.27644041119954
Contig100524	238	0.529411764706	159	0.465408805031	79	0.658227848101	15	53.16	53.75	39.24	65.82	39.66	40.17	20.3	20.39	nan	nan	nan	nan	nan	nan	nan	-14.8285037015345
