loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig176211	1533	0.444227005871	1022	0.46771037182	511	0.397260273973	58	44.42	52.45	41.10	39.73	51.29	53.24	24.94	27.08	0.20
Contig80016	633	0.448657187994	422	0.452606635071	211	0.440758293839	172	44.87	47.87	42.65	44.08	47.26	49.36	23.53	23.62	0.28
Contig29708	411	0.484184914842	274	0.540145985401	137	0.372262773723	28	48.42	59.85	48.18	37.23	41.79	44.41	19.81	21.27	0.36
Contig29704	388	0.438144329897	259	0.413127413127	129	0.488372093023	42	43.93	52.31	30.23	48.84	40.33	40.91	18.38	18.50	0.38
Contig158648	2793	0.438596491228	1862	0.439312567132	931	0.43716433942	81	43.86	50.59	37.27	43.72	52.48	54.41	25.71	26.75	0.20
Contig80019	201	0.34328358209	134	0.373134328358	67	0.283582089552	28	34.33	37.31	37.31	28.36	37.21	40.58	16.41	17.53	nan
Contig16120	285	0.361403508772	190	0.389473684211	95	0.305263157895	103	36.14	36.84	41.05	30.53	38.49	43.93	20.18	23.18	nan
Contig105637	396	0.560606060606	264	0.594696969697	132	0.492424242424	49	56.06	62.88	56.06	49.24	41.27	42.22	21.22	21.58	0.37
Contig147833	1488	0.458333333333	992	0.521169354839	496	0.332661290323	46	45.83	51.61	52.62	33.27	47.27	51.54	22.64	27.30	0.22
Contig156829	1251	0.484412470024	834	0.49520383693	417	0.462829736211	45	48.44	53.96	45.08	46.28	48.76	48.96	23.17	23.73	0.28
Contig165867	753	0.428950863214	502	0.49203187251	251	0.302788844622	62	42.90	58.96	39.44	30.28	43.33	46.42	18.67	22.70	0.30
Contig105630	303	0.36303630363	202	0.356435643564	101	0.376237623762	56	36.30	35.64	35.64	37.62	40.78	42.80	19.15	20.31	0.26
Contig26829	1668	0.468225419664	1112	0.473920863309	556	0.456834532374	79	46.82	51.44	43.35	45.68	52.10	52.67	26.42	26.53	0.27
Contig154455	315	0.393650793651	210	0.433333333333	105	0.314285714286	49	39.37	48.57	38.10	31.43	40.99	46.77	19.45	24.19	0.29
