loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	570	0.549122807018	380	0.526315789474	190	0.594736842105	315	54.91	63.16	42.11	59.47	43.44	48.36	23.41	24.02	0.28	3104	0.57699742268	2272	0.572623239437	832	0.588942307692	218.435802914979
Contig10	1761	0.497444633731	1174	0.434412265758	587	0.623509369676	87	49.74	52.98	33.9	62.35	50.07	53.49	24.15	26.68	0.25	9184	0.463087979094	6856	0.470099183197	2328	0.442439862543	-19.1533891485023
Contig10000	204	0.573529411765	136	0.580882352941	68	0.558823529412	25	57.35	67.65	48.53	55.88	35.76	37.13	20.38	21.04	nan	nan	nan	nan	nan	nan	nan	-59.5034159255195
Contig10001	534	0.593632958801	356	0.589887640449	178	0.601123595506	113	59.36	69.1	48.88	60.11	41.23	45.68	21.77	23.37	0.33	2902	0.545485871813	2708	0.546898079764	194	0.525773195876	30.3579694597168
Contig10002	275	0.44	184	0.385869565217	91	0.549450549451	23	44.32	43.48	33.7	54.95	34.24	34.63	14.41	14.41	nan	nan	nan	nan	nan	nan	nan	-85.6322340797773
Contig10003	621	0.466988727858	414	0.487922705314	207	0.425120772947	375	46.7	59.42	38.16	42.51	47.02	46.35	20.97	22.2	0.4	1462	0.435704514364	1462	0.435704514364	nan	nan	273.5868398142
Contig10004	420	0.595238095238	280	0.564285714286	140	0.657142857143	90	59.52	64.29	48.57	65.71	41.65	46.7	20.32	21.52	0.35	1472	0.577445652174	1472	0.577445652174	nan	nan	1.87037345719413
Contig10005	1101	0.485013623978	734	0.50408719346	367	0.446866485014	65	48.5	58.04	42.78	44.69	53.35	53.98	26.53	27.22	0.23	5356	0.521097834205	5356	0.521097834205	nan	nan	-34.8906083825682
Contig10008	765	0.526797385621	510	0.460784313725	255	0.658823529412	25	52.68	49.41	42.75	65.88	45.64	48.78	22.97	24.34	0.28	1600	0.44	1600	0.44	nan	nan	-78.2213885790546
Contig1001	321	0.573208722741	214	0.542056074766	107	0.635514018692	65	57.32	57.01	51.4	63.55	40.99	42.79	20.3	20.97	0.43	4042	0.549233052944	824	0.543689320388	3218	0.550652579242	-28.3081862753047
Contig10010	531	0.553672316384	354	0.511299435028	177	0.638418079096	64	55.37	61.58	40.68	63.84	42.51	45.17	22.75	23.54	0.33	1626	0.557810578106	1626	0.557810578106	nan	nan	-34.933419212256
Contig10014	420	0.578571428571	280	0.521428571429	140	0.692857142857	126	57.86	57.14	47.14	69.29	40.01	45.03	16.92	19.5	0.44	13996	0.455487282081	13996	0.455487282081	nan	nan	28.6014656214315
Contig10015	804	0.578358208955	536	0.522388059701	268	0.690298507463	104	57.84	61.19	43.28	69.03	43.4	49.68	21.87	22.79	0.32	212	0.5	140	0.528571428571	72	0.444444444444	6.75808780484986
Contig10016	1863	0.452495974235	1242	0.466988727858	621	0.423510466989	49	45.25	52.5	40.9	42.35	53.9	56.29	27.31	28.53	0.18	10970	0.400729261623	10970	0.400729261623	nan	nan	-53.955650039851
Contig10019	207	0.502415458937	138	0.449275362319	69	0.608695652174	18	50.24	59.42	30.43	60.87	33.31	34.65	17.14	17.29	nan	142	0.507042253521	142	0.507042253521	nan	nan	-86.1273092378446
Contig1002	444	0.5	296	0.533783783784	148	0.432432432432	164	50	54.05	52.7	43.24	46.24	46.23	22.56	22.87	0.28	9382	0.468876572159	3668	0.511723009815	5714	0.441372068603	68.88916989758
Contig10020	2196	0.409380692168	1464	0.452868852459	732	0.322404371585	26	40.94	53.69	36.89	32.24	46.77	53.32	22.08	26.26	0.23	4074	0.39175257732	4074	0.39175257732	nan	nan	-77.7142525526305
Contig10023	516	0.604651162791	344	0.639534883721	172	0.53488372093	23	60.47	65.7	62.21	53.49	45.05	46.17	21.4	23.6	0.33	246	0.565040650407	246	0.565040650407	nan	nan	-50.6579180258393
Contig10026	3300	0.515151515152	2200	0.499545454545	1100	0.546363636364	70	51.52	56.18	43.73	54.64	52.94	54.04	26.8	27.01	0.24	114	0.456140350877	114	0.456140350877	nan	nan	-30.4272004684341
Contig10027	576	0.53125	384	0.502604166667	192	0.588541666667	80	53.12	60.94	39.58	58.85	48.26	50.1	23.39	23.05	0.31	4334	0.427780341486	4334	0.427780341486	nan	nan	-20.0730498274241
Contig10028	417	0.36690647482	278	0.356115107914	139	0.388489208633	25	36.69	33.81	37.41	38.85	41.2	44.71	18.88	20.47	0.4	2006	0.358923230309	2006	0.358923230309	nan	nan	-80.8480804548201
Contig10029	696	0.614942528736	464	0.586206896552	232	0.672413793103	78	61.49	65.09	52.16	67.24	46.08	50.53	22.56	25.6	0.29	9018	0.398314482147	8484	0.378123526638	534	0.719101123596	-5.39393477846149
Contig1003	237	0.57805907173	158	0.487341772152	79	0.759493670886	350	57.81	62.03	35.44	75.95	31.84	39.23	12.84	16.91	nan	224	0.491071428571	224	0.491071428571	nan	nan	248.541837585964
Contig10030	579	0.54231433506	386	0.544041450777	193	0.538860103627	111	54.23	55.96	52.85	53.89	46.53	47.98	25.62	25.27	0.26	23376	0.476386036961	23108	0.476112168946	268	0.5	18.1462214170831
Contig10031	1062	0.453860640301	708	0.466101694915	354	0.429378531073	171	45.39	50.56	42.66	42.94	49.99	52.28	24.87	25.74	0.26	34888	0.360009172208	34888	0.360009172208	nan	nan	67.9975194382686
Contig10032	314	0.496815286624	210	0.509523809524	104	0.471153846154	28	50	61.9	40	47.12	41.52	42.98	20.49	20.83	0.37	nan	nan	nan	nan	nan	nan	-71.1797339840778
