loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig29703	346	0.471098265896	231	0.484848484848	115	0.44347826087	17	47.25	53.45	43.48	44.35	43.38	45.18	22.12	21.60	0.43
Contig12802	476	0.415966386555	318	0.446540880503	158	0.354430379747	12	41.77	52.20	37.11	35.44	40.65	46.10	15.98	21.97	0.30
Contig4513	922	0.390455531453	615	0.422764227642	307	0.325732899023	18	39.09	45.13	39.41	32.57	44.12	52.59	21.75	25.03	0.30
Contig10664	356	0.455056179775	238	0.424369747899	118	0.516949152542	11	45.76	54.62	30.25	51.69	41.74	39.67	19.29	18.50	0.48
Contig10663	329	0.331306990881	220	0.359090909091	109	0.275229357798	10	33.33	40.91	30.91	27.52	38.55	46.22	15.91	20.54	0.35
Contig15293	425	0.395294117647	284	0.415492957746	141	0.354609929078	13	39.72	50.70	32.39	35.46	46.02	47.36	21.95	23.01	0.30
Contig8008	609	0.435139573071	406	0.48275862069	203	0.339901477833	13	43.51	50.25	46.31	33.99	43.73	47.47	21.41	23.84	0.34
Contig8002	408	0.384803921569	272	0.352941176471	136	0.448529411765	12	38.48	37.50	33.09	44.85	43.96	45.20	21.69	22.72	0.29
Contig8001	300	0.336666666667	200	0.385	100	0.24	6	33.67	40.00	37.00	24.00	35.20	42.27	16.15	18.58	nan
Contig402	291	0.522336769759	194	0.541237113402	97	0.484536082474	93	52.23	57.73	50.52	48.45	37.93	39.51	21.81	22.70	nan
Contig405	258	0.507751937984	172	0.581395348837	86	0.360465116279	36	50.78	59.30	56.98	36.05	37.87	38.85	18.92	20.36	nan
Contig404	834	0.412470023981	556	0.480215827338	278	0.276978417266	91	41.25	54.68	41.37	27.70	41.76	47.99	19.97	25.55	0.28
Contig407	402	0.457711442786	268	0.440298507463	134	0.492537313433	21	45.77	50.75	37.31	49.25	46.21	47.07	20.53	20.54	0.40
Contig31116	291	0.343642611684	194	0.39175257732	97	0.247422680412	9	34.36	43.30	35.05	24.74	37.11	46.56	17.39	22.01	nan
Contig17299	985	0.359390862944	657	0.37595129376	328	0.326219512195	11	35.98	44.68	30.49	32.62	44.65	51.27	22.51	26.56	0.18
Contig23837	357	0.280112044818	238	0.344537815126	119	0.151260504202	9	28.01	39.50	29.41	15.13	33.29	45.83	16.17	20.99	0.19
Contig23836	259	0.528957528958	173	0.531791907514	86	0.523255813953	11	53.10	64.37	41.86	52.33	39.56	42.38	20.52	21.69	nan
Contig17292	552	0.429347826087	368	0.41847826087	184	0.451086956522	35	42.93	42.39	41.30	45.11	47.02	46.85	20.36	21.04	0.36
Contig23832	342	0.409356725146	228	0.447368421053	114	0.333333333333	74	40.94	48.25	41.23	33.33	37.89	43.46	17.27	21.66	nan
Contig3151	288	0.326388888889	192	0.34375	96	0.291666666667	9	32.64	44.79	23.96	29.17	36.08	40.61	15.10	17.45	nan
Contig15833	458	0.371179039301	306	0.395424836601	152	0.322368421053	6	37.28	48.37	30.72	32.24	40.13	48.07	20.67	22.45	0.29
Contig15835	1116	0.337813620072	744	0.395161290323	372	0.22311827957	21	33.78	43.55	35.48	22.31	39.81	53.87	20.02	27.30	0.24
Contig19328	360	0.402777777778	240	0.425	120	0.358333333333	11	40.28	50.00	35.00	35.83	42.47	44.54	20.36	21.54	0.28
Contig19329	201	0.36815920398	134	0.425373134328	67	0.253731343284	7	36.82	43.28	41.79	25.37	36.27	42.68	15.00	18.51	nan
Contig3155	1230	0.541463414634	820	0.501219512195	410	0.621951219512	43	54.15	58.54	41.71	62.20	37.98	44.96	19.55	22.88	0.31
Contig19324	228	0.456140350877	152	0.480263157895	76	0.407894736842	11	45.61	51.32	44.74	40.79	43.17	41.73	20.90	20.78	nan
Contig19325	228	0.434210526316	152	0.453947368421	76	0.394736842105	7	43.42	50.00	40.79	39.47	36.82	37.67	16.08	17.30	nan
Contig6390	222	0.513513513514	148	0.540540540541	74	0.459459459459	12	51.35	54.05	54.05	45.95	40.01	42.34	17.24	17.57	nan
