loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig29703	588	0.285714285714	nan	nan	588	0.285714285714
Contig12802	nan	nan	nan	nan	nan	nan
Contig4513	nan	nan	nan	nan	nan	nan
Contig10664	nan	nan	nan	nan	nan	nan
Contig10663	nan	nan	nan	nan	nan	nan
Contig15293	nan	nan	nan	nan	nan	nan
Contig8008	nan	nan	nan	nan	nan	nan
Contig8001	nan	nan	nan	nan	nan	nan
Contig402	nan	nan	nan	nan	nan	nan
Contig405	1466	0.230559345157	1208	0.230960264901	258	0.228682170543
Contig404	624	0.288461538462	200	0.22	424	0.320754716981
Contig407	486	0.316872427984	486	0.316872427984	nan	nan
Contig31116	nan	nan	nan	nan	nan	nan
Contig17299	nan	nan	nan	nan	nan	nan
Contig23836	nan	nan	nan	nan	nan	nan
Contig17292	486	0.316872427984	152	0.407894736842	334	0.275449101796
Contig23832	1160	0.224137931034	826	0.222760290557	334	0.22754491018
Contig15839	nan	nan	nan	nan	nan	nan
Contig15833	nan	nan	nan	nan	nan	nan
Contig15835	nan	nan	nan	nan	nan	nan
Contig19328	nan	nan	nan	nan	nan	nan
Contig19329	170	0.435294117647	170	0.435294117647	nan	nan
Contig3155	862	0.321345707657	862	0.321345707657	nan	nan
Contig19324	34	0.352941176471	nan	nan	34	0.352941176471
Contig19325	nan	nan	nan	nan	nan	nan
Contig6390	26	0.307692307692	26	0.307692307692	nan	nan
Contig3156	50	0.36	nan	nan	50	0.36
Contig6394	nan	nan	nan	nan	nan	nan
Contig17472	nan	nan	nan	nan	nan	nan
Contig12118	1134	0.260141093474	1134	0.260141093474	nan	nan
Contig21887	nan	nan	nan	nan	nan	nan
Contig2729	nan	nan	nan	nan	nan	nan
Contig2728	nan	nan	nan	nan	nan	nan
Contig2897	212	0.490566037736	nan	nan	212	0.490566037736
Contig2896	274	0.244525547445	nan	nan	274	0.244525547445
Contig2727	96	0.28125	nan	nan	96	0.28125
Contig2893	1736	0.262096774194	946	0.23044397463	790	0.3
Contig2723	nan	nan	nan	nan	nan	nan
Contig2722	404	0.334158415842	nan	nan	404	0.334158415842
Contig9719	nan	nan	nan	nan	nan	nan
Contig7550	nan	nan	nan	nan	nan	nan
Contig9713	120	0.316666666667	nan	nan	120	0.316666666667
Contig7552	nan	nan	nan	nan	nan	nan
Contig9715	nan	nan	nan	nan	nan	nan
Contig9716	nan	nan	nan	nan	nan	nan
Contig5654	84	0.214285714286	nan	nan	84	0.214285714286
Contig9842	nan	nan	nan	nan	nan	nan
Contig6178	nan	nan	nan	nan	nan	nan
Contig9847	nan	nan	nan	nan	nan	nan
Contig14924	nan	nan	nan	nan	nan	nan
Contig3414	216	0.351851851852	nan	nan	216	0.351851851852
Contig6175	nan	nan	nan	nan	nan	nan
Contig6176	nan	nan	nan	nan	nan	nan
Contig6170	nan	nan	nan	nan	nan	nan
Contig3411	26	0.153846153846	nan	nan	26	0.153846153846
Contig3412	762	0.223097112861	762	0.223097112861	nan	nan
Contig3413	nan	nan	nan	nan	nan	nan
Contig36468	nan	nan	nan	nan	nan	nan
Contig36795	nan	nan	nan	nan	nan	nan
Contig36464	212	0.254716981132	34	0.470588235294	178	0.213483146067
Contig18026	nan	nan	nan	nan	nan	nan
Contig36467	nan	nan	nan	nan	nan	nan
Contig22612	38	0.0	nan	nan	38	0.0
Contig2092	70	0.4	nan	nan	70	0.4
