loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig86745	213	0.455399061033	142	0.43661971831	71	0.492957746479	13	45.54	49.30	38.03	49.30	38.93	39.95	17.53	18.11	nan
Contig29709	539	0.474953617811	360	0.505555555556	179	0.413407821229	15	47.67	57.22	43.89	41.34	43.54	44.23	19.04	21.08	0.41
Contig158642	315	0.501587301587	210	0.471428571429	105	0.561904761905	11	50.16	44.76	49.52	56.19	43.07	45.08	21.06	21.51	0.36
Contig16128	780	0.433333333333	520	0.476923076923	260	0.346153846154	7	43.33	63.46	31.92	34.62	41.40	44.33	17.55	20.19	0.39
Contig29707	1539	0.539961013645	1026	0.489278752437	513	0.641325536062	30	54.00	57.89	39.96	64.13	51.69	55.29	27.02	29.05	0.16
Contig29706	279	0.455197132616	186	0.456989247312	93	0.451612903226	10	45.52	52.69	38.71	45.16	40.35	41.01	19.55	20.03	nan
Contig150436	822	0.425790754258	548	0.39598540146	274	0.485401459854	8	42.58	44.53	34.67	48.54	52.47	53.07	26.66	26.44	0.24
Contig150432	426	0.478873239437	284	0.471830985915	142	0.492957746479	7	47.89	54.93	39.44	49.30	39.41	38.58	18.25	18.23	0.48
Contig127388	234	0.581196581197	156	0.551282051282	78	0.641025641026	8	58.12	47.44	62.82	64.10	32.88	36.98	16.45	15.31	nan
Contig38974	579	0.435233160622	386	0.39378238342	193	0.518134715026	9	43.52	45.60	33.16	51.81	47.25	46.46	22.01	22.21	0.35
Contig156820	672	0.450892857143	448	0.455357142857	224	0.441964285714	7	45.09	50.89	40.18	44.20	45.52	46.91	21.55	23.05	0.28
Contig79540	591	0.419627749577	394	0.413705583756	197	0.431472081218	33	41.96	45.18	37.56	43.15	45.93	48.43	22.53	22.94	0.33
Contig12802	829	0.553679131484	553	0.547920433996	276	0.565217391304	14	55.43	55.23	54.35	56.52	49.62	51.03	26.12	26.64	0.26
Contig10669	324	0.54012345679	216	0.513888888889	108	0.592592592593	16	54.01	63.89	38.89	59.26	36.98	37.69	18.95	17.28	0.45
Contig10667	657	0.529680365297	438	0.51598173516	219	0.557077625571	12	52.97	58.90	44.29	55.71	47.07	48.58	25.10	25.13	0.29
Contig136347	417	0.426858513189	278	0.460431654676	139	0.359712230216	9	42.69	49.64	42.45	35.97	43.80	46.34	22.17	23.41	0.37
Contig112329	324	0.41975308642	216	0.435185185185	108	0.388888888889	7	41.98	49.07	37.96	38.89	44.03	45.90	22.03	22.39	0.22
Contig15290	270	0.448148148148	180	0.427777777778	90	0.488888888889	6	44.81	42.22	43.33	48.89	24.50	24.17	10.21	10.22	nan
Contig10663	399	0.483709273183	266	0.477443609023	133	0.496240601504	19	48.37	59.40	36.09	49.62	45.05	47.79	22.57	24.32	0.26
Contig15293	267	0.393258426966	178	0.331460674157	89	0.516853932584	40	39.33	44.94	21.35	51.69	38.87	37.47	16.63	16.03	nan
Contig155142	288	0.548611111111	192	0.583333333333	96	0.479166666667	7	54.86	88.54	28.12	47.92	43.70	35.99	22.13	18.60	nan
Contig115731	308	0.49025974026	206	0.514563106796	102	0.441176470588	10	49.35	54.37	48.54	44.12	42.29	43.73	20.38	20.82	0.42
Contig158397	597	0.460636515913	398	0.5	199	0.381909547739	31	46.06	51.76	48.24	38.19	41.94	44.16	21.64	22.17	0.40
Contig78236	237	0.556962025316	158	0.46835443038	79	0.73417721519	8	55.70	51.90	41.77	73.42	33.17	35.66	17.91	17.78	nan
Contig75013	600	0.526666666667	400	0.4625	200	0.655	11	52.67	53.50	39.00	65.50	44.76	48.92	22.70	22.87	0.34
Contig115601	387	0.444444444444	258	0.43023255814	129	0.472868217054	6	44.44	49.61	36.43	47.29	41.12	41.42	19.59	21.15	0.45
Contig8003	741	0.448043184885	494	0.504048582996	247	0.336032388664	11	44.80	48.99	51.82	33.60	46.30	50.63	21.76	23.64	0.26
Contig95671	252	0.492063492063	168	0.47619047619	84	0.52380952381	6	49.21	52.38	42.86	52.38	42.72	42.16	20.55	20.03	nan
Contig409	219	0.534246575342	146	0.513698630137	73	0.575342465753	10	53.42	45.21	57.53	57.53	41.57	44.33	18.36	17.89	nan
Contig163062	423	0.416075650118	282	0.41134751773	141	0.425531914894	13	41.61	44.68	37.59	42.55	41.89	43.15	18.74	20.21	0.40
Contig113485	300	0.396666666667	200	0.32	100	0.55	7	39.67	34.00	30.00	55.00	38.02	39.84	16.91	17.42	nan
Contig157586	253	0.462450592885	169	0.508875739645	84	0.369047619048	6	46.43	51.76	50.00	36.90	38.46	42.15	19.18	19.38	nan
Contig406	1263	0.468725257324	842	0.461995249406	421	0.482185273159	46	46.87	57.01	35.39	48.22	53.81	54.11	27.48	27.75	0.15
Contig136128	486	0.465020576132	324	0.432098765432	162	0.530864197531	8	46.50	41.36	45.06	53.09	48.17	46.66	25.75	24.47	0.29
Contig138419	282	0.531914893617	188	0.510638297872	94	0.574468085106	7	53.19	52.13	50.00	57.45	38.13	40.63	19.32	20.59	nan
Contig37420	682	0.49853372434	455	0.503296703297	227	0.488986784141	19	49.93	53.51	47.14	48.90	48.52	50.07	25.05	26.03	0.24
Contig89500	331	0.410876132931	221	0.398190045249	110	0.436363636364	14	41.21	46.85	32.73	43.64	42.66	44.36	19.91	21.45	0.31
Contig96645	282	0.570921985816	188	0.484042553191	94	0.744680851064	14	57.09	61.70	35.11	74.47	38.38	47.31	17.06	22.37	nan
Contig37428	1069	0.462114125351	713	0.461430575035	356	0.463483146067	11	46.25	50.14	42.13	46.35	52.44	52.58	25.24	26.00	0.27
Contig31118	450	0.48	300	0.45	150	0.54	51	48.00	44.00	46.00	54.00	46.15	46.68	24.98	25.76	0.22
Contig132319	513	0.497076023392	342	0.491228070175	171	0.508771929825	8	49.71	57.89	40.35	50.88	50.28	52.27	24.46	25.96	0.23
Contig31110	1197	0.446115288221	798	0.466165413534	399	0.406015037594	11	44.61	57.14	36.09	40.60	47.93	50.73	21.75	23.56	0.33
Contig132310	774	0.511627906977	516	0.480620155039	258	0.573643410853	33	51.16	56.59	39.53	57.36	47.96	49.96	25.58	25.85	0.29
Contig63164	336	0.467261904762	224	0.495535714286	112	0.410714285714	20	46.73	49.11	50.00	41.07	39.26	36.50	17.57	15.83	0.45
Contig31115	351	0.532763532764	234	0.568376068376	117	0.461538461538	6	53.28	58.12	55.56	46.15	44.36	44.61	22.85	22.67	0.31
Contig31441	793	0.46658259773	529	0.463137996219	264	0.473484848485	9	46.72	55.09	37.50	47.35	50.42	51.22	27.12	27.29	0.21
Contig24282	447	0.514541387025	298	0.493288590604	149	0.557046979866	20	51.45	57.72	40.94	55.70	45.23	45.47	24.24	23.66	0.33
Contig23837	567	0.520282186949	378	0.449735449735	189	0.661375661376	12	52.03	50.26	39.68	66.14	46.14	46.95	26.57	24.64	0.26
Contig160442	264	0.526515151515	176	0.517045454545	88	0.545454545455	7	52.65	62.50	40.91	54.55	41.10	43.16	19.78	20.33	nan
Contig23831	202	0.425742574257	135	0.422222222222	67	0.432835820896	9	42.79	44.12	40.30	43.28	40.73	43.00	19.55	21.59	nan
Contig137311	205	0.443902439024	137	0.459854014599	68	0.411764705882	6	44.61	50.72	41.18	41.18	35.41	36.00	15.65	17.01	nan
Contig57671	576	0.565972222222	384	0.424479166667	192	0.848958333333	7	56.60	51.04	33.85	84.90	31.95	44.16	16.33	18.70	0.38
Contig74499	405	0.459259259259	270	0.411111111111	135	0.555555555556	10	45.93	55.56	26.67	55.56	43.32	44.14	19.34	20.37	0.39
Contig45221	261	0.55938697318	174	0.545977011494	87	0.586206896552	7	55.94	66.67	42.53	58.62	35.26	36.01	18.62	17.22	nan
Contig57676	207	0.48309178744	138	0.485507246377	69	0.478260869565	29	48.31	56.52	40.58	47.83	38.98	39.66	19.43	20.23	nan
Contig159840	735	0.54693877551	490	0.481632653061	245	0.677551020408	9	54.69	56.33	40.00	67.76	43.10	48.27	23.72	24.89	0.28
Contig15832	369	0.50406504065	246	0.49593495935	123	0.520325203252	6	50.41	52.85	46.34	52.03	44.06	44.13	22.79	21.89	0.33
Contig157909	948	0.509493670886	632	0.466772151899	316	0.594936708861	15	50.95	53.16	40.19	59.49	52.87	53.99	27.44	28.29	0.20
Contig46037	461	0.533622559653	308	0.457792207792	153	0.686274509804	9	53.59	52.60	38.96	68.63	43.25	47.71	21.47	23.06	0.36
Contig19322	239	0.497907949791	160	0.475	79	0.544303797468	9	50.21	57.50	37.50	54.43	37.12	39.01	15.57	16.86	nan
Contig19325	357	0.579831932773	238	0.579831932773	119	0.579831932773	9	57.98	62.18	53.78	57.98	43.59	45.45	21.29	23.06	0.31
Contig6398	1932	0.488095238095	1288	0.478260869565	644	0.507763975155	14	48.81	57.14	38.51	50.78	54.14	55.05	27.69	27.94	0.18
Contig6399	318	0.525157232704	212	0.533018867925	106	0.509433962264	23	52.52	53.77	52.83	50.94	34.08	35.20	15.62	15.84	0.48
Contig83592	285	0.452631578947	190	0.531578947368	95	0.294736842105	8	45.26	64.21	42.11	29.47	37.03	42.55	20.44	24.30	nan
Contig34850	600	0.485	400	0.42	200	0.615	13	48.50	51.50	32.50	61.50	46.36	48.96	22.94	22.98	0.31
Contig38799	624	0.463141025641	416	0.439903846154	208	0.509615384615	13	46.31	44.23	43.75	50.96	47.83	48.01	24.49	24.65	0.25
Contig48502	330	0.448484848485	220	0.459090909091	110	0.427272727273	7	44.85	60.91	30.91	42.73	39.55	39.04	17.90	17.11	0.37
Contig6397	516	0.47480620155	344	0.450581395349	172	0.523255813953	74	47.48	50.00	40.12	52.33	42.66	43.30	21.71	22.39	0.32
Contig72542	212	0.566037735849	142	0.429577464789	70	0.842857142857	6	57.14	49.30	36.62	84.29	30.48	34.43	13.97	13.95	nan
Contig72547	282	0.482269503546	188	0.393617021277	94	0.659574468085	8	48.23	55.32	23.40	65.96	35.07	37.26	15.13	14.84	nan
Contig12117	675	0.475555555556	450	0.426666666667	225	0.573333333333	15	47.56	44.44	40.89	57.33	48.76	48.12	25.24	23.56	0.28
Contig72545	276	0.471014492754	184	0.45652173913	92	0.5	8	47.10	56.52	34.78	50.00	42.12	42.26	20.81	21.19	nan
Contig12118	396	0.525252525253	264	0.424242424242	132	0.727272727273	9	52.53	48.48	36.36	72.73	33.83	39.43	14.08	14.28	0.62
Contig118441	318	0.525157232704	212	0.542452830189	106	0.490566037736	8	52.52	57.55	50.94	49.06	40.21	39.88	21.29	20.99	0.37
Contig21887	291	0.522336769759	194	0.494845360825	97	0.577319587629	19	52.23	51.55	47.42	57.73	40.31	40.52	18.13	17.76	nan
Contig118444	649	0.53312788906	433	0.45727482679	216	0.685185185185	10	53.40	53.00	38.43	68.52	45.32	50.62	23.48	24.40	0.23
Contig151919	252	0.492063492063	168	0.446428571429	84	0.583333333333	8	49.21	44.05	45.24	58.33	41.14	43.06	20.46	19.45	nan
Contig2728	933	0.511254019293	622	0.414790996785	311	0.704180064309	80	51.13	53.05	29.90	70.42	41.10	44.75	20.88	21.44	0.37
Contig142292	459	0.58605664488	306	0.535947712418	153	0.686274509804	11	58.61	62.09	45.10	68.63	42.28	46.65	22.20	23.77	0.28
Contig2726	324	0.546296296296	216	0.49537037037	108	0.648148148148	16	54.63	58.33	40.74	64.81	37.15	38.97	20.49	21.97	0.38
Contig2723	1860	0.561290322581	1240	0.470967741935	620	0.741935483871	61	56.13	53.55	40.65	74.19	45.46	54.73	23.50	28.22	0.20
Contig9719	274	0.474452554745	183	0.459016393443	91	0.505494505495	6	47.62	56.52	35.16	50.55	37.52	38.60	18.54	20.43	nan
Contig47364	807	0.480793060719	538	0.416356877323	269	0.609665427509	7	48.08	48.70	34.57	60.97	50.20	49.79	23.81	24.94	0.30
Contig129864	225	0.52	150	0.606666666667	75	0.346666666667	7	52.00	61.33	60.00	34.67	33.74	38.08	14.95	18.77	nan
Contig7552	507	0.554240631164	338	0.51775147929	169	0.627218934911	143	55.42	59.17	44.38	62.72	43.14	45.71	23.81	22.41	0.29
Contig7555	414	0.43961352657	276	0.460144927536	138	0.398550724638	13	43.96	41.30	50.72	39.86	42.04	41.18	21.48	22.00	0.29
Contig9714	807	0.45229244114	538	0.446096654275	269	0.46468401487	13	45.23	50.19	39.03	46.47	53.26	53.78	27.84	27.75	0.19
Contig7557	543	0.499079189687	362	0.472375690608	181	0.552486187845	14	49.91	55.25	39.23	55.25	46.14	46.47	23.92	23.27	0.32
Contig147667	215	0.525581395349	144	0.513888888889	71	0.549295774648	11	53.05	48.61	54.17	54.93	38.32	38.49	16.22	15.73	nan
Contig9849	495	0.492929292929	330	0.433333333333	165	0.612121212121	102	49.29	54.55	32.12	61.21	43.12	44.76	21.08	21.42	0.32
Contig3417	224	0.508928571429	150	0.546666666667	74	0.432432432432	46	51.35	50.67	58.67	43.24	40.17	39.25	21.50	21.83	nan
Contig67097	453	0.485651214128	302	0.437086092715	151	0.582781456954	13	48.57	42.38	45.03	58.28	46.15	47.73	21.61	22.68	0.25
Contig6173	502	0.635458167331	335	0.540298507463	167	0.826347305389	9	63.67	64.88	43.11	82.63	26.99	43.86	13.22	23.43	0.25
Contig134251	336	0.497023809524	224	0.446428571429	112	0.598214285714	10	49.70	45.54	43.75	59.82	43.84	44.70	21.46	21.64	0.39
Contig115830	519	0.485549132948	346	0.479768786127	173	0.49710982659	7	48.55	52.02	43.93	49.71	41.88	40.96	18.84	17.33	0.47
Contig36463	225	0.506666666667	150	0.493333333333	75	0.533333333333	23	50.67	57.33	41.33	53.33	40.71	41.73	18.59	19.61	nan
Contig36464	798	0.466165413534	532	0.501879699248	266	0.394736842105	10	46.62	58.27	42.11	39.47	46.89	47.09	21.99	23.56	0.33
Contig36466	714	0.502801120448	476	0.497899159664	238	0.512605042017	9	50.28	49.58	50.00	51.26	49.72	48.63	27.10	25.43	0.20
Contig2097	990	0.423232323232	660	0.428787878788	330	0.412121212121	19	42.32	47.58	38.18	41.21	50.53	52.70	24.58	26.60	0.22
Contig117554	732	0.569672131148	488	0.469262295082	244	0.770491803279	9	56.97	52.46	41.39	77.05	40.88	48.44	23.05	25.72	0.24
Contig55418	327	0.510703363914	218	0.51376146789	109	0.504587155963	12	51.07	56.88	45.87	50.46	42.37	43.17	19.79	20.14	0.41
Contig2098	396	0.575757575758	264	0.530303030303	132	0.666666666667	161	57.58	56.82	49.24	66.67	39.11	42.76	20.04	20.83	0.41
Contig20287	516	0.484496124031	344	0.447674418605	172	0.558139534884	22	48.45	53.49	36.05	55.81	49.14	50.37	24.35	25.46	0.25
Contig128350	218	0.490825688073	146	0.479452054795	72	0.513888888889	11	49.54	56.16	39.73	51.39	39.23	39.68	17.20	18.06	nan
Contig28708	399	0.478696741855	266	0.462406015038	133	0.511278195489	19	47.87	54.89	37.59	51.13	45.35	44.86	22.86	23.31	0.32
Contig37842	231	0.52380952381	154	0.480519480519	77	0.61038961039	39	52.38	45.45	50.65	61.04	39.11	40.02	16.44	17.29	nan
Contig37845	573	0.43630017452	382	0.455497382199	191	0.397905759162	31	43.63	49.21	41.88	39.79	45.88	48.20	21.27	23.76	0.24
Contig27062	256	0.40625	171	0.426900584795	85	0.364705882353	9	40.78	41.86	43.53	36.47	38.40	42.81	19.84	22.06	nan
Contig28703	590	0.462711864407	394	0.47461928934	196	0.438775510204	22	46.43	50.76	44.16	43.88	44.36	45.04	23.19	23.74	0.30
Contig40880	975	0.513846153846	650	0.429230769231	325	0.683076923077	22	51.38	50.77	35.08	68.31	46.19	48.73	21.20	22.82	0.34
Contig40887	1436	0.58008356546	958	0.506263048017	478	0.728033472803	13	58.09	63.26	38.00	72.80	44.75	53.58	24.09	27.28	0.24
Contig40886	306	0.519607843137	204	0.490196078431	102	0.578431372549	6	51.96	56.86	41.18	57.84	41.39	42.11	22.68	22.89	0.37
Contig92409	504	0.529761904762	336	0.443452380952	168	0.702380952381	27	52.98	43.45	45.24	70.24	40.01	44.12	21.33	23.46	0.28
Contig33164	233	0.437768240343	156	0.435897435897	77	0.441558441558	10	44.16	48.72	38.46	44.16	40.77	42.75	19.35	19.44	nan
Contig135989	265	0.569811320755	177	0.525423728814	88	0.659090909091	7	57.20	50.56	54.55	65.91	36.14	37.47	18.92	18.41	nan
Contig33162	362	0.453038674033	242	0.442148760331	120	0.475	6	45.56	50.41	38.02	47.50	44.67	46.76	22.91	23.87	0.30
Contig129407	301	0.554817275748	201	0.492537313433	100	0.68	7	55.67	57.43	41.00	68.00	38.90	42.74	17.94	20.11	nan
Contig33161	1053	0.559354226021	702	0.502849002849	351	0.672364672365	72	55.94	56.41	44.16	67.24	46.28	48.76	22.31	23.31	0.29
Contig129409	231	0.424242424242	154	0.441558441558	77	0.38961038961	6	42.42	45.45	42.86	38.96	37.15	39.64	16.87	18.88	nan
Contig33169	2160	0.564351851852	1440	0.477083333333	720	0.738888888889	22	56.44	55.56	39.86	73.89	42.40	52.30	23.63	26.95	0.19
Contig42827	246	0.60162601626	164	0.512195121951	82	0.780487804878	8	60.16	60.98	41.46	78.05	34.27	41.45	18.17	19.85	nan
Contig47858	225	0.426666666667	150	0.426666666667	75	0.426666666667	9	42.67	49.33	36.00	42.67	34.16	34.47	14.47	15.23	nan
Contig39441	588	0.505102040816	392	0.522959183673	196	0.469387755102	13	50.51	57.14	47.45	46.94	47.72	48.53	24.30	24.61	0.27
Contig18215	822	0.475669099757	548	0.436131386861	274	0.554744525547	8	47.57	52.55	34.67	55.47	44.79	48.01	23.41	23.08	0.29
Contig18214	1170	0.510256410256	780	0.515384615385	390	0.5	91	51.03	53.59	49.49	50.00	55.21	55.03	27.81	28.20	0.16
Contig20750	2826	0.536447275301	1884	0.446921443737	942	0.715498938429	76	53.64	53.40	35.99	71.55	49.03	56.54	25.26	28.77	0.15
Contig20753	691	0.529667149059	461	0.492407809111	230	0.604347826087	15	53.04	57.58	40.87	60.43	52.00	53.08	27.06	28.30	0.19
Contig15291	1056	0.528409090909	704	0.478693181818	352	0.627840909091	31	52.84	51.99	43.75	62.78	50.66	53.10	27.31	27.67	0.21
Contig27398	213	0.511737089202	142	0.443661971831	71	0.647887323944	34	51.17	57.75	30.99	64.79	38.32	41.44	18.83	21.12	nan
Contig27395	444	0.470720720721	296	0.452702702703	148	0.506756756757	8	47.07	48.65	41.89	50.68	48.42	48.78	22.91	22.88	0.36
Contig161931	758	0.47889182058	506	0.45652173913	252	0.52380952381	10	48.02	50.59	40.71	52.38	49.99	50.13	26.51	26.33	0.20
Contig165024	480	0.454166666667	320	0.36875	160	0.625	7	45.42	36.25	37.50	62.50	45.39	46.08	24.57	22.63	0.26
Contig145168	213	0.521126760563	142	0.535211267606	71	0.492957746479	6	52.11	61.97	45.07	49.30	37.56	38.35	17.21	16.44	nan
Contig165286	288	0.451388888889	192	0.494791666667	96	0.364583333333	6	45.14	64.58	34.38	36.46	40.27	40.32	20.08	19.42	nan
Contig102413	201	0.452736318408	134	0.425373134328	67	0.507462686567	6	45.27	44.78	40.30	50.75	42.34	42.85	19.89	20.29	nan
Contig116848	236	0.610169491525	158	0.512658227848	78	0.807692307692	6	61.54	55.70	46.84	80.77	32.28	40.03	15.75	18.91	nan
Contig5154	417	0.446043165468	278	0.464028776978	139	0.410071942446	22	44.60	49.64	43.17	41.01	44.33	46.89	23.15	22.97	0.29
Contig55088	301	0.488372093023	201	0.457711442786	100	0.55	6	49.00	59.41	32.00	55.00	42.30	43.35	22.34	21.82	nan
Contig112608	610	0.532786885246	407	0.44226044226	203	0.714285714286	8	53.37	53.43	34.98	71.43	45.08	49.59	23.68	23.89	0.26
Contig127397	304	0.536184210526	203	0.507389162562	101	0.594059405941	6	53.80	63.73	37.62	59.41	40.37	40.43	20.67	18.92	0.34
Contig106563	409	0.40586797066	273	0.391941391941	136	0.433823529412	6	40.69	56.20	22.06	43.38	44.71	47.22	20.34	19.86	0.27
Contig106566	405	0.577777777778	270	0.511111111111	135	0.711111111111	12	57.78	56.30	45.93	71.11	41.85	46.81	21.72	24.06	0.29
Contig981	585	0.451282051282	390	0.407692307692	195	0.538461538462	48	45.13	37.95	43.59	53.85	48.41	51.16	23.04	24.68	0.30
Contig32744	603	0.457711442786	402	0.42039800995	201	0.532338308458	20	45.77	43.78	40.30	53.23	48.71	49.02	24.53	23.67	0.30
Contig16914	882	0.465986394558	588	0.425170068027	294	0.547619047619	13	46.60	46.60	38.44	54.76	46.88	47.61	21.88	20.85	0.33
Contig32740	408	0.512254901961	272	0.5	136	0.536764705882	7	51.23	52.94	47.06	53.68	40.55	40.52	20.53	19.51	0.37
Contig126600	228	0.530701754386	152	0.434210526316	76	0.723684210526	6	53.07	39.47	47.37	72.37	34.70	38.72	14.56	17.99	nan
Contig126602	741	0.472334682861	494	0.447368421053	247	0.522267206478	8	47.23	56.28	33.20	52.23	46.02	48.77	21.30	22.01	0.32
Contig100747	885	0.442937853107	590	0.459322033898	295	0.410169491525	9	44.29	53.90	37.97	41.02	50.84	53.11	25.08	27.36	0.22
Contig8398	267	0.52808988764	178	0.494382022472	89	0.595505617978	16	52.81	53.93	44.94	59.55	42.00	42.65	21.91	21.64	nan
Contig8399	495	0.444444444444	330	0.457575757576	165	0.418181818182	73	44.44	56.36	35.15	41.82	47.82	48.08	24.76	24.40	0.24
Contig35915	288	0.451388888889	192	0.421875	96	0.510416666667	7	45.14	42.71	41.67	51.04	42.51	43.57	20.65	20.49	nan
Contig35914	465	0.574193548387	310	0.61935483871	155	0.483870967742	19	57.42	63.87	60.00	48.39	48.21	49.62	28.54	28.57	0.23
Contig125773	309	0.53074433657	206	0.432038834951	103	0.728155339806	7	53.07	56.31	30.10	72.82	35.79	39.05	18.64	17.82	0.40
Contig18660	450	0.437777777778	300	0.47	150	0.373333333333	8	43.78	51.33	42.67	37.33	44.84	46.18	22.49	22.98	0.32
Contig125778	469	0.479744136461	313	0.463258785942	156	0.512820512821	8	48.08	47.13	45.51	51.28	50.14	50.88	23.94	24.51	0.30
Contig187	1023	0.5522971652	682	0.560117302053	341	0.536656891496	91	55.23	63.64	48.39	53.67	52.86	52.11	27.88	27.66	0.20
Contig130932	444	0.427927927928	296	0.415540540541	148	0.452702702703	10	42.79	51.35	31.76	45.27	41.98	42.61	18.58	18.11	0.49
Contig21391	258	0.562015503876	172	0.563953488372	86	0.558139534884	10	56.20	59.30	53.49	55.81	37.04	36.53	17.91	17.91	nan
Contig115023	528	0.481060606061	352	0.414772727273	176	0.613636363636	9	48.11	52.84	30.11	61.36	45.46	49.05	23.54	24.03	0.28
Contig113315	486	0.594650205761	324	0.546296296296	162	0.691358024691	6	59.47	65.43	43.83	69.14	40.29	45.84	23.10	23.43	0.30
Contig121388	228	0.447368421053	152	0.473684210526	76	0.394736842105	10	44.74	39.47	55.26	39.47	38.41	39.64	17.92	19.04	nan
Contig121385	287	0.512195121951	192	0.484375	95	0.568421052632	6	51.58	37.50	59.38	56.84	41.26	40.91	21.06	21.01	nan
Contig27931	1659	0.4773960217	1106	0.488245931284	553	0.455696202532	49	47.74	56.96	40.69	45.57	46.85	47.33	24.64	25.66	0.24
Contig162214	885	0.449717514124	590	0.476271186441	295	0.396610169492	18	44.97	54.92	40.34	39.66	50.72	53.90	24.99	26.85	0.25
Contig164518	213	0.586854460094	142	0.542253521127	71	0.676056338028	7	58.69	63.38	45.07	67.61	37.66	41.15	16.96	18.75	nan
