loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig1861	240	0.4125	160	0.43125	80	0.375	27	41.25	43.75	42.50	37.50	37.01	39.50	16.71	19.97	nan
Contig1860	255	0.392156862745	170	0.4	85	0.376470588235	74	39.22	43.53	36.47	37.65	34.91	38.80	15.69	17.83	nan
Contig1867	591	0.43654822335	394	0.469543147208	197	0.370558375635	34	43.65	51.78	42.13	37.06	45.48	49.32	22.66	24.83	0.26
Contig1866	2829	0.470130788264	1886	0.453870625663	943	0.502651113468	35	47.01	53.66	37.12	50.27	53.26	54.26	26.57	26.45	0.23
Contig1865	918	0.470588235294	612	0.524509803922	306	0.362745098039	93	47.06	51.96	52.94	36.27	46.99	50.12	22.70	24.90	0.26
Contig1864	723	0.392807745505	482	0.4377593361	241	0.302904564315	31	39.28	56.43	31.12	30.29	42.66	47.40	21.00	23.40	0.30
Contig93468	717	0.478382147838	478	0.479079497908	239	0.476987447699	28	47.84	59.00	36.82	47.70	50.12	51.01	25.06	25.69	0.26
Contig1869	246	0.341463414634	164	0.384146341463	82	0.256097560976	26	34.15	32.93	43.90	25.61	34.08	43.49	14.76	20.30	nan
Contig1868	690	0.447826086957	460	0.40652173913	230	0.530434782609	73	44.78	50.87	30.43	53.04	48.99	50.03	23.75	24.59	0.25
Contig111531	360	0.475	240	0.483333333333	120	0.458333333333	487	47.50	53.33	43.33	45.83	42.91	42.37	21.08	21.25	0.38
Contig15343	830	0.542168674699	554	0.541516245487	276	0.54347826087	43	54.35	61.01	47.29	54.35	43.57	46.96	21.99	22.88	0.29
Contig3893	1065	0.413145539906	710	0.421126760563	355	0.397183098592	38	41.31	54.93	29.30	39.72	49.66	53.30	23.73	26.41	0.23
Contig30120	756	0.509259259259	504	0.460317460317	252	0.607142857143	44	50.93	54.76	37.30	60.71	46.62	50.26	22.47	23.48	0.31
Contig17554	597	0.519262981575	398	0.507537688442	199	0.542713567839	50	51.93	59.30	42.21	54.27	46.87	47.35	22.91	22.69	0.30
Contig15584	1557	0.37636480411	1038	0.425818882466	519	0.277456647399	33	37.64	47.01	38.15	27.75	43.37	51.65	22.94	28.21	0.20
Contig7607	956	0.521966527197	638	0.440438871473	318	0.685534591195	32	52.31	57.05	31.03	68.55	45.01	51.68	22.11	25.60	0.25
Contig9441	522	0.532567049808	348	0.462643678161	174	0.672413793103	733	53.26	52.87	39.66	67.24	46.33	50.39	23.42	25.35	0.26
Contig9443	279	0.480286738351	186	0.47311827957	93	0.494623655914	115	48.03	55.91	38.71	49.46	38.64	38.96	19.53	19.25	nan
Contig575	864	0.446759259259	576	0.451388888889	288	0.4375	51	44.68	50.69	39.58	43.75	48.78	50.50	22.68	23.42	0.30
Contig13178	972	0.491769547325	648	0.478395061728	324	0.518518518519	41	49.18	53.09	42.59	51.85	50.45	51.24	25.98	25.60	0.26
Contig12809	969	0.392156862745	646	0.414860681115	323	0.346749226006	32	39.22	49.85	33.13	34.67	43.60	49.67	20.46	24.32	0.28
Contig19107	361	0.662049861496	241	0.526970954357	120	0.933333333333	31	66.39	61.98	43.33	93.33	28.89	43.95	14.18	21.97	0.35
Contig18451	330	0.493939393939	220	0.559090909091	110	0.363636363636	64	49.39	50.00	61.82	36.36	40.24	42.76	17.99	21.59	0.40
Contig12806	1803	0.450360510261	1202	0.455906821963	601	0.439267886855	205	45.04	51.08	40.10	43.93	51.63	52.88	26.54	26.85	0.21
Contig9283	381	0.438320209974	254	0.468503937008	127	0.377952755906	326	43.83	52.76	40.94	37.80	40.33	41.14	18.06	20.03	0.42
Contig578	1533	0.458577951729	1022	0.484344422701	511	0.407045009785	127	45.86	51.27	45.60	40.70	49.24	51.71	24.55	25.76	0.28
Contig9280	807	0.617100371747	538	0.526022304833	269	0.799256505576	31	61.71	63.94	41.26	79.93	36.70	48.93	19.48	23.82	0.31
Contig1269	357	0.439775910364	238	0.436974789916	119	0.445378151261	86	43.98	51.26	36.13	44.54	43.16	46.03	19.34	21.01	0.33
