loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100017	277	0.620938628159	185	0.47027027027	92	0.923913043478	38	62.32	53.76	40.22	92.39	27.81	41.44	12.47	21.01	nan	nan	nan	nan	nan	nan	nan	4.95196726726061
Contig100025	813	0.624846248462	542	0.564575645756	271	0.745387453875	88	62.48	62.73	50.18	74.54	38.41	48.28	18.22	23.09	0.36	1090	0.616513761468	1090	0.616513761468	nan	nan	55.3866320144024
Contig100033	324	0.413580246914	216	0.421296296296	108	0.398148148148	22	41.36	37.96	46.3	39.81	40.42	42.54	20.43	21.2	0.17	746	0.335120643432	746	0.335120643432	nan	nan	-6.5191307321525
Contig100058	252	0.484126984127	168	0.52380952381	84	0.404761904762	13	48.41	58.33	46.43	40.48	38.37	39.86	20.16	19.6	nan	nan	nan	nan	nan	nan	nan	-21.0140770233009
Contig100088	349	0.553008595989	233	0.527896995708	116	0.603448275862	25	55.46	58.97	46.55	60.34	45.39	47.59	21.14	22.89	0.35	nan	nan	nan	nan	nan	nan	-8.88297135661294
Contig100092	1341	0.399701715138	894	0.397091722595	447	0.404921700224	61	39.97	48.1	31.32	40.49	47.54	50.77	22.43	24.09	0.34	306	0.209150326797	306	0.209150326797	nan	nan	34.654751320896
Contig1001	588	0.586734693878	392	0.502551020408	196	0.755102040816	110	58.67	54.59	45.92	75.51	41.04	49.32	19.61	23.4	0.3	816	0.65318627451	816	0.65318627451	nan	nan	75.6835854177447
Contig100103	216	0.537037037037	144	0.5625	72	0.486111111111	19	53.7	56.94	55.56	48.61	37.82	39.2	20.6	20.93	nan	nan	nan	nan	nan	nan	nan	-13.6852677490541
Contig100110	352	0.528409090909	235	0.485106382979	117	0.615384615385	18	52.99	54.24	42.74	61.54	36.33	38.71	17.27	17.71	0.53	nan	nan	nan	nan	nan	nan	-15.8602602117141
Contig10013	792	0.474747474747	528	0.482954545455	264	0.458333333333	18	47.47	62.12	34.47	45.83	47.01	48.26	23.42	23.36	0.33	nan	nan	nan	nan	nan	nan	-15.7740398077535
Contig100148	413	0.387409200969	276	0.398550724638	137	0.36496350365	17	38.93	52.17	27.54	36.5	43.04	46.21	21.45	22.64	0.32	nan	nan	nan	nan	nan	nan	-9.44361883650986
Contig100150	1224	0.517973856209	816	0.508578431373	408	0.536764705882	40	51.8	57.6	44.12	53.68	46.63	47.4	23.61	23.63	0.32	nan	nan	nan	nan	nan	nan	5.67741892395942
Contig100151	429	0.526806526807	286	0.513986013986	143	0.552447552448	42	52.68	65.73	37.06	55.24	44.31	47.44	21.9	21.83	0.36	nan	nan	nan	nan	nan	nan	7.74307377859346
Contig100165	438	0.447488584475	292	0.472602739726	146	0.397260273973	24	44.75	52.74	41.78	39.73	37.9	43.11	15.68	17.54	nan	nan	nan	nan	nan	nan	nan	-9.20675201859501
Contig100172	300	0.453333333333	200	0.525	100	0.31	12	45.33	59	46	31	36.83	38.35	20.74	20.61	nan	nan	nan	nan	nan	nan	nan	-21.9771310598233
Contig100174	231	0.419913419913	154	0.435064935065	77	0.38961038961	11	41.99	44.16	42.86	38.96	35.98	37.77	15.82	15.92	nan	nan	nan	nan	nan	nan	nan	-19.0395455434771
Contig100181	232	0.51724137931	155	0.503225806452	77	0.545454545455	14	51.95	53.85	46.75	54.55	36.34	38.22	17.01	17.28	nan	nan	nan	nan	nan	nan	nan	-20.3217689243319
Contig100195	279	0.537634408602	186	0.548387096774	93	0.516129032258	16	53.76	59.14	50.54	51.61	44.44	43.99	23.49	22.91	nan	nan	nan	nan	nan	nan	nan	-17.1744161731915
Contig100199	279	0.551971326165	186	0.494623655914	93	0.666666666667	31	55.2	60.22	38.71	66.67	37.3	38.36	16.02	17.37	nan	nan	nan	nan	nan	nan	nan	-3.17552283181878
Contig1002	225	0.426666666667	150	0.433333333333	75	0.413333333333	193	42.67	52	34.67	41.33	35.86	37.03	16.76	16.68	nan	nan	nan	nan	nan	nan	nan	163.137965668974
Contig100212	1197	0.428571428571	798	0.483709273183	399	0.318295739348	42	42.86	54.89	41.85	31.83	48.45	54.28	24.44	28.36	0.17	nan	nan	nan	nan	nan	nan	8.19525960520488
Contig100240	806	0.563275434243	538	0.481412639405	268	0.727611940299	64	56.47	55.39	40.89	72.76	43.36	50.44	21.28	24.49	0.28	nan	nan	nan	nan	nan	nan	30.2905758086048
Contig100256	221	0.529411764706	148	0.493243243243	73	0.602739726027	27	53.42	56.76	41.89	60.27	35.04	36.45	15.89	16.62	nan	nan	nan	nan	nan	nan	nan	-7.13816044786146
Contig100288	459	0.570806100218	306	0.509803921569	153	0.692810457516	19	57.08	63.4	38.56	69.28	41.83	46.4	20.67	21.85	0.32	nan	nan	nan	nan	nan	nan	-15.3130398040086
Contig100292	213	0.417840375587	142	0.450704225352	71	0.352112676056	12	41.78	47.89	42.25	35.21	43.05	43.65	19.74	20.35	nan	nan	nan	nan	nan	nan	nan	-19.4478526239696
Contig100304	219	0.452054794521	146	0.486301369863	73	0.383561643836	13	45.21	58.9	38.36	38.36	34.33	34.33	14.26	15.07	nan	nan	nan	nan	nan	nan	nan	-20.906245880158
Contig100318	237	0.383966244726	158	0.405063291139	79	0.341772151899	16	38.4	41.77	39.24	34.18	37.41	40.38	16.26	16.2	nan	262	0.419847328244	nan	nan	262	0.419847328244	-10.9303733613024
Contig100331	210	0.352380952381	140	0.342857142857	70	0.371428571429	21	35.24	37.14	31.43	37.14	36.34	40.65	15.45	16.6	nan	nan	nan	nan	nan	nan	nan	-4.42050806672555
Contig100350	252	0.531746031746	168	0.511904761905	84	0.571428571429	20	53.17	60.71	41.67	57.14	38.63	40.45	18.98	18.86	nan	nan	nan	nan	nan	nan	nan	-14.2891815296713
Contig100356	471	0.437367303609	314	0.509554140127	157	0.292993630573	17	43.74	50.32	51.59	29.3	39.69	43.54	19.95	24.12	0.31	nan	nan	nan	nan	nan	nan	-17.3152549685762
Contig100365	831	0.492178098676	554	0.453068592058	277	0.570397111913	43	49.22	51.62	38.99	57.04	48.44	49.59	24.03	25.01	0.28	30	0.266666666667	30	0.266666666667	nan	nan	11.3379505966385
Contig100374	228	0.460526315789	152	0.453947368421	76	0.473684210526	12	46.05	52.63	38.16	47.37	41.57	41.65	20.32	20.25	nan	nan	nan	nan	nan	nan	nan	-19.7424488437636
Contig1004	243	0.456790123457	162	0.450617283951	81	0.469135802469	68	45.68	44.44	45.68	46.91	39.97	40.15	19.23	20.86	nan	27724	0.39027557351	6898	0.451435198608	20826	0.370018246423	36.5599231064573
Contig100409	234	0.440170940171	156	0.423076923077	78	0.474358974359	13	44.02	53.85	30.77	47.44	36.3	37.5	15.63	15.89	nan	nan	nan	nan	nan	nan	nan	-15.7206172979226
Contig10041	377	0.453580901857	252	0.5	125	0.36	18	45.6	57.94	42.06	36	42.98	45.02	20.98	22.14	0.36	nan	nan	nan	nan	nan	nan	-16.2861176181488
Contig10043	519	0.445086705202	346	0.488439306358	173	0.35838150289	18	44.51	57.8	39.88	35.84	46.37	48.76	22.51	23.19	0.31	nan	nan	nan	nan	nan	nan	-15.9845727987862
Contig100436	225	0.56	150	0.553333333333	75	0.573333333333	19	56	66.67	44	57.33	34	35.52	14.1	14.01	nan	nan	nan	nan	nan	nan	nan	-14.0029285763044
Contig100437	467	0.430406852248	312	0.413461538462	155	0.464516129032	17	43.23	52.56	30.13	46.45	46.1	46.38	21.26	20.96	0.42	nan	nan	nan	nan	nan	nan	-10.6789102724745
Contig100438	683	0.431918008785	456	0.436403508772	227	0.422907488987	14	43.32	53.51	33.77	42.29	45.42	47.16	20.46	21.48	0.34	nan	nan	nan	nan	nan	nan	-16.1716771555287
Contig100445	258	0.585271317829	172	0.651162790698	86	0.453488372093	16	58.53	72.09	58.14	45.35	36.33	40.65	20.54	21.58	nan	nan	nan	nan	nan	nan	nan	-13.6283660044001
Contig100457	972	0.415637860082	648	0.46450617284	324	0.317901234568	30	41.56	54.32	38.58	31.79	47.44	53.11	22.81	26.44	0.25	nan	nan	nan	nan	nan	nan	-2.64391751131163
Contig100460	223	0.470852017937	149	0.510067114094	74	0.391891891892	13	47.3	52	50	39.19	39.69	41.33	18.75	20.79	nan	nan	nan	nan	nan	nan	nan	-21.3105589774775
Contig100463	378	0.417989417989	252	0.373015873016	126	0.507936507937	14	41.8	46.03	28.57	50.79	40.55	41.07	18.84	19	0.48	nan	nan	nan	nan	nan	nan	-11.2820560653409
Contig100485	300	0.423333333333	200	0.41	100	0.45	14	42.33	45	37	45	39.78	40.79	20	20.14	nan	nan	nan	nan	nan	nan	nan	-13.351392938953
Contig100486	219	0.37899543379	146	0.424657534247	73	0.287671232877	11	37.9	50.68	34.25	28.77	37.81	43.44	18.32	21.89	nan	nan	nan	nan	nan	nan	nan	-17.9004331810265
Contig100499	327	0.483180428135	218	0.495412844037	109	0.45871559633	17	48.32	58.72	40.37	45.87	39.47	40.86	19.69	20.18	0.4	nan	nan	nan	nan	nan	nan	-17.1953513249775
Contig100517	246	0.406504065041	164	0.341463414634	82	0.536585365854	14	40.65	42.68	25.61	53.66	37.24	39.02	14.74	15.21	nan	nan	nan	nan	nan	nan	nan	-11.4659026929622
Contig100540	957	0.46394984326	638	0.445141065831	319	0.501567398119	30	46.39	53.29	35.74	50.16	50.42	51.06	25.17	24.94	0.27	nan	nan	nan	nan	nan	nan	-0.962801875816837
Contig100550	309	0.501618122977	206	0.456310679612	103	0.592233009709	12	50.16	47.57	43.69	59.22	39.18	40.6	17.8	16.21	0.42	nan	nan	nan	nan	nan	nan	-19.9582625637385
Contig100556	310	0.632258064516	207	0.565217391304	103	0.766990291262	24	63.43	74.04	38.83	76.7	31.61	40.38	17.53	19.8	0.24	nan	nan	nan	nan	nan	nan	-8.59114043815656
Contig100583	339	0.657817109145	226	0.62389380531	113	0.725663716814	21	65.78	71.68	53.1	72.57	30.83	35.21	15.4	15.13	0.55	nan	nan	nan	nan	nan	nan	-9.56479669303788
Contig10059	1432	0.484636871508	955	0.530890052356	477	0.392033542977	45	48.5	60.25	45.91	39.2	50.8	52.13	24.53	26.42	0.23	nan	nan	nan	nan	nan	nan	11.2187207058053
Contig100593	307	0.335504885993	205	0.341463414634	102	0.323529411765	13	33.66	44.66	23.53	32.35	37.61	40.49	15.16	14.85	nan	nan	nan	nan	nan	nan	nan	-12.4659026929622
Contig100599	222	0.490990990991	148	0.412162162162	74	0.648648648649	12	49.1	47.3	35.14	64.86	42.21	41.37	22.12	22.56	nan	nan	nan	nan	nan	nan	nan	-15.5518784281543
Contig1006	360	0.483333333333	240	0.491666666667	120	0.466666666667	42	48.33	51.67	46.67	46.67	40.49	40.76	18.91	20.03	0.43	1228	0.521172638436	1228	0.521172638436	nan	nan	7.90842780121816
Contig100627	243	0.349794238683	162	0.345679012346	81	0.358024691358	15	34.98	48.15	20.99	35.8	34.72	37.63	13.9	17.27	nan	nan	nan	nan	nan	nan	nan	-10.3390760594818
Contig100633	250	0.424	167	0.461077844311	83	0.349397590361	13	42.57	53.57	38.55	34.94	38.07	42.55	17.39	18.84	nan	nan	nan	nan	nan	nan	nan	-19.3757930316704
Contig100651	258	0.395348837209	172	0.406976744186	86	0.372093023256	14	39.53	53.49	27.91	37.21	36.49	43.78	15.15	15.98	nan	nan	nan	nan	nan	nan	nan	-13.0882218561675
Contig100659	247	0.502024291498	165	0.454545454545	82	0.59756097561	33	50.41	60.24	30.49	59.76	39.27	39.57	19.89	19.06	nan	nan	nan	nan	nan	nan	nan	1.20278732776982
Contig100670	219	0.351598173516	146	0.321917808219	73	0.41095890411	18	35.16	39.73	24.66	41.1	39.22	41	17.53	18.6	nan	nan	nan	nan	nan	nan	nan	-8.46089184580818
Contig100672	280	0.571428571429	187	0.497326203209	93	0.720430107527	19	57.35	51.06	48.39	72.04	34.35	41.25	14.82	19.18	nan	nan	nan	nan	nan	nan	nan	-15.2384917666554
Contig100673	318	0.459119496855	212	0.47641509434	106	0.424528301887	16	45.91	54.72	40.57	42.45	38.89	39.92	18.76	19.3	0.44	nan	nan	nan	nan	nan	nan	-17.4483489278889
Contig100679	362	0.447513812155	242	0.429752066116	120	0.483333333333	21	45	55.37	30.58	48.33	39.1	40.7	16.95	17.24	0.51	nan	nan	nan	nan	nan	nan	-8.47502193422584
Contig10070	237	0.556962025316	158	0.556962025316	79	0.556962025316	26	55.7	54.43	56.96	55.7	37.86	42.87	17.32	16.77	nan	80	0.3875	80	0.3875	nan	nan	-6.87715578209107
Contig100721	342	0.479532163743	228	0.44298245614	114	0.552631578947	16	47.95	47.37	41.23	55.26	40.63	42.58	19.52	20.94	0.29	nan	nan	nan	nan	nan	nan	-14.7747932064709
Contig100725	873	0.4421534937	582	0.43470790378	291	0.45704467354	32	44.22	52.92	34.02	45.7	47.52	48.82	22.86	23.35	0.31	78	0.435897435897	78	0.435897435897	nan	nan	1.99641681824217
Contig100754	211	0.526066350711	141	0.531914893617	70	0.514285714286	20	52.86	61.97	44.29	51.43	40.56	40.87	20.3	20.06	nan	nan	nan	nan	nan	nan	nan	-13.7458674140237
Contig100782	276	0.56884057971	184	0.586956521739	92	0.532608695652	13	56.88	65.22	52.17	53.26	36.57	41.51	17.67	18.21	nan	nan	nan	nan	nan	nan	nan	-18.8389063968368
Contig1008	498	0.407630522088	332	0.409638554217	166	0.403614457831	123	40.76	46.39	35.54	40.36	38.81	41.4	20.57	21.68	0.33	2294	0.304272013949	2294	0.304272013949	nan	nan	95.6809591561291
Contig10081	226	0.464601769912	151	0.437086092715	75	0.52	12	46.67	44.74	42.67	52	37.44	39.61	20.76	20.62	nan	nan	nan	nan	nan	nan	nan	-18.2375346343762
Contig100819	238	0.378151260504	159	0.327044025157	79	0.481012658228	11	37.97	40	25.32	48.1	42.51	43.63	19.12	20.9	nan	nan	nan	nan	nan	nan	nan	-15.1354662748382
Contig10082	219	0.401826484018	146	0.369863013699	73	0.465753424658	14	40.18	32.88	41.1	46.58	31.03	32.92	13.29	13.66	nan	nan	nan	nan	nan	nan	nan	-11.220498521459
Contig100829	207	0.579710144928	138	0.608695652174	69	0.521739130435	20	57.97	62.32	59.42	52.17	37.36	39.13	20.78	20.71	nan	nan	nan	nan	nan	nan	nan	-11.0883375279774
Contig100831	1130	0.513274336283	754	0.435013262599	376	0.670212765957	33	51.42	58.62	28.38	67.02	40.98	45.72	18.61	20.66	0.34	nan	nan	nan	nan	nan	nan	2.96563967288581
Contig100864	241	0.45643153527	161	0.465838509317	80	0.4375	11	45.83	56.79	36.25	43.75	41.9	42.68	17.98	19.14	nan	nan	nan	nan	nan	nan	nan	-21.737952972766
Contig100881	531	0.514124293785	354	0.432203389831	177	0.677966101695	37	51.41	55.37	31.07	67.8	42.47	46.95	20.56	21.54	0.4	1410	0.507092198582	1410	0.507092198582	nan	nan	7.25775570735049
Contig100887	258	0.496124031008	172	0.529069767442	86	0.43023255814	30	49.61	56.98	48.84	43.02	38.85	39.93	20.9	20.8	nan	520	0.403846153846	520	0.403846153846	nan	nan	-3.84352560476832
Contig100891	517	0.491295938104	345	0.515942028986	172	0.441860465116	20	49.22	65.9	37.21	44.19	47.5	48.75	23.2	23.58	0.32	nan	nan	nan	nan	nan	nan	-14.2195375313926
Contig1009	1833	0.503546099291	1222	0.555646481178	611	0.399345335516	85	50.35	59.74	51.39	39.93	50.45	52.06	24.94	25.86	0.26	11200	0.415535714286	11200	0.415535714286	nan	nan	52.0772501841718
Contig10090	204	0.514705882353	136	0.397058823529	68	0.75	12	51.47	55.88	23.53	75	29.61	31.97	13.63	14.5	nan	nan	nan	nan	nan	nan	nan	-14.3430755003693
Contig100929	217	0.506912442396	145	0.468965517241	72	0.583333333333	11	50.93	54.79	38.89	58.33	39.66	40.31	17.74	17.96	nan	nan	nan	nan	nan	nan	nan	-21.9572308972902
Contig100939	714	0.558823529412	476	0.468487394958	238	0.739495798319	45	55.88	55.46	38.24	73.95	40.54	46.94	20.34	22.44	0.36	970	0.432989690722	970	0.432989690722	nan	nan	12.0762470658618
Contig10094	297	0.619528619529	198	0.560606060606	99	0.737373737374	16	61.95	77.78	34.34	73.74	34.14	40.27	15.7	18.92	nan	nan	nan	nan	nan	nan	nan	-16.7508830921782
Contig100943	432	0.606481481481	288	0.53125	144	0.756944444444	48	60.65	58.33	47.92	75.69	34.2	42.23	16.5	19.5	0.45	nan	nan	nan	nan	nan	nan	14.2311361150895
Contig100959	250	0.456	167	0.538922155689	83	0.289156626506	12	45.78	70.24	37.35	28.92	36.07	42.45	15.53	19.76	nan	nan	nan	nan	nan	nan	nan	-21.5027073669366
Contig100971	612	0.416666666667	408	0.433823529412	204	0.382352941176	34	41.67	51.96	34.8	38.24	47.53	49.58	23.39	23.27	0.29	nan	nan	nan	nan	nan	nan	4.08690387621203
Contig100991	236	0.610169491525	158	0.5	78	0.833333333333	19	61.54	56.96	43.04	83.33	31.7	42.44	14.86	21.44	nan	nan	nan	nan	nan	nan	nan	-15.2861176181488
Contig100995	435	0.475862068966	290	0.493103448276	145	0.441379310345	15	47.59	58.62	40	44.14	42.89	47.87	20.69	21.96	0.34	nan	nan	nan	nan	nan	nan	-19.1341937660541
Contig101	768	0.615885416667	512	0.517578125	256	0.8125	125	61.59	53.91	49.61	81.25	37.21	51.03	19.64	26.52	0.26	nan	nan	nan	nan	nan	nan	90.8164876723444
Contig101010	507	0.39842209073	338	0.42899408284	169	0.337278106509	20	39.84	51.48	34.32	33.73	41.6	42	18.24	17.59	0.43	nan	nan	nan	nan	nan	nan	-9.3907677313063
Contig101052	531	0.572504708098	354	0.550847457627	177	0.61581920904	27	57.25	58.19	51.98	61.58	43.47	47.42	23.16	25.19	0.29	nan	nan	nan	nan	nan	nan	-6.08910800879065
Contig101053	812	0.522167487685	542	0.464944649446	270	0.637037037037	47	52.35	58.67	34.32	63.7	42.68	48.64	21.34	23.04	0.36	nan	nan	nan	nan	nan	nan	14.3245898232916
Contig101054	282	0.446808510638	188	0.446808510638	94	0.446808510638	19	44.68	48.94	40.43	44.68	38.93	40.36	20.88	21.5	nan	nan	nan	nan	nan	nan	nan	-12.1070947192212
Contig101081	232	0.452586206897	155	0.470967741935	77	0.415584415584	18	45.45	53.85	40.26	41.56	42.88	43.14	21.17	22.25	nan	nan	nan	nan	nan	nan	nan	-15.0960816143858
Contig101085	270	0.440740740741	180	0.466666666667	90	0.388888888889	16	44.07	43.33	50	38.89	36.36	38.92	16.92	17.6	nan	68	0.264705882353	nan	nan	68	0.264705882353	-16.7959451211563
Contig101091	277	0.386281588448	185	0.410810810811	92	0.336956521739	11	38.77	35.48	46.74	33.7	37.36	44.45	18.34	21.44	nan	nan	nan	nan	nan	nan	nan	-16.424937841553
Contig101113	348	0.543103448276	232	0.465517241379	116	0.698275862069	45	54.31	59.48	33.62	69.83	38.06	41.27	17.11	18.31	0.45	1018	0.351669941061	1018	0.351669941061	nan	nan	12.284470743857
Contig101122	208	0.495192307692	139	0.546762589928	69	0.391304347826	13	49.76	62.86	46.38	39.13	40.24	42.73	19.24	20.42	nan	nan	nan	nan	nan	nan	nan	-20.2307497135416
Contig101130	330	0.412121212121	220	0.440909090909	110	0.354545454545	11	41.21	48.18	40	35.45	40.78	43.49	18.83	19.25	0.25	nan	nan	nan	nan	nan	nan	-19.5910454270869
