loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100023	1146	0.444153577661	764	0.424083769634	382	0.484293193717	16	44.42	52.36	32.46	48.43	49.28	50.04	24.87	25.29	0.27	nan	nan	nan	nan	nan	nan	-22.8681749936236
Contig10003	1191	0.500419815281	794	0.487405541562	397	0.52644836272	37	50.04	56.42	41.06	52.64	48.04	50.50	22.76	23.82	0.31	nan	nan	nan	nan	nan	nan	-11.9340160500507
Contig100063	201	0.442786069652	134	0.470149253731	67	0.388059701493	13	44.28	52.24	41.79	38.81	38.52	39.64	17.65	17.45	nan	nan	nan	nan	nan	nan	nan	-31.9968322483482
Contig100087	300	0.453333333333	200	0.49	100	0.38	16	45.33	55	43	38	45.06	46.24	24.73	23.64	nan	nan	nan	nan	nan	nan	nan	-33.5196241100538
Contig100090	465	0.408602150538	310	0.441935483871	155	0.341935483871	15	40.86	47.1	41.29	34.19	43.65	46.64	21.30	21.10	0.38	108	0.314814814815	108	0.314814814815	nan	nan	-24.6802474525365
Contig100093	281	0.416370106762	188	0.398936170213	93	0.451612903226	170	41.94	48.94	30.85	45.16	41.59	44.17	16.64	18.98	nan	2386	0.421626152557	nan	nan	2382	0.421494542401	130.461339539104
Contig100107	207	0.367149758454	138	0.36231884058	69	0.376811594203	36	36.71	44.93	27.54	37.68	32.94	38.03	12.92	15.74	nan	646	0.362229102167	646	0.362229102167	nan	nan	-3.39432994705957
Contig10012	312	0.419871794872	208	0.403846153846	104	0.451923076923	21	41.99	48.08	32.69	45.19	38.80	39.82	15.94	16.48	0.54	nan	nan	nan	nan	nan	nan	-18.4134560031906
Contig100125	224	0.370535714286	150	0.426666666667	74	0.256756756757	18	37.39	45.33	40	25.68	26.98	33.62	11.05	14.21	nan	nan	nan	nan	nan	nan	nan	-20.8426581467472
Contig100132	213	0.478873239437	142	0.5	71	0.43661971831	16	47.89	52.11	47.89	43.66	36.86	38.44	15.41	15.41	nan	400	0.32	400	0.32	nan	nan	-35.5661600421637
Contig100146	8625	0.458202898551	5750	0.501043478261	2875	0.37252173913	90	45.82	57.43	42.78	37.25	54.23	58.18	27.03	29.67	0.14	4314	0.280713954567	4314	0.280713954567	nan	nan	38.231635929264
Contig100185	618	0.375404530744	412	0.419902912621	206	0.28640776699	98	37.54	48.06	35.92	28.64	41.82	47.22	18.54	19.74	0.36	nan	nan	nan	nan	nan	nan	58.9880686542974
Contig100198	816	0.46568627451	544	0.492647058824	272	0.411764705882	28	46.57	58.09	40.44	41.18	49.32	51.51	24.60	26.94	0.23	788	0.352791878173	788	0.352791878173	nan	nan	-22.0945231084709
Contig100209	1329	0.421369450715	886	0.401805869074	443	0.460496613995	17	42.14	46.95	33.41	46.05	52.02	52.82	24.87	25.55	0.26	166	0.331325301205	166	0.331325301205	nan	nan	-22.4654237456624
Contig100219	349	0.495702005731	233	0.497854077253	116	0.491379310345	18	49.71	56.41	43.1	49.14	42.02	41.88	21.85	21.69	0.34	nan	nan	nan	nan	nan	nan	-33.1464269558201
Contig100237	408	0.492647058824	272	0.430147058824	136	0.617647058824	25	49.26	51.47	34.56	61.76	43.43	44.08	20.55	21.33	0.35	1242	0.414653784219	1242	0.414653784219	nan	nan	-13.929553274403
Contig100241	735	0.458503401361	490	0.471428571429	245	0.432653061224	21	45.85	52.24	42.04	43.27	51.66	53.71	27.23	27.51	0.21	nan	nan	nan	nan	nan	nan	-24.2890840603031
Contig10027	243	0.362139917695	162	0.401234567901	81	0.283950617284	47	36.21	46.91	33.33	28.4	34.09	36.35	14.35	15.37	nan	1876	0.365138592751	1876	0.365138592751	nan	nan	7.51983328848924
Contig100293	342	0.418128654971	228	0.464912280702	114	0.324561403509	15	41.81	46.49	46.49	32.46	38.17	42.55	17.88	20.30	0.41	132	0.287878787879	132	0.287878787879	nan	nan	-28.7284192970287
