loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig80010	nan	nan	nan	nan	nan	nan
Contig50599	nan	nan	nan	nan	nan	nan
Contig364579	nan	nan	nan	nan	nan	nan
Contig80721	nan	nan	nan	nan	nan	nan
Contig341347	80	0.3875	80	0.3875	nan	nan
Contig16123	nan	nan	nan	nan	nan	nan
Contig364570	nan	nan	nan	nan	nan	nan
Contig155976	nan	nan	nan	nan	nan	nan
Contig56505	nan	nan	nan	nan	nan	nan
Contig56507	nan	nan	nan	nan	nan	nan
Contig150430	nan	nan	nan	nan	nan	nan
Contig26828	nan	nan	nan	nan	nan	nan
Contig156827	272	0.301470588235	272	0.301470588235	nan	nan
Contig127381	nan	nan	nan	nan	nan	nan
Contig38973	70	0.314285714286	70	0.314285714286	nan	nan
Contig306086	nan	nan	nan	nan	nan	nan
Contig205873	nan	nan	nan	nan	nan	nan
Contig12805	nan	nan	nan	nan	nan	nan
Contig18453	nan	nan	nan	nan	nan	nan
Contig60543	594	0.239057239057	594	0.239057239057	nan	nan
Contig18454	nan	nan	nan	nan	nan	nan
Contig35746	nan	nan	nan	nan	nan	nan
Contig115209	nan	nan	nan	nan	nan	nan
Contig152494	nan	nan	nan	nan	nan	nan
Contig284877	1400	0.402857142857	1400	0.402857142857	nan	nan
Contig72480	1704	0.25117370892	1704	0.25117370892	nan	nan
Contig152491	68	0.352941176471	68	0.352941176471	nan	nan
Contig15291	nan	nan	nan	nan	nan	nan
Contig341128	nan	nan	nan	nan	nan	nan
Contig332310	nan	nan	nan	nan	nan	nan
Contig178373	nan	nan	nan	nan	nan	nan
Contig285563	nan	nan	nan	nan	nan	nan
Contig207437	nan	nan	nan	nan	nan	nan
Contig348346	1898	0.300842992624	1898	0.300842992624	nan	nan
Contig354882	nan	nan	nan	nan	nan	nan
Contig348345	nan	nan	nan	nan	nan	nan
Contig343195	nan	nan	nan	nan	nan	nan
Contig229365	nan	nan	nan	nan	nan	nan
Contig266830	nan	nan	nan	nan	nan	nan
Contig292722	700	0.391428571429	700	0.391428571429	nan	nan
Contig69852	nan	nan	nan	nan	nan	nan
Contig192214	nan	nan	nan	nan	nan	nan
Contig207200	nan	nan	nan	nan	nan	nan
Contig56958	nan	nan	nan	nan	nan	nan
Contig315251	nan	nan	nan	nan	nan	nan
Contig405	nan	nan	nan	nan	nan	nan
