loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig80010	273	0.417582417582	182	0.467032967033	91	0.318681318681	282	41.76	57.14	36.26	31.87	41.41	44.45	17.00	19.62	nan
Contig50599	579	0.421416234888	386	0.463730569948	193	0.336787564767	32	42.14	54.92	37.82	33.68	46.28	50.62	21.50	24.45	0.32
Contig364579	254	0.38188976378	170	0.4	84	0.345238095238	47	38.49	38.82	41.18	34.52	38.83	42.29	17.82	21.39	nan
Contig29707	858	0.425407925408	572	0.484265734266	286	0.307692307692	57	42.54	52.45	44.41	30.77	46.60	52.54	24.11	27.34	0.23
Contig16123	231	0.424242424242	154	0.461038961039	77	0.350649350649	175	42.42	54.55	37.66	35.06	36.89	38.01	17.24	17.54	nan
Contig364570	210	0.366666666667	140	0.4	70	0.3	37	36.67	45.71	34.29	30.00	34.46	37.74	14.15	15.47	nan
Contig56505	2245	0.436971046771	1497	0.493653974616	748	0.323529411765	66	43.72	53.14	45.59	32.35	48.61	55.50	24.13	28.64	0.16
Contig56507	384	0.408854166667	256	0.4609375	128	0.3046875	93	40.89	53.12	39.06	30.47	39.90	43.95	18.96	20.76	0.35
Contig150430	1515	0.479867986799	1010	0.514851485149	505	0.409900990099	60	47.99	52.87	50.10	40.99	50.22	50.57	25.93	25.32	0.31
Contig26828	214	0.401869158879	143	0.412587412587	71	0.380281690141	39	40.38	43.06	39.44	38.03	37.81	42.65	19.14	21.52	nan
Contig148330	252	0.420634920635	168	0.482142857143	84	0.297619047619	136	42.06	63.10	33.33	29.76	32.26	35.34	15.01	16.46	nan
Contig127381	836	0.455741626794	558	0.517921146953	278	0.330935251799	79	45.68	58.06	45.52	33.09	46.68	49.62	24.28	27.61	0.21
Contig38973	927	0.38619201726	618	0.409385113269	309	0.339805825243	45	38.62	48.54	33.33	33.98	49.74	54.40	24.18	26.58	0.27
Contig306086	472	0.383474576271	315	0.453968253968	157	0.242038216561	97	38.43	52.53	38.22	24.20	39.10	47.54	20.49	24.19	0.26
Contig205873	636	0.411949685535	424	0.455188679245	212	0.325471698113	26	41.19	46.70	44.34	32.55	43.86	48.74	21.64	23.53	0.32
Contig12805	271	0.332103321033	181	0.303867403315	90	0.388888888889	177	33.33	40.66	20.00	38.89	33.91	33.99	13.41	13.26	nan
Contig18453	657	0.409436834094	438	0.449771689498	219	0.328767123288	28	40.94	53.42	36.53	32.88	45.86	50.44	22.75	25.40	0.28
