loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	1149	0.519582245431	766	0.455613577023	383	0.647519582245	94	51.96	50.65	40.47	64.75	48.53	51.82	24.81	24.78	0.28	12226	0.426549975462	11096	0.41285147801	1130	0.561061946903	20.558895916224
Contig100032	255	0.450980392157	170	0.441176470588	85	0.470588235294	22	45.1	44.71	43.53	47.06	42.35	41.25	19.84	19.22	nan	nan	nan	nan	nan	nan	nan	-51.5077154283326
Contig10006	321	0.373831775701	214	0.257009345794	107	0.607476635514	43	37.38	9.35	42.06	60.75	27.09	41.76	10.62	9.87	nan	1126	0.352575488455	1126	0.352575488455	nan	nan	-30.9768452508127
Contig100119	330	0.490909090909	220	0.445454545455	110	0.581818181818	30	49.09	45.45	43.64	58.18	38.86	40.25	16.87	18.43	0.4	126	0.380952380952	126	0.380952380952	nan	nan	-43.5146431294285
Contig10013	377	0.570291777188	252	0.436507936508	125	0.84	288	57.33	55.56	31.75	84	27.81	37.09	12.78	17.36	0.51	384	0.6640625	nan	nan	384	0.6640625	214.621436217597
Contig100179	1041	0.475504322767	694	0.436599423631	347	0.553314121037	40	47.55	50.14	37.18	55.33	50.03	50.23	24.12	24.40	0.3	nan	nan	nan	nan	nan	nan	-33.3827988761066
Contig10021	270	0.540740740741	180	0.505555555556	90	0.611111111111	38	54.07	53.33	47.78	61.11	36.71	36.57	17.5	15.92	nan	nan	nan	nan	nan	nan	nan	-39.0675198134888
Contig100289	1965	0.537404580153	1310	0.490076335878	655	0.632061068702	38	53.74	50.84	47.18	63.21	50.24	52.58	26.75	27.65	0.21	556	0.36690647482	226	0.265486725664	330	0.436363636364	-37.9055082136128
Contig10030	312	0.570512820513	208	0.524038461538	104	0.663461538462	110	57.05	50.96	53.85	66.35	39.26	41.76	19.44	20.37	0.31	17288	0.351457658491	16662	0.346837114392	626	0.474440894569	31.7667531630048
Contig100304	352	0.474431818182	235	0.472340425532	117	0.478632478632	25	47.58	58.47	35.9	47.86	41.70	41.53	19.07	18.52	0.42	nan	nan	nan	nan	nan	nan	-48.602024267919
Contig10031	576	0.53125	384	0.4921875	192	0.609375	26	53.12	55.73	42.71	60.94	43.89	46.37	21.42	23.27	0.36	92	0.434782608696	92	0.434782608696	nan	nan	-50.1884197786357
Contig10033	921	0.57546145494	614	0.483713355049	307	0.758957654723	141	57.55	57.98	38.76	75.9	38.75	47.65	20.08	23.28	0.32	1510	0.462913907285	704	0.578125	806	0.362282878412	66.0547953731541
Contig100352	345	0.527536231884	230	0.495652173913	115	0.591304347826	27	52.75	51.3	47.83	59.13	44.63	45.17	20.09	20.74	0.35	422	0.400473933649	422	0.400473933649	nan	nan	-49.5223135754637
Contig10036	962	0.555093555094	642	0.484423676012	320	0.696875	23	55.62	55.14	41.74	69.69	44.14	48.93	24.15	25.61	0.26	nan	nan	nan	nan	nan	nan	-52.0451994607987
Contig100416	600	0.498333333333	400	0.4625	200	0.57	41	49.83	45	47.5	57	45.53	47.16	24.25	24.10	0.33	nan	nan	nan	nan	nan	nan	-32.2299389479884
Contig10042	831	0.570397111913	554	0.550541516245	277	0.610108303249	23	57.04	64.26	45.85	61.01	46.59	49.14	24.46	25.46	0.29	nan	nan	nan	nan	nan	nan	-57.9972749667352
Contig100437	528	0.5	352	0.457386363636	176	0.585227272727	49	50	59.09	32.39	58.52	48.30	49.76	23.18	24.41	0.29	26	0.538461538462	nan	nan	26	0.538461538462	-24.3967654807345
Contig100492	225	0.546666666667	150	0.466666666667	75	0.706666666667	22	54.67	53.33	40	70.67	35.17	35.32	19.44	17.94	nan	nan	nan	nan	nan	nan	nan	-51.1994185690089
