loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig16127	nan	nan	nan	nan	nan	nan
Contig16124	nan	nan	nan	nan	nan	nan
Contig16121	nan	nan	nan	nan	nan	nan
Contig56504	nan	nan	nan	nan	nan	nan
Contig56508	nan	nan	nan	nan	nan	nan
Contig12077	nan	nan	nan	nan	nan	nan
Contig60548	nan	nan	nan	nan	nan	nan
Contig58909	nan	nan	nan	nan	nan	nan
Contig79542	nan	nan	nan	nan	nan	nan
Contig12801	nan	nan	nan	nan	nan	nan
Contig35747	nan	nan	nan	nan	nan	nan
Contig72480	nan	nan	nan	nan	nan	nan
Contig10669	nan	nan	nan	nan	nan	nan
Contig66787	nan	nan	nan	nan	nan	nan
Contig71713	2138	0.38119738073	2138	0.38119738073	nan	nan
Contig10663	nan	nan	nan	nan	nan	nan
Contig15292	nan	nan	nan	nan	nan	nan
Contig11139	nan	nan	nan	nan	nan	nan
Contig75016	nan	nan	nan	nan	nan	nan
Contig8009	nan	nan	nan	nan	nan	nan
Contig8005	nan	nan	nan	nan	nan	nan
Contig8002	346	0.35838150289	346	0.35838150289	nan	nan
Contig70005	nan	nan	nan	nan	nan	nan
Contig408	nan	nan	nan	nan	nan	nan
Contig400	1440	0.488888888889	1440	0.488888888889	nan	nan
Contig405	nan	nan	nan	nan	nan	nan
Contig79723	nan	nan	nan	nan	nan	nan
Contig79721	nan	nan	nan	nan	nan	nan
Contig58865	nan	nan	nan	nan	nan	nan
Contig58866	nan	nan	nan	nan	nan	nan
Contig69148	nan	nan	nan	nan	nan	nan
Contig88670	nan	nan	nan	nan	nan	nan
Contig63165	nan	nan	nan	nan	nan	nan
Contig31112	nan	nan	nan	nan	nan	nan
Contig31115	nan	nan	nan	nan	nan	nan
Contig24281	nan	nan	nan	nan	nan	nan
Contig17298	nan	nan	nan	nan	nan	nan
Contig17296	nan	nan	nan	nan	nan	nan
Contig35353	6916	0.38982070561	6306	0.375515382176	610	0.537704918033
Contig60152	nan	nan	nan	nan	nan	nan
Contig96092	nan	nan	nan	nan	nan	nan
Contig45228	nan	nan	nan	nan	nan	nan
Contig46036	nan	nan	nan	nan	nan	nan
Contig46033	nan	nan	nan	nan	nan	nan
Contig38794	nan	nan	nan	nan	nan	nan
Contig43774	nan	nan	nan	nan	nan	nan
Contig43773	nan	nan	nan	nan	nan	nan
Contig12112	nan	nan	nan	nan	nan	nan
Contig17473	nan	nan	nan	nan	nan	nan
