loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16127	630	0.393650793651	420	0.369047619048	210	0.442857142857	27	39.37	44.76	29.05	44.29	45.57	46.68	19.60	19.33	0.40
Contig16124	211	0.516587677725	141	0.524822695035	70	0.5	20	51.90	59.15	45.71	50.00	41.52	41.29	17.74	17.85	nan
Contig16121	738	0.510840108401	492	0.506097560976	246	0.520325203252	53	51.08	60.57	40.65	52.03	50.96	51.45	24.39	24.08	0.33
Contig18369	411	0.60097323601	274	0.507299270073	137	0.788321167883	79	60.10	55.47	45.99	78.83	35.44	43.47	18.22	23.01	0.36
Contig56508	227	0.546255506608	152	0.453947368421	75	0.733333333333	27	55.11	56.58	34.21	73.33	34.05	36.42	13.69	14.18	nan
Contig45473	333	0.504504504505	222	0.486486486486	111	0.540540540541	22	50.45	49.55	47.75	54.05	40.10	40.71	22.30	22.68	0.32
Contig60548	242	0.446280991736	162	0.456790123457	80	0.425	19	45.00	51.85	39.51	42.50	36.52	37.67	16.23	15.71	nan
Contig58909	735	0.451700680272	490	0.520408163265	245	0.314285714286	32	45.17	52.65	51.43	31.43	45.84	50.60	21.30	24.88	0.27
Contig79542	378	0.537037037037	252	0.503968253968	126	0.603174603175	17	53.70	58.73	42.06	60.32	41.67	42.33	21.31	21.99	0.34
Contig35741	594	0.60101010101	396	0.520202020202	198	0.762626262626	30	60.10	55.56	48.48	76.26	38.82	45.01	19.90	22.73	0.31
Contig18452	225	0.586666666667	150	0.506666666667	75	0.746666666667	11	58.67	52.00	49.33	74.67	35.63	39.82	16.95	18.19	nan
Contig12801	623	0.426966292135	416	0.492788461538	207	0.294685990338	29	42.83	57.21	41.35	29.47	44.19	47.80	22.81	25.40	0.27
Contig35747	501	0.600798403194	334	0.520958083832	167	0.760479041916	55	60.08	62.87	41.32	76.05	36.82	43.51	19.50	21.98	0.34
Contig53842	213	0.600938967136	142	0.549295774648	71	0.704225352113	38	60.09	66.20	43.66	70.42	34.92	37.40	15.27	16.35	nan
Contig72480	333	0.432432432432	222	0.481981981982	111	0.333333333333	21	43.24	48.65	47.75	33.33	42.86	46.10	22.34	23.99	0.26
Contig10669	220	0.440909090909	147	0.421768707483	73	0.479452054795	14	44.29	55.41	28.77	47.95	35.93	37.41	16.00	15.97	nan
Contig66787	236	0.53813559322	158	0.550632911392	78	0.512820512821	28	54.27	74.68	35.44	51.28	34.86	38.09	16.65	17.89	nan
Contig71713	513	0.458089668616	342	0.461988304094	171	0.450292397661	39	45.81	50.88	41.52	45.03	49.49	50.21	24.21	25.18	0.29
Contig10663	339	0.345132743363	226	0.358407079646	113	0.318584070796	15	34.51	44.25	27.43	31.86	38.75	43.44	18.22	20.80	0.34
Contig15292	566	0.390459363958	378	0.425925925926	188	0.31914893617	39	39.18	50.79	34.39	31.91	43.18	48.42	19.64	23.25	0.34
Contig11139	690	0.446376811594	460	0.447826086957	230	0.44347826087	26	44.64	54.78	34.78	44.35	47.63	49.32	21.51	22.84	0.37
Contig11135	285	0.459649122807	190	0.394736842105	95	0.589473684211	16	45.96	46.32	32.63	58.95	36.98	38.81	16.83	16.51	nan
Contig11134	237	0.434599156118	158	0.430379746835	79	0.443037974684	15	43.46	44.30	41.77	44.30	38.67	41.36	19.65	20.14	nan
Contig75016	942	0.445859872611	628	0.444267515924	314	0.449044585987	31	44.59	52.23	36.62	44.90	48.08	48.63	21.97	22.90	0.32
