loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16126	726	0.451790633609	484	0.448347107438	242	0.45867768595	18	45.18	54.96	34.71	45.87	50.03	51.30	25.51	25.80	0.26
Contig29706	1364	0.342375366569	910	0.375824175824	454	0.275330396476	80	34.29	38.90	36.26	27.53	44.63	54.91	23.65	27.53	0.26
Contig38978	319	0.639498432602	213	0.652582159624	106	0.61320754717	13	64.15	71.96	58.49	61.32	37.87	39.55	22.54	22.68	0.39
Contig38974	1443	0.465696465696	962	0.411642411642	481	0.573804573805	20	46.57	47.61	34.72	57.38	52.32	53.22	26.20	27.48	0.21
Contig38975	2469	0.394491697043	1646	0.426488456865	823	0.3304981774	63	39.45	50.06	35.24	33.05	49.00	53.89	25.53	27.63	0.20
Contig38971	1473	0.418873048201	982	0.404276985743	491	0.448065173116	44	41.89	47.66	33.20	44.81	53.80	54.26	27.46	27.64	0.20
Contig38972	399	0.310776942356	266	0.345864661654	133	0.240601503759	12	31.08	41.35	27.82	24.06	35.26	44.23	19.24	23.49	0.28
Contig12808	2685	0.523277467412	1790	0.49217877095	895	0.585474860335	96	52.33	55.53	42.91	58.55	55.02	56.98	27.61	28.92	0.18
Contig12809	1563	0.497760716571	1042	0.448176583493	521	0.596928982726	31	49.78	52.40	37.24	59.69	52.72	54.18	26.41	27.52	0.23
Contig18450	1536	0.544270833333	1024	0.5283203125	512	0.576171875	13	54.43	54.10	51.56	57.62	51.64	52.89	26.52	26.52	0.26
Contig12806	777	0.338481338481	518	0.303088803089	259	0.409266409266	12	33.85	30.50	30.12	40.93	46.36	47.94	21.39	21.53	0.40
Contig12807	912	0.482456140351	608	0.53125	304	0.384868421053	57	48.25	54.93	51.32	38.49	50.34	51.95	25.48	26.36	0.25
Contig12801	1848	0.502705627706	1232	0.461038961039	616	0.586038961039	30	50.27	54.06	38.15	58.60	54.95	56.88	26.65	28.65	0.18
Contig18456	2274	0.400175901495	1516	0.39907651715	758	0.402374670185	20	40.02	52.51	27.31	40.24	53.43	56.55	27.97	29.07	0.17
Contig10666	4230	0.459101654846	2820	0.452836879433	1410	0.471631205674	48	45.91	53.62	36.95	47.16	55.83	55.70	28.76	28.83	0.18
