loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig150430	1545	0.426537216828	1030	0.466990291262	515	0.345631067961	69	42.65	48.35	45.05	34.56	50.73	56.76	26.36	28.92	0.19
Contig38974	804	0.378109452736	536	0.402985074627	268	0.328358208955	33	37.81	47.39	33.21	32.84	42.49	47.75	18.33	22.62	0.28
Contig38975	249	0.36546184739	166	0.415662650602	83	0.265060240964	29	36.55	50.60	32.53	26.51	37.81	41.83	16.92	18.97	nan
Contig148333	346	0.424855491329	231	0.424242424242	115	0.426086956522	178	42.61	50.86	33.91	42.61	40.97	43.08	18.42	21.07	0.27
Contig198012	663	0.447963800905	442	0.481900452489	221	0.380090497738	97	44.80	57.01	39.37	38.01	47.63	49.65	23.74	25.43	0.27
Contig152497	789	0.444866920152	526	0.473384030418	263	0.38783269962	67	44.49	52.47	42.21	38.78	46.26	48.97	22.18	24.98	0.25
Contig15292	234	0.452991452991	156	0.461538461538	78	0.435897435897	38	45.30	48.72	43.59	43.59	45.07	50.62	21.24	22.33	nan
Contig214397	468	0.373931623932	312	0.397435897436	156	0.326923076923	32	37.39	46.15	33.33	32.69	40.46	43.08	18.25	20.10	0.39
Contig155146	702	0.438746438746	468	0.435897435897	234	0.444444444444	106	43.87	49.15	38.03	44.44	46.88	48.02	22.86	24.06	0.33
Contig155148	383	0.430809399478	256	0.42578125	127	0.44094488189	24	43.31	48.44	36.72	44.09	41.98	41.83	22.29	23.17	0.36
Contig112924	537	0.424581005587	358	0.460893854749	179	0.351955307263	46	42.46	49.72	42.46	35.20	44.80	45.91	21.87	23.56	0.34
Contig299004	392	0.44387755102	262	0.450381679389	130	0.430769230769	33	44.62	55.73	34.35	43.08	43.69	46.72	21.41	22.34	0.35
Contig430811	465	0.443010752688	310	0.467741935484	155	0.393548387097	89	44.30	51.61	41.94	39.35	45.58	47.37	22.67	24.02	0.36
Contig192746	374	0.387700534759	250	0.42	124	0.322580645161	62	38.98	43.20	40.80	32.26	35.47	40.56	15.93	19.09	0.39
