loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig59966	nan	nan	nan	nan	nan	nan
Contig16127	nan	nan	nan	nan	nan	nan
Contig16125	nan	nan	nan	nan	nan	nan
Contig29701	nan	nan	nan	nan	nan	nan
Contig29700	nan	nan	nan	nan	nan	nan
Contig26824	nan	nan	nan	nan	nan	nan
Contig105630	nan	nan	nan	nan	nan	nan
Contig56509	nan	nan	nan	nan	nan	nan
Contig26828	nan	nan	nan	nan	nan	nan
Contig38976	nan	nan	nan	nan	nan	nan
Contig35748	nan	nan	nan	nan	nan	nan
Contig58909	nan	nan	nan	nan	nan	nan
Contig60540	nan	nan	nan	nan	nan	nan
Contig18450	nan	nan	nan	nan	nan	nan
Contig35744	nan	nan	nan	nan	nan	nan
Contig12802	122	0.516393442623	nan	nan	122	0.516393442623
Contig71717	252	0.436507936508	252	0.436507936508	nan	nan
Contig136344	nan	nan	nan	nan	nan	nan
Contig131347	nan	nan	nan	nan	nan	nan
Contig15291	nan	nan	nan	nan	nan	nan
Contig136342	nan	nan	nan	nan	nan	nan
Contig127848	nan	nan	nan	nan	nan	nan
Contig114550	nan	nan	nan	nan	nan	nan
Contig114000	nan	nan	nan	nan	nan	nan
Contig36792	nan	nan	nan	nan	nan	nan
Contig97410	118	0.474576271186	nan	nan	118	0.474576271186
Contig11133	1030	0.384466019417	1030	0.384466019417	nan	nan
Contig75013	nan	nan	nan	nan	nan	nan
Contig127034	1012	0.391304347826	1012	0.391304347826	nan	nan
Contig110359	nan	nan	nan	nan	nan	nan
Contig127031	nan	nan	nan	nan	nan	nan
Contig8008	nan	nan	nan	nan	nan	nan
Contig99398	nan	nan	nan	nan	nan	nan
Contig70000	nan	nan	nan	nan	nan	nan
Contig8007	nan	nan	nan	nan	nan	nan
Contig108012	nan	nan	nan	nan	nan	nan
Contig107773	nan	nan	nan	nan	nan	nan
Contig107775	nan	nan	nan	nan	nan	nan
Contig8000	4756	0.441757779647	4756	0.441757779647	nan	nan
Contig8001	nan	nan	nan	nan	nan	nan
Contig88238	nan	nan	nan	nan	nan	nan
Contig79728	nan	nan	nan	nan	nan	nan
Contig14360	nan	nan	nan	nan	nan	nan
Contig401	nan	nan	nan	nan	nan	nan
Contig402	nan	nan	nan	nan	nan	nan
