loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig59966	261	0.413793103448	174	0.408045977011	87	0.425287356322	16	41.38	54.02	27.59	42.53	36.86	37.19	16.78	15.83	nan
Contig16127	201	0.457711442786	134	0.470149253731	67	0.432835820896	14	45.77	53.73	40.30	43.28	39.55	39.55	19.13	20.99	nan
Contig16125	254	0.53937007874	170	0.458823529412	84	0.702380952381	16	54.37	50.59	41.18	70.24	36.12	40.76	18.43	19.90	nan
Contig29701	225	0.364444444444	150	0.38	75	0.333333333333	14	36.44	52.00	24.00	33.33	34.99	35.26	15.52	13.95	nan
Contig29700	409	0.530562347188	273	0.446886446886	136	0.698529411765	23	53.19	52.55	36.76	69.85	38.89	42.27	18.33	18.70	0.47
Contig26824	543	0.554327808471	362	0.502762430939	181	0.657458563536	55	55.43	56.35	44.20	65.75	43.41	49.52	20.89	23.40	0.29
Contig105630	354	0.508474576271	236	0.457627118644	118	0.610169491525	43	50.85	57.63	33.90	61.02	39.53	37.94	17.22	16.76	0.47
Contig56509	214	0.364485981308	143	0.384615384615	71	0.323943661972	13	36.62	44.44	32.39	32.39	36.47	41.10	14.40	17.58	nan
Contig26828	241	0.43153526971	161	0.409937888199	80	0.475	14	43.33	48.15	33.75	47.50	44.78	44.69	20.50	20.00	nan
Contig38976	207	0.48309178744	138	0.565217391304	69	0.31884057971	24	48.31	72.46	40.58	31.88	33.72	38.40	16.00	18.37	nan
Contig35748	324	0.453703703704	216	0.462962962963	108	0.435185185185	45	45.37	57.41	35.19	43.52	42.09	46.43	20.36	20.09	0.33
Contig60540	214	0.542056074766	143	0.496503496503	71	0.633802816901	15	54.46	56.94	42.25	63.38	35.52	36.84	16.68	16.42	nan
Contig18450	219	0.584474885845	146	0.602739726027	73	0.547945205479	35	58.45	58.90	61.64	54.79	32.73	32.38	16.82	17.90	nan
Contig35744	546	0.479853479853	364	0.43956043956	182	0.56043956044	27	47.99	53.85	34.07	56.04	46.90	47.43	22.70	23.05	0.33
Contig12802	294	0.428571428571	196	0.362244897959	98	0.561224489796	28	42.86	43.88	28.57	56.12	41.78	42.67	20.81	21.07	nan
Contig71717	246	0.369918699187	164	0.34756097561	82	0.414634146341	29	36.99	37.80	31.71	41.46	38.26	41.35	19.60	20.90	nan
Contig99399	204	0.539215686275	136	0.544117647059	68	0.529411764706	17	53.92	79.41	29.41	52.94	41.51	41.28	22.76	22.94	nan
Contig115602	216	0.476851851852	144	0.472222222222	72	0.486111111111	18	47.69	52.78	41.67	48.61	38.33	39.30	17.08	17.94	nan
Contig115207	291	0.412371134021	194	0.489690721649	97	0.257731958763	21	41.24	46.39	51.55	25.77	34.49	38.53	14.56	17.70	nan
Contig10663	216	0.37037037037	144	0.409722222222	72	0.291666666667	13	37.04	43.06	38.89	29.17	36.15	41.16	17.52	19.02	nan
Contig136342	291	0.570446735395	194	0.592783505155	97	0.525773195876	18	57.04	60.82	57.73	52.58	37.18	40.49	17.75	18.46	nan
Contig127848	369	0.50406504065	246	0.536585365854	123	0.439024390244	23	50.41	61.79	45.53	43.90	45.94	46.95	24.74	25.56	0.25
Contig114550	273	0.421245421245	182	0.412087912088	91	0.43956043956	31	42.12	50.55	31.87	43.96	41.43	42.24	20.67	20.44	nan
Contig114000	484	0.404958677686	323	0.43653250774	161	0.341614906832	19	40.58	47.53	39.75	34.16	40.54	45.42	20.37	22.60	0.33
Contig78233	267	0.535580524345	178	0.533707865169	89	0.539325842697	35	53.56	59.55	47.19	53.93	38.67	38.68	18.35	18.54	nan
Contig97410	234	0.521367521368	156	0.429487179487	78	0.705128205128	26	52.14	52.56	33.33	70.51	34.70	37.87	15.41	15.70	nan
Contig11133	729	0.485596707819	486	0.493827160494	243	0.469135802469	45	48.56	55.14	43.62	46.91	50.81	50.98	24.05	24.04	0.28
Contig75013	216	0.541666666667	144	0.479166666667	72	0.666666666667	20	54.17	61.11	34.72	66.67	38.90	40.98	19.96	20.82	nan
Contig100542	225	0.537777777778	150	0.413333333333	75	0.786666666667	29	53.78	50.67	32.00	78.67	33.59	39.96	14.89	18.47	nan
Contig110359	204	0.411764705882	136	0.477941176471	68	0.279411764706	14	41.18	60.29	35.29	27.94	34.10	36.45	17.40	17.53	nan
Contig127031	1107	0.495031616983	738	0.478319783198	369	0.528455284553	75	49.50	61.52	34.15	52.85	47.24	48.73	23.33	24.60	0.30
Contig8008	819	0.413919413919	546	0.419413919414	273	0.40293040293	63	41.39	52.38	31.50	40.29	48.05	50.06	22.79	23.94	0.28
Contig99398	218	0.564220183486	146	0.547945205479	72	0.597222222222	21	56.94	65.75	43.84	59.72	37.08	40.73	17.93	19.50	nan
Contig70000	248	0.451612903226	166	0.457831325301	82	0.439024390244	20	45.53	68.67	22.89	43.90	35.77	32.89	16.51	16.66	nan
Contig8007	789	0.607097591888	526	0.480988593156	263	0.859315589354	68	60.71	68.06	28.14	85.93	31.75	42.96	15.71	19.29	0.42
Contig8004	495	0.442424242424	330	0.487878787879	165	0.351515151515	37	44.24	55.76	41.82	35.15	45.77	50.38	25.00	25.67	0.22
Contig107773	207	0.357487922705	138	0.413043478261	69	0.246376811594	12	35.75	47.83	34.78	24.64	37.05	41.62	17.62	21.04	nan
Contig107775	204	0.446078431373	136	0.5	68	0.338235294118	20	44.61	58.82	41.18	33.82	37.58	39.62	17.80	20.06	nan
Contig8000	816	0.530637254902	544	0.465073529412	272	0.661764705882	68	53.06	54.78	38.24	66.18	46.72	50.61	22.85	26.25	0.22
Contig8001	1572	0.435750636132	1048	0.435114503817	524	0.437022900763	44	43.58	52.48	34.54	43.70	49.80	51.86	24.51	24.68	0.28
Contig88238	334	0.541916167665	223	0.529147982063	111	0.567567567568	23	54.35	60.71	45.05	56.76	41.82	41.79	19.49	19.89	0.49
Contig79728	210	0.457142857143	140	0.471428571429	70	0.428571428571	14	45.71	54.29	40.00	42.86	39.77	41.59	18.33	18.68	nan
Contig401	253	0.592885375494	169	0.455621301775	84	0.869047619048	53	59.52	57.65	33.33	86.90	28.57	39.66	12.99	17.18	nan
Contig400	312	0.407051282051	208	0.4375	104	0.346153846154	13	40.71	60.58	26.92	34.62	37.30	41.04	17.99	17.97	0.42
Contig402	479	0.446764091858	320	0.4	159	0.540880503145	161	44.86	46.88	33.12	54.09	45.86	49.30	22.81	23.13	0.30
Contig405	387	0.49354005168	258	0.468992248062	129	0.542635658915	139	49.35	56.59	37.21	54.26	42.05	43.61	20.12	20.71	0.41
Contig404	214	0.46261682243	143	0.468531468531	71	0.450704225352	75	46.48	50.00	43.66	45.07	34.62	33.64	16.81	16.70	nan
Contig53629	380	0.365789473684	254	0.389763779528	126	0.31746031746	21	36.77	55.12	22.83	31.75	40.21	39.82	18.47	15.76	0.42
Contig37424	789	0.47401774398	526	0.460076045627	263	0.501901140684	42	47.40	55.89	36.12	50.19	50.50	52.41	25.19	24.89	0.32
Contig53152	369	0.525745257453	246	0.520325203252	123	0.536585365854	47	52.57	59.35	44.72	53.66	43.22	44.00	21.29	22.08	0.36
Contig58860	200	0.455	134	0.462686567164	66	0.439393939394	17	45.96	55.22	37.31	43.94	35.05	35.67	14.71	15.91	nan
Contig53626	255	0.447058823529	170	0.417647058824	85	0.505882352941	12	44.71	57.65	25.88	50.59	40.19	41.00	20.18	19.69	nan
Contig37429	390	0.494871794872	260	0.5	130	0.484615384615	31	49.49	55.38	44.62	48.46	45.01	44.25	21.01	21.51	0.34
Contig136126	660	0.418181818182	440	0.45	220	0.354545454545	17	41.82	51.36	38.64	35.45	43.36	48.47	20.35	22.20	0.32
Contig69149	453	0.421633554084	302	0.440397350993	151	0.384105960265	25	42.16	51.66	36.42	38.41	44.59	47.23	20.63	21.89	0.38
Contig69148	243	0.43621399177	162	0.456790123457	81	0.395061728395	16	43.62	43.21	48.15	39.51	39.36	42.23	17.54	18.76	nan
Contig31111	310	0.516129032258	207	0.579710144928	103	0.388349514563	11	51.78	60.58	55.34	38.83	38.96	40.61	20.40	22.31	0.36
Contig132313	234	0.367521367521	156	0.358974358974	78	0.384615384615	22	36.75	35.90	35.90	38.46	34.46	39.74	13.58	15.59	nan
Contig132311	432	0.425925925926	288	0.40625	144	0.465277777778	35	42.59	45.14	36.11	46.53	41.06	42.25	16.99	17.22	0.49
Contig132316	423	0.496453900709	282	0.432624113475	141	0.624113475177	22	49.65	54.61	31.91	62.41	43.36	47.60	21.65	20.80	0.32
Contig924	210	0.428571428571	140	0.378571428571	70	0.528571428571	155	42.86	40.00	35.71	52.86	35.52	36.66	14.15	13.99	nan
Contig63161	201	0.407960199005	134	0.365671641791	67	0.492537313433	14	40.80	41.79	31.34	49.25	38.36	40.46	16.76	16.89	nan
Contig129373	322	0.385093167702	215	0.386046511628	107	0.383177570093	18	38.63	51.85	25.23	38.32	35.31	34.27	12.81	11.53	nan
Contig24287	213	0.544600938967	142	0.478873239437	71	0.676056338028	20	54.46	53.52	42.25	67.61	33.02	34.66	14.90	16.44	nan
Contig56950	466	0.450643776824	311	0.43729903537	155	0.477419354839	22	45.16	44.87	42.58	47.74	42.66	45.12	22.30	21.84	0.34
Contig60158	630	0.444444444444	420	0.442857142857	210	0.447619047619	21	44.44	55.71	32.86	44.76	45.36	44.58	20.59	19.97	0.42
Contig17294	285	0.550877192982	190	0.5	95	0.652631578947	28	55.09	57.89	42.11	65.26	38.76	42.10	19.07	20.52	nan
Contig104181	204	0.578431372549	136	0.551470588235	68	0.632352941176	37	57.84	55.88	54.41	63.24	32.55	36.22	16.16	15.50	nan
Contig23833	240	0.470833333333	160	0.45	80	0.5125	27	47.08	51.25	38.75	51.25	39.21	39.14	16.04	15.87	nan
Contig99020	381	0.514435695538	254	0.515748031496	127	0.511811023622	22	51.44	60.63	42.52	51.18	44.75	45.97	21.79	22.23	0.41
Contig134871	201	0.398009950249	134	0.417910447761	67	0.358208955224	14	39.80	47.76	35.82	35.82	34.66	37.37	14.53	16.59	nan
Contig87755	495	0.387878787879	330	0.415151515152	165	0.333333333333	33	38.79	50.30	32.73	33.33	43.11	45.45	20.70	21.13	0.30
Contig96098	231	0.380952380952	154	0.383116883117	77	0.376623376623	13	38.10	41.56	35.06	37.66	38.44	41.55	19.02	21.25	nan
Contig45220	303	0.501650165017	202	0.509900990099	101	0.485148514851	44	50.17	53.47	48.51	48.51	39.47	39.56	18.01	17.87	0.44
Contig57900	276	0.398550724638	184	0.445652173913	92	0.304347826087	11	39.86	50.00	39.13	30.43	34.86	37.95	16.93	20.32	nan
Contig57678	333	0.465465465465	222	0.472972972973	111	0.45045045045	17	46.55	50.45	44.14	45.05	43.45	44.82	22.41	23.99	0.29
Contig134878	261	0.421455938697	174	0.408045977011	87	0.448275862069	17	42.15	48.28	33.33	44.83	37.37	38.32	14.51	15.61	nan
Contig99412	201	0.532338308458	134	0.514925373134	67	0.567164179104	22	53.23	62.69	40.30	56.72	37.73	40.10	18.33	18.85	nan
Contig110087	1146	0.42757417103	764	0.473821989529	382	0.335078534031	37	42.76	49.74	45.03	33.51	45.21	49.48	21.62	24.05	0.25
Contig96095	228	0.482456140351	152	0.480263157895	76	0.486842105263	18	48.25	57.89	38.16	48.68	38.13	37.36	16.46	16.96	nan
Contig41025	615	0.4	410	0.412195121951	205	0.375609756098	29	40.00	50.24	32.20	37.56	43.04	46.25	20.30	21.84	0.40
Contig46035	294	0.513605442177	196	0.438775510204	98	0.663265306122	18	51.36	55.10	32.65	66.33	35.85	38.89	15.98	14.52	nan
Contig92298	339	0.53982300885	226	0.486725663717	113	0.646017699115	20	53.98	58.41	38.94	64.60	39.88	42.91	18.91	19.96	0.38
Contig104721	266	0.526315789474	178	0.550561797753	88	0.477272727273	21	53.03	70.79	39.33	47.73	42.73	41.20	17.97	16.40	nan
Contig105936	297	0.521885521886	198	0.545454545455	99	0.474747474747	21	52.19	55.56	53.54	47.47	38.44	40.20	17.72	19.75	nan
Contig737	687	0.471615720524	458	0.421397379913	229	0.572052401747	47	47.16	52.40	31.88	57.21	49.29	50.87	23.37	24.00	0.32
Contig36796	219	0.41095890411	146	0.424657534247	73	0.383561643836	17	41.10	46.58	38.36	38.36	39.03	40.06	16.84	17.93	nan
Contig6399	252	0.599206349206	168	0.613095238095	84	0.571428571429	42	59.92	67.86	54.76	57.14	39.54	40.08	20.23	20.45	nan
Contig103030	231	0.367965367965	154	0.350649350649	77	0.402597402597	15	36.80	40.26	29.87	40.26	35.88	36.38	17.78	19.15	nan
Contig14402	823	0.492102065614	549	0.429872495446	274	0.616788321168	68	49.27	50.18	35.77	61.68	45.71	48.79	23.24	24.97	0.31
Contig48506	219	0.502283105023	146	0.486301369863	73	0.534246575342	20	50.23	53.42	43.84	53.42	34.06	34.30	17.24	17.44	nan
Contig6391	546	0.584249084249	364	0.56043956044	182	0.631868131868	58	58.42	64.84	47.25	63.19	43.24	46.04	22.02	23.86	0.33
Contig48502	304	0.440789473684	203	0.487684729064	101	0.346534653465	18	44.22	53.92	43.56	34.65	43.77	46.13	20.79	22.39	0.33
Contig6397	537	0.575418994413	358	0.466480446927	179	0.793296089385	40	57.54	60.34	32.96	79.33	33.96	43.88	17.25	19.92	0.44
Contig7472	681	0.437591776799	454	0.464757709251	227	0.383259911894	27	43.76	52.86	40.09	38.33	46.89	49.70	21.96	23.51	0.35
Contig72898	213	0.539906103286	142	0.56338028169	71	0.492957746479	20	53.99	53.52	59.15	49.30	37.72	41.22	18.40	19.89	nan
Contig115734	213	0.492957746479	142	0.43661971831	71	0.605633802817	13	49.30	60.56	26.76	60.56	33.91	37.87	16.37	16.86	nan
Contig21881	495	0.583838383838	330	0.509090909091	165	0.733333333333	65	58.38	59.39	42.42	73.33	37.30	43.61	21.72	21.18	0.37
Contig108865	236	0.53813559322	158	0.443037974684	78	0.730769230769	21	54.27	51.90	36.71	73.08	29.91	34.17	13.81	13.80	nan
Contig118447	405	0.553086419753	270	0.514814814815	135	0.62962962963	34	55.31	56.30	46.67	62.96	36.95	38.11	19.03	18.32	0.45
Contig137481	225	0.377777777778	150	0.42	75	0.293333333333	19	37.78	52.00	32.00	29.33	35.55	39.43	15.39	19.81	nan
Contig117813	210	0.504761904762	140	0.514285714286	70	0.485714285714	15	50.48	60.00	42.86	48.57	42.36	44.60	22.34	22.59	nan
Contig110272	330	0.436363636364	220	0.404545454545	110	0.5	16	43.64	47.27	33.64	50.00	41.39	43.42	17.08	17.77	0.39
