loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig158648	491	0.568228105906	328	0.524390243902	163	0.656441717791	52	57.06	55.49	49.39	65.64	39.85	45.90	20.02	21.35	0.37
Contig150435	426	0.49765258216	284	0.43661971831	142	0.619718309859	18	49.77	50.00	37.32	61.97	44.70	48.00	19.89	23.04	0.36
Contig198018	245	0.526530612245	164	0.426829268293	81	0.728395061728	94	53.09	53.66	31.71	72.84	33.97	36.17	15.06	16.27	nan
Contig150430	879	0.554038680319	586	0.488054607509	293	0.686006825939	43	55.40	53.58	44.03	68.60	46.17	49.82	23.73	25.82	0.24
Contig38974	1599	0.421513445904	1066	0.450281425891	533	0.363977485929	18	42.15	45.78	44.28	36.40	51.37	54.60	26.87	27.62	0.19
Contig18458	998	0.521042084168	666	0.414414414414	332	0.734939759036	82	52.21	48.05	34.83	73.49	46.17	52.68	25.84	27.44	0.18
Contig18450	657	0.578386605784	438	0.504566210046	219	0.72602739726	48	57.84	53.88	47.03	72.60	41.63	47.19	21.96	24.89	0.25
Contig18453	615	0.609756097561	410	0.692682926829	205	0.443902439024	25	60.98	62.93	75.61	44.39	42.37	41.96	24.51	26.74	0.26
Contig209141	333	0.498498498498	222	0.468468468468	111	0.558558558559	37	49.85	53.15	40.54	55.86	41.25	43.86	20.21	22.81	0.23
Contig18457	768	0.571614583333	512	0.5078125	256	0.69921875	30	57.16	45.31	56.25	69.92	45.97	52.66	23.10	27.65	0.23
Contig15298	279	0.512544802867	186	0.52688172043	93	0.483870967742	48	51.25	58.06	47.31	48.39	42.13	42.45	22.32	22.59	nan
Contig10669	534	0.576779026217	356	0.449438202247	178	0.831460674157	21	57.68	56.74	33.15	83.15	35.46	47.60	19.34	23.16	0.33
Contig10666	320	0.528125	214	0.476635514019	106	0.632075471698	42	53.14	58.88	36.45	63.21	35.25	38.39	15.00	15.85	0.48
Contig616524	216	0.583333333333	144	0.548611111111	72	0.652777777778	109	58.33	55.56	54.17	65.28	34.03	38.89	13.40	17.35	nan
Contig15297	306	0.627450980392	204	0.544117647059	102	0.794117647059	53	62.75	55.88	52.94	79.41	36.11	43.48	19.93	21.22	0.36
Contig15290	696	0.570402298851	464	0.532327586207	232	0.646551724138	46	57.04	60.34	46.12	64.66	46.64	50.14	25.03	26.44	0.24
Contig10661	381	0.561679790026	254	0.531496062992	127	0.622047244094	72	56.17	57.48	48.82	62.20	39.64	42.58	21.99	22.58	0.40
Contig182097	228	0.495614035088	152	0.467105263158	76	0.552631578947	52	49.56	44.74	48.68	55.26	40.96	42.28	20.05	19.20	nan
Contig207433	264	0.55303030303	176	0.534090909091	88	0.590909090909	70	55.30	55.68	51.14	59.09	39.09	40.36	21.26	22.11	nan
Contig11133	1716	0.566433566434	1144	0.497377622378	572	0.704545454545	513	56.64	58.39	41.08	70.45	38.45	43.00	19.10	20.36	0.31
Contig8006	329	0.562310030395	220	0.472727272727	109	0.743119266055	31	56.57	58.18	36.36	74.31	34.20	37.95	15.50	16.76	0.55
Contig89509	488	0.450819672131	326	0.463190184049	162	0.425925925926	21	45.27	46.01	46.63	42.59	41.44	44.30	19.98	21.08	0.36
Contig31449	273	0.498168498168	182	0.434065934066	91	0.626373626374	26	49.82	46.15	40.66	62.64	39.65	40.48	18.75	18.31	nan
