loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig38979	nan	nan	nan	nan	nan	nan
Contig38977	nan	nan	nan	nan	nan	nan
Contig38970	nan	nan	nan	nan	nan	nan
Contig38972	542	0.433579335793	nan	nan	542	0.433579335793
Contig60548	nan	nan	nan	nan	nan	nan
Contig18453	nan	nan	nan	nan	nan	nan
Contig18452	444	0.412162162162	434	0.421658986175	nan	nan
Contig10669	nan	nan	nan	nan	nan	nan
Contig10667	nan	nan	nan	nan	nan	nan
Contig10664	nan	nan	nan	nan	nan	nan
Contig255353	134	0.328358208955	134	0.328358208955	nan	nan
Contig15291	nan	nan	nan	nan	nan	nan
Contig10660	212	0.382075471698	212	0.382075471698	nan	nan
Contig10661	106	0.471698113208	106	0.471698113208	nan	nan
Contig11139	424	0.356132075472	nan	nan	424	0.356132075472
Contig11135	1356	0.452064896755	1356	0.452064896755	nan	nan
Contig112926	1302	0.409370199693	302	0.327814569536	1000	0.434
Contig11136	nan	nan	nan	nan	nan	nan
Contig11131	90	0.388888888889	nan	nan	90	0.388888888889
Contig11130	nan	nan	nan	nan	nan	nan
Contig8009	nan	nan	nan	nan	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig8005	494	0.334008097166	494	0.334008097166	nan	nan
Contig8002	482	0.423236514523	482	0.423236514523	nan	nan
Contig57719	nan	nan	nan	nan	nan	nan
Contig53623	62	0.225806451613	58	0.241379310345	nan	nan
Contig88679	nan	nan	nan	nan	nan	nan
Contig31447	nan	nan	nan	nan	nan	nan
Contig189513	nan	nan	nan	nan	nan	nan
Contig88672	54	0.333333333333	nan	nan	54	0.333333333333
Contig31444	nan	nan	nan	nan	nan	nan
Contig31443	694	0.448126801153	694	0.448126801153	nan	nan
Contig31442	nan	nan	nan	nan	nan	nan
Contig88677	nan	nan	nan	nan	nan	nan
Contig23839	1888	0.448093220339	1888	0.448093220339	nan	nan
Contig23838	1286	0.277604976672	1286	0.277604976672	nan	nan
Contig23835	nan	nan	nan	nan	nan	nan
Contig35353	1472	0.4375	1472	0.4375	nan	nan
Contig23833	370	0.462162162162	370	0.462162162162	nan	nan
Contig23832	898	0.399777282851	898	0.399777282851	nan	nan
Contig15838	nan	nan	nan	nan	nan	nan
Contig15839	1632	0.393995098039	1632	0.393995098039	nan	nan
Contig74498	80	0.225	nan	nan	80	0.225
Contig74493	418	0.358851674641	418	0.358851674641	nan	nan
Contig122460	nan	nan	nan	nan	nan	nan
Contig15832	nan	nan	nan	nan	nan	nan
Contig74490	nan	nan	nan	nan	nan	nan
Contig15836	714	0.341736694678	nan	nan	714	0.341736694678
Contig15837	nan	nan	nan	nan	nan	nan
Contig103124	nan	nan	nan	nan	nan	nan
Contig19323	262	0.36641221374	262	0.36641221374	nan	nan
Contig19325	10048	0.372810509554	nan	nan	10048	0.372810509554
Contig19327	170	0.458823529412	170	0.458823529412	nan	nan
Contig18459	nan	nan	nan	nan	nan	nan
Contig83594	nan	nan	nan	nan	nan	nan
Contig83596	nan	nan	nan	nan	nan	nan
Contig48055	nan	nan	nan	nan	nan	nan
Contig17472	nan	nan	nan	nan	nan	nan
Contig17473	nan	nan	nan	nan	nan	nan
Contig17477	652	0.493865030675	652	0.493865030675	nan	nan
Contig17474	nan	nan	nan	nan	nan	nan
Contig72894	nan	nan	nan	nan	nan	nan
Contig17479	134	0.238805970149	nan	nan	134	0.238805970149
Contig72890	502	0.203187250996	502	0.203187250996	nan	nan
Contig2728	nan	nan	nan	nan	nan	nan
Contig2725	nan	nan	nan	nan	nan	nan
Contig2724	nan	nan	nan	nan	nan	nan
Contig2727	5704	0.387622720898	5704	0.387622720898	nan	nan
Contig74726	nan	nan	nan	nan	nan	nan
Contig2720	nan	nan	nan	nan	nan	nan
Contig72807	nan	nan	nan	nan	nan	nan
Contig9840	nan	nan	nan	nan	nan	nan
Contig9843	nan	nan	nan	nan	nan	nan
Contig9842	nan	nan	nan	nan	nan	nan
Contig9844	nan	nan	nan	nan	nan	nan
Contig67093	nan	nan	nan	nan	nan	nan
Contig67091	nan	nan	nan	nan	nan	nan
