loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	873	0.398625429553	582	0.426116838488	291	0.343642611684	95	39.86	54.64	30.58	34.36	48.72	53.23	22.66	26.16	0.26	466	0.214592274678	nan	nan	466	0.214592274678	-28.0451566495443
Contig10	1170	0.35641025641	780	0.397435897436	390	0.274358974359	71	35.64	46.92	32.56	27.44	40.69	51.98	20.33	24.06	0.27	22	0.181818181818	nan	nan	22	0.181818181818	-35.2751907168189
Contig10000	624	0.379807692308	416	0.403846153846	208	0.331730769231	431	37.98	50.48	30.29	33.17	42.76	47.04	20.22	23.46	0.35	nan	nan	nan	nan	nan	nan	321.198574113052
Contig10001	353	0.410764872521	236	0.470338983051	117	0.290598290598	107	41.31	32.2	61.86	29.06	39.88	41.04	20.33	20.27	0.38	nan	nan	nan	nan	nan	nan	-32.0178260120327
Contig100028	372	0.368279569892	248	0.431451612903	124	0.241935483871	282	36.83	54.84	31.45	24.19	36.18	42.03	16.05	19.23	0.44	1358	0.228276877761	1162	0.236660929432	196	0.178571428571	155.823173463627
Contig100035	894	0.353467561521	596	0.387583892617	298	0.285234899329	52	35.35	43.29	34.23	28.52	42.80	51.56	18.80	24.89	0.27	nan	nan	nan	nan	nan	nan	-49.0684808288713
Contig10004	1354	0.310192023634	903	0.326688815061	451	0.277161862528	107	31.04	41.59	23.73	27.72	45.62	54.55	25.27	25.88	0.18	nan	nan	nan	nan	nan	nan	34.7318078886266
Contig10005	2212	0.394213381555	1475	0.412203389831	737	0.358208955224	105	39.44	46.07	36.36	35.82	51.65	56.73	27.47	29.32	0.18	nan	nan	nan	nan	nan	nan	-9.54311050673866
Contig10007	1139	0.330114135206	760	0.384210526316	379	0.221635883905	450	33.07	56.32	20.53	22.16	43.34	50.15	22.28	25.82	0.23	nan	nan	nan	nan	nan	nan	350.758040008469
Contig10008	2841	0.434706089405	1894	0.450369588173	947	0.403379091869	111	43.47	47.73	42.34	40.34	54.07	56.72	28.64	29.71	0.15	290	0.275862068966	nan	nan	290	0.275862068966	-24.2663655616942
Contig100093	570	0.387719298246	380	0.455263157895	190	0.252631578947	38	38.77	51.58	39.47	25.26	41.75	50.27	20.18	24.53	0.32	nan	nan	nan	nan	nan	nan	-98.6555295085903
Contig100098	2145	0.373426573427	1430	0.445454545455	715	0.229370629371	27	37.34	44.48	44.62	22.94	42.16	54.55	21.31	27.83	0.19	nan	nan	nan	nan	nan	nan	-106.437713178398
Contig10012	759	0.403162055336	506	0.46442687747	253	0.280632411067	512	40.32	47.04	45.85	28.06	42.32	52.84	22.93	28.48	0.22	140	0.114285714286	nan	nan	140	0.114285714286	373.555162749158
Contig10013	942	0.403397027601	628	0.418789808917	314	0.372611464968	191	40.34	51.27	32.48	37.26	47.26	50.95	22.63	25.18	0.26	nan	nan	nan	nan	nan	nan	72.6554755958367
Contig100138	3636	0.406765676568	2424	0.461221122112	1212	0.297854785479	27	40.68	46.12	46.12	29.79	48.60	57.43	24.90	29.76	0.15	nan	nan	nan	nan	nan	nan	-110.941560115842
Contig10014	1770	0.423163841808	1180	0.441525423729	590	0.386440677966	201	42.32	50.17	38.14	38.64	50.47	53.74	25.68	27.20	0.21	738	0.336043360434	738	0.336043360434	nan	nan	69.4477557250178
Contig10016	1357	0.358142962417	905	0.416574585635	452	0.241150442478	108	35.84	49.01	34.29	24.12	41.94	52.07	19.81	26.09	0.24	nan	nan	nan	nan	nan	nan	-9.02181904699339
Contig10017	998	0.359719438878	666	0.406906906907	332	0.265060240964	76	36.04	45.35	36.04	26.51	41.19	51.37	20.80	25.47	0.26	76	0.236842105263	nan	nan	76	0.236842105263	-35.5295673089002
Contig10018	615	0.456910569106	410	0.512195121951	205	0.346341463415	37	45.69	56.1	46.34	34.63	41.99	44.91	20.44	23.41	0.32	nan	nan	nan	nan	nan	nan	-102.545188281357
Contig10019	348	0.278735632184	232	0.318965517241	116	0.198275862069	33	27.87	37.07	26.72	19.83	34.81	44.41	14.92	21.60	0.29	nan	nan	nan	nan	nan	nan	-36.781149321198
Contig1002	1914	0.312957157785	1276	0.336206896552	638	0.266457680251	64	31.3	39.97	27.27	26.65	45.13	55.53	23.68	28.14	0.15	nan	nan	nan	nan	nan	nan	-11.7207231903436
Contig10020	1910	0.364921465969	1274	0.415227629513	636	0.264150943396	67	36.53	47.25	35.79	26.42	42.57	52.42	21.49	27.22	0.21	nan	nan	nan	nan	nan	nan	-49.2594603857472
Contig10021	1456	0.388049450549	971	0.444902162719	485	0.274226804124	51	38.83	46.09	42.89	27.42	45.53	55.38	22.54	27.65	0.2	nan	nan	nan	nan	nan	nan	-82.1912951252858
Contig10023	402	0.480099502488	268	0.548507462687	134	0.34328358209	386	48.01	64.93	44.78	34.33	43.41	46.26	21.79	24.33	0.31	nan	nan	nan	nan	nan	nan	244.598372527778
Contig100230	362	0.348066298343	242	0.351239669421	120	0.341666666667	50	35	44.63	25.62	34.17	36.16	39.31	14.23	13.27	0.56	nan	nan	nan	nan	nan	nan	-32.0422244588183
Contig100244	921	0.363735070575	614	0.418566775244	307	0.254071661238	63	36.37	43.32	40.39	25.41	39.61	51.84	19.90	25.87	0.26	1118	0.320214669052	nan	nan	1118	0.320214669052	-55.2072604590654
Contig10027	2168	0.42389298893	1446	0.447441217151	722	0.376731301939	330	42.43	48.27	41.22	37.67	51.50	55.64	26.22	28.41	0.19	nan	nan	nan	nan	nan	nan	195.740200675641
Contig100274	204	0.519607843137	136	0.514705882353	68	0.529411764706	31	51.96	60.29	42.65	52.94	36.65	37.95	17.55	16.69	nan	nan	nan	nan	nan	nan	nan	-108.623411720078
Contig100289	790	0.439240506329	527	0.451612903226	263	0.414448669202	27	43.98	45.83	44.49	41.44	48.89	50.99	27.61	27.86	0.19	nan	nan	nan	nan	nan	nan	-108.647283079229
Contig100291	2086	0.372962607862	1391	0.399712437096	695	0.319424460432	28	37.31	49.86	30.07	31.94	47.07	52.42	24.01	26.55	0.22	nan	nan	nan	nan	nan	nan	-79.5062874494079
Contig1003	735	0.370068027211	490	0.404081632653	245	0.302040816327	90	37.01	47.35	33.47	30.2	43.10	49.95	20.55	25.55	0.29	nan	nan	nan	nan	nan	nan	-19.933703760834
Contig10030	414	0.413043478261	276	0.438405797101	138	0.36231884058	30	41.3	49.28	38.41	36.23	44.82	46.27	24.16	25.49	0.28	1290	0.341860465116	1290	0.341860465116	nan	nan	-99.9010033631925
Contig10031	324	0.401234567901	216	0.490740740741	108	0.222222222222	135	40.12	47.22	50.93	22.22	38.29	49.54	18.06	24.52	0.32	nan	nan	nan	nan	nan	nan	-4.147294180252
