loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	655	0.447328244275	437	0.395881006865	218	0.550458715596	217	44.8	48.4	30.73	55.05	44.33	46.45	19.93	21.1	0.34	nan	nan	nan	nan	nan	nan	184.673761505738
Contig10	2574	0.39898989899	1716	0.414335664336	858	0.368298368298	197	39.9	46.27	36.6	36.83	50.95	55.29	24.76	27.5	0.21	nan	nan	nan	nan	nan	nan	162.059279913665
Contig100	219	0.452054794521	146	0.561643835616	73	0.232876712329	56	45.21	60.27	52.05	23.29	32.4	37.65	18.24	21.4	nan	3362	0.349791790601	3362	0.349791790601	nan	nan	19.5360812530237
Contig100003	198	0.343434343434	132	0.325757575758	66	0.378787878788	13	34.34	37.88	27.27	37.88	34.72	41.22	14.61	17	nan	86	0.418604651163	nan	nan	86	0.418604651163	-15.788437847865
Contig100008	315	0.447619047619	210	0.42380952381	105	0.495238095238	27	44.76	47.62	37.14	49.52	38.8	37.27	17.57	17.78	0.41	nan	nan	nan	nan	nan	nan	-9.19284135103007
Contig100011	400	0.3525	267	0.385767790262	133	0.285714285714	16	35.34	50.75	26.32	28.57	37.97	42.66	16.85	20.16	0.43	nan	nan	nan	nan	nan	nan	-15.1432858059242
Contig100013	486	0.440329218107	324	0.447530864198	162	0.425925925926	31	44.03	51.23	38.27	42.59	43.58	45.1	20.01	20.7	0.37	nan	nan	nan	nan	nan	nan	-7.63566676331691
Contig100025	731	0.388508891929	488	0.418032786885	243	0.329218106996	21	38.96	49.18	34.43	32.92	43.4	49.2	19.67	22.47	0.31	nan	nan	nan	nan	nan	nan	-14.4514297090605
Contig100034	396	0.409090909091	264	0.420454545455	132	0.386363636364	16	40.91	56.06	28.03	38.64	39.08	40.55	17.89	20.54	0.39	nan	nan	nan	nan	nan	nan	-19.7682568343303
Contig100041	1053	0.431149097816	702	0.480056980057	351	0.333333333333	29	43.11	50.43	45.58	33.33	46.82	53.87	23.69	27.7	0.22	162	0.320987654321	162	0.320987654321	nan	nan	-10.5820783323632
Contig100045	306	0.457516339869	204	0.475490196078	102	0.421568627451	15	45.75	50.98	44.12	42.16	40.66	41.15	20.22	21.17	0.35	nan	nan	nan	nan	nan	nan	-24.6457766034103
Contig100073	293	0.484641638225	196	0.464285714286	97	0.525773195876	22	48.8	52.04	40.82	52.58	42.03	40.85	18.45	17.58	nan	nan	nan	nan	nan	nan	nan	-17.5186671256328
