loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig16128	952	0.439075630252	nan	nan	952	0.439075630252
Contig50597	nan	nan	nan	nan	nan	nan
Contig29702	nan	nan	nan	nan	nan	nan
Contig26823	nan	nan	nan	nan	nan	nan
Contig56505	nan	nan	nan	nan	nan	nan
Contig56506	nan	nan	nan	nan	nan	nan
Contig91280	nan	nan	nan	nan	nan	nan
Contig88375	nan	nan	nan	nan	nan	nan
Contig38971	266	0.421052631579	nan	nan	266	0.421052631579
Contig79549	nan	nan	nan	nan	nan	nan
Contig12808	nan	nan	nan	nan	nan	nan
Contig101821	nan	nan	nan	nan	nan	nan
Contig12805	nan	nan	nan	nan	nan	nan
Contig35745	186	0.440860215054	nan	nan	186	0.440860215054
Contig12802	nan	nan	nan	nan	nan	nan
Contig18456	nan	nan	nan	nan	nan	nan
Contig115209	nan	nan	nan	nan	nan	nan
Contig66787	nan	nan	nan	nan	nan	nan
Contig115602	124	0.354838709677	124	0.354838709677	nan	nan
Contig71712	nan	nan	nan	nan	nan	nan
Contig114003	nan	nan	nan	nan	nan	nan
Contig114552	nan	nan	nan	nan	nan	nan
Contig114553	nan	nan	nan	nan	nan	nan
Contig112927	nan	nan	nan	nan	nan	nan
Contig11137	nan	nan	nan	nan	nan	nan
Contig112922	nan	nan	nan	nan	nan	nan
Contig78235	1564	0.464194373402	1498	0.472630173565	66	0.272727272727
Contig114009	nan	nan	nan	nan	nan	nan
Contig70008	nan	nan	nan	nan	nan	nan
Contig69856	294	0.47619047619	294	0.47619047619	nan	nan
Contig8008	nan	nan	nan	nan	nan	nan
Contig8006	nan	nan	nan	nan	nan	nan
Contig8007	5132	0.343725643024	5132	0.343725643024	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig95675	nan	nan	nan	nan	nan	nan
Contig8002	nan	nan	nan	nan	nan	nan
Contig8000	nan	nan	nan	nan	nan	nan
Contig408	9516	0.393442622951	9516	0.393442622951	nan	nan
Contig99125	nan	nan	nan	nan	nan	nan
Contig403	nan	nan	nan	nan	nan	nan
Contig111052	nan	nan	nan	nan	nan	nan
Contig405	nan	nan	nan	nan	nan	nan
Contig57716	nan	nan	nan	nan	nan	nan
Contig406	322	0.509316770186	322	0.509316770186	nan	nan
Contig96892	nan	nan	nan	nan	nan	nan
Contig89059	nan	nan	nan	nan	nan	nan
Contig37424	nan	nan	nan	nan	nan	nan
Contig54151	nan	nan	nan	nan	nan	nan
Contig37420	nan	nan	nan	nan	nan	nan
Contig53151	nan	nan	nan	nan	nan	nan
Contig15614	nan	nan	nan	nan	nan	nan
Contig89503	nan	nan	nan	nan	nan	nan
Contig53620	nan	nan	nan	nan	nan	nan
Contig53627	344	0.415697674419	344	0.415697674419	nan	nan
Contig101279	nan	nan	nan	nan	nan	nan
Contig37429	nan	nan	nan	nan	nan	nan
Contig31118	nan	nan	nan	nan	nan	nan
Contig98996	188	0.446808510638	nan	nan	188	0.446808510638
Contig63168	72	0.611111111111	nan	nan	72	0.611111111111
