loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16128	519	0.3795761079	346	0.421965317919	173	0.294797687861	55	37.96	47.98	36.42	29.48	39.06	48.15	19.81	22.72	0.31
Contig16122	352	0.411931818182	235	0.4	117	0.435897435897	26	41.31	50.00	29.91	43.59	41.01	42.59	20.50	18.03	0.30
Contig29703	773	0.426908150065	516	0.451550387597	257	0.377431906615	34	42.80	50.39	39.92	37.74	47.85	50.39	22.66	25.31	0.27
Contig26820	606	0.387788778878	404	0.455445544554	202	0.252475247525	49	38.78	50.99	40.10	25.25	40.99	46.84	20.87	25.04	0.23
Contig18459	1119	0.417336907954	746	0.457104557641	373	0.337801608579	32	41.73	46.38	45.04	33.78	47.79	53.00	23.60	25.83	0.26
Contig35741	330	0.487878787879	220	0.5	110	0.463636363636	46	48.79	59.09	40.91	46.36	40.51	41.54	20.60	21.69	0.33
Contig18453	246	0.361788617886	164	0.432926829268	82	0.219512195122	42	36.18	46.34	40.24	21.95	33.32	40.18	12.65	17.25	nan
Contig11139	666	0.36036036036	444	0.367117117117	222	0.346846846847	97	36.04	37.84	35.59	34.68	41.74	47.82	20.51	20.37	0.40
Contig11135	618	0.425566343042	412	0.444174757282	206	0.388349514563	99	42.56	50.00	38.83	38.83	42.01	45.41	21.52	23.46	0.34
Contig11137	273	0.465201465201	182	0.472527472527	91	0.450549450549	295	46.52	53.85	40.66	45.05	35.62	37.25	15.77	17.56	nan
Contig11136	1362	0.460352422907	908	0.473568281938	454	0.433920704846	178	46.04	50.88	43.83	43.39	46.44	48.03	23.69	25.47	0.28
Contig11131	1509	0.46056991385	1006	0.471172962227	503	0.439363817097	48	46.06	51.09	43.14	43.94	49.71	51.01	25.03	26.61	0.21
Contig11132	375	0.408	250	0.404	125	0.416	48	40.80	47.20	33.60	41.60	43.21	44.14	20.64	19.78	0.46
Contig8009	1029	0.392614188533	686	0.390670553936	343	0.396501457726	28	39.26	47.52	30.61	39.65	51.38	55.78	26.17	27.50	0.23
Contig8005	351	0.444444444444	234	0.474358974359	117	0.384615384615	37	44.44	58.12	36.75	38.46	41.76	43.93	19.29	20.00	0.41
Contig8003	373	0.380697050938	249	0.461847389558	124	0.217741935484	40	38.17	46.40	45.97	21.77	35.96	45.63	15.19	23.22	0.16
Contig8000	795	0.391194968553	530	0.37358490566	265	0.42641509434	33	39.12	42.64	32.08	42.64	52.28	53.31	27.69	28.05	0.18
