loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig29708	258	0.5	172	0.482558139535	86	0.53488372093	14	50.00	56.98	39.53	53.49	37.83	39.10	16.91	17.83	nan
Contig16129	309	0.488673139159	206	0.427184466019	103	0.611650485437	11	48.87	50.49	34.95	61.17	39.31	40.49	20.28	17.58	0.36
Contig29705	216	0.50462962963	144	0.458333333333	72	0.597222222222	12	50.46	55.56	36.11	59.72	36.20	36.44	17.04	17.38	nan
Contig153241	319	0.416927899687	213	0.394366197183	106	0.462264150943	10	41.82	37.38	41.51	46.23	41.53	42.45	21.46	21.63	0.36
Contig29707	447	0.434004474273	298	0.476510067114	149	0.348993288591	10	43.40	46.98	48.32	34.90	45.12	48.18	20.13	22.81	0.35
Contig29706	286	0.503496503497	191	0.502617801047	95	0.505263157895	10	50.53	57.29	43.16	50.53	37.76	37.52	19.10	18.49	nan
Contig29701	240	0.475	160	0.44375	80	0.5375	33	47.50	52.50	36.25	53.75	37.10	38.80	15.40	15.67	nan
Contig29702	417	0.532374100719	278	0.453237410072	139	0.690647482014	35	53.24	49.64	41.01	69.06	40.82	44.38	22.08	21.88	0.28
Contig26820	387	0.540051679587	258	0.531007751938	129	0.558139534884	23	54.01	48.84	57.36	55.81	39.50	40.36	20.22	19.42	0.33
Contig26823	810	0.488888888889	540	0.47962962963	270	0.507407407407	40	48.89	54.07	41.85	50.74	48.23	48.51	24.04	23.70	0.30
Contig56505	210	0.4	140	0.385714285714	70	0.428571428571	8	40.00	42.86	34.29	42.86	38.16	40.08	15.31	18.54	nan
Contig105632	231	0.493506493506	154	0.480519480519	77	0.519480519481	18	49.35	45.45	50.65	51.95	38.32	38.56	20.51	20.76	nan
Contig105631	531	0.446327683616	354	0.406779661017	177	0.525423728814	10	44.63	51.98	29.38	52.54	46.84	47.04	21.66	21.65	0.34
Contig26828	456	0.541666666667	304	0.529605263158	152	0.565789473684	13	54.17	67.11	38.82	56.58	43.98	44.54	22.14	21.40	0.36
Contig17556	323	0.486068111455	216	0.444444444444	107	0.570093457944	9	48.91	45.37	43.52	57.01	44.58	45.66	22.19	22.25	0.41
Contig12809	347	0.466858789625	232	0.413793103448	115	0.573913043478	11	46.96	54.31	28.45	57.39	36.70	37.65	12.95	14.80	0.51
Contig50295	273	0.589743589744	182	0.450549450549	91	0.868131868132	11	58.97	67.03	23.08	86.81	27.98	34.59	14.61	15.13	nan
Contig12804	372	0.524193548387	248	0.451612903226	124	0.66935483871	13	52.42	52.42	37.90	66.94	38.82	40.69	18.16	16.58	0.44
Contig12806	309	0.585760517799	206	0.684466019417	103	0.388349514563	15	58.58	73.79	63.11	38.83	37.90	39.88	21.16	22.21	0.41
Contig18452	441	0.492063492063	294	0.428571428571	147	0.619047619048	13	49.21	48.30	37.41	61.90	44.75	45.21	23.23	23.20	0.32
Contig35744	225	0.524444444444	150	0.473333333333	75	0.626666666667	12	52.44	49.33	45.33	62.67	33.62	34.21	16.24	14.91	nan
Contig12802	2966	0.491233985165	1978	0.509100101112	988	0.455465587045	79	49.16	58.04	43.78	45.55	50.24	50.19	23.76	24.72	0.26
Contig79545	759	0.430830039526	506	0.466403162055	253	0.359683794466	24	43.08	57.71	35.57	35.97	42.16	46.57	20.09	23.07	0.35
Contig15299	486	0.465020576132	324	0.453703703704	162	0.487654320988	9	46.50	48.77	41.98	48.77	43.44	43.44	21.63	21.64	0.36
Contig99825	225	0.475555555556	150	0.453333333333	75	0.52	10	47.56	56.00	34.67	52.00	35.77	36.18	16.58	16.76	nan
Contig10666	210	0.5	140	0.521428571429	70	0.457142857143	18	50.00	55.71	48.57	45.71	37.16	36.02	17.08	17.03	nan
Contig10667	1461	0.459274469541	974	0.496919917864	487	0.383983572895	19	45.93	54.41	44.97	38.40	50.08	51.85	23.15	25.93	0.25
Contig10662	339	0.53982300885	226	0.535398230088	113	0.548672566372	16	53.98	60.18	46.90	54.87	47.18	48.11	26.10	25.72	0.27
Contig10663	579	0.47322970639	386	0.39378238342	193	0.632124352332	303	47.32	46.11	32.64	63.21	43.17	44.86	20.79	21.09	0.38
Contig10661	561	0.495543672014	374	0.465240641711	187	0.55614973262	14	49.55	59.89	33.16	55.61	44.56	45.52	20.39	20.33	0.34
Contig158392	390	0.546153846154	260	0.523076923077	130	0.592307692308	8	54.62	56.92	47.69	59.23	46.54	46.50	23.62	22.47	0.32
Contig158393	420	0.566666666667	280	0.546428571429	140	0.607142857143	16	56.67	68.57	40.71	60.71	39.89	42.16	19.48	23.04	0.34
Contig11139	405	0.508641975309	270	0.492592592593	135	0.540740740741	51	50.86	51.85	46.67	54.07	42.74	43.38	20.57	20.71	0.42
Contig114551	283	0.448763250883	189	0.407407407407	94	0.531914893617	20	45.04	51.58	29.79	53.19	39.90	39.83	19.24	18.29	nan
Contig155148	456	0.462719298246	304	0.440789473684	152	0.506578947368	17	46.27	48.68	39.47	50.66	39.76	42.64	17.10	19.44	0.38
Contig11136	675	0.482962962963	450	0.42	225	0.608888888889	22	48.30	48.44	35.56	60.89	45.86	47.38	22.65	22.26	0.36
Contig11131	274	0.419708029197	183	0.459016393443	91	0.340659340659	9	42.12	55.43	36.26	34.07	38.73	42.19	16.16	19.77	nan
Contig11130	632	0.463607594937	422	0.447867298578	210	0.495238095238	64	46.51	47.39	42.18	49.52	49.17	49.02	25.95	25.98	0.23
Contig133628	351	0.384615384615	234	0.478632478632	117	0.196581196581	12	38.46	73.50	22.22	19.66	29.20	31.43	12.16	9.61	nan
Contig95678	455	0.50989010989	304	0.453947368421	151	0.622516556291	14	51.21	64.47	26.32	62.25	43.38	45.71	21.78	21.72	0.34
Contig8009	561	0.452762923351	374	0.390374331551	187	0.577540106952	13	45.28	47.59	30.48	57.75	45.58	45.20	23.35	22.21	0.33
Contig8007	441	0.421768707483	294	0.455782312925	147	0.353741496599	8	42.18	55.78	35.37	35.37	37.16	39.51	17.01	17.84	0.44
Contig28620	263	0.479087452471	176	0.482954545455	87	0.471264367816	9	48.28	61.36	35.23	47.13	39.30	39.40	19.39	20.38	nan
Contig8005	321	0.479750778816	214	0.453271028037	107	0.532710280374	15	47.98	47.66	42.99	53.27	36.38	36.24	17.15	16.58	0.46
Contig409	1299	0.491916859122	866	0.472286374134	433	0.531177829099	132	49.19	57.04	37.41	53.12	47.84	49.77	24.81	24.96	0.24
Contig62644	504	0.505952380952	336	0.452380952381	168	0.613095238095	17	50.60	50.60	39.88	61.31	48.24	50.36	22.94	25.32	0.28
Contig99127	288	0.604166666667	192	0.510416666667	96	0.791666666667	10	60.42	54.17	47.92	79.17	28.45	30.92	13.87	10.23	nan
Contig400	1671	0.504488330341	1114	0.478456014363	557	0.556552962298	33	50.45	57.81	37.88	55.66	50.13	51.16	24.86	25.01	0.31
Contig403	597	0.517587939698	398	0.462311557789	199	0.628140703518	25	51.76	56.78	35.68	62.81	41.12	41.69	18.66	17.29	0.45
Contig402	270	0.466666666667	180	0.372222222222	90	0.655555555556	870	46.67	43.33	31.11	65.56	38.77	39.91	20.22	16.52	nan
Contig405	1074	0.447858472998	716	0.473463687151	358	0.396648044693	26	44.79	63.13	31.56	39.66	52.27	53.70	27.43	27.94	0.24
Contig404	273	0.501831501832	182	0.467032967033	91	0.571428571429	14	50.18	60.44	32.97	57.14	37.12	39.72	18.10	17.45	nan
Contig406	492	0.471544715447	328	0.548780487805	164	0.317073170732	26	47.15	56.71	53.05	31.71	42.18	45.45	20.27	23.14	0.25
Contig96890	213	0.474178403756	142	0.535211267606	71	0.352112676056	12	47.42	50.70	56.34	35.21	35.44	39.40	17.59	20.34	nan
Contig89052	205	0.473170731707	137	0.489051094891	68	0.441176470588	13	47.55	63.77	33.82	44.12	35.08	34.87	16.69	16.85	nan
Contig133442	267	0.453183520599	178	0.455056179775	89	0.449438202247	15	45.32	47.19	43.82	44.94	39.21	40.30	18.57	19.35	nan
Contig136125	264	0.488636363636	176	0.454545454545	88	0.556818181818	18	48.86	52.27	38.64	55.68	41.38	40.24	19.68	18.06	nan
Contig69149	282	0.471631205674	188	0.441489361702	94	0.531914893617	20	47.16	54.26	34.04	53.19	38.74	40.39	20.40	20.61	nan
Contig110351	561	0.51871657754	374	0.505347593583	187	0.545454545455	11	51.87	50.80	50.27	54.55	46.32	46.75	24.79	25.08	0.35
Contig15760	266	0.56015037594	178	0.505617977528	88	0.670454545455	127	56.44	56.18	44.94	67.05	39.55	43.33	20.05	20.10	nan
Contig98991	306	0.43137254902	204	0.406862745098	102	0.480392156863	13	43.14	34.31	47.06	48.04	42.34	43.23	18.92	20.30	0.34
Contig69143	215	0.474418604651	144	0.444444444444	71	0.535211267606	9	47.89	50.00	38.89	53.52	36.55	35.63	15.89	15.80	nan
Contig31110	735	0.474829931973	490	0.475510204082	245	0.473469387755	15	47.48	53.47	41.63	47.35	47.51	48.03	23.96	24.25	0.29
Contig31113	303	0.452145214521	202	0.435643564356	101	0.485148514851	14	45.21	43.56	43.56	48.51	40.48	40.46	19.55	19.34	0.42
Contig15617	706	0.483002832861	471	0.456475583864	235	0.536170212766	14	48.37	52.12	39.15	53.62	44.05	44.06	20.27	20.16	0.42
Contig924	439	0.485193621868	293	0.525597269625	146	0.404109589041	28	48.63	38.78	66.44	40.41	40.15	40.62	21.86	24.23	0.32
Contig31117	366	0.426229508197	244	0.450819672131	122	0.377049180328	15	42.62	46.72	43.44	37.70	43.69	46.17	19.80	20.75	0.43
Contig31442	452	0.511061946903	302	0.473509933775	150	0.586666666667	13	51.33	51.66	43.05	58.67	46.77	47.42	23.65	23.58	0.31
Contig23838	325	0.523076923077	217	0.562211981567	108	0.444444444444	11	52.47	72.48	39.81	44.44	41.05	40.56	17.41	16.99	0.44
Contig28622	318	0.540880503145	212	0.509433962264	106	0.603773584906	10	54.09	63.21	38.68	60.38	37.00	39.43	18.76	18.35	0.41
Contig46615	268	0.485074626866	179	0.486033519553	89	0.483146067416	7	48.69	56.67	40.45	48.31	36.66	37.33	16.41	17.69	nan
Contig23837	2181	0.528656579551	1454	0.515818431912	727	0.554332874828	34	52.87	59.01	44.15	55.43	51.51	52.56	26.88	26.30	0.23
Contig23836	271	0.450184501845	181	0.430939226519	90	0.488888888889	12	45.19	47.25	38.89	48.89	44.70	45.17	22.59	23.58	nan
Contig23831	519	0.510597302505	346	0.433526011561	173	0.664739884393	14	51.06	55.49	31.21	66.47	44.77	48.40	22.39	22.81	0.27
Contig124606	276	0.586956521739	184	0.565217391304	92	0.630434782609	16	58.70	60.87	52.17	63.04	39.27	39.92	20.76	18.41	nan
Contig17291	231	0.502164502165	154	0.571428571429	77	0.363636363636	42	50.22	61.04	53.25	36.36	36.47	31.51	19.14	18.20	nan
Contig122468	321	0.461059190031	214	0.429906542056	107	0.523364485981	10	46.11	42.99	42.99	52.34	32.60	33.89	15.62	15.28	0.42
Contig3150	300	0.473333333333	200	0.405	100	0.61	25	47.33	50.00	31.00	61.00	39.15	40.96	15.56	16.78	nan
Contig15831	434	0.5	290	0.420689655172	144	0.659722222222	23	50.23	46.90	37.24	65.97	40.23	41.14	17.93	17.46	0.41
Contig7478	466	0.495708154506	311	0.479099678457	155	0.529032258065	9	49.68	52.56	43.23	52.90	48.84	48.72	23.28	23.55	0.31
Contig57908	468	0.435897435897	312	0.451923076923	156	0.403846153846	21	43.59	54.49	35.90	40.38	45.68	46.97	21.68	23.01	0.32
Contig19328	339	0.542772861357	226	0.513274336283	113	0.601769911504	9	54.28	60.18	42.48	60.18	42.91	44.13	20.15	20.21	0.32
Contig19320	801	0.523096129838	534	0.513108614232	267	0.543071161049	42	52.31	55.06	47.57	54.31	52.36	52.56	26.33	26.49	0.22
Contig19325	498	0.5140562249	332	0.518072289157	166	0.506024096386	224	51.41	62.65	40.96	50.60	44.75	45.59	20.93	20.47	0.38
Contig19326	201	0.417910447761	134	0.380597014925	67	0.492537313433	15	41.79	44.78	31.34	49.25	36.41	37.46	16.46	17.43	nan
Contig19327	646	0.566563467492	431	0.559164733179	215	0.581395348837	14	56.74	55.56	56.28	58.14	49.22	50.51	25.49	24.95	0.26
Contig14406	473	0.441860465116	316	0.430379746835	157	0.464968152866	11	44.37	51.27	34.81	46.50	49.97	49.62	25.44	26.18	0.23
Contig6391	576	0.451388888889	384	0.419270833333	192	0.515625	21	45.14	50.00	33.85	51.56	47.67	47.56	22.37	22.09	0.38
Contig6392	1083	0.511542012927	722	0.419667590028	361	0.695290858726	24	51.15	50.14	33.80	69.53	43.47	47.04	22.56	23.36	0.29
Contig35413	514	0.562256809339	343	0.481049562682	171	0.72514619883	13	56.34	58.14	38.01	72.51	39.45	46.07	20.03	21.87	0.38
Contig14409	684	0.461988304094	456	0.456140350877	228	0.473684210526	16	46.20	59.65	31.58	47.37	47.62	49.53	21.25	22.70	0.35
Contig17470	846	0.489361702128	564	0.448581560284	282	0.570921985816	20	48.94	52.84	36.88	57.09	46.19	47.67	22.33	23.18	0.29
Contig12111	266	0.462406015038	178	0.494382022472	88	0.397727272727	8	46.59	47.19	51.69	39.77	35.36	40.24	15.00	17.16	nan
Contig12117	427	0.550351288056	285	0.529824561404	142	0.591549295775	13	55.16	51.05	54.93	59.15	39.61	42.47	21.06	21.56	0.35
Contig6501	315	0.473015873016	210	0.480952380952	105	0.457142857143	95	47.30	64.76	31.43	45.71	36.42	37.89	16.95	17.85	0.51
Contig12115	318	0.474842767296	212	0.471698113208	106	0.481132075472	11	47.48	56.60	37.74	48.11	36.83	37.50	16.45	16.46	0.51
Contig21882	345	0.440579710145	230	0.369565217391	115	0.582608695652	27	44.06	41.74	32.17	58.26	42.09	42.81	21.29	20.43	0.32
Contig12118	389	0.467866323907	260	0.419230769231	129	0.565891472868	12	47.03	50.00	33.85	56.59	47.06	48.51	24.81	24.33	0.26
Contig929	1896	0.552742616034	1264	0.509493670886	632	0.639240506329	138	55.27	60.44	41.46	63.92	47.32	50.06	22.90	25.41	0.27
Contig72890	227	0.568281938326	152	0.506578947368	75	0.693333333333	8	57.33	57.89	43.42	69.33	38.30	40.30	20.11	18.04	nan
Contig21884	351	0.475783475783	234	0.405982905983	117	0.615384615385	147	47.58	46.15	35.04	61.54	42.27	42.24	20.38	18.65	0.38
Contig137481	318	0.622641509434	212	0.580188679245	106	0.707547169811	13	62.26	70.75	45.28	70.75	40.24	44.03	21.88	21.60	0.29
Contig2729	570	0.438596491228	380	0.442105263158	190	0.431578947368	25	43.86	48.95	39.47	43.16	43.30	45.99	20.97	21.04	0.40
Contig2728	282	0.421985815603	188	0.425531914894	94	0.414893617021	42	42.20	38.30	46.81	41.49	40.43	42.32	19.12	20.07	nan
Contig2899	1578	0.527249683143	1052	0.496197718631	526	0.589353612167	20	52.72	56.65	42.59	58.94	50.30	51.51	26.61	26.08	0.25
Contig2898	447	0.503355704698	298	0.44966442953	149	0.610738255034	87	50.34	53.69	36.24	61.07	46.05	45.86	24.38	23.35	0.26
Contig2725	1386	0.473304473304	924	0.472943722944	462	0.474025974026	29	47.33	50.65	43.94	47.40	54.27	54.22	27.30	27.55	0.20
Contig7476	276	0.45652173913	184	0.45652173913	92	0.45652173913	8	45.65	58.70	32.61	45.65	39.15	39.94	17.22	19.84	nan
Contig2895	686	0.456268221574	458	0.406113537118	228	0.55701754386	106	45.76	47.16	34.06	55.70	46.22	47.20	23.08	23.21	0.36
Contig2726	243	0.485596707819	162	0.524691358025	81	0.407407407407	23	48.56	50.62	54.32	40.74	39.60	39.25	20.32	20.50	nan
Contig2721	510	0.423529411765	340	0.455882352941	170	0.358823529412	11	42.35	54.12	37.06	35.88	43.36	45.87	19.97	22.28	0.30
Contig2892	1635	0.518654434251	1090	0.500917431193	545	0.554128440367	30	51.87	57.61	42.57	55.41	49.99	49.80	26.56	25.44	0.23
Contig18451	648	0.45524691358	432	0.435185185185	216	0.49537037037	22	45.52	46.30	40.74	49.54	48.12	48.36	26.17	25.95	0.27
Contig111000	257	0.517509727626	172	0.488372093023	85	0.576470588235	13	52.16	46.51	51.16	57.65	38.60	39.16	18.35	17.80	nan
Contig7554	429	0.498834498834	286	0.444055944056	143	0.608391608392	131	49.88	44.06	44.76	60.84	41.42	42.02	19.50	18.10	0.47
Contig9843	358	0.494413407821	239	0.489539748954	119	0.504201680672	11	49.58	64.17	33.61	50.42	41.81	47.29	18.51	18.40	0.47
Contig3418	945	0.481481481481	630	0.442857142857	315	0.55873015873	129	48.15	51.11	37.46	55.87	49.57	50.22	24.98	24.58	0.30
Contig3419	513	0.485380116959	342	0.473684210526	171	0.508771929825	16	48.54	50.29	44.44	50.88	48.55	47.94	24.47	24.12	0.30
Contig9847	372	0.462365591398	248	0.479838709677	124	0.427419354839	33	46.24	45.97	50.00	42.74	41.23	40.78	19.32	20.09	0.45
Contig3414	562	0.494661921708	375	0.514666666667	187	0.454545454545	9	49.55	46.81	56.15	45.45	47.18	48.33	25.02	25.64	0.26
Contig3415	560	0.419642857143	374	0.467914438503	186	0.322580645161	12	42.11	54.01	39.57	32.26	43.29	48.64	20.99	24.82	0.28
Contig6177	246	0.414634146341	164	0.432926829268	82	0.378048780488	14	41.46	51.22	35.37	37.80	38.03	43.11	18.22	20.34	nan
Contig6170	321	0.514018691589	214	0.42523364486	107	0.691588785047	14	51.40	57.01	28.04	69.16	34.97	37.48	14.01	14.98	0.51
Contig3411	408	0.517156862745	272	0.448529411765	136	0.654411764706	88	51.72	55.15	34.56	65.44	40.04	41.92	18.80	19.97	0.40
Contig33954	433	0.484988452656	289	0.487889273356	144	0.479166666667	9	48.61	57.93	39.58	47.92	42.70	43.28	20.53	20.71	0.36
Contig86149	220	0.509090909091	147	0.421768707483	73	0.684931506849	11	51.14	45.95	38.36	68.49	36.07	38.28	16.39	16.05	nan
Contig72096	282	0.578014184397	188	0.484042553191	94	0.765957446809	13	57.80	67.02	29.79	76.60	38.55	43.28	19.81	18.46	nan
Contig18950	855	0.490058479532	570	0.433333333333	285	0.60350877193	20	49.01	54.74	31.93	60.35	47.99	48.39	24.37	23.37	0.31
Contig2096	828	0.521739130435	552	0.451086956522	276	0.663043478261	23	52.17	51.81	38.41	66.30	45.93	47.45	25.70	24.54	0.31
Contig2095	1053	0.532763532764	702	0.488603988604	351	0.621082621083	24	53.28	60.40	37.32	62.11	46.55	49.58	24.40	24.33	0.28
Contig2094	300	0.47	200	0.505	100	0.4	134	47.00	53.00	48.00	40.00	39.21	41.05	19.35	20.75	nan
Contig2093	1035	0.451207729469	690	0.478260869565	345	0.397101449275	83	45.12	51.01	44.64	39.71	47.79	49.57	23.16	25.08	0.28
Contig2091	2055	0.552798053528	1370	0.521167883212	685	0.616058394161	36	55.28	61.31	42.92	61.61	50.06	52.48	27.29	26.62	0.21
Contig22615	306	0.460784313725	204	0.46568627451	102	0.450980392157	26	46.08	51.96	41.18	45.10	43.75	44.38	23.05	21.89	0.28
Contig44173	528	0.486742424242	352	0.420454545455	176	0.619318181818	15	48.67	50.57	33.52	61.93	47.30	49.03	22.45	23.18	0.37
Contig44176	313	0.38338658147	209	0.377990430622	104	0.394230769231	8	38.46	38.10	37.50	39.42	42.43	42.69	19.20	19.83	0.34
Contig2099	540	0.585185185185	360	0.588888888889	180	0.577777777778	33	58.52	63.33	54.44	57.78	43.18	45.20	22.46	22.60	0.33
