loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16127	906	0.593818984547	604	0.493377483444	302	0.794701986755	26	59.38	54.30	44.37	79.47	38.21	49.35	18.38	24.79	0.24
Contig16125	771	0.575875486381	514	0.45719844358	257	0.813229571984	89	57.59	56.81	34.63	81.32	36.27	48.55	18.52	22.86	0.28
Contig16123	777	0.586872586873	518	0.478764478764	259	0.803088803089	29	58.69	57.92	37.84	80.31	34.32	45.86	14.81	22.02	0.26
Contig16120	1317	0.555808656036	878	0.457858769932	439	0.751708428246	42	55.58	55.35	36.22	75.17	40.80	52.21	18.21	27.28	0.18
Contig18369	600	0.606666666667	400	0.47	200	0.88	44	60.67	54.50	39.50	88.00	34.14	49.87	17.18	26.99	0.25
Contig18368	969	0.603715170279	646	0.490712074303	323	0.829721362229	32	60.37	54.18	43.96	82.97	34.74	47.14	15.42	24.60	0.25
Contig18459	240	0.4625	160	0.4625	80	0.4625	78	46.25	48.75	43.75	46.25	39.30	41.05	18.88	20.53	nan
Contig18458	1929	0.579574909279	1286	0.46967340591	643	0.799377916019	82	57.96	56.14	37.79	79.94	37.09	48.51	16.90	23.69	0.21
Contig12808	573	0.612565445026	382	0.523560209424	191	0.79057591623	33	61.26	56.02	48.69	79.06	38.53	49.24	20.60	24.57	0.27
Contig12804	648	0.574074074074	432	0.446759259259	216	0.828703703704	142	57.41	52.78	36.57	82.87	34.75	48.07	15.84	24.77	0.29
Contig12805	1908	0.576519916143	1272	0.48820754717	636	0.753144654088	26	57.65	55.19	42.45	75.31	41.27	50.40	20.10	26.12	0.22
Contig18452	477	0.668763102725	318	0.654088050314	159	0.698113207547	208	66.88	69.18	61.64	69.81	35.04	40.87	19.97	21.07	0.46
Contig18457	987	0.61600810537	658	0.474164133739	329	0.899696048632	216	61.60	52.58	42.25	89.97	32.31	46.12	16.35	23.11	0.30
Contig12803	1020	0.63431372549	680	0.527941176471	340	0.847058823529	104	63.43	56.18	49.41	84.71	35.13	47.69	16.98	24.27	0.26
Contig10669	1791	0.573981016192	1194	0.499162479062	597	0.723618090452	44	57.40	57.62	42.21	72.36	44.46	52.21	21.07	26.44	0.19
Contig10667	1290	0.578294573643	860	0.472093023256	430	0.790697674419	56	57.83	55.58	38.84	79.07	37.41	48.41	18.13	23.33	0.25
Contig15296	720	0.565277777778	480	0.5125	240	0.670833333333	39	56.53	58.33	44.17	67.08	44.08	48.01	20.33	22.80	0.31
Contig10665	1308	0.59250764526	872	0.461009174312	436	0.855504587156	162	59.25	58.26	33.94	85.55	33.32	48.42	15.14	24.49	0.25
Contig15292	1353	0.583887657058	902	0.547671840355	451	0.656319290466	26	58.39	58.31	51.22	65.63	47.47	52.43	23.31	25.93	0.27
Contig10661	3327	0.560264502555	2218	0.456266907124	1109	0.768259693417	40	56.03	53.02	38.23	76.83	41.92	50.80	20.65	25.63	0.21
Contig4519	279	0.591397849462	186	0.5	93	0.774193548387	34	59.14	53.76	46.24	77.42	33.60	40.57	15.31	20.62	nan
