loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig16127	nan	nan	nan	nan	nan	nan
Contig16125	nan	nan	nan	nan	nan	nan
Contig16123	nan	nan	nan	nan	nan	nan
Contig16120	nan	nan	nan	nan	nan	nan
Contig18369	nan	nan	nan	nan	nan	nan
Contig18368	nan	nan	nan	nan	nan	nan
Contig18458	nan	nan	nan	nan	nan	nan
Contig12808	nan	nan	nan	nan	nan	nan
Contig12804	nan	nan	nan	nan	nan	nan
Contig12805	nan	nan	nan	nan	nan	nan
Contig18452	nan	nan	nan	nan	nan	nan
Contig18457	nan	nan	nan	nan	nan	nan
Contig12803	nan	nan	nan	nan	nan	nan
Contig10669	nan	nan	nan	nan	nan	nan
Contig10667	nan	nan	nan	nan	nan	nan
Contig15296	nan	nan	nan	nan	nan	nan
Contig10665	nan	nan	nan	nan	nan	nan
Contig15292	nan	nan	nan	nan	nan	nan
Contig10661	nan	nan	nan	nan	nan	nan
Contig4519	nan	nan	nan	nan	nan	nan
Contig8006	nan	nan	nan	nan	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig8005	nan	nan	nan	nan	nan	nan
Contig8002	nan	nan	nan	nan	nan	nan
Contig8003	nan	nan	nan	nan	nan	nan
Contig8001	nan	nan	nan	nan	nan	nan
Contig408	nan	nan	nan	nan	nan	nan
Contig401	nan	nan	nan	nan	nan	nan
Contig400	nan	nan	nan	nan	nan	nan
Contig406	nan	nan	nan	nan	nan	nan
Contig17294	nan	nan	nan	nan	nan	nan
Contig15838	nan	nan	nan	nan	nan	nan
Contig15835	nan	nan	nan	nan	nan	nan
Contig19321	13102	0.61860784613	13102	0.61860784613	nan	nan
Contig19325	nan	nan	nan	nan	nan	nan
Contig19326	nan	nan	nan	nan	nan	nan
Contig6398	nan	nan	nan	nan	nan	nan
Contig14407	nan	nan	nan	nan	nan	nan
Contig14404	nan	nan	nan	nan	nan	nan
Contig3434	nan	nan	nan	nan	nan	nan
Contig6391	13216	0.550998789346	13216	0.550998789346	nan	nan
Contig12112	nan	nan	nan	nan	nan	nan
Contig12110	nan	nan	nan	nan	nan	nan
Contig17471	nan	nan	nan	nan	nan	nan
Contig17477	nan	nan	nan	nan	nan	nan
Contig17474	nan	nan	nan	nan	nan	nan
Contig17475	nan	nan	nan	nan	nan	nan
Contig12118	nan	nan	nan	nan	nan	nan
Contig17479	nan	nan	nan	nan	nan	nan
Contig2728	nan	nan	nan	nan	nan	nan
Contig2898	nan	nan	nan	nan	nan	nan
Contig2897	nan	nan	nan	nan	nan	nan
Contig7476	nan	nan	nan	nan	nan	nan
Contig2727	nan	nan	nan	nan	nan	nan
Contig2894	nan	nan	nan	nan	nan	nan
Contig2893	nan	nan	nan	nan	nan	nan
Contig2891	nan	nan	nan	nan	nan	nan
Contig2890	nan	nan	nan	nan	nan	nan
Contig9719	nan	nan	nan	nan	nan	nan
Contig9718	nan	nan	nan	nan	nan	nan
Contig18450	nan	nan	nan	nan	nan	nan
Contig7555	nan	nan	nan	nan	nan	nan
Contig7554	nan	nan	nan	nan	nan	nan
Contig7557	nan	nan	nan	nan	nan	nan
Contig9842	nan	nan	nan	nan	nan	nan
Contig3418	nan	nan	nan	nan	nan	nan
Contig6171	nan	nan	nan	nan	nan	nan
Contig3412	nan	nan	nan	nan	nan	nan
Contig2685	nan	nan	nan	nan	nan	nan
Contig18289	nan	nan	nan	nan	nan	nan
Contig2097	nan	nan	nan	nan	nan	nan
Contig2096	nan	nan	nan	nan	nan	nan
Contig2093	nan	nan	nan	nan	nan	nan
Contig2680	nan	nan	nan	nan	nan	nan
Contig5653	nan	nan	nan	nan	nan	nan
Contig2099	nan	nan	nan	nan	nan	nan
Contig10740	nan	nan	nan	nan	nan	nan
Contig13577	nan	nan	nan	nan	nan	nan
Contig18212	nan	nan	nan	nan	nan	nan
Contig6488	nan	nan	nan	nan	nan	nan
Contig5157	nan	nan	nan	nan	nan	nan
Contig5156	nan	nan	nan	nan	nan	nan
Contig5155	nan	nan	nan	nan	nan	nan
Contig5158	nan	nan	nan	nan	nan	nan
Contig980	nan	nan	nan	nan	nan	nan
Contig981	nan	nan	nan	nan	nan	nan
Contig16918	nan	nan	nan	nan	nan	nan
Contig16912	nan	nan	nan	nan	nan	nan
Contig16910	nan	nan	nan	nan	nan	nan
Contig4821	68	0.529411764706	68	0.529411764706	nan	nan
Contig4822	nan	nan	nan	nan	nan	nan
Contig4823	nan	nan	nan	nan	nan	nan
Contig4829	nan	nan	nan	nan	nan	nan
Contig8829	nan	nan	nan	nan	nan	nan
Contig8399	nan	nan	nan	nan	nan	nan
Contig8397	nan	nan	nan	nan	nan	nan
Contig8394	nan	nan	nan	nan	nan	nan
Contig8392	nan	nan	nan	nan	nan	nan
Contig8825	nan	nan	nan	nan	nan	nan
Contig8391	nan	nan	nan	nan	nan	nan
Contig18666	nan	nan	nan	nan	nan	nan
Contig18667	nan	nan	nan	nan	nan	nan
Contig188	nan	nan	nan	nan	nan	nan
Contig185	nan	nan	nan	nan	nan	nan
Contig187	nan	nan	nan	nan	nan	nan
Contig181	nan	nan	nan	nan	nan	nan
Contig182	nan	nan	nan	nan	nan	nan
Contig183	nan	nan	nan	nan	nan	nan
Contig363	nan	nan	nan	nan	nan	nan
Contig364	nan	nan	nan	nan	nan	nan
Contig10875	nan	nan	nan	nan	nan	nan
Contig3370	nan	nan	nan	nan	nan	nan
Contig15625	nan	nan	nan	nan	nan	nan
Contig7732	nan	nan	nan	nan	nan	nan
Contig15621	nan	nan	nan	nan	nan	nan
Contig15622	nan	nan	nan	nan	nan	nan
Contig15629	nan	nan	nan	nan	nan	nan
Contig7734	nan	nan	nan	nan	nan	nan
Contig19134	nan	nan	nan	nan	nan	nan
Contig9270	nan	nan	nan	nan	nan	nan
Contig9271	nan	nan	nan	nan	nan	nan
Contig9277	nan	nan	nan	nan	nan	nan
Contig19133	nan	nan	nan	nan	nan	nan
Contig9275	nan	nan	nan	nan	nan	nan
Contig9278	nan	nan	nan	nan	nan	nan
Contig19138	nan	nan	nan	nan	nan	nan
Contig1701	nan	nan	nan	nan	nan	nan
Contig1707	nan	nan	nan	nan	nan	nan
Contig1705	nan	nan	nan	nan	nan	nan
Contig1255	nan	nan	nan	nan	nan	nan
Contig1256	nan	nan	nan	nan	nan	nan
Contig1252	nan	nan	nan	nan	nan	nan
Contig1253	nan	nan	nan	nan	nan	nan
Contig20117	nan	nan	nan	nan	nan	nan
Contig20113	nan	nan	nan	nan	nan	nan
Contig7708	nan	nan	nan	nan	nan	nan
Contig17663	nan	nan	nan	nan	nan	nan
Contig17662	nan	nan	nan	nan	nan	nan
Contig13748	nan	nan	nan	nan	nan	nan
Contig13960	nan	nan	nan	nan	nan	nan
Contig13961	nan	nan	nan	nan	nan	nan
Contig13962	nan	nan	nan	nan	nan	nan
Contig13740	nan	nan	nan	nan	nan	nan
Contig13741	nan	nan	nan	nan	nan	nan
Contig13742	nan	nan	nan	nan	nan	nan
Contig13967	nan	nan	nan	nan	nan	nan
Contig3629	nan	nan	nan	nan	nan	nan
Contig8635	nan	nan	nan	nan	nan	nan
Contig8639	nan	nan	nan	nan	nan	nan
Contig7969	nan	nan	nan	nan	nan	nan
Contig7961	nan	nan	nan	nan	nan	nan
Contig7963	nan	nan	nan	nan	nan	nan
Contig7967	nan	nan	nan	nan	nan	nan
Contig12568	nan	nan	nan	nan	nan	nan
Contig12563	nan	nan	nan	nan	nan	nan
Contig12562	nan	nan	nan	nan	nan	nan
Contig17087	nan	nan	nan	nan	nan	nan
Contig12564	nan	nan	nan	nan	nan	nan
Contig14213	nan	nan	nan	nan	nan	nan
Contig14211	nan	nan	nan	nan	nan	nan
Contig14210	nan	nan	nan	nan	nan	nan
Contig14217	nan	nan	nan	nan	nan	nan
Contig5708	nan	nan	nan	nan	nan	nan
Contig5706	nan	nan	nan	nan	nan	nan
Contig52	nan	nan	nan	nan	nan	nan
Contig50	nan	nan	nan	nan	nan	nan
Contig5703	nan	nan	nan	nan	nan	nan
Contig5701	nan	nan	nan	nan	nan	nan
Contig19485	nan	nan	nan	nan	nan	nan
Contig19487	nan	nan	nan	nan	nan	nan
Contig19950	nan	nan	nan	nan	nan	nan
Contig6613	nan	nan	nan	nan	nan	nan
Contig6615	nan	nan	nan	nan	nan	nan
Contig6616	nan	nan	nan	nan	nan	nan
Contig2280	nan	nan	nan	nan	nan	nan
Contig213	nan	nan	nan	nan	nan	nan
Contig2286	nan	nan	nan	nan	nan	nan
Contig2287	8320	0.564903846154	8320	0.564903846154	nan	nan
Contig2284	nan	nan	nan	nan	nan	nan
Contig2285	nan	nan	nan	nan	nan	nan
Contig5834	nan	nan	nan	nan	nan	nan
Contig5835	nan	nan	nan	nan	nan	nan
Contig16220	nan	nan	nan	nan	nan	nan
Contig2289	nan	nan	nan	nan	nan	nan
Contig5830	nan	nan	nan	nan	nan	nan
Contig5832	nan	nan	nan	nan	nan	nan
Contig5833	nan	nan	nan	nan	nan	nan
Contig4613	nan	nan	nan	nan	nan	nan
Contig4612	nan	nan	nan	nan	nan	nan
Contig4615	nan	nan	nan	nan	nan	nan
Contig1068	nan	nan	nan	nan	nan	nan
Contig6229	nan	nan	nan	nan	nan	nan
Contig1062	nan	nan	nan	nan	nan	nan
Contig1061	nan	nan	nan	nan	nan	nan
Contig1060	nan	nan	nan	nan	nan	nan
Contig1066	nan	nan	nan	nan	nan	nan
Contig1065	nan	nan	nan	nan	nan	nan
Contig10948	nan	nan	nan	nan	nan	nan
Contig1399	nan	nan	nan	nan	nan	nan
Contig1395	nan	nan	nan	nan	nan	nan
Contig1394	nan	nan	nan	nan	nan	nan
Contig1397	nan	nan	nan	nan	nan	nan
Contig1396	nan	nan	nan	nan	nan	nan
Contig1390	nan	nan	nan	nan	nan	nan
Contig3854	nan	nan	nan	nan	nan	nan
Contig15109	nan	nan	nan	nan	nan	nan
Contig15105	nan	nan	nan	nan	nan	nan
Contig10461	nan	nan	nan	nan	nan	nan
Contig15103	nan	nan	nan	nan	nan	nan
Contig16100	nan	nan	nan	nan	nan	nan
Contig16451	440	0.527272727273	nan	nan	440	0.527272727273
Contig16450	nan	nan	nan	nan	nan	nan
Contig16454	nan	nan	nan	nan	nan	nan
Contig11486	nan	nan	nan	nan	nan	nan
Contig11482	nan	nan	nan	nan	nan	nan
Contig8372	nan	nan	nan	nan	nan	nan
Contig1588	nan	nan	nan	nan	nan	nan
Contig792	nan	nan	nan	nan	nan	nan
Contig795	nan	nan	nan	nan	nan	nan
Contig797	nan	nan	nan	nan	nan	nan
Contig10680	nan	nan	nan	nan	nan	nan
Contig10681	nan	nan	nan	nan	nan	nan
Contig10683	nan	nan	nan	nan	nan	nan
Contig10685	nan	nan	nan	nan	nan	nan
Contig10686	nan	nan	nan	nan	nan	nan
Contig10687	nan	nan	nan	nan	nan	nan
Contig10688	nan	nan	nan	nan	nan	nan
Contig11012	nan	nan	nan	nan	nan	nan
Contig1938	nan	nan	nan	nan	nan	nan
Contig1932	nan	nan	nan	nan	nan	nan
Contig1935	nan	nan	nan	nan	nan	nan
Contig1936	nan	nan	nan	nan	nan	nan
Contig11548	nan	nan	nan	nan	nan	nan
Contig8026	nan	nan	nan	nan	nan	nan
Contig10544	nan	nan	nan	nan	nan	nan
Contig426	nan	nan	nan	nan	nan	nan
Contig424	nan	nan	nan	nan	nan	nan
Contig420	nan	nan	nan	nan	nan	nan
Contig1586	nan	nan	nan	nan	nan	nan
Contig12350	nan	nan	nan	nan	nan	nan
Contig12355	nan	nan	nan	nan	nan	nan
Contig17276	nan	nan	nan	nan	nan	nan
Contig17277	nan	nan	nan	nan	nan	nan
Contig17478	nan	nan	nan	nan	nan	nan
Contig2358	nan	nan	nan	nan	nan	nan
Contig2918	nan	nan	nan	nan	nan	nan
Contig2913	nan	nan	nan	nan	nan	nan
Contig2911	nan	nan	nan	nan	nan	nan
Contig9489	nan	nan	nan	nan	nan	nan
Contig9488	nan	nan	nan	nan	nan	nan
