loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig10864	936	0.347222222222	870	0.354022988506	66	0.257575757576
Contig9615	nan	nan	nan	nan	nan	nan
Contig1867	1778	0.424634420697	1778	0.424634420697	nan	nan
Contig1866	628	0.342356687898	628	0.342356687898	nan	nan
Contig1865	1058	0.439508506616	594	0.456228956229	464	0.418103448276
Contig11967	1644	0.461678832117	1464	0.480191256831	180	0.311111111111
Contig6234	nan	nan	nan	nan	nan	nan
Contig1869	586	0.290102389078	586	0.290102389078	nan	nan
Contig11740	nan	nan	nan	nan	nan	nan
Contig13132	nan	nan	nan	nan	nan	nan
Contig11965	nan	nan	nan	nan	nan	nan
Contig9449	54	0.555555555556	54	0.555555555556	nan	nan
Contig9448	30	0.5	30	0.5	nan	nan
Contig38113	nan	nan	nan	nan	nan	nan
Contig8505	132	0.484848484848	132	0.484848484848	nan	nan
Contig6686	nan	nan	nan	nan	nan	nan
Contig9446	nan	nan	nan	nan	nan	nan
Contig25712	nan	nan	nan	nan	nan	nan
Contig25245	nan	nan	nan	nan	nan	nan
Contig30522	nan	nan	nan	nan	nan	nan
Contig575	nan	nan	nan	nan	nan	nan
Contig574	nan	nan	nan	nan	nan	nan
Contig577	122	0.426229508197	122	0.426229508197	nan	nan
Contig571	828	0.421497584541	828	0.421497584541	nan	nan
Contig12809	nan	nan	nan	nan	nan	nan
Contig4078	nan	nan	nan	nan	nan	nan
Contig1468	2890	0.323183391003	2586	0.30317092034	304	0.493421052632
Contig1467	nan	nan	nan	nan	nan	nan
Contig1466	nan	nan	nan	nan	nan	nan
Contig12807	nan	nan	nan	nan	nan	nan
Contig578	160	0.3375	160	0.3375	nan	nan
Contig1461	nan	nan	nan	nan	nan	nan
Contig1268	434	0.410138248848	434	0.410138248848	nan	nan
Contig5183	196	0.540816326531	196	0.540816326531	nan	nan
Contig4398	nan	nan	nan	nan	nan	nan
Contig36862	nan	nan	nan	nan	nan	nan
Contig36863	nan	nan	nan	nan	nan	nan
Contig10666	58	0.448275862069	58	0.448275862069	nan	nan
