loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100135	384	0.458333333333	256	0.46875	128	0.4375	20	45.83	50	43.75	43.75	37.87	43.21	17.88	22.44	0.29	nan	nan	nan	nan	nan	nan	-6.45148094508192
Contig100307	234	0.534188034188	156	0.397435897436	78	0.807692307692	30	53.42	51.28	28.21	80.77	31.40	34.03	15.61	13.22	nan	378	0.259259259259	378	0.259259259259	nan	nan	5.17050782825541
Contig10034	480	0.50625	320	0.4625	160	0.59375	24	50.62	55.62	36.88	59.38	43.43	45.96	23.03	24.07	0.32	nan	nan	nan	nan	nan	nan	-2.26865581070697
Contig100690	227	0.466960352423	152	0.453947368421	75	0.493333333333	22	47.11	48.68	42.11	49.33	39.36	44.41	16.06	19.37	nan	nan	nan	nan	nan	nan	nan	-3.85044345324515
Contig100739	372	0.465053763441	248	0.443548387097	124	0.508064516129	18	46.51	48.39	40.32	50.81	39.45	40.61	19.54	19.72	0.36	nan	nan	nan	nan	nan	nan	-7.60440732372769
Contig100794	252	0.5	168	0.529761904762	84	0.440476190476	11	50	60.71	45.24	44.05	46.70	46.60	22.69	23.05	nan	nan	nan	nan	nan	nan	nan	-14.9763800639082
Contig100813	467	0.419700214133	312	0.394230769231	155	0.470967741935	22	42.15	48.72	30.13	47.1	45.16	46.01	19.28	20.4	0.41	nan	nan	nan	nan	nan	nan	-2.6827802229665
Contig10087	570	0.515789473684	380	0.465789473684	190	0.615789473684	30	51.58	50.53	42.63	61.58	47.46	49.77	25.81	26.17	0.26	nan	nan	nan	nan	nan	nan	3.63833196882083
Contig100968	543	0.449355432781	362	0.491712707182	181	0.364640883978	15	44.94	53.04	45.3	36.46	42.24	45.91	20.87	22.04	0.29	28	0.142857142857	28	0.142857142857	nan	nan	-11.512358698242
Contig101028	297	0.454545454545	198	0.419191919192	99	0.525252525253	20	45.45	51.52	32.32	52.53	36.09	36.67	16.32	17.16	nan	258	0.306201550388	258	0.306201550388	nan	nan	-5.46031099968598
