loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig297434	nan	nan	nan	nan	nan	nan
Contig1867	nan	nan	nan	nan	nan	nan
Contig188487	nan	nan	nan	nan	nan	nan
Contig248388	nan	nan	nan	nan	nan	nan
Contig290140	nan	nan	nan	nan	nan	nan
Contig16122	492	0.369918699187	492	0.369918699187	nan	nan
Contig201553	nan	nan	nan	nan	nan	nan
Contig70711	nan	nan	nan	nan	nan	nan
Contig236816	636	0.455974842767	42	0.380952380952	594	0.461279461279
Contig50598	nan	nan	nan	nan	nan	nan
Contig25712	nan	nan	nan	nan	nan	nan
Contig145210	nan	nan	nan	nan	nan	nan
Contig103113	520	0.532692307692	520	0.532692307692	nan	nan
Contig57005	nan	nan	nan	nan	nan	nan
Contig124716	nan	nan	nan	nan	nan	nan
Contig69219	nan	nan	nan	nan	nan	nan
Contig288414	nan	nan	nan	nan	nan	nan
Contig166230	nan	nan	nan	nan	nan	nan
Contig578	nan	nan	nan	nan	nan	nan
Contig297261	nan	nan	nan	nan	nan	nan
Contig30154	nan	nan	nan	nan	nan	nan
Contig119021	1128	0.429078014184	30	0.533333333333	1098	0.426229508197
Contig53719	nan	nan	nan	nan	nan	nan
Contig22944	nan	nan	nan	nan	nan	nan
Contig30888	866	0.443418013857	600	0.456666666667	266	0.413533834586
Contig206921	176	0.409090909091	nan	nan	176	0.409090909091
Contig54297	238	0.344537815126	238	0.344537815126	nan	nan
Contig11134	272	0.419117647059	272	0.419117647059	nan	nan
Contig23495	nan	nan	nan	nan	nan	nan
Contig24442	nan	nan	nan	nan	nan	nan
Contig49123	nan	nan	nan	nan	nan	nan
Contig87128	nan	nan	nan	nan	nan	nan
Contig22948	nan	nan	nan	nan	nan	nan
Contig135691	772	0.417098445596	772	0.417098445596	nan	nan
Contig221025	nan	nan	nan	nan	nan	nan
Contig16236	nan	nan	nan	nan	nan	nan
Contig8002	nan	nan	nan	nan	nan	nan
Contig8001	nan	nan	nan	nan	nan	nan
Contig21075	nan	nan	nan	nan	nan	nan
Contig286588	nan	nan	nan	nan	nan	nan
Contig47453	nan	nan	nan	nan	nan	nan
Contig74389	nan	nan	nan	nan	nan	nan
Contig285653	144	0.347222222222	144	0.347222222222	nan	nan
Contig245278	nan	nan	nan	nan	nan	nan
Contig38205	nan	nan	nan	nan	nan	nan
Contig12936	nan	nan	nan	nan	nan	nan
Contig188137	268	0.451492537313	nan	nan	268	0.451492537313
Contig1756	nan	nan	nan	nan	nan	nan
Contig220797	nan	nan	nan	nan	nan	nan
Contig132319	nan	nan	nan	nan	nan	nan
Contig240028	nan	nan	nan	nan	nan	nan
Contig219427	nan	nan	nan	nan	nan	nan
Contig240754	nan	nan	nan	nan	nan	nan
Contig186204	nan	nan	nan	nan	nan	nan
Contig163081	nan	nan	nan	nan	nan	nan
Contig30423	nan	nan	nan	nan	nan	nan
Contig24280	266	0.334586466165	nan	nan	266	0.334586466165
Contig114316	nan	nan	nan	nan	nan	nan
Contig114314	nan	nan	nan	nan	nan	nan
Contig24284	nan	nan	nan	nan	nan	nan
Contig300309	nan	nan	nan	nan	nan	nan
Contig99022	332	0.331325301205	332	0.331325301205	nan	nan
Contig17290	370	0.254054054054	370	0.254054054054	nan	nan
Contig108125	nan	nan	nan	nan	nan	nan
Contig13993	nan	nan	nan	nan	nan	nan
Contig146002	218	0.275229357798	218	0.275229357798	nan	nan
Contig8717	nan	nan	nan	nan	nan	nan
Contig20020	nan	nan	nan	nan	nan	nan
Contig100135	nan	nan	nan	nan	nan	nan
Contig11828	nan	nan	nan	nan	nan	nan
Contig123643	nan	nan	nan	nan	nan	nan
Contig281208	nan	nan	nan	nan	nan	nan
Contig83177	nan	nan	nan	nan	nan	nan
Contig75382	238	0.420168067227	238	0.420168067227	nan	nan
Contig4768	nan	nan	nan	nan	nan	nan
Contig14402	nan	nan	nan	nan	nan	nan
Contig83598	nan	nan	nan	nan	nan	nan
Contig6391	nan	nan	nan	nan	nan	nan
Contig48057	nan	nan	nan	nan	nan	nan
Contig6394	nan	nan	nan	nan	nan	nan
Contig6397	nan	nan	nan	nan	nan	nan
Contig83753	nan	nan	nan	nan	nan	nan
Contig131026	nan	nan	nan	nan	nan	nan
Contig58731	nan	nan	nan	nan	nan	nan
Contig225706	1724	0.410672853828	1032	0.401162790698	692	0.424855491329
Contig246968	308	0.305194805195	nan	nan	308	0.305194805195
Contig58735	nan	nan	nan	nan	nan	nan
Contig242848	nan	nan	nan	nan	nan	nan
Contig17181	nan	nan	nan	nan	nan	nan
Contig204286	nan	nan	nan	nan	nan	nan
Contig306080	278	0.31654676259	278	0.31654676259	nan	nan
Contig2720	826	0.289346246973	826	0.289346246973	nan	nan
Contig57958	nan	nan	nan	nan	nan	nan
Contig28142	nan	nan	nan	nan	nan	nan
Contig28143	nan	nan	nan	nan	nan	nan
