loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig29708	nan	nan	nan	nan	nan	nan
Contig182896	nan	nan	nan	nan	nan	nan
Contig156828	366	0.300546448087	278	0.291366906475	88	0.329545454545
Contig182893	nan	nan	nan	nan	nan	nan
Contig207655	nan	nan	nan	nan	nan	nan
Contig26828	nan	nan	nan	nan	nan	nan
Contig60548	nan	nan	nan	nan	nan	nan
Contig67480	nan	nan	nan	nan	nan	nan
Contig35742	nan	nan	nan	nan	nan	nan
Contig209147	nan	nan	nan	nan	nan	nan
Contig79547	nan	nan	nan	nan	nan	nan
Contig115208	1142	0.341506129597	1142	0.341506129597	nan	nan
Contig161249	nan	nan	nan	nan	nan	nan
Contig210149	nan	nan	nan	nan	nan	nan
Contig161932	nan	nan	nan	nan	nan	nan
Contig200156	nan	nan	nan	nan	nan	nan
Contig10661	nan	nan	nan	nan	nan	nan
Contig214391	nan	nan	nan	nan	nan	nan
Contig155143	nan	nan	nan	nan	nan	nan
Contig11139	nan	nan	nan	nan	nan	nan
Contig158395	204	0.362745098039	204	0.362745098039	nan	nan
Contig162911	nan	nan	nan	nan	nan	nan
Contig249030	nan	nan	nan	nan	nan	nan
Contig97895	nan	nan	nan	nan	nan	nan
Contig2474	298	0.422818791946	nan	nan	298	0.422818791946
Contig127030	nan	nan	nan	nan	nan	nan
Contig8008	5052	0.365993665875	5052	0.365993665875	nan	nan
Contig240288	nan	nan	nan	nan	nan	nan
Contig95677	686	0.376093294461	686	0.376093294461	nan	nan
Contig137837	1012	0.340909090909	1012	0.340909090909	nan	nan
Contig127039	nan	nan	nan	nan	nan	nan
Contig127038	nan	nan	nan	nan	nan	nan
Contig243959	nan	nan	nan	nan	nan	nan
Contig166583	286	0.363636363636	286	0.363636363636	nan	nan
Contig36081	nan	nan	nan	nan	nan	nan
Contig400	nan	nan	nan	nan	nan	nan
Contig57711	nan	nan	nan	nan	nan	nan
Contig402	nan	nan	nan	nan	nan	nan
Contig230702	nan	nan	nan	nan	nan	nan
Contig58869	nan	nan	nan	nan	nan	nan
Contig179323	nan	nan	nan	nan	nan	nan
Contig89501	nan	nan	nan	nan	nan	nan
Contig188640	140	0.242857142857	140	0.242857142857	nan	nan
Contig53621	nan	nan	nan	nan	nan	nan
Contig89505	nan	nan	nan	nan	nan	nan
Contig188644	nan	nan	nan	nan	nan	nan
Contig220797	nan	nan	nan	nan	nan	nan
Contig135479	nan	nan	nan	nan	nan	nan
Contig158925	nan	nan	nan	nan	nan	nan
Contig234250	nan	nan	nan	nan	nan	nan
Contig69143	nan	nan	nan	nan	nan	nan
Contig240757	nan	nan	nan	nan	nan	nan
Contig189516	nan	nan	nan	nan	nan	nan
Contig135477	nan	nan	nan	nan	nan	nan
Contig31116	3544	0.290632054176	3544	0.290632054176	nan	nan
Contig24284	nan	nan	nan	nan	nan	nan
Contig176363	nan	nan	nan	nan	nan	nan
Contig171402	nan	nan	nan	nan	nan	nan
Contig176366	nan	nan	nan	nan	nan	nan
Contig57907	232	0.237068965517	96	0.21875	136	0.25
Contig45226	nan	nan	nan	nan	nan	nan
Contig96098	nan	nan	nan	nan	nan	nan
Contig45220	nan	nan	nan	nan	nan	nan
Contig57900	nan	nan	nan	nan	nan	nan
Contig249171	nan	nan	nan	nan	nan	nan
Contig262757	nan	nan	nan	nan	nan	nan
Contig142076	nan	nan	nan	nan	nan	nan
Contig167188	230	0.2	230	0.2	nan	nan
Contig130559	nan	nan	nan	nan	nan	nan
Contig168322	nan	nan	nan	nan	nan	nan
Contig38792	nan	nan	nan	nan	nan	nan
Contig14403	nan	nan	nan	nan	nan	nan
Contig3899	nan	nan	nan	nan	nan	nan
Contig169322	nan	nan	nan	nan	nan	nan
Contig48056	3000	0.322333333333	3000	0.322333333333	nan	nan
Contig48505	nan	nan	nan	nan	nan	nan
Contig6394	nan	nan	nan	nan	nan	nan
Contig269833	nan	nan	nan	nan	nan	nan
Contig207609	nan	nan	nan	nan	nan	nan
Contig72542	nan	nan	nan	nan	nan	nan
Contig17478	nan	nan	nan	nan	nan	nan
Contig72896	nan	nan	nan	nan	nan	nan
