loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig29708	200	0.405	134	0.477611940299	66	0.257575757576	12	40.91	49.25	46.27	25.76	32.93	38.31	13.24	14.80	nan
Contig182896	300	0.36	200	0.395	100	0.29	13	36.00	46.00	33.00	29.00	36.15	40.36	14.86	18.03	nan
Contig156828	465	0.410752688172	310	0.425806451613	155	0.38064516129	66	41.08	51.61	33.55	38.06	43.77	47.97	18.20	20.66	0.40
Contig182893	324	0.364197530864	216	0.407407407407	108	0.277777777778	12	36.42	50.00	31.48	27.78	40.08	46.30	16.30	20.62	0.41
Contig207655	318	0.437106918239	212	0.490566037736	106	0.330188679245	10	43.71	51.89	46.23	33.02	34.60	37.31	14.09	19.93	0.37
Contig26828	219	0.442922374429	146	0.465753424658	73	0.397260273973	11	44.29	49.32	43.84	39.73	37.45	40.41	15.61	15.77	nan
Contig60548	273	0.428571428571	182	0.445054945055	91	0.395604395604	12	42.86	48.35	40.66	39.56	36.64	40.33	17.07	18.99	nan
Contig67480	381	0.417322834646	254	0.468503937008	127	0.314960629921	18	41.73	49.61	44.09	31.50	41.37	43.85	19.60	21.72	0.35
Contig35742	205	0.434146341463	137	0.481751824818	68	0.338235294118	14	43.63	52.17	44.12	33.82	37.53	40.95	17.55	17.32	nan
Contig209147	204	0.406862745098	136	0.375	68	0.470588235294	13	40.69	48.53	26.47	47.06	33.78	34.62	17.30	16.64	nan
Contig79547	312	0.423076923077	208	0.461538461538	104	0.346153846154	14	42.31	46.15	46.15	34.62	43.77	46.74	22.53	24.44	0.30
Contig115208	528	0.392045454545	352	0.420454545455	176	0.335227272727	43	39.20	44.32	39.77	33.52	42.36	49.25	18.61	22.55	0.32
Contig161249	524	0.404580152672	350	0.428571428571	174	0.35632183908	60	40.61	49.14	36.57	35.63	46.35	50.33	21.73	23.51	0.31
Contig210149	307	0.387622149837	205	0.380487804878	102	0.401960784314	22	38.89	46.60	29.41	40.20	40.93	42.28	18.01	19.19	0.45
Contig161932	289	0.418685121107	193	0.424870466321	96	0.40625	14	42.01	53.61	31.25	40.62	35.86	36.41	15.24	15.16	nan
Contig200156	2241	0.402498884427	1494	0.433065595716	747	0.341365461847	25	40.25	49.53	37.08	34.14	50.24	56.70	24.88	29.32	0.15
Contig10661	378	0.494708994709	252	0.59126984127	126	0.301587301587	18	49.47	63.49	54.76	30.16	41.00	44.44	20.51	23.90	0.35
Contig214391	478	0.345188284519	319	0.363636363636	159	0.308176100629	24	34.59	45.62	27.04	30.82	38.88	43.37	17.22	18.27	0.41
Contig155143	248	0.439516129032	166	0.469879518072	82	0.378048780488	16	44.31	49.40	44.58	37.80	42.61	43.07	22.86	22.85	nan
Contig11139	1777	0.401800787845	1185	0.437974683544	592	0.329391891892	34	40.20	50.93	36.66	32.94	47.73	54.07	21.90	26.35	0.22
Contig158395	396	0.409090909091	264	0.435606060606	132	0.356060606061	29	40.91	43.18	43.94	35.61	42.99	45.45	21.34	22.60	0.32
Contig162911	360	0.397222222222	240	0.433333333333	120	0.325	12	39.72	51.67	35.00	32.50	43.14	46.88	22.20	24.06	0.26
Contig135695	525	0.379047619048	350	0.422857142857	175	0.291428571429	15	37.90	48.57	36.00	29.14	44.09	49.77	22.78	24.35	0.25
Contig127030	228	0.364035087719	152	0.381578947368	76	0.328947368421	15	36.40	52.63	23.68	32.89	34.74	38.18	15.02	14.45	nan
Contig8008	708	0.435028248588	472	0.444915254237	236	0.415254237288	36	43.50	52.54	36.44	41.53	50.81	52.62	24.81	26.17	0.24
Contig240288	400	0.4775	267	0.539325842697	133	0.353383458647	22	47.87	61.19	46.62	35.34	44.98	47.47	21.38	23.17	0.35
Contig95677	903	0.413067552602	602	0.460132890365	301	0.318936877076	70	41.31	50.50	41.53	31.89	45.14	51.45	21.28	26.48	0.24
Contig137837	714	0.389355742297	476	0.411764705882	238	0.344537815126	29	38.94	53.36	28.99	34.45	48.48	50.80	23.21	23.18	0.31
Contig127039	699	0.406294706724	466	0.484978540773	233	0.248927038627	15	40.63	61.80	35.19	24.89	42.88	50.79	23.15	25.51	0.27
Contig127038	223	0.448430493274	149	0.51677852349	74	0.310810810811	12	45.05	56.00	47.30	31.08	36.84	43.60	17.12	21.88	nan
Contig243959	254	0.464566929134	170	0.523529411765	84	0.345238095238	13	46.83	54.12	50.59	34.52	39.51	42.48	20.02	22.41	nan
Contig166583	639	0.389671361502	426	0.431924882629	213	0.305164319249	48	38.97	49.30	37.09	30.52	45.52	51.36	20.90	24.80	0.27
Contig96672	319	0.416927899687	213	0.469483568075	106	0.311320754717	22	41.82	49.53	44.34	31.13	34.93	38.75	16.73	17.33	0.48
Contig400	222	0.495495495495	148	0.554054054054	74	0.378378378378	36	49.55	41.89	68.92	37.84	35.45	30.16	16.97	20.56	nan
Contig57711	570	0.40350877193	380	0.489473684211	190	0.231578947368	17	40.35	55.79	42.11	23.16	41.03	49.01	20.44	23.84	0.22
Contig402	324	0.41049382716	216	0.435185185185	108	0.361111111111	89	41.05	52.78	34.26	36.11	41.49	44.57	17.87	20.91	0.40
Contig230702	234	0.354700854701	156	0.423076923077	78	0.217948717949	13	35.47	55.13	29.49	21.79	35.25	43.81	16.07	19.81	nan
Contig244786	238	0.31512605042	159	0.327044025157	79	0.291139240506	20	31.65	38.75	26.58	29.11	33.77	36.11	15.18	13.41	nan
Contig96670	420	0.407142857143	280	0.453571428571	140	0.314285714286	57	40.71	46.43	44.29	31.43	39.48	46.44	20.85	24.42	0.29
Contig58869	507	0.437869822485	338	0.502958579882	169	0.307692307692	18	43.79	59.17	41.42	30.77	42.40	47.23	20.46	23.74	0.32
Contig89501	285	0.414035087719	190	0.421052631579	95	0.4	56	41.40	46.32	37.89	40.00	42.81	44.50	17.41	20.15	nan
Contig188640	219	0.470319634703	146	0.513698630137	73	0.383561643836	43	47.03	50.68	52.05	38.36	34.81	35.34	16.06	18.91	nan
Contig53621	205	0.40487804878	137	0.474452554745	68	0.264705882353	11	40.69	50.72	44.12	26.47	35.53	40.43	17.06	19.60	nan
Contig89505	291	0.395189003436	194	0.427835051546	97	0.329896907216	11	39.52	45.36	40.21	32.99	35.85	40.28	16.76	20.18	nan
Contig188644	345	0.388405797101	230	0.434782608696	115	0.295652173913	50	38.84	52.17	34.78	29.57	36.39	41.90	17.96	22.53	0.28
Contig89506	303	0.399339933993	202	0.460396039604	101	0.277227722772	15	39.93	48.51	43.56	27.72	37.25	49.16	15.12	19.20	0.44
Contig135479	604	0.425496688742	403	0.451612903226	201	0.373134328358	23	42.62	53.47	36.82	37.31	45.55	49.63	23.30	25.68	0.27
Contig158925	228	0.460526315789	152	0.565789473684	76	0.25	18	46.05	44.74	68.42	25.00	35.18	43.86	19.89	22.61	nan
Contig234250	227	0.396475770925	152	0.427631578947	75	0.333333333333	70	40.00	53.95	31.58	33.33	34.50	36.83	16.61	18.09	nan
Contig69143	250	0.36	167	0.389221556886	83	0.301204819277	14	36.14	42.86	34.94	30.12	38.12	42.52	18.40	20.44	nan
Contig104182	471	0.414012738854	314	0.458598726115	157	0.324840764331	40	41.40	59.24	32.48	32.48	40.17	43.72	21.21	21.11	0.37
Contig189516	1066	0.409005628518	711	0.430379746835	355	0.366197183099	38	40.94	49.44	36.62	36.62	47.72	52.87	23.51	26.20	0.27
Contig135477	735	0.424489795918	490	0.479591836735	245	0.314285714286	19	42.45	56.73	39.18	31.43	45.60	51.73	23.14	27.07	0.24
