loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10	789	0.37515842839	526	0.403041825095	263	0.319391634981	47	37.52	47.53	33.08	31.94	46.10	51.13	20.99	24.8	0.27	2508	0.334130781499	1800	0.342777777778	708	0.312146892655	27.5497410590281
Contig10000	1104	0.44384057971	736	0.514945652174	368	0.301630434783	34	44.38	58.15	44.84	30.16	41.64	49.64	19.88	24.88	0.25	728	0.29532967033	728	0.29532967033	nan	nan	6.25525206949123
Contig100016	303	0.353135313531	202	0.371287128713	101	0.316831683168	7	35.31	33.66	40.59	31.68	36.47	40.18	13.87	14.36	0.57	nan	nan	nan	nan	nan	nan	-9.43364277620924
Contig100040	308	0.383116883117	206	0.378640776699	102	0.392156862745	6	38.56	49.51	26.21	39.22	37.83	41.39	15.97	18.04	nan	nan	nan	nan	nan	nan	nan	-11.0183078662768
Contig100043	951	0.36698212408	634	0.389589905363	317	0.321766561514	8	36.7	43.53	34.38	32.18	46.56	50.82	21.02	24.12	0.29	nan	nan	nan	nan	nan	nan	-9.98216466823906
Contig100045	249	0.397590361446	166	0.457831325301	83	0.277108433735	10	39.76	44.58	46.99	27.71	38.63	45.47	17.09	22.4	nan	nan	nan	nan	nan	nan	nan	-14.0043722047848
Contig10008	507	0.372781065089	338	0.360946745562	169	0.396449704142	31	37.28	35.5	36.69	39.64	42.50	46.16	20.68	22.91	0.32	282	0.294326241135	282	0.294326241135	nan	nan	15.3595397049264
Contig100084	216	0.388888888889	144	0.423611111111	72	0.319444444444	6	38.89	45.83	38.89	31.94	33.24	34.80	15.83	16.81	nan	nan	nan	nan	nan	nan	nan	-15.9347187857364
Contig1001	1341	0.423564504101	894	0.421700223714	447	0.427293064877	164	42.36	47.2	37.14	42.73	47.02	47.36	21.01	22.59	0.27	230	0.239130434783	230	0.239130434783	nan	nan	142.255950278669
Contig10010	744	0.34811827957	496	0.368951612903	248	0.306451612903	28	34.81	42.74	31.05	30.65	40.19	46.79	18.32	21.42	0.4	110	0.272727272727	110	0.272727272727	nan	nan	11.7507899918484
Contig100103	366	0.420765027322	244	0.5	122	0.262295081967	9	42.08	57.38	42.62	26.23	34.96	41.16	15.93	20.47	0.44	nan	nan	nan	nan	nan	nan	-17.6469436295015
Contig100112	264	0.401515151515	176	0.454545454545	88	0.295454545455	6	40.15	40.91	50	29.55	39.37	42.91	19.5	20.52	nan	nan	nan	nan	nan	nan	nan	-17.8295450026928
Contig100137	251	0.310756972112	168	0.309523809524	83	0.313253012048	6	31.33	33.33	28.57	31.33	35.40	43.08	15.46	16.14	nan	nan	nan	nan	nan	nan	nan	-8.2599365309562
Contig100141	245	0.351020408163	164	0.30487804878	81	0.444444444444	6	35.39	41.46	19.51	44.44	37.84	38.01	14.03	13.27	nan	nan	nan	nan	nan	nan	nan	-8.35519744101699
Contig100179	469	0.366737739872	313	0.357827476038	156	0.384615384615	6	36.75	43.95	27.56	38.46	43.66	47.93	20.15	21.57	0.34	nan	nan	nan	nan	nan	nan	-9.43058002701838
Contig100194	243	0.432098765432	162	0.530864197531	81	0.234567901235	6	43.21	56.79	49.38	23.46	30.93	37.34	14.65	18.17	nan	nan	nan	nan	nan	nan	nan	-23.0109916866748
Contig100195	589	0.353140916808	393	0.384223918575	196	0.290816326531	12	35.37	42.64	34.18	29.08	40.88	49.62	20.49	22.47	0.33	nan	nan	nan	nan	nan	nan	-5.48629518070302
Contig1002	288	0.381944444444	192	0.479166666667	96	0.1875	104	38.19	45.83	50	18.75	29.69	39.87	13.55	19.71	nan	4858	0.264100452861	4858	0.264100452861	nan	nan	78.741310883619
Contig10020	267	0.303370786517	178	0.337078651685	89	0.23595505618	9	30.34	46.07	21.35	23.6	30.92	30.98	14.54	9.2	nan	nan	nan	nan	nan	nan	nan	-5.44719798737522
Contig100211	567	0.382716049383	378	0.420634920635	189	0.306878306878	8	38.27	49.74	34.39	30.69	42.15	47.87	20.22	23.47	0.28	nan	nan	nan	nan	nan	nan	-13.6279579935214
Contig100215	444	0.371621621622	296	0.371621621622	148	0.371621621622	29	37.16	45.95	28.38	37.16	40.25	43.19	19.92	21.36	0.34	nan	nan	nan	nan	nan	nan	12.5400072464831
Contig100220	264	0.333333333333	176	0.335227272727	88	0.329545454545	8	33.33	38.64	28.41	32.95	39.40	40.37	16.24	18.32	nan	nan	nan	nan	nan	nan	nan	-6.39447066212755
Contig100224	231	0.341991341991	154	0.350649350649	77	0.324675324675	6	34.2	36.36	33.77	32.47	32.96	37.47	13.88	15.32	nan	nan	nan	nan	nan	nan	nan	-9.00905802982455
Contig100226	459	0.41394335512	306	0.47385620915	153	0.294117647059	13	41.39	56.21	38.56	29.41	42.81	46.39	21.09	21.04	0.34	nan	nan	nan	nan	nan	nan	-11.9305156149751
Contig100244	429	0.375291375291	286	0.423076923077	143	0.27972027972	15	37.53	36.36	48.25	27.97	38.21	43.67	14.85	19.08	0.46	nan	nan	nan	nan	nan	nan	-6.88401944394692
Contig10025	666	0.423423423423	444	0.497747747748	222	0.274774774775	88	42.34	45.05	54.5	27.48	44.42	53.10	22.41	27.56	0.19	362	0.28453038674	362	0.28453038674	nan	nan	61.5110159064712
Contig100268	269	0.360594795539	180	0.383333333333	89	0.314606741573	8	36.33	35.56	41.11	31.46	38.95	45.44	18.18	21.5	nan	nan	nan	nan	nan	nan	nan	-9.40933482496435
Contig10027	399	0.421052631579	266	0.477443609023	133	0.308270676692	120	42.11	46.62	48.87	30.83	39.97	40.66	19.25	19.28	0.4	nan	nan	nan	nan	nan	nan	94.8489172260629
Contig10028	792	0.357323232323	528	0.340909090909	264	0.390151515152	9	35.73	39.02	29.17	39.02	45.08	49.41	20.23	23.72	0.31	nan	nan	nan	nan	nan	nan	-5.57455472219632
