loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	225	0.591111111111	150	0.566666666667	75	0.64	19	59.11	68	45.33	64	37.71	41.06	18.83	19.42	nan	272	0.433823529412	272	0.433823529412	nan	nan	-20.2910730363712
Contig100	303	0.392739273927	202	0.415841584158	101	0.346534653465	100	39.27	44.55	38.61	34.65	41.29	47.7	21.57	26.05	0.19	13118	0.447019362708	4132	0.389157792836	8986	0.473625639884	66.5400547590802
Contig10003	204	0.529411764706	136	0.448529411765	68	0.691176470588	12	52.94	54.41	35.29	69.12	34.84	37.36	15.76	16.5	nan	nan	nan	nan	nan	nan	nan	-25.7504527238084
Contig1001	366	0.46174863388	244	0.450819672131	122	0.483606557377	34	46.17	45.9	44.26	48.36	40.46	42.24	19.14	21.83	0.39	1058	0.357277882798	1058	0.357277882798	nan	nan	-3.99068568673125
Contig10016	227	0.418502202643	152	0.394736842105	75	0.466666666667	13	42.22	46.05	32.89	46.67	41.05	39.57	18.4	18.27	nan	nan	nan	nan	nan	nan	nan	-18.0908999674853
Contig1003	301	0.428571428571	201	0.402985074627	100	0.48	25	43	45.54	35	48	38.26	41.96	18.13	18.43	nan	nan	nan	nan	nan	nan	nan	-6.89822406722279
Contig10058	253	0.541501976285	169	0.479289940828	84	0.666666666667	18	54.37	56.47	39.29	66.67	34.39	36.49	12.43	14.69	nan	nan	nan	nan	nan	nan	nan	-21.1881770204489
Contig10075	479	0.540709812109	320	0.51875	159	0.584905660377	44	54.3	51.88	51.88	58.49	42.31	46.25	23.27	24.58	0.28	nan	nan	nan	nan	nan	nan	3.53857730044088
Contig1008	240	0.429166666667	160	0.39375	80	0.5	37	42.92	36.25	42.5	50	37.32	41.62	15.62	16.04	nan	922	0.420824295011	28	0.571428571429	894	0.41610738255	5.99558724183257
Contig10144	261	0.463601532567	174	0.494252873563	87	0.402298850575	13	46.36	60.92	37.93	40.23	39.1	41	18	18.52	nan	nan	nan	nan	nan	nan	nan	-26.7969084668739
Contig1019	666	0.460960960961	444	0.445945945946	222	0.490990990991	52	46.1	47.3	41.89	49.1	48.5	49.38	23.14	24	0.32	812	0.433497536946	812	0.433497536946	nan	nan	14.5347082303825
Contig10198	259	0.420849420849	173	0.439306358382	86	0.383720930233	17	42.25	54.02	33.72	38.37	35.43	40.08	14.9	16.21	nan	nan	nan	nan	nan	nan	nan	-19.6992555481118
Contig102	432	0.506944444444	288	0.475694444444	144	0.569444444444	117	50.69	54.86	40.28	56.94	43.61	44.27	21.06	20.99	0.4	266	0.413533834586	266	0.413533834586	nan	nan	77.9705714424992
Contig1021	1203	0.399833748961	802	0.453865336658	401	0.291770573566	44	39.98	56.11	34.66	29.18	45	53.07	21.51	25.05	0.29	nan	nan	nan	nan	nan	nan	5.71785601439204
Contig10217	273	0.47619047619	182	0.434065934066	91	0.56043956044	30	47.62	51.65	35.16	56.04	41.56	41.47	18.17	17.72	nan	nan	nan	nan	nan	nan	nan	-5.95131328238934
Contig10269	538	0.481412639405	359	0.504178272981	179	0.435754189944	45	48.23	58.89	41.9	43.58	42.58	45.28	21.42	22.76	0.33	nan	nan	nan	nan	nan	nan	4.8486131015766
Contig10276	333	0.435435435435	222	0.436936936937	111	0.432432432432	45	43.54	42.34	45.05	43.24	36.04	37.06	16.22	16.43	0.58	1538	0.453836150845	1190	0.445378151261	348	0.48275862069	8.62281691887077
Contig1028	642	0.548286604361	428	0.572429906542	214	0.5	125	54.83	63.55	50.93	50	41.57	44.49	21.24	22.86	0.33	540	0.32962962963	540	0.32962962963	nan	nan	86.0671553138268
Contig10306	216	0.476851851852	144	0.423611111111	72	0.583333333333	20	47.69	54.17	30.56	58.33	36.21	38.35	15.3	15.78	nan	nan	nan	nan	nan	nan	nan	-14.4469729663433
Contig1032	363	0.443526170799	242	0.400826446281	121	0.528925619835	96	44.35	47.11	33.06	52.89	47.72	48.15	20.49	20.73	0.33	110	0.672727272727	nan	nan	110	0.672727272727	64.3304127466563
Contig10329	334	0.455089820359	223	0.479820627803	111	0.405405405405	48	45.65	57.14	38.74	40.54	34.3	39.7	15.38	17.3	0.52	nan	nan	nan	nan	nan	nan	8.78901565839874
Contig1033	259	0.544401544402	173	0.479768786127	86	0.674418604651	20	54.65	48.28	47.67	67.44	37.31	38.96	17.3	16.72	nan	nan	nan	nan	nan	nan	nan	-19.2087627265696
Contig10330	207	0.526570048309	138	0.550724637681	69	0.478260869565	16	52.66	56.52	53.62	47.83	35.47	35.87	18.02	19.31	nan	nan	nan	nan	nan	nan	nan	-24.0385881003016
Contig10332	381	0.461942257218	254	0.476377952756	127	0.433070866142	46	46.19	60.63	34.65	43.31	42.2	38.75	16.55	15.09	0.47	nan	nan	nan	nan	nan	nan	6.93977987072997
Contig10335	467	0.477516059957	312	0.445512820513	155	0.541935483871	82	47.96	50	39.1	54.19	44.65	45.14	21.94	20.99	0.44	nan	nan	nan	nan	nan	nan	44.583463373469
