loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig18135	262	0.408396946565	175	0.422857142857	87	0.379310344828	16	41.00	51.14	33.33	37.93	37.95	38.39	16.05	15.62	nan
Contig1865	513	0.518518518519	342	0.482456140351	171	0.590643274854	49	51.85	57.89	38.60	59.06	45.48	47.93	19.56	20.87	0.46
Contig1864	233	0.489270386266	156	0.442307692308	77	0.584415584416	23	49.35	53.85	34.62	58.44	39.49	39.39	20.22	19.19	nan
Contig1869	309	0.414239482201	206	0.461165048544	103	0.320388349515	30	41.42	56.31	35.92	32.04	42.15	45.51	21.42	23.10	0.31
Contig31000	615	0.373983739837	410	0.417073170732	205	0.287804878049	24	37.40	52.20	31.22	28.78	43.58	46.09	19.27	20.60	0.39
Contig83260	291	0.498281786942	194	0.443298969072	97	0.60824742268	29	49.83	52.58	36.08	60.82	38.13	38.42	15.14	15.62	nan
Contig82626	216	0.296296296296	144	0.298611111111	72	0.291666666667	25	29.63	26.39	33.33	29.17	33.84	39.19	14.08	15.62	nan
Contig30120	301	0.544850498339	201	0.487562189055	100	0.66	20	54.67	58.42	39.00	66.00	42.42	46.17	20.27	21.70	nan
Contig46655	206	0.514563106796	138	0.5	68	0.544117647059	16	51.96	59.42	40.58	54.41	35.25	36.66	19.12	18.72	nan
Contig17554	222	0.522522522523	148	0.581081081081	74	0.405405405405	22	52.25	59.46	56.76	40.54	32.92	34.44	16.87	16.71	nan
Contig81875	396	0.563131313131	264	0.515151515152	132	0.659090909091	26	56.31	61.36	41.67	65.91	40.13	43.93	19.78	22.44	0.31
Contig71993	307	0.488599348534	205	0.473170731707	102	0.519607843137	36	49.02	62.14	32.35	51.96	35.31	35.48	14.20	14.43	0.59
Contig81876	354	0.584745762712	236	0.533898305085	118	0.686440677966	44	58.47	65.25	41.53	68.64	35.38	37.24	18.28	18.79	0.47
Contig24669	624	0.413461538462	416	0.4375	208	0.365384615385	30	41.35	51.44	36.06	36.54	45.70	49.38	22.66	22.77	0.34
Contig70719	317	0.466876971609	212	0.424528301887	105	0.552380952381	21	46.98	57.55	27.36	55.24	42.18	44.73	22.44	22.14	0.39
Contig9442	240	0.466666666667	160	0.41875	80	0.5625	14	46.67	37.50	46.25	56.25	39.27	39.94	16.49	15.86	nan
Contig577	429	0.487179487179	286	0.496503496503	143	0.468531468531	70	48.72	54.55	44.76	46.85	42.58	42.55	22.40	22.12	0.36
Contig576	474	0.527426160338	316	0.518987341772	158	0.544303797468	105	52.74	58.86	44.94	54.43	43.12	44.19	20.57	20.84	0.44
Contig570	1125	0.402666666667	750	0.426666666667	375	0.354666666667	38	40.27	50.13	35.20	35.47	47.01	51.48	22.98	25.45	0.25
Contig1469	294	0.605442176871	196	0.591836734694	98	0.632653061224	39	60.54	70.41	47.96	63.27	39.58	41.22	20.18	21.67	nan
Contig572	252	0.436507936508	168	0.446428571429	84	0.416666666667	146	43.65	51.19	38.10	41.67	35.63	35.52	16.95	18.14	nan
Contig1467	252	0.496031746032	168	0.410714285714	84	0.666666666667	54	49.60	44.05	38.10	66.67	36.14	37.99	18.44	17.26	nan
Contig86052	200	0.565	134	0.507462686567	66	0.681818181818	32	57.07	58.21	43.28	68.18	35.35	36.12	14.81	16.92	nan
Contig1465	441	0.433106575964	294	0.414965986395	147	0.469387755102	20	43.31	52.38	30.61	46.94	42.99	43.11	20.49	18.91	0.40
Contig1464	477	0.522012578616	318	0.449685534591	159	0.666666666667	127	52.20	58.49	31.45	66.67	36.37	41.15	18.62	20.83	0.36
Contig1463	395	0.579746835443	264	0.458333333333	131	0.824427480916	44	58.27	56.82	34.85	82.44	33.00	44.31	15.89	20.13	0.37
Contig578	261	0.36398467433	174	0.333333333333	87	0.425287356322	76	36.40	35.63	31.03	42.53	37.20	39.04	16.12	16.72	nan
Contig60546	213	0.488262910798	142	0.464788732394	71	0.535211267606	16	48.83	56.34	36.62	53.52	40.29	39.47	20.24	19.47	nan
Contig1460	1245	0.453815261044	830	0.487951807229	415	0.385542168675	45	45.38	52.77	44.82	38.55	46.31	49.74	24.22	24.96	0.30
Contig47187	320	0.55	214	0.453271028037	106	0.745283018868	32	55.35	60.75	29.91	74.53	33.50	40.58	17.01	18.08	0.45
Contig1268	640	0.5125	427	0.473067915691	213	0.591549295775	84	51.33	53.74	40.85	59.15	46.08	46.80	22.30	22.34	0.37
Contig78478	420	0.447619047619	280	0.464285714286	140	0.414285714286	24	44.76	57.14	35.71	41.43	45.62	46.38	21.97	22.21	0.34
Contig5028	298	0.553691275168	199	0.437185929648	99	0.787878787879	24	55.56	44.00	43.43	78.79	35.12	41.74	14.52	17.63	nan
Contig15298	351	0.452991452991	234	0.465811965812	117	0.42735042735	18	45.30	56.41	36.75	42.74	41.19	42.10	19.10	18.58	0.47
Contig53712	261	0.498084291188	174	0.488505747126	87	0.51724137931	27	49.81	54.02	43.68	51.72	37.92	37.85	16.71	16.88	nan
Contig1261	426	0.43896713615	284	0.44014084507	142	0.43661971831	75	43.90	53.52	34.51	43.66	48.38	51.32	23.17	26.05	0.22
Contig1260	247	0.388663967611	165	0.387878787879	82	0.390243902439	61	39.02	39.76	37.80	39.02	34.87	39.83	16.24	16.18	nan
Contig1263	267	0.423220973783	178	0.432584269663	89	0.404494382022	50	42.32	48.31	38.20	40.45	38.41	40.25	19.02	19.10	nan
Contig29635	207	0.352657004831	138	0.36231884058	69	0.333333333333	15	35.27	34.78	37.68	33.33	33.82	38.55	13.43	18.89	nan
Contig1264	645	0.389147286822	430	0.348837209302	215	0.46976744186	33	38.91	40.00	29.77	46.98	40.63	46.82	21.90	23.46	0.35
Contig84859	260	0.511538461538	174	0.390804597701	86	0.755813953488	23	51.55	50.57	27.59	75.58	35.09	39.52	17.86	17.17	nan
Contig69527	364	0.53021978022	243	0.481481481481	121	0.628099173554	34	53.17	54.92	41.32	62.81	38.05	41.12	18.71	19.83	0.43
Contig79956	203	0.394088669951	136	0.345588235294	67	0.492537313433	19	39.80	41.18	27.94	49.25	37.76	37.58	12.92	13.55	nan
Contig63096	243	0.432098765432	162	0.413580246914	81	0.469135802469	19	43.21	54.32	28.40	46.91	39.37	38.12	17.40	17.04	nan
Contig23497	358	0.511173184358	239	0.460251046025	119	0.613445378151	20	51.26	61.67	30.25	61.34	43.27	46.06	21.52	22.80	0.35
Contig80703	204	0.504901960784	136	0.522058823529	68	0.470588235294	11	50.49	50.00	54.41	47.06	34.84	36.99	17.40	17.27	nan
Contig30880	978	0.446830265849	652	0.473926380368	326	0.39263803681	44	44.68	65.95	28.83	39.26	45.04	45.85	22.13	21.01	0.23
Contig30882	307	0.57003257329	205	0.487804878049	102	0.735294117647	47	57.19	64.08	33.33	73.53	38.07	41.12	18.34	18.51	0.45
Contig22949	261	0.547892720307	174	0.431034482759	87	0.781609195402	23	54.79	49.43	36.78	78.16	31.28	39.20	15.66	16.33	nan
Contig71025	219	0.58904109589	146	0.547945205479	73	0.671232876712	22	58.90	64.38	45.21	67.12	35.00	37.72	16.60	17.46	nan
Contig29144	279	0.397849462366	186	0.456989247312	93	0.279569892473	18	39.78	54.84	36.56	27.96	35.83	41.90	15.77	20.40	nan
Contig58464	219	0.452054794521	146	0.404109589041	73	0.547945205479	30	45.21	56.16	24.66	54.79	33.50	33.66	11.90	12.85	nan
Contig45135	215	0.441860465116	144	0.416666666667	71	0.492957746479	17	44.60	41.67	41.67	49.30	37.57	37.52	17.91	17.70	nan
Contig33705	384	0.505208333333	256	0.47265625	128	0.5703125	36	50.52	53.91	40.62	57.03	43.11	45.61	23.16	24.56	0.24
Contig69852	244	0.401639344262	163	0.478527607362	81	0.246913580247	11	40.33	52.44	43.21	24.69	36.72	40.95	17.24	19.05	nan
Contig45138	207	0.386473429952	138	0.427536231884	69	0.304347826087	11	38.65	56.52	28.99	30.43	38.03	37.19	16.00	15.34	nan
Contig45139	411	0.498783454988	274	0.514598540146	137	0.467153284672	33	49.88	62.77	40.15	46.72	46.09	46.55	21.85	21.66	0.37
Contig16249	354	0.519774011299	236	0.444915254237	118	0.669491525424	46	51.98	50.00	38.98	66.95	36.59	39.03	17.01	16.79	0.49
Contig70004	239	0.439330543933	160	0.44375	79	0.430379746835	11	44.30	53.75	35.00	43.04	38.46	38.77	17.57	17.56	nan
Contig16580	322	0.552795031056	215	0.576744186047	107	0.504672897196	29	55.45	71.30	43.93	50.47	39.39	41.11	19.65	19.82	0.43
Contig2874	1398	0.466380543634	932	0.43991416309	466	0.519313304721	49	46.64	52.36	35.62	51.93	51.85	57.20	25.33	25.51	0.27
Contig4622	279	0.519713261649	186	0.494623655914	93	0.569892473118	19	51.97	61.29	37.63	56.99	39.87	40.87	18.98	19.11	nan
Contig408	573	0.488656195462	382	0.447643979058	191	0.570680628272	77	48.87	49.21	40.31	57.07	45.82	46.52	22.01	22.47	0.34
Contig15906	227	0.488986784141	152	0.513157894737	75	0.44	17	49.33	57.89	44.74	44.00	37.55	37.95	18.89	18.65	nan
Contig20161	498	0.397590361446	332	0.406626506024	166	0.379518072289	31	39.76	45.78	35.54	37.95	44.97	48.16	22.11	21.28	0.34
