loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig112563	nan	nan	nan	nan	nan	nan
Contig209091	nan	nan	nan	nan	nan	nan
Contig12075	nan	nan	nan	nan	nan	nan
Contig182894	540	0.394444444444	540	0.394444444444	nan	nan
Contig127389	nan	nan	nan	nan	nan	nan
Contig17554	nan	nan	nan	nan	nan	nan
Contig145215	nan	nan	nan	nan	nan	nan
Contig165760	nan	nan	nan	nan	nan	nan
Contig115603	626	0.373801916933	474	0.392405063291	152	0.315789473684
Contig127382	nan	nan	nan	nan	nan	nan
Contig205875	nan	nan	nan	nan	nan	nan
Contig205877	nan	nan	nan	nan	nan	nan
Contig79540	nan	nan	nan	nan	nan	nan
Contig210142	474	0.345991561181	nan	nan	474	0.345991561181
Contig210496	nan	nan	nan	nan	nan	nan
Contig161937	nan	nan	nan	nan	nan	nan
Contig10664	nan	nan	nan	nan	nan	nan
Contig171699	nan	nan	nan	nan	nan	nan
Contig155141	28	0.5	28	0.5	nan	nan
Contig78238	nan	nan	nan	nan	nan	nan
Contig214397	nan	nan	nan	nan	nan	nan
Contig207438	nan	nan	nan	nan	nan	nan
Contig162910	180	0.355555555556	nan	nan	180	0.355555555556
Contig233424	nan	nan	nan	nan	nan	nan
Contig11133	nan	nan	nan	nan	nan	nan
Contig97413	nan	nan	nan	nan	nan	nan
Contig108019	nan	nan	nan	nan	nan	nan
Contig8007	nan	nan	nan	nan	nan	nan
Contig108012	nan	nan	nan	nan	nan	nan
Contig95675	nan	nan	nan	nan	nan	nan
Contig95670	nan	nan	nan	nan	nan	nan
Contig196184	nan	nan	nan	nan	nan	nan
Contig187918	nan	nan	nan	nan	nan	nan
Contig243959	nan	nan	nan	nan	nan	nan
Contig150436	452	0.318584070796	452	0.318584070796	nan	nan
Contig79726	1064	0.336466165414	1064	0.336466165414	nan	nan
Contig79721	nan	nan	nan	nan	nan	nan
Contig133449	nan	nan	nan	nan	nan	nan
Contig96891	nan	nan	nan	nan	nan	nan
Contig58869	nan	nan	nan	nan	nan	nan
Contig225392	nan	nan	nan	nan	nan	nan
Contig89053	nan	nan	nan	nan	nan	nan
Contig133336	nan	nan	nan	nan	nan	nan
Contig133442	nan	nan	nan	nan	nan	nan
Contig53627	nan	nan	nan	nan	nan	nan
